"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
292.6,-16800,-546000000,546000000,1603.7,92.6,0,,-16800,-546000000,32.5,"2022-12-12T09:26:00.000Z",1670837160000,32.5,32.5,32.5,0,100,0,,10.5,,Infinity,16800,16800,16800,,546000000,,546000000,
292.6,-13300,-445363500,659796500,1603.7,92.6,18.5,3700,3500,100636500,33.5,"2022-12-12T09:28:00.000Z",1670837280000,33.5,32.9,32.9,94.9,5.1,0,12.6,0.1,,0.1,200,3900,20700,,113796500,107216500,6580000,
292.6,-14300,-478663500,693096500,1603.7,92.6,0,,-1000,-33300000,33.3,"2022-12-12T09:30:00.000Z",1670837400000,33.3,33.3,33.3,0,100,0,,0.6,,Infinity,1000,1000,21700,,33300000,,33300000,
292.6,-15400,-515293500,729726500,1603.7,92.6,0,,-1100,-36630000,33.3,"2022-12-12T09:32:00.000Z",1670837520000,33.3,33.3,33.3,0,100,0,,0.7,,Infinity,1100,1100,22800,,36630000,,36630000,
292.6,-17200,-575233500,789666500,1603.7,92.6,0,,-1800,-59939999.99999999,33.3,"2022-12-12T09:34:00.000Z",1670837640000,33.3,33.3,33.3,0,100,0,,1.1,,Infinity,1800,1800,24600,,59939999.99999999,,59939999.99999999,
292.6,-17200,-575233500,789683000,1603.7,92.6,NaN,,0,0,33,"2022-12-12T09:58:00.000Z",1670839080000,33,33,33,0,0,100,,,5.4,NaN,,500,25100,500,16500,,,16500
292.6,-17400,-575240100,789689600,1603.7,92.6,0,,-200,-6600,33,"2022-12-12T10:00:00.000Z",1670839200000,33,33,33,0,100,0,,0.1,,Infinity,200,200,25300,,6600,,6600,
292.6,-18100,-598200100,878449600,1603.7,92.6,0,,-700,-22959999.999999996,32.8,"2022-12-12T10:14:00.000Z",1670840040000,32.9,32.8,32.9,0,25.9,74.1,,0.4,21.6,Infinity,700,2700,28000,2000,88760000,,22959999.999999996,65800000
292.6,-21100,-696600100,976849600,1603.7,92.6,0,,-3000,-98399999.99999999,32.8,"2022-12-12T10:22:00.000Z",1670840520000,32.8,32.8,32.8,0,100,0,,1.9,,Infinity,3000,3000,31000,,98399999.99999999,,98399999.99999999,
292.6,-20600,-696583600,976866100,1603.7,92.6,Infinity,500,500,16500,33,"2022-12-12T10:32:00.000Z",1670841120000,33,33,33,100,0,0,1.7,,,0,,500,31500,,16500,16500,,
292.6,-20700,-699873600,980156100,1603.7,92.6,0,,-100,-3290000,32.9,"2022-12-12T10:38:00.000Z",1670841480000,32.9,32.9,32.9,0,100,0,,0.1,,Infinity,100,100,31600,,3290000,,3290000,
292.6,-21100,-713033600,993316100,1603.7,92.6,0,,-400,-13160000,32.9,"2022-12-12T10:40:00.000Z",1670841600000,32.9,32.9,32.9,0,100,0,,0.2,,Infinity,400,400,32000,,13160000,,13160000,
292.6,-21000,-709743600,996606100,1603.7,92.6,Infinity,100,100,3290000,32.9,"2022-12-12T10:42:00.000Z",1670841720000,32.9,32.9,32.9,100,0,0,0.3,,,0,,100,32100,,3290000,3290000,,
292.6,-21300,-719583600,1006446100,1603.7,92.6,0,,-300,-9840000,32.8,"2022-12-12T10:46:00.000Z",1670841960000,32.8,32.8,32.8,0,100,0,,0.2,,Infinity,300,300,32400,,9840000,,9840000,
292.6,-21000,-709743600,1016286100,1603.7,92.6,Infinity,300,300,9840000,32.8,"2022-12-12T11:00:00.000Z",1670842800000,32.8,32.8,32.8,100,0,0,1,,,0,,300,32700,,9840000,9840000,,
292.6,-21400,-722863600,1029406100,1603.7,92.6,0,,-400,-13119999.999999998,32.8,"2022-12-12T13:00:00.000Z",1670850000000,32.8,32.8,32.8,0,100,0,,0.2,,Infinity,400,400,33100,,13119999.999999998,,13119999.999999998,
292.6,-21100,-712993600,1039276100,1603.7,92.6,Infinity,300,300,9870000,32.9,"2022-12-12T13:02:00.000Z",1670850120000,32.9,32.9,32.9,100,0,0,1,,,0,,300,33400,,9870000,9870000,,
292.6,-24100,-811393600,1137676100,1603.7,92.6,0,,-3000,-98399999.99999999,32.8,"2022-12-12T13:14:00.000Z",1670850840000,32.8,32.8,32.8,0,100,0,,1.9,,Infinity,3000,3000,36400,,98399999.99999999,,98399999.99999999,
292.6,-24300,-817953600,1144236100,1603.7,92.6,0,,-200,-6559999.999999999,32.8,"2022-12-12T13:32:00.000Z",1670851920000,32.8,32.8,32.8,0,100,0,,0.1,,Infinity,200,200,36600,,6559999.999999999,,6559999.999999999,
292.6,-24900,-837633600,1163916100,1603.7,92.6,0,,-600,-19680000,32.8,"2022-12-12T13:34:00.000Z",1670852040000,32.8,32.8,32.8,0,100,0,,0.4,,Infinity,600,600,37200,,19680000,,19680000,
292.6,-25900,-870433600,1196716100,1603.7,92.6,0,,-1000,-32800000,32.8,"2022-12-12T13:36:00.000Z",1670852160000,32.8,32.8,32.8,0,100,0,,0.6,,Infinity,1000,1000,38200,,32800000,,32800000,
292.6,-26000,-873713600,1199996100,1603.7,92.6,0,,-100,-3279999.9999999995,32.8,"2022-12-12T13:40:00.000Z",1670852400000,32.8,32.8,32.8,0,100,0,,0.1,,Infinity,100,100,38300,,3279999.9999999995,,3279999.9999999995,
292.6,-23800,-801773600,1271936100,1603.7,92.6,Infinity,2200,2200,71940000,32.7,"2022-12-12T13:52:00.000Z",1670853120000,32.7,32.7,32.7,100,0,0,7.5,,,0,,2200,40500,,71940000,71940000,,
292.6,-35400,-1179483600,1649646100,1603.7,92.6,0,,-11600,-377710000,32.5,"2022-12-12T14:04:00.000Z",1670853840000,32.6,32.5,32.6,0,100,0,,7.2,,Infinity,11600,11600,52100,,377710000,,377710000,
292.6,-34700,-1156663600,1672466100,1603.7,92.6,Infinity,700,700,22820000,32.6,"2022-12-12T14:08:00.000Z",1670854080000,32.6,32.6,32.6,100,0,0,2.4,,,0,,700,52800,,22820000,22820000,,
292.6,-35500,-1182743600,1698546100,1603.7,92.6,0,,-800,-26080000,32.6,"2022-12-12T14:12:00.000Z",1670854320000,32.6,32.6,32.6,0,100,0,,0.5,,Infinity,800,800,53600,,26080000,,26080000,
292.6,-35400,-1179493600,1701796100,1603.7,92.6,Infinity,100,100,3250000,32.5,"2022-12-12T14:26:00.000Z",1670855160000,32.5,32.5,32.5,100,0,0,0.3,,,0,,100,53700,,3250000,3250000,,
