"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
815.4,-500,-1000000,1000000,2357.7,0,0,,-500,-1000000,2,"2022-12-12T09:05:00.000Z",1670835900000,2,2,2,0,100,0,,0.2,,Infinity,500,500,500,,1000000,,1000000,
815.4,-2500,-5000000,5000000,2357.7,0,0,,-2000,-4000000,2,"2022-12-12T09:30:00.000Z",1670837400000,2,2,2,0,100,0,,0.8,,Infinity,2000,2000,2500,,4000000,,4000000,
815.4,-2400,-4790000,5210000,2357.7,0,Infinity,100,100,210000,2.1,"2022-12-12T09:55:00.000Z",1670838900000,2.1,2.1,2.1,100,0,0,0.1,,,0,,100,2600,,210000,210000,,
815.4,-2300,-4580000,5420000,2357.7,0,Infinity,100,100,210000,2.1,"2022-12-12T10:00:00.000Z",1670839200000,2.1,2.1,2.1,100,0,0,0.1,,,0,,100,2700,,210000,210000,,
815.4,-2200,-4370000,5630000,2357.7,0,Infinity,100,100,210000,2.1,"2022-12-12T10:05:00.000Z",1670839500000,2.1,2.1,2.1,100,0,0,0.1,,,0,,100,2800,,210000,210000,,
815.4,1700,3820000,13820000,2357.7,0,Infinity,3900,3900,8190000,2.1,"2022-12-12T10:10:00.000Z",1670839800000,2.1,2.1,2.1,100,0,0,4.8,,,0,,3900,6700,,8190000,8190000,,
815.4,5000,10750000,20750000,2357.7,0,Infinity,3300,3300,6930000,2.1,"2022-12-12T10:35:00.000Z",1670841300000,2.1,2.1,2.1,100,0,0,4,,,0,,3300,10000,,6930000,6930000,,
815.4,6000,12850000,22850000,2357.7,0,Infinity,1000,1000,2100000,2.1,"2022-12-12T10:40:00.000Z",1670841600000,2.1,2.1,2.1,100,0,0,1.2,,,0,,1000,11000,,2100000,2100000,,
815.4,7000,14950000,24950000,2357.7,0,Infinity,1000,1000,2100000,2.1,"2022-12-12T10:45:00.000Z",1670841900000,2.1,2.1,2.1,100,0,0,1.2,,,0,,1000,12000,,2100000,2100000,,
815.4,8400,17890000,27890000,2357.7,0,Infinity,1400,1400,2940000,2.1,"2022-12-12T10:55:00.000Z",1670842500000,2.1,2.1,2.1,100,0,0,1.7,,,0,,1400,13400,,2940000,2940000,,
815.4,2500,6090000,39690000,2357.7,0,0,,-5900,-11800000,2,"2022-12-12T11:05:00.000Z",1670843100000,2,2,2,0,100,0,,2.5,,Infinity,5900,5900,19300,,11800000,,11800000,
815.4,2400,5890000,39890000,2357.7,0,0,,-100,-200000,2,"2022-12-12T11:20:00.000Z",1670844000000,2,2,2,0,100,0,,0,,Infinity,100,100,19400,,200000,,200000,
815.4,900,2890000,42890000,2357.7,0,0,,-1500,-3000000,2,"2022-12-12T13:05:00.000Z",1670850300000,2,2,2,0,100,0,,0.6,,Infinity,1500,1500,20900,,3000000,,3000000,
815.4,-3600,-6110000,51890000,2357.7,0,0,,-4500,-9000000,2,"2022-12-12T13:15:00.000Z",1670850900000,2,2,2,0,100,0,,1.9,,Infinity,4500,4500,25400,,9000000,,9000000,
815.4,-7100,-13110000,58890000,2357.7,0,0,,-3500,-7000000,2,"2022-12-12T13:25:00.000Z",1670851500000,2,2,2,0,100,0,,1.5,,Infinity,3500,3500,28900,,7000000,,7000000,
815.4,-7300,-13510000,59290000,2357.7,0,0,,-200,-400000,2,"2022-12-12T13:30:00.000Z",1670851800000,2,2,2,0,100,0,,0.1,,Infinity,200,200,29100,,400000,,400000,
815.4,-10300,-19510000,65290000,2357.7,0,0,,-3000,-6000000,2,"2022-12-12T13:35:00.000Z",1670852100000,2,2,2,0,100,0,,1.3,,Infinity,3000,3000,32100,,6000000,,6000000,
815.4,-10200,-19300000,65500000,2357.7,0,Infinity,100,100,210000,2.1,"2022-12-12T13:40:00.000Z",1670852400000,2.1,2.1,2.1,100,0,0,0.1,,,0,,100,32200,,210000,210000,,
