"code","trading_date","close_value","foreign_buy_matched","foreign_sell_matched","foreign_buy","foreign_sell","proprietary_buy_matched","proprietary_sell_matched","proprietary_buy","proprietary_sell","local_individual_buy_matched","local_individual_sell_matched","local_individual_buy","local_individual_sell","local_institutional_buy_matched","local_institutional_sell_matched","local_institutional_buy","local_institutional_sell","foreign_individual_buy_matched","foreign_individual_sell_matched","foreign_individual_buy","foreign_individual_sell","foreign_institutional_buy_matched","foreign_institutional_sell_matched","foreign_institutional_buy","foreign_institutional_sell"
"MBB",1700154000,18.2,1745900,146194000,97337645900,97027844000,39959720000,17117425000,39959720000,19443375000,178446696450,219772603350,178446696450,219772603350,24200035000,5571975000,26071735000,5571975000,1745900,0,396745900,0,0,146194000,96940900000,97027844000
"MBB",1700067600,18.5,47970000,172138500,39647970000,39772138500,19311195000,6371405000,19311195000,6371405000,62874951800,75694778300,62874951800,75694778300,11405330000,11401125000,11405330000,11401125000,0,553500,0,553500,47970000,171585000,39647970000,39771585000
"MBB",1699981200,18.55,0,0,18238750000,18238750000,23906660000,57699560000,23906660000,57699560000,203042308900,192241713900,207283828900,192241713900,25878745000,2886440000,25878745000,7127960000,0,0,14298750000,0,0,0,3940000000,18238750000
"MBB",1699894800,18.45,0,424159100,0,424159100,3397855000,50466650000,3397855000,50466667000,226613818200,196231629100,226613835049,196231645950,24552325000,7441560000,24552325000,7441543000,0,353280000,0,353280000,0,70879099,0,70879099
"MBB",1699808400,18.1,23400000,46800000,18278733250,18302133250,9763380000,23334460000,9763380000,23334460000,104242809750,93227004750,104242809750,93227004750,6025445000,3446770000,6025445000,3446770000,0,0,0,14437500000,23400000,46800000,18278733250,3864633250
"MBB",1699549200,18,1094600,338520000,394941094600,395278520000,12811770000,38003015000,12811770000,38003015000,201040614000,177455693950,202375388700,178790468649,18571150000,16627399650,18571150000,16627399650,1094600,0,1094600,0,0,338520000,394940000000,395278520000
"MBB",1699462800,18.35,182160000,0,21096440000,20914280000,11971980000,21702735000,11971980000,21702735000,154656310750,124139859750,154656310750,124139859750,12079019000,33046875000,12079019000,33046875000,0,0,13725000000,0,182160000,0,7371440000,20914280000
"MBB",1699376400,18.35,0,23140000,10292300000,10315440000,33646140000,12232815000,33646140000,12232815000,145178319500,137966614500,146340319500,137966614500,15430570000,44032460000,15430570000,45194460000,0,23140000,0,23140000,0,0,10292300000,10292300000
"MBB",1699290000,17.8,15735250,1020300,13743735250,13729020300,10031920000,4392740000,10031920000,4392740000,58708754400,74415504350,58708754400,74415504350,12394830000,2341975000,12394830000,2341975000,1375250,0,1375250,13728000000,14360000,1020300,13742360000,1020300
"MBB",1699203600,17.95,0,177705000,0,177705000,23811880000,4252390000,23811880000,4252390000,114472278449,104027433449,114472278449,104027433449,16749770000,46576400000,16749770000,46576400000,0,0,0,0,0,177705000,0,177705000
"PTL",1701363600,4.08,0,0,0,0,0,0,0,0,1626714080,1678711080,1626714080,1678711080,60460000,8463000,60460000,8463000,0,0,0,0,0,0,0,0
"PTL",1701277200,4.17,0,0,0,0,0,0,0,0,1831316340,1831316340,1831316340,1831316340,0,0,0,0,0,0,0,0,0,0,0,0
"PTL",1701190800,4.26,0,63900000,0,63900000,0,0,0,0,4006305670,3942405670,4006305670,3942405670,0,0,0,0,0,0,0,0,0,63900000,0,63900000
"PTL",1701104400,3.99,0,0,0,0,0,0,0,0,825912140,831857140,825912140,831857140,5945000,0,5945000,0,0,0,0,0,0,0,0,0
"PTL",1701018000,4.01,0,0,0,0,0,0,0,0,741049230,743074230,741049230,743074230,2025000,0,2025000,0,0,0,0,0,0,0,0,0
"PTL",1700758800,4.16,0,0,0,0,0,0,0,0,1345782500,1349882500,1345782500,1349882500,4100000,0,4100000,0,0,0,0,0,0,0,0,0
"PTL",1700672400,4.17,0,0,0,0,0,0,0,0,2682720760,2682720760,2682720760,2682720760,0,0,0,0,0,0,0,0,0,0,0,0
"PTL",1700586000,4.16,0,0,0,0,0,0,0,0,874035820,874035820,874035820,874035820,0,0,0,0,0,0,0,0,0,0,0,0
"PTL",1700499600,4.11,0,0,0,0,0,0,0,0,515109520,519239520,515109520,519239520,4130000,0,4130000,0,0,0,0,0,0,0,0,0
"PTL",1700413200,4.13,0,0,0,0,0,0,0,0,789618250,792882250,789618250,792882250,3264000,0,3264000,0,0,0,0,0,0,0,0,0
"PTL",1700154000,4.18,0,0,0,0,0,0,0,0,2821586830,2828184830,2821586830,2828184830,6598000,0,6598000,0,0,0,0,0,0,0,0,0
"PTL",1700067600,4.15,0,0,0,0,0,0,0,0,777328400,779764400,777328400,779764400,2436000,0,2436000,0,0,0,0,0,0,0,0,0
"PTL",1699981200,4.06,0,0,0,0,0,0,0,0,1084616110,1123741110,1084616110,1123741110,39125000,0,39125000,0,0,0,0,0,0,0,0,0
"PTL",1699894800,4.05,0,0,0,0,0,0,0,0,899099700,901134700,899099700,901134700,2035000,0,2035000,0,0,0,0,0,0,0,0,0
"PTL",1699808400,4.11,0,0,0,0,0,0,0,0,862240640,886724640,862240640,886724640,24484000,0,24484000,0,0,0,0,0,0,0,0,0
"PTL",1699549200,4.13,0,0,0,0,0,0,0,0,1328839780,1337443780,1328839780,1337443780,8604000,0,8604000,0,0,0,0,0,0,0,0,0
"PTL",1699462800,4.28,0,0,0,0,0,0,0,0,2522303270,2537107270,2522303270,2537107270,14804000,0,14804000,0,0,0,0,0,0,0,0,0
"PTL",1699376400,4.08,0,0,0,0,0,0,0,0,677361700,677361700,677361700,677361700,0,0,0,0,0,0,0,0,0,0,0,0
"PTL",1699290000,3.95,0,0,0,0,0,0,0,0,482633000,482633000,482633000,482633000,0,0,0,0,0,0,0,0,0,0,0,0
"PTL",1699203600,3.97,0,0,0,0,0,0,0,0,281257560,281257560,281257560,281257560,0,0,0,0,0,0,0,0,0,0,0,0
"MWG",1701363600,38.75,20852300000,15622545000,20852300000,15622545000,11778390000,18727440000,11778390000,18727440000,104660978350,122130803350,138958144350,156427969350,23080015000,3890895000,23080015000,3890895000,38355000,0,38355000,0,20813945000,15622545000,20813945000,15622545000
"MWG",1701277200,38.5,18700000000,16582465000,18700000000,16582465000,2955980000,14944890000,2955980000,14944890000,132155722600,117778697600,167962263399,153585238399,2610515000,7116165000,2610515000,7116165000,197980000,403000000,197980000,403000000,18502020000,16179465000,18502020000,16179465000
"MWG",1701190800,38.8,22609235000,144331599750,22609235000,144331599750,16038025000,13836555000,16038025000,13836555000,275453060350,166372405600,313485935350,193779243600,16744920000,6304680000,16744920000,16930717000,2716000000,130320000,2716000000,130320000,19893235000,144201279750,19893235000,144201279750
"MWG",1701104400,38,47080755000,65260300000,47080755000,65260300000,18292515000,6990405000,18292515000,6990405000,158986101650,152458606650,184144601650,177617106650,7016315000,6666375000,7016315000,6666375000,109430000,19000000,109430000,19000000,46971325000,65241300000,46971325000,65241300000
"MWG",1701018000,38,27948360000,24719100000,27948360000,24719100000,9707745000,15533885000,9707745000,15533885000,162380102100,154012267100,187350228100,175668017100,1192665000,6963620000,8682215000,17767546000,74845000,0,74845000,0,27873515000,24719100000,27873515000,24719100000
"MWG",1700758800,38.55,64184955000,58277700000,64184955000,58277700000,33908910000,21322610000,33908910000,21322610000,309388003750,328620583750,328458841750,343596141750,16068955000,15329930000,16068955000,19425210000,858820000,56650000,858820000,56650000,63326135000,58221050000,63326135000,58221050000
"MWG",1700672400,37.3,9648629500,51045050400,44445010500,85841431400,15466420000,20667480000,15466420000,20667480000,286138676600,242612225700,299292086600,266633135700,7037820000,3966790000,17905320000,3966790000,419240000,840955000,419240000,840955000,9229389500,50204095400,44025770500,85000476400
"MWG",1700586000,39.8,33475720000,91883270000,49429720000,107837270000,20254420000,20171295000,20254420000,20171295000,515084476850,461733456850,530965062850,480202376850,10634640000,5661235000,14754640000,7192901000,2308430000,679300000,2308430000,679300000,31167290000,91203970000,47121290000,107157970000
"MWG",1700499600,40.9,21612140000,45180735000,46133140000,69701735000,17899065000,21311850000,17899065000,28103754000,193322342950,165683632950,201360642950,173721932950,3608950000,4266280000,10400854000,4266280000,102025000,0,102025000,0,21510115000,45180735000,46031115000,69701735000
"MWG",1700413200,40.55,29003265000,49741990000,29003265000,49741990000,24556045000,21625595000,24556045000,21625595000,245262414600,232242574600,249659716600,236035724600,10116470000,5328035000,11657370000,7473087000,44860000,12425000,44860000,12425000,28958405000,49729565000,28958405000,49729565000
"MWG",1700154000,41.4,49930140000,115054735000,49930140000,115054735000,57703320000,31745900000,57703320000,31745900000,338211669400,298478169400,340264769400,300531269400,10659090000,11225415000,10659090000,11225415000,271995000,448350000,271995000,448350000,49658145000,114606385000,49658145000,114606385000
"MWG",1700067600,41.5,42703265000,123803340000,42703265000,123803340000,25784145000,13736660000,25784145000,13736660000,356109482750,286352152750,356109482750,288510152750,9403665000,10108405000,11561665000,10108405000,28740000,0,28740000,0,42674525000,123803340000,42674525000,123803340000
"MWG",1699981200,41.9,73469225000,113513805000,73469225000,113513805000,44170290000,16022340000,44170290000,16022340000,296145285800,295284050800,394814185800,297337150800,21959530000,10924135000,21959530000,107539935000,172455000,46435000,172455000,46435000,73296770000,113467370000,73296770000,113467370000
"MWG",1699894800,41.5,87342756250,217234604100,87342756250,217234604100,19749980000,59444210000,19749980000,59444210000,508001000750,350787577900,508001000750,350787577900,17484045000,5111390000,17484045000,5111390000,532686250,392075000,532686250,392075000,86810070000,216842529100,86810070000,216842529100
"MWG",1699808400,40,27141730000,74588560000,27141730000,74588560000,11248615000,30012855000,11248615000,30012855000,313954031150,260403326149,326048531150,260403326149,13712940000,1052575000,13712940000,13147075000,39385000,40200000,39385000,40200000,27102345000,74548360000,27102345000,74548360000
"MWG",1699549200,39.4,34652145000,26850015000,34652145000,26850015000,7002285000,43997715000,7002285000,43997715000,389863850500,359734445500,389863850500,359734445500,8067350000,9003455000,8067350000,9003455000,421110000,798215000,421110000,798215000,34231035000,26051800000,34231035000,26051800000
"MWG",1699462800,40.3,32655057000,86614575000,32655057000,86614575000,35283195000,37388845000,35283195000,37388845000,414620224550,352490546550,414620224550,352490546550,10960985000,17025495000,10960985000,17025495000,591827000,173960000,591827000,173960000,32063230000,86440615000,32063230000,86440615000
"MWG",1699376400,39.6,52794850000,288544002800,60705506000,296454658800,71346605000,20344545000,71346605000,20344545000,608572698800,417623439249,608572698800,417623439249,13226850000,19429016750,13226850000,19429016750,598700000,155325000,598700000,155325000,52196150000,288388677800,60106806000,296299333800
"MWG",1699290000,38.2,67935563000,98070975000,93654825400,215334637400,13774900000,12171090000,13774900000,57238149000,300834260450,254848688450,300834260450,254848688450,18986255000,36440225000,122698314000,3540825000,323815000,39000000,323815000,39000000,67611748000,98031975000,93331010400,215295637400
"MWG",1699203600,38.05,68441390000,110165023600,79899723800,125505675400,31008125000,26557815000,31008125000,28078815000,360568716100,334670642500,360568716100,334670642500,22697940000,11322690000,28101258000,11322690000,1852760000,80200000,1852760000,80200000,66588630000,110084823600,78046963800,125425475399
"PGC",1701363600,14.1,14100000,31020000,14100000,31020000,0,0,0,0,237170000,220250000,237170000,220250000,0,0,0,0,14100000,0,14100000,0,0,31020000,0,31020000
"PGC",1701277200,14.05,0,0,0,0,0,0,0,0,69645000,72445000,69645000,72445000,2800000,0,2800000,0,0,0,0,0,0,0,0,0
"PGC",1701190800,14.1,2840000,0,2840000,0,0,0,0,0,119306500,126346500,119306500,126346500,4200000,0,4200000,0,2840000,0,2840000,0,0,0,0,0
"PGC",1701104400,14.2,0,0,0,0,0,0,0,0,96035200,96035200,96035200,96035200,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1701018000,14.2,0,0,0,0,0,0,0,0,241932000,241932000,241932000,241932000,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1700672400,14.2,0,0,0,0,0,0,0,0,135729000,134309000,135729000,134309000,0,1420000,0,1420000,0,0,0,0,0,0,0,0
"PGC",1700586000,14.3,0,0,0,0,0,0,0,0,90123500,91553500,90123500,91553500,1430000,0,1430000,0,0,0,0,0,0,0,0,0
"PGC",1700499600,14.4,0,0,0,0,0,0,0,0,231629800,231629800,231629800,231629800,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1700413200,14.35,0,0,0,0,0,0,0,0,175218300,175218300,175218300,175218300,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1700154000,14.3,0,0,0,0,0,0,0,0,264210000,264210000,264210000,264210000,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1700067600,14.3,1440000,0,1440000,0,0,0,0,0,90710000,92150000,90710000,92150000,0,0,0,0,1440000,0,1440000,0,0,0,0,0
"PGC",1699981200,14.4,0,1440000,0,1440000,0,0,0,0,297082200,295642200,297082200,295642200,0,0,0,0,0,1440000,0,1440000,0,0,0,0
"PGC",1699894800,14.35,0,0,0,0,0,0,0,0,359726300,359726300,359726300,359726300,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1699808400,14.2,1435000,0,1435000,0,0,0,0,0,126442800,127877800,126442800,127877800,0,0,0,0,1435000,0,1435000,0,0,0,0,0
"PGC",1699549200,14.2,0,0,0,0,0,0,0,0,356821700,356821700,356821700,356821700,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1699462800,14.4,0,0,0,0,0,0,0,0,356690600,356690600,356690600,356690600,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1699376400,14.35,0,0,0,0,0,0,0,0,402283500,402283500,402283500,402283500,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1699290000,14.2,0,0,0,0,0,0,0,0,201574800,201574800,201574800,201574800,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1699203600,14.35,0,0,0,0,0,0,0,0,73046500,73046500,73046500,73046500,0,0,0,0,0,0,0,0,0,0,0,0
"PGC",1698944400,14.25,0,0,0,0,0,0,0,0,273836400,273836400,273836400,273836400,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1701363600,4,0,0,0,0,0,0,0,0,281645000,281645000,281645000,281645000,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1701277200,4.05,0,0,0,0,0,0,0,0,319301000,319301000,319301000,319301000,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1701190800,4.05,0,0,0,0,0,0,0,0,517442000,517442000,517442000,517442000,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1701104400,4.05,0,0,0,0,0,0,0,0,261087000,261087000,261087000,261087000,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1701018000,4.01,12120000,4884000,12120000,4884000,0,0,0,0,373251000,350086000,373251000,350086000,0,30401000,0,30401000,12120000,4884000,12120000,4884000,0,0,0,0
"LGL",1700758800,4.07,0,0,0,0,0,0,0,0,653035000,644775000,653035000,644775000,0,8260000,0,8260000,0,0,0,0,0,0,0,0
"LGL",1700672400,4.13,0,6090000,0,6090000,0,0,0,0,1554493800,1507060800,1554493800,1507060800,0,41343000,0,41343000,0,6090000,0,6090000,0,0,0,0
"LGL",1700586000,4.35,0,0,0,0,0,0,0,0,1022309400,933221400,1022309400,933221400,0,89088000,0,89088000,0,0,0,0,0,0,0,0
"LGL",1700499600,4.3,0,7904000,0,7904000,0,0,0,0,1078036420,1018877419,1778160420,1719001420,0,51255000,0,51255000,0,7904000,0,7904000,0,0,0,0
"LGL",1700413200,4.11,0,2050000,0,2050000,0,0,0,0,464396000,415574000,464396000,415574000,0,46772000,0,46772000,0,2050000,0,2050000,0,0,0,0
"LGL",1700154000,4.21,0,0,0,0,0,0,0,0,1614445000,1614445000,1614445000,1614445000,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1700067600,4.1,40880000,0,40880000,0,0,0,0,0,91134000,132014000,91134000,132014000,0,0,0,0,40880000,0,40880000,0,0,0,0,0
"LGL",1699981200,4.1,0,0,0,0,0,0,0,0,539927290,498427290,539927290,498427290,0,41500000,0,41500000,0,0,0,0,0,0,0,0
"LGL",1699894800,4.09,16420000,0,16420000,0,0,0,0,0,321514550,276136550,321514550,276136550,0,61798000,0,61798000,16420000,0,16420000,0,0,0,0,0
"LGL",1699808400,4.11,0,0,0,0,0,0,0,0,256089000,215058000,256089000,215058000,0,41031000,0,41031000,0,0,0,0,0,0,0,0
"LGL",1699549200,4.15,24570000,0,24570000,0,0,0,0,0,579366900,542276900,579366900,542276900,0,61660000,0,61660000,24570000,0,24570000,0,0,0,0,0
"LGL",1699462800,4.16,0,0,0,0,0,0,0,0,926702000,847830000,926702000,847830000,0,78872000,0,78872000,0,0,0,0,0,0,0,0
"LGL",1699376400,4.04,0,0,0,0,0,0,0,0,603271000,603271000,603271000,603271000,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1699290000,3.88,0,0,0,0,0,0,0,0,162702000,162702000,162702000,162702000,0,0,0,0,0,0,0,0,0,0,0,0
"LGL",1699203600,3.9,0,0,0,0,0,0,0,0,203092880,167992880,203092880,167992880,0,35100000,0,35100000,0,0,0,0,0,0,0,0
"NHT",1701363600,11.7,0,0,0,0,0,0,0,0,52300000,52300000,52300000,52300000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1701277200,11.7,0,0,0,0,0,0,0,0,66695000,66695000,66695000,66695000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1701190800,11.2,0,0,0,0,0,0,0,0,29685000,29685000,29685000,29685000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1701104400,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1701018000,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1700758800,11.75,0,0,0,0,0,0,0,0,22198200,22198200,22198200,22198200,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1700672400,11.7,0,0,0,0,0,0,0,0,25078000,25078000,25078000,25078000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1700586000,11.65,0,0,0,0,0,0,0,0,23571650,23571650,23571650,23571650,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1700499600,11.7,0,0,0,0,0,0,0,0,36404500,36404500,36404500,36404500,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1700413200,11.75,0,0,0,0,0,0,0,0,39565200,39565200,39565200,39565200,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1700154000,11.85,0,0,0,0,0,0,0,0,46080000,46080000,46080000,46080000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1700067600,11.8,1180000,0,1180000,0,0,0,0,0,20060000,21240000,20060000,21240000,0,0,0,0,1180000,0,1180000,0,0,0,0,0
"NHT",1699981200,11.9,1190000,0,1190000,0,0,0,0,0,45660000,46850000,45660000,46850000,0,0,0,0,1190000,0,1190000,0,0,0,0,0
"NHT",1699894800,11.9,0,0,0,0,0,0,0,0,49620000,49620000,49620000,49620000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1699808400,11.9,0,0,0,0,0,0,0,0,29530000,29530000,29530000,29530000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1699549200,11.9,2350000,0,2350000,0,0,0,0,0,98249000,100599000,98249000,100599000,0,0,0,0,2350000,0,2350000,0,0,0,0,0
"NHT",1699462800,11.9,0,0,0,0,0,0,0,0,2404400,2404400,2404400,2404400,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1699376400,11.9,0,0,0,0,0,0,0,0,5950000,5950000,5950000,5950000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1699290000,11.9,0,0,0,0,0,0,0,0,32130000,32130000,32130000,32130000,0,0,0,0,0,0,0,0,0,0,0,0
"NHT",1699203600,12,0,0,0,0,0,0,0,0,23051850,23051850,23051850,23051850,0,0,0,0,0,0,0,0,0,0,0,0
"ORS",1701363600,16.6,0,152990000,0,152990000,0,0,0,0,23616816500,23462196500,23616816500,23462196500,0,1630000,0,1630000,0,0,0,0,0,152990000,0,152990000
"ORS",1701277200,16.4,0,2653880000,0,2653880000,0,0,0,0,39688528000,37199488000,39688528000,37199488000,248500000,83660000,248500000,83660000,0,0,0,0,0,2653880000,0,2653880000
"ORS",1701190800,16.55,296550000,0,296550000,0,0,0,0,0,25544147000,25837397000,25544147000,25837397000,0,3300000,0,3300000,296550000,0,296550000,0,0,0,0,0
"ORS",1701104400,16.4,9660000,0,9660000,0,0,0,0,0,25386054100,25394134100,25386054100,25394134100,0,1580000,0,1580000,0,0,0,0,9660000,0,9660000,0
"ORS",1701018000,16.15,0,1037210000,0,1037210000,0,0,0,0,18649970150,17693130150,18649970150,17693130150,82000000,1630000,82000000,1630000,0,0,0,0,0,1037210000,0,1037210000
"ORS",1700758800,16.7,42660000,41750000,42660000,41750000,0,0,0,0,49241009050,45878689050,49241009050,45878689050,39455000,3402685000,39455000,3402685000,0,0,0,0,42660000,41750000,42660000,41750000
"ORS",1700672400,16.3,141810000,2500800000,141810000,2500800000,0,0,0,0,62909348100,58849153100,62909348100,58849153100,17145000,1718350000,17145000,1718350000,0,0,0,0,141810000,2500800000,141810000,2500800000
"ORS",1700586000,17.35,0,211875000,0,211875000,0,0,0,0,107889002850,111035017850,110345162850,113491177850,3616890000,259000000,3616890000,259000000,0,211875000,0,211875000,0,0,0,0
"ORS",1700499600,16.8,161505000,1402825000,161505000,1402825000,0,0,0,0,34542861650,34703441650,34542861650,34703441650,1685250000,283350000,1685250000,283350000,161505000,49800000,161505000,49800000,0,1353025000,0,1353025000
"ORS",1700413200,16.5,549575000,1754055000,549575000,1754055000,0,0,0,0,41760654800,40559434800,41760654800,40559434800,3260000,0,3260000,0,234725000,0,234725000,0,314850000,1754055000,314850000,1754055000
"ORS",1700154000,16.25,0,359740000,0,359740000,0,0,0,0,77881396350,77136901350,77881396350,77136901350,34315000,419070000,34315000,419070000,0,34880000,0,34880000,0,324860000,0,324860000
"ORS",1700067600,16.5,1203700000,1002915000,1203700000,1002915000,0,0,0,0,32634626200,33239411200,32634626200,33239411200,485500000,81500000,485500000,81500000,1033900000,0,1033900000,0,169800000,1002915000,169800000,1002915000
"ORS",1699981200,16.35,1171755000,2887395000,1171755000,2887395000,0,0,0,0,62890370600,62007330600,62890370600,62007330600,837655000,5055000,837655000,5055000,1171755000,0,1171755000,0,0,2887395000,0,2887395000
"ORS",1699894800,16.4,294075000,8280145000,294075000,8280145000,0,0,0,0,63578305900,55592235900,63578305900,55592235900,0,0,0,0,32520000,0,32520000,0,261555000,8280145000,261555000,8280145000
"ORS",1699808400,15.9,0,214960000,0,214960000,0,0,0,0,36397592550,36346822550,36397592550,36346822550,164190000,0,164190000,0,0,0,0,0,0,214960000,0,214960000
"ORS",1699549200,16.1,376730000,11340000,376730000,11340000,0,0,0,0,49149247400,49496597400,49149247400,49496597400,0,18040000,0,18040000,0,0,0,0,376730000,11340000,376730000,11340000
"ORS",1699462800,16.3,2553295000,2261615000,2553295000,2261615000,0,0,0,0,88808654950,88764494950,88808654950,88764494950,51460000,387300000,51460000,387300000,1650000,0,1650000,0,2551645000,2261615000,2551645000,2261615000
"ORS",1699376400,16.2,776575000,63550000,776575000,63550000,0,0,0,0,84066505750,84472055750,84066505750,84472055750,1525000,309000000,1525000,309000000,0,0,0,0,776575000,63550000,776575000,63550000
"ORS",1699290000,15.15,2080455000,2043465000,2080455000,2043465000,0,0,0,0,11850874950,12194864950,11850874950,12194864950,307000000,0,307000000,0,1552750000,0,1552750000,0,527705000,2043465000,527705000,2043465000
"ORS",1699203600,15.55,544565000,2878355000,544565000,2878355000,0,0,0,0,21145316300,18655151300,21145316300,18655151300,23175000,179550000,23175000,179550000,0,0,0,0,544565000,2878355000,544565000,2878355000
"SIP",1701363600,58.5,444700000,240090000,444700000,240090000,0,0,0,0,1225492000,1430102000,1225492000,1430102000,0,0,0,0,0,0,0,0,444700000,240090000,444700000,240090000
"SIP",1701277200,59.1,1784600000,5900000,1784600000,5900000,0,0,0,0,3016162000,4459892000,3016162000,4459892000,76630000,411600000,76630000,411600000,5950000,5900000,5950000,5900000,1778650000,0,1778650000,0
"SIP",1701190800,58,0,0,0,0,0,0,0,0,3035086500,3017646500,3035086500,3017646500,11660000,29100000,11660000,29100000,0,0,0,0,0,0,0,0
"SIP",1701104400,57.6,0,11460000,0,11460000,0,0,0,0,1681192000,1675442000,1681192000,1675442000,5710000,0,5710000,0,0,11460000,0,11460000,0,0,0,0
"SIP",1701018000,57.8,11670000,0,11670000,0,0,0,0,0,4063374000,4080944000,4063374000,4080944000,5900000,0,5900000,0,11670000,0,11670000,0,0,0,0,0
"SIP",1700672400,56,0,6020000,0,6020000,0,0,0,0,4809338700,4477808700,4809338700,4477808700,36250000,361760000,36250000,361760000,0,6020000,0,6020000,0,0,0,0
"SIP",1700586000,60,30270000,2984030000,30270000,2984030000,0,0,0,0,13711382500,10811562500,13711382500,10811562500,59910000,5970000,59910000,5970000,30270000,0,30270000,0,0,2984030000,0,2984030000
"SIP",1700499600,58.6,0,0,0,0,0,0,0,0,3992832900,4175332900,3992832900,4175332900,182500000,0,182500000,0,0,0,0,0,0,0,0,0
"SIP",1700413200,58.4,23320000,0,23320000,0,0,0,0,0,6137784000,6062644000,6137784000,6062644000,23320000,121780000,23320000,121780000,23320000,0,23320000,0,0,0,0,0
"SIP",1700154000,57.7,0,2328000,0,2328000,0,0,0,0,5402804100,5411776100,5402804100,5411776100,11300000,0,11300000,0,0,2328000,0,2328000,0,0,0,0
"SIP",1700067600,57.5,0,0,0,0,0,0,0,0,2192693900,2078883900,2192693900,2078883900,40120000,153930000,40120000,153930000,0,0,0,0,0,0,0,0
"SIP",1699981200,56.9,0,0,0,0,0,0,0,0,6045762500,5920652500,6045762500,5920652500,68650000,193760000,68650000,193760000,0,0,0,0,0,0,0,0
"SIP",1699894800,56,0,61520000,0,61520000,0,0,0,0,2204806200,2115606200,2204806200,2115606200,27920000,55600000,27920000,55600000,0,0,0,0,0,61520000,0,61520000
"SIP",1699808400,55.6,66690000,0,66690000,0,0,0,0,0,2412264500,2478954500,2412264500,2478954500,0,0,0,0,0,0,0,0,66690000,0,66690000,0
"SIP",1699549200,55.7,0,0,0,0,0,0,0,0,3193561400,3404921400,3193561400,3404921400,324600000,113240000,324600000,113240000,0,0,0,0,0,0,0,0
"SIP",1699462800,55.7,0,196030000,0,196030000,0,0,0,0,4443424400,4202174400,4443424400,4202174400,11180000,56400000,11180000,56400000,0,0,0,0,0,196030000,0,196030000
"SIP",1699376400,55.4,64690000,0,64690000,0,0,0,0,0,3477518700,3547748700,3477518700,3547748700,5540000,0,5540000,0,0,0,0,0,64690000,0,64690000,0
"SIP",1699290000,53.3,90860000,0,90860000,0,0,0,0,0,884110000,974970000,884110000,974970000,0,0,0,0,0,0,0,0,90860000,0,90860000,0
"SIP",1699203600,53.5,0,32140000,0,32140000,0,0,0,0,1722177400,1690037400,1722177400,1690037400,0,0,0,0,0,5340000,0,5340000,0,26800000,0,26800000
"SIP",1698944400,53.7,5300000,0,5300000,0,0,0,0,0,2829210000,2881750000,2829210000,2881750000,819230000,771990000,819230000,771990000,0,0,0,0,5300000,0,5300000,0
"NKG",1701363600,22.9,1614575000,8432285000,1614575000,8432285000,144280000,4500705000,144280000,4500705000,352779459750,337344919750,352779459750,337344919750,4787710000,9048115000,4787710000,9048115000,225000000,34500000,225000000,34500000,1389575000,8397785000,1389575000,8397785000
"NKG",1701277200,23,59909545000,1754775000,59909545000,1754775000,0,46240000,0,46240000,230887364649,287810494650,230887364649,287810494650,1463340000,2648740000,1463340000,2648740000,102300000,23300000,102300000,23300000,59807245000,1731475000,59807245000,1731475000
"NKG",1701190800,22.9,11740720000,6544806500,11740720000,6544806500,4641400000,64740000,4641400000,64740000,361724458300,371490978800,361724458300,371490978800,6223665000,6229718000,6223665000,6229718000,2431575000,96966500,2431575000,96966500,9309145000,6447840000,9309145000,6447840000
