┌─────────┬───────────────┬──────────┬──────────┬──────────┬────────────────────┬──────────────┬────────────────────┬──────────┬────────────────────┬────────────────────────────┬───────────────┬───────────┬───────────┬─────────────────────┬────────────┬────────────────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │       val_sd       │    val_bu    │       val_uk       │ sum_vol  │        val         │            date            │   acum_val    │ total_vol │   bu-sd   │      bu-sd_val      │ acum_busd  │ acum_busd_val  │
│   87    │ 1672061760000 │ 2070700  │ 3147800  │  56700   │    33374951800     │ 48708471400  │     807978000      │ 5275200  │    82891401200     │ '2022-12-26T13:36:00.000Z' │ 4116209591100 │ 300336900 │  1077100  │     15333519600     │ -90508500  │ -1214040936700 │
│   88    │ 1672061880000 │ 1272300  │ 3718100  │  11700   │    18783812700     │ 51107818300  │     182627000      │ 5002100  │    70074258000     │ '2022-12-26T13:38:00.000Z' │ 4186283849100 │ 305339000 │  2445800  │     32324005600     │ -88062700  │ -1181716931100 │
│   89    │ 1672062000000 │ 1151600  │ 3208600  │   1400   │    17394404300     │ 41310698100  │      15234000      │ 4361600  │    58720336400     │ '2022-12-26T13:40:00.000Z' │ 4245004185500 │ 309700600 │  2057000  │     23916293800     │ -86005700  │ -1157800637300 │
│   90    │ 1672062120000 │ 1144100  │ 2855600  │  21900   │    15011416300     │ 34643729600  │     447705000      │ 4021600  │    50102850900     │ '2022-12-26T13:42:00.000Z' │ 4295107036400 │ 313722200 │  1711500  │     19632313300     │ -84294200  │ -1138168324000 │
│   91    │ 1672062240000 │ 1654500  │ 1578800  │  21200   │    22260112200     │ 18998020300  │     545669000      │ 3254500  │    41803801500     │ '2022-12-26T13:44:00.000Z' │ 4336910837900 │ 316976700 │  -75700   │     -3262091900     │ -84369900  │ -1141430415900 │
│   92    │ 1672062360000 │ 3111100  │  949600  │   8700   │    47927240300     │ 12095277000  │     112233000      │ 4069400  │    60134750300     │ '2022-12-26T13:46:00.000Z' │ 4397045588200 │ 321046100 │ -2161500  │    -35831963300     │ -86531400  │ -1177262379200 │
│   93    │ 1672062480000 │ 5110400  │ 1115600  │  13200   │    91167653100     │ 17486575600  │      91104000      │ 6239200  │    108745332700    │ '2022-12-26T13:48:00.000Z' │ 4505790920900 │ 327285300 │ -3994800  │    -73681077500     │ -90526200  │ -1250943456700 │
│   94    │ 1672062600000 │ 3835800  │ 1271100  │  14800   │    59589106200     │ 20746206700  │     921335000      │ 5121700  │    81256647900     │ '2022-12-26T13:50:00.000Z' │ 4587047568800 │ 332407000 │ -2564700  │    -38842899500     │ -93090900  │ -1289786356200 │
│   95    │ 1672062720000 │ 2616400  │ 1690300  │   5700   │    47142083400     │ 27356653800  │     154555000      │ 4312400  │    74653292200     │ '2022-12-26T13:52:00.000Z' │ 4661700861000 │ 336719400 │  -926100  │    -19785429600     │ -94017000  │ -1309571785800 │
│   96    │ 1672062840000 │ 1928400  │ 2028300  │  15400   │    30155057100     │ 32317128900  │     620530000      │ 3972100  │    63092716000     │ '2022-12-26T13:54:00.000Z' │ 4724793577000 │ 340691500 │   99900   │     2162071800      │ -93917100  │ -1307409714000 │
│   97    │ 1672062960000 │ 1160400  │ 2846500  │   5000   │    20612969500     │ 44151949500  │      88000000      │ 4011900  │    64852919000     │ '2022-12-26T13:56:00.000Z' │ 4789646496000 │ 344703400 │  1686100  │     23538980000     │ -92231000  │ -1283870734000 │
│   98    │ 1672063080000 │  888900  │ 1688100  │  13100   │    15227297400     │ 26784383700  │     145038000      │ 2590100  │    42156719100     │ '2022-12-26T13:58:00.000Z' │ 4831803215100 │ 347293500 │  799200   │     11557086300     │ -91431800  │ -1272313647700 │
│   99    │ 1672063200000 │ 1117400  │ 1536100  │   5700   │    15174070400     │ 23874911700  │     123398000      │ 2659200  │    39172380100     │ '2022-12-26T14:00:00.000Z' │ 4870975595200 │ 349952700 │  418700   │     8700841300      │ -91013100  │ -1263612806400 │
│   100   │ 1672063320000 │ 1370100  │ 1717700  │   6000   │    21842427900     │ 24247592400  │      60573000      │ 3093800  │    46150593300     │ '2022-12-26T14:02:00.000Z' │ 4917126188500 │ 353046500 │  347600   │     2405164500      │ -90665500  │ -1261207641900 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼────────────────────┼──────────────┼────────────────────┼──────────┼────────────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼─────────────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │       val_sd       │    val_bu    │       val_uk       │ sum_vol  │        val         │            date            │   acum_val    │ total_vol │   bu-sd   │      bu-sd_val      │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼────────────────────┼──────────────┼────────────────────┼──────────┼────────────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼─────────────────────┼────────────┼────────────────┤
│   101   │ 1672063440000 │ 2290300  │ 1131400  │   4300   │    39592408500     │ 18561718400  │     114823000      │ 3426000  │    58268949900     │ '2022-12-26T14:04:00.000Z' │ 4975395138400 │ 356472500 │ -1158900  │    -21030690100     │ -91824400  │ -1282238332000 │
│   102   │ 1672063560000 │ 5158200  │  944200  │  21200   │    81613494900     │ 12493762700  │     230344000      │ 6123600  │    94337601600     │ '2022-12-26T14:06:00.000Z' │ 5069732740000 │ 362596100 │ -4214000  │    -69119732200     │ -96038400  │ -1351358064200 │
│   103   │ 1672063680000 │ 7356100  │ 1135300  │  34600   │    112080795500    │ 19169525900  │     668576100      │ 8526000  │    131918897500    │ '2022-12-26T14:08:00.000Z' │ 5201651637500 │ 371122100 │ -6220800  │    -92911269600     │ -102259200 │ -1444269333800 │
│   104   │ 1672063800000 │ 7368900  │ 1588600  │  54100   │    97204485900     │ 25174971100  │     1014369000     │ 9011600  │    123393826000    │ '2022-12-26T14:10:00.000Z' │ 5325045463500 │ 380133700 │ -5780300  │    -72029514800     │ -108039500 │ -1516298848600 │
│   105   │ 1672063920000 │ 3847800  │ 4566500  │   7300   │    52218731900     │ 79442778800  │     227876200      │ 8421600  │    131889386900    │ '2022-12-26T14:12:00.000Z' │ 5456934850400 │ 388555300 │  718700   │     27224046900     │ -107320800 │ -1489074801700 │
│   106   │ 1672064040000 │ 1020500  │ 5261300  │  16600   │    15584841000     │ 71114762500  │      83434300      │ 6298400  │    86783037800     │ '2022-12-26T14:14:00.000Z' │ 5543717888200 │ 394853700 │  4240800  │     55529921500     │ -103080000 │ -1433544880200 │
│   107   │ 1672064160000 │ 1740200  │ 1975600  │   1600   │    24357889900     │ 27329703900  │      41526000      │ 3717400  │    51729119800     │ '2022-12-26T14:16:00.000Z' │ 5595447008000 │ 398571100 │  235400   │     2971814000      │ -102844600 │ -1430573066200 │
│   108   │ 1672064280000 │ 3313900  │ 1238300  │  22400   │    51947100200     │ 18557130700  │     664375000      │ 4574600  │    71168605900     │ '2022-12-26T14:18:00.000Z' │ 5666615613900 │ 403145700 │ -2075600  │    -33389969500     │ -104920200 │ -1463963035700 │
│   109   │ 1672064400000 │ 5537600  │ 1327100  │  16800   │    90105624700     │ 18947636600  │     128944600      │ 6881500  │    109182205900    │ '2022-12-26T14:20:00.000Z' │ 5775797819800 │ 410027200 │ -4210500  │    -71157988100     │ -109130700 │ -1535121023800 │
│   110   │ 1672064520000 │ 21122200 │ 1979400  │  91700   │    295560765200    │ 31235587000  │     1582668400     │ 23193300 │    328379020600    │ '2022-12-26T14:22:00.000Z' │ 6104176840400 │ 433220500 │ -19142800 │    -264325178200    │ -128273500 │ -1799446202000 │
│   111   │ 1672064640000 │ 17039900 │ 4945100  │  433600  │    229251962800    │ 69921347600  │     7724751400     │ 22418600 │    306898061800    │ '2022-12-26T14:24:00.000Z' │ 6411074902200 │ 455639100 │ -12094800 │    -159330615200    │ -140368300 │ -1958776817200 │
│   112   │ 1672064760000 │ 11176800 │ 4186000  │  124500  │    145717327400    │ 63579178000  │     1804787200     │ 15487300 │    211101292600    │ '2022-12-26T14:26:00.000Z' │ 6622176194800 │ 471126400 │ -6990800  │    -82138149400     │ -147359100 │ -2040914966600 │
│   113   │ 1672064880000 │ 5873900  │ 5106300  │  61100   │    87851793800     │ 77604588900  │     1365795000     │ 11041300 │    166822177700    │ '2022-12-26T14:28:00.000Z' │ 6788998372500 │ 482167700 │  -767600  │    -10247204900     │ -148126700 │ -2051162171500 │
│   114   │ 1672065000000 │  34500   │  14300   │    0     │     495677000      │  294506000   │         0          │  48800   │     790183000      │ '2022-12-26T14:30:00.000Z' │ 6789788555500 │ 482216500 │  -20200   │     -201171000      │ -148146900 │ -2051363342500 │
│   115   │ 1672065240000 │   1600   │    0     │    0     │ 15680000.000000002 │      0       │         0          │   1600   │ 15680000.000000002 │ '2022-12-26T14:34:00.000Z' │ 6789804235500 │ 482218100 │   -1600   │ -15680000.000000002 │ -148148500 │ -2051379022500 │
│   116   │ 1672065480000 │    0     │   100    │    0     │         0          │    990000    │         0          │   100    │       990000       │ '2022-12-26T14:38:00.000Z' │ 6789805225500 │ 482218200 │    100    │       990000        │ -148148400 │ -2051378032500 │
│   117   │ 1672065840000 │ 10615900 │ 19728200 │ 20622900 │    158878995800    │ 350965004600 │    318307321100    │ 50967000 │    828151321500    │ '2022-12-26T14:44:00.000Z' │ 7617956547000 │ 533185200 │  9112300  │    192086008800     │ -139036100 │ -1859292023700 │
│   118   │ 1672065960000 │  33300   │   5700   │    0     │     320960000      │   54580000   │         0          │  39000   │     375540000      │ '2022-12-26T14:46:00.000Z' │ 7618332087000 │ 533224200 │  -27600   │     -266380000      │ -139063700 │ -1859558403700 │
│   119   │ 1672066200000 │   500    │    0     │    0     │      4700000       │      0       │         0          │   500    │      4700000       │ '2022-12-26T14:50:00.000Z' │ 7618336787000 │ 533224700 │   -500    │      -4700000       │ -139064200 │ -1859563103700 │
│   120   │ 1672066560000 │    0     │    0     │   600    │         0          │      0       │      5880000       │   600    │      5880000       │ '2022-12-26T14:56:00.000Z' │ 7618342667000 │ 533225300 │     0     │          0          │ -139064200 │ -1859563103700 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼────────────────────┼──────────────┼────────────────────┼──────────┼────────────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼─────────────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │       val_sd       │    val_bu    │       val_uk       │ sum_vol  │        val         │            date            │   acum_val    │ total_vol │   bu-sd   │      bu-sd_val      │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼────────────────────┼──────────────┼────────────────────┼──────────┼────────────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼─────────────────────┼────────────┼────────────────┤
└─────────┴───────────────┴──────────┴──────────┴──────────┴────────────────────┴──────────────┴────────────────────┴──────────┴────────────────────┴────────────────────────────┴───────────────┴───────────┴───────────┴─────────────────────┴────────────┴────────────────┘

