"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-16017400,-251318458900,1267811388000,369400,-1768700,-23611457000,"2022-12-26T10:18:00.000Z",1672049880000,2138100,2527300,87138700,19800,32452078200,4331161100,27942618100,178299000
-17115300,-264586681500,1295381816200,422300,-1097900,-13268222600,"2022-12-26T10:20:00.000Z",1672050000000,1520200,1947900,89086600,5400,27570428200,7083525300,20351747900,135155000
-19081200,-293842327600,1347534401700,745200,-1965900,-29255646100,"2022-12-26T10:22:00.000Z",1672050120000,2711100,3489800,92576400,33500,52152585500,11374802700,40630448800,147334000
-21611800,-340978308500,1407932621800,569100,-2530600,-47135980900,"2022-12-26T10:24:00.000Z",1672050240000,3099700,3694800,96271200,26000,60398220100,6361892100,53497873000,538455000
-22903800,-358320426700,1447774006000,1017100,-1292000,-17342118200,"2022-12-26T10:26:00.000Z",1672050360000,2309100,3346500,99617700,20300,39841384200,11208809000,28550927200,81648000
-24082800,-374213828300,1493084637600,1005800,-1179000,-15893401600,"2022-12-26T10:28:00.000Z",1672050480000,2184800,3195200,102812900,4600,45310631600,14661860000,30555261600,93510000
-24086900,-374823847300,1527820433800,1231600,-4100,-610019000,"2022-12-26T10:30:00.000Z",1672050600000,1235700,2480000,105292900,12700,34735796200,16977975600,17587994600,169826000
-23980400,-370691572200,1547892856900,808200,106500,4132275100,"2022-12-26T10:32:00.000Z",1672050720000,701700,1514000,106806900,4100,20072423100,12036171600,7903896500,132355000
-23640000,-366146222800,1567710104300,849000,340400,4545349400,"2022-12-26T10:34:00.000Z",1672050840000,508600,1370300,108177200,12700,19817247400,12132288400,7586939000,98020000
-26060900,-403608831800,1627564386700,753500,-2420900,-37462609000,"2022-12-26T10:36:00.000Z",1672050960000,3174400,3946900,112124100,19000,59854282400,11011294200,48473903200,369085000
-27432800,-419665504700,1663535076600,604700,-1371900,-16056672900,"2022-12-26T10:38:00.000Z",1672051080000,1976600,2588000,114712100,6700,35970689900,9915399400,25972072300,83218200
-28049200,-426298942000,1694314020300,721700,-616400,-6633437300,"2022-12-26T10:40:00.000Z",1672051200000,1338100,2068500,116780600,8700,30778943700,11963615700,18597053000,218275000
-28356900,-430131543500,1717958286200,619700,-307700,-3832601500,"2022-12-26T10:42:00.000Z",1672051320000,927400,1547200,118327800,100,23644265900,9902487200,13735088700,6690000.000000001
-28486800,-426176359800,1738860509700,759300,-129900,3955183700,"2022-12-26T10:44:00.000Z",1672051440000,889200,1657300,119985100,8800,20902223500,12375408000,8420224300,106591200
-28663200,-427463346700,1764184926200,758900,-176400,-1286986900,"2022-12-26T10:46:00.000Z",1672051560000,935300,1696900,121682000,2700,25324416500,11927864000,13214850900,181701600
-28142500,-417537474500,1792904922200,1161200,520700,9925872200,"2022-12-26T10:48:00.000Z",1672051680000,640500,1813500,123495500,11800,28719996000,19278929600,9353057400,88009000
-28712900,-430684375900,1819295276800,522600,-570400,-13146901400,"2022-12-26T10:50:00.000Z",1672051800000,1093000,1628400,125123900,12800,26390354600,6515985100,19662886500,211483000
-28859900,-431302556900,1848714992200,768400,-147000,-618181000,"2022-12-26T10:52:00.000Z",1672051920000,915400,1695600,126819500,11800,29419715400,14367484700,14985665700,66565000
-29303200,-436065134200,1867786896500,478100,-443300,-4762577300,"2022-12-26T10:54:00.000Z",1672052040000,921400,1402200,128221700,2700,19071904300,7127201000,11889778300,54925000
-29439800,-434477428700,1892473567600,789200,-136600,1587705500,"2022-12-26T10:56:00.000Z",1672052160000,925800,1735000,129956700,20000,24686671100,13008135800,11420430300,258105000
-29091300,-431958219100,1911411393700,945100,348500,2519209600,"2022-12-26T10:58:00.000Z",1672052280000,596600,1544500,131501200,2800,18937826100,10704238600,8185029000,48558500
-28667100,-427302301700,1931863612300,1033000,424200,4655917400,"2022-12-26T11:00:00.000Z",1672052400000,608800,1645200,133146400,3400,20452218600,12524442500,7868525100,59251000
-28724400,-428786548700,1952740568700,713500,-57300,-1484247000,"2022-12-26T11:02:00.000Z",1672052520000,770800,1485700,134632100,1400,20876956400,9690040700,11174287700,12628000
-28631600,-429939240700,1971279220900,758300,92800,-1152692000,"2022-12-26T11:04:00.000Z",1672052640000,665500,1424300,136056400,500,18538652200,8682919200,9835611200,20121800
-29465700,-445135440300,1994642731700,381100,-834100,-15196199600,"2022-12-26T11:06:00.000Z",1672052760000,1215200,1597500,137653900,1200,23363510800,4068565600,19264765200,30180000
-30624400,-463982067000,2026957409800,421500,-1158700,-18846626700,"2022-12-26T11:08:00.000Z",1672052880000,1580200,2004900,139658800,3200,32314678100,6710779700,25557406400,46492000
-31386700,-481981358300,2056494987700,451500,-762300,-17999291300,"2022-12-26T11:10:00.000Z",1672053000000,1213800,1666700,141325500,1400,29537577900,5738140800,23737432100,62005000
-31922200,-493965878400,2079595715000,505100,-535500,-11984520100,"2022-12-26T11:12:00.000Z",1672053120000,1040600,1547000,142872500,1300,23100727300,5538158600,17522678700,39890000
-32763700,-507943707300,2110395701900,586700,-841500,-13977828900,"2022-12-26T11:14:00.000Z",1672053240000,1428200,2159100,145031600,144200,30799986900,7383271500,21361100400,2055615000
-33314300,-516466095600,2136760693800,554200,-550600,-8522388300,"2022-12-26T11:16:00.000Z",1672053360000,1104800,1660500,146692100,1500,26364991900,8915751800,17438140100,11100000
-33846000,-523591161200,2157579814800,405500,-531700,-7125065600,"2022-12-26T11:18:00.000Z",1672053480000,937200,1348800,148040900,6100,20819121000,6769857700,13894923300,154340000
-35146100,-540846387300,2185741015100,416800,-1300100,-17255226100,"2022-12-26T11:20:00.000Z",1672053600000,1716900,2140200,150181100,6500,28161200300,5379949600,22635175700,146075000
-36981200,-568625983500,2227123612100,398500,-1835100,-27779596200,"2022-12-26T11:22:00.000Z",1672053720000,2233600,2632200,152813300,100,41382597000,6800422900,34580019100,2155000
-40913800,-622225853200,2298269802500,408700,-3932600,-53599869700,"2022-12-26T11:24:00.000Z",1672053840000,4341300,4777000,157590300,27000,71146190400,8655523100,62255392800,235274500
-47765900,-700865709200,2410773194900,928400,-6852100,-78639856000,"2022-12-26T11:26:00.000Z",1672053960000,7780500,8861900,166452200,153000,112503392400,15617733400,94257589400,2628069600
-55114500,-798245000800,2535435026700,1351700,-7348600,-97379291600,"2022-12-26T11:28:00.000Z",1672054080000,8700300,10059200,176511400,7200,124661831800,13599351100,110978642700,83838000
-55130300,-798525185200,2536203742300,19500,-15800,-280184400,"2022-12-26T11:30:00.000Z",1672054200000,35300,55300,176566700,500,768715600,243295600,523480000,1940000
-59264100,-821876873600,2749671741200,7021500,-4133800,-23351688400,"2022-12-26T13:00:00.000Z",1672059600000,11155300,18948000,195514700,771200,213467998900,90505403600,113857092000,9105503300
-60888400,-829875441700,2836254627100,2958100,-1624300,-7998568100,"2022-12-26T13:02:00.000Z",1672059720000,4582400,7562700,203077400,22200,86582885900,39163783900,47162352000,256750000
-61125000,-841188714800,2884882001800,1923800,-236600,-11313273100,"2022-12-26T13:04:00.000Z",1672059840000,2160400,4097400,207174800,13200,48627374700,18556150800,29869423900,201800000
-64252400,-879970787700,2982851807500,1913000,-3127400,-38782072900,"2022-12-26T13:06:00.000Z",1672059960000,5040400,7001100,214175900,47700,97969805700,29251881400,68033954300,683970000
-64464500,-877827280900,3044056909300,2347000,-212100,2143506800,"2022-12-26T13:08:00.000Z",1672060080000,2559100,4952900,219128800,46800,61205101800,31480780800,29337274000,387047000
-63758700,-864437846100,3098332040700,2724400,705800,13389434800,"2022-12-26T13:10:00.000Z",1672060200000,2018600,4751900,223880700,8900,54275131400,33793565600,20404130800,77435000
-64742800,-881653805100,3153961430700,1796200,-984100,-17215959000,"2022-12-26T13:12:00.000Z",1672060320000,2780300,4583800,228464500,7300,55629390000,19117139500,36333098500,179152000
-67181000,-912613815500,3227829284300,1546200,-2438200,-30960010400,"2022-12-26T13:14:00.000Z",1672060440000,3984400,5553900,234018400,23300,73867853600,21371356100,52331366500,165131000
-67995500,-922966964200,3271822435000,1374200,-814500,-10353148700,"2022-12-26T13:16:00.000Z",1672060560000,2188700,3575800,237594200,12900,43993150700,16756143500,27109292200,127715000
-67093500,-902235874000,3332319581000,2547400,902000,20731090200,"2022-12-26T13:18:00.000Z",1672060680000,1645400,4206100,241800300,13300,60497146000,40559141100,19828050900,109954000
-66987700,-907886132300,3378836615500,1788500,105800,-5650258300,"2022-12-26T13:20:00.000Z",1672060800000,1682700,3476600,245276900,5400,46517034500,20379288400,26029546700,108199400
-68324600,-928768502400,3432587248000,1343600,-1336900,-20882370100,"2022-12-26T13:22:00.000Z",1672060920000,2680500,4026800,249303700,2700,53750632500,16414775100,37297145200,38712200
-70645100,-950080437000,3499994274800,1696400,-2320500,-21311934600,"2022-12-26T13:24:00.000Z",1672061040000,4016900,5728100,255031800,14800,67407026800,22977581600,44289516200,139929000
-73036400,-982735247600,3585973886000,2193300,-2391300,-32654810600,"2022-12-26T13:26:00.000Z",1672061160000,4584600,6795700,261827500,17800,85979611200,26471951800,59126762400,380897000
-76389000,-1029446577200,3671968835800,1751800,-3352600,-46711329600,"2022-12-26T13:28:00.000Z",1672061280000,5104400,6874400,268701900,18200,85994949800,19518557100,66229886700,246506000
-81797900,-1099672082400,3787891905600,1534500,-5408900,-70225505200,"2022-12-26T13:30:00.000Z",1672061400000,6943400,8598000,277299900,120100,115923069800,22606946800,92832452000,483671000
-86691200,-1170359449400,3903605874800,1682700,-4893300,-70687367000,"2022-12-26T13:32:00.000Z",1672061520000,6576000,8310600,285610500,51900,115713969200,22280951000,92968318000,464700200
-91585600,-1229374456300,4033318189900,2274800,-4894400,-59015006900,"2022-12-26T13:34:00.000Z",1672061640000,7169200,9451200,295061700,7200,129712315100,35255330600,94270337500,186647000
-90508500,-1214040936700,4116209591100,3147800,1077100,15333519600,"2022-12-26T13:36:00.000Z",1672061760000,2070700,5275200,300336900,56700,82891401200,48708471400,33374951800,807978000
-88062700,-1181716931100,4186283849100,3718100,2445800,32324005600,"2022-12-26T13:38:00.000Z",1672061880000,1272300,5002100,305339000,11700,70074258000,51107818300,18783812700,182627000
-86005700,-1157800637300,4245004185500,3208600,2057000,23916293800,"2022-12-26T13:40:00.000Z",1672062000000,1151600,4361600,309700600,1400,58720336400,41310698100,17394404300,15234000
-84294200,-1138168324000,4295107036400,2855600,1711500,19632313300,"2022-12-26T13:42:00.000Z",1672062120000,1144100,4021600,313722200,21900,50102850900,34643729600,15011416300,447705000
-84369900,-1141430415900,4336910837900,1578800,-75700,-3262091900,"2022-12-26T13:44:00.000Z",1672062240000,1654500,3254500,316976700,21200,41803801500,18998020300,22260112200,545669000
-86531400,-1177262379200,4397045588200,949600,-2161500,-35831963300,"2022-12-26T13:46:00.000Z",1672062360000,3111100,4069400,321046100,8700,60134750300,12095277000,47927240300,112233000
-90526200,-1250943456700,4505790920900,1115600,-3994800,-73681077500,"2022-12-26T13:48:00.000Z",1672062480000,5110400,6239200,327285300,13200,108745332700,17486575600,91167653100,91104000
-93090900,-1289786356200,4587047568800,1271100,-2564700,-38842899500,"2022-12-26T13:50:00.000Z",1672062600000,3835800,5121700,332407000,14800,81256647900,20746206700,59589106200,921335000
-94017000,-1309571785800,4661700861000,1690300,-926100,-19785429600,"2022-12-26T13:52:00.000Z",1672062720000,2616400,4312400,336719400,5700,74653292200,27356653800,47142083400,154555000
-93917100,-1307409714000,4724793577000,2028300,99900,2162071800,"2022-12-26T13:54:00.000Z",1672062840000,1928400,3972100,340691500,15400,63092716000,32317128900,30155057100,620530000
-92231000,-1283870734000,4789646496000,2846500,1686100,23538980000,"2022-12-26T13:56:00.000Z",1672062960000,1160400,4011900,344703400,5000,64852919000,44151949500,20612969500,88000000
-91431800,-1272313647700,4831803215100,1688100,799200,11557086300,"2022-12-26T13:58:00.000Z",1672063080000,888900,2590100,347293500,13100,42156719100,26784383700,15227297400,145038000
-91013100,-1263612806400,4870975595200,1536100,418700,8700841300,"2022-12-26T14:00:00.000Z",1672063200000,1117400,2659200,349952700,5700,39172380100,23874911700,15174070400,123398000
-90665500,-1261207641900,4917126188500,1717700,347600,2405164500,"2022-12-26T14:02:00.000Z",1672063320000,1370100,3093800,353046500,6000,46150593300,24247592400,21842427900,60573000
-91824400,-1282238332000,4975395138400,1131400,-1158900,-21030690100,"2022-12-26T14:04:00.000Z",1672063440000,2290300,3426000,356472500,4300,58268949900,18561718400,39592408500,114823000
-96038400,-1351358064200,5069732740000,944200,-4214000,-69119732200,"2022-12-26T14:06:00.000Z",1672063560000,5158200,6123600,362596100,21200,94337601600,12493762700,81613494900,230344000
-102259200,-1444269333800,5201651637500,1135300,-6220800,-92911269600,"2022-12-26T14:08:00.000Z",1672063680000,7356100,8526000,371122100,34600,131918897500,19169525900,112080795500,668576100
-108039500,-1516298848600,5325045463500,1588600,-5780300,-72029514800,"2022-12-26T14:10:00.000Z",1672063800000,7368900,9011600,380133700,54100,123393826000,25174971100,97204485900,1014369000
-107320800,-1489074801700,5456934850400,4566500,718700,27224046900,"2022-12-26T14:12:00.000Z",1672063920000,3847800,8421600,388555300,7300,131889386900,79442778800,52218731900,227876200
-103080000,-1433544880200,5543717888200,5261300,4240800,55529921500,"2022-12-26T14:14:00.000Z",1672064040000,1020500,6298400,394853700,16600,86783037800,71114762500,15584841000,83434300
-102844600,-1430573066200,5595447008000,1975600,235400,2971814000,"2022-12-26T14:16:00.000Z",1672064160000,1740200,3717400,398571100,1600,51729119800,27329703900,24357889900,41526000
-104920200,-1463963035700,5666615613900,1238300,-2075600,-33389969500,"2022-12-26T14:18:00.000Z",1672064280000,3313900,4574600,403145700,22400,71168605900,18557130700,51947100200,664375000
-109130700,-1535121023800,5775797819800,1327100,-4210500,-71157988100,"2022-12-26T14:20:00.000Z",1672064400000,5537600,6881500,410027200,16800,109182205900,18947636600,90105624700,128944600
-128273500,-1799446202000,6104176840400,1979400,-19142800,-264325178200,"2022-12-26T14:22:00.000Z",1672064520000,21122200,23193300,433220500,91700,328379020600,31235587000,295560765200,1582668400
-140368300,-1958776817200,6411074902200,4945100,-12094800,-159330615200,"2022-12-26T14:24:00.000Z",1672064640000,17039900,22418600,455639100,433600,306898061800,69921347600,229251962800,7724751400
-147359100,-2040914966600,6622176194800,4186000,-6990800,-82138149400,"2022-12-26T14:26:00.000Z",1672064760000,11176800,15487300,471126400,124500,211101292600,63579178000,145717327400,1804787200
-148126700,-2051162171500,6788998372500,5106300,-767600,-10247204900,"2022-12-26T14:28:00.000Z",1672064880000,5873900,11041300,482167700,61100,166822177700,77604588900,87851793800,1365795000
-148146900,-2051363342500,6789788555500,14300,-20200,-201171000,"2022-12-26T14:30:00.000Z",1672065000000,34500,48800,482216500,0,790183000,294506000,495677000,0
-148148500,-2051379022500,6789804235500,0,-1600,-15680000.000000002,"2022-12-26T14:34:00.000Z",1672065240000,1600,1600,482218100,0,15680000.000000002,0,15680000.000000002,0
-148148400,-2051378032500,6789805225500,100,100,990000,"2022-12-26T14:38:00.000Z",1672065480000,0,100,482218200,0,990000,990000,0,0
-139036100,-1859292023700,7617956547000,19728200,9112300,192086008800,"2022-12-26T14:44:00.000Z",1672065840000,10615900,50967000,533185200,20622900,828151321500,350965004600,158878995800,318307321100
-139063700,-1859558403700,7618332087000,5700,-27600,-266380000,"2022-12-26T14:46:00.000Z",1672065960000,33300,39000,533224200,0,375540000,54580000,320960000,0
-139064200,-1859563103700,7618336787000,0,-500,-4700000,"2022-12-26T14:50:00.000Z",1672066200000,500,500,533224700,0,4700000,0,4700000,0
-139064200,-1859563103700,7618342667000,0,0,0,"2022-12-26T14:56:00.000Z",1672066560000,0,600,533225300,600,5880000,0,0,5880000
