"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
293.8,200,1900000,1900000,206.3,12.5,Infinity,200,200,1900000,9.5,"2022-12-19T09:10:00.000Z",1671441000000,9.5,9.5,9.5,100,0,0,0.7,,,0,,200,200,,1900000,1900000,,
293.8,300,2850000,2850000,206.3,12.5,Infinity,100,100,950000,9.5,"2022-12-19T09:12:00.000Z",1671441120000,9.5,9.5,9.5,100,0,0,0.3,,,0,,100,300,,950000,950000,,
293.8,300,2850000,4750000,206.3,12.5,1,100,0,0,9.5,"2022-12-19T09:14:00.000Z",1671441240000,9.5,9.5,9.5,50,50,0,0.3,0.5,,1,100,200,500,,1900000,950000,950000,
293.8,800,7600000,9500000,206.3,12.5,Infinity,500,500,4750000,9.5,"2022-12-19T09:24:00.000Z",1671441840000,9.5,9.5,9.5,100,0,0,1.7,,,0,,500,1000,,4750000,4750000,,
293.8,1000,9460000,11360000,206.3,12.5,Infinity,200,200,1860000.0000000002,9.3,"2022-12-19T09:38:00.000Z",1671442680000,9.3,9.3,9.3,100,0,0,0.7,,,0,,200,1200,,1860000.0000000002,1860000.0000000002,,
293.8,1500,14110000,16010000,206.3,12.5,Infinity,500,500,4650000,9.3,"2022-12-19T09:42:00.000Z",1671442920000,9.3,9.3,9.3,100,0,0,1.7,,,0,,500,1700,,4650000,4650000,,
293.8,1500,14110000,17850000,206.3,12.5,NaN,,0,0,9.2,"2022-12-19T09:44:00.000Z",1671443040000,9.2,9.2,9.2,0,0,100,,,16,NaN,,200,1900,200,1839999.9999999998,,,1839999.9999999998
293.8,800,14103700,17856300,206.3,12.5,0,,-700,-6300,9,"2022-12-19T09:46:00.000Z",1671443160000,9,9,9,0,100,0,,3.4,,Infinity,700,700,2600,,6300,,6300,
293.8,900,15033700,18786300,206.3,12.5,Infinity,100,100,930000.0000000001,9.3,"2022-12-19T09:56:00.000Z",1671443760000,9.3,9.3,9.3,100,0,0,0.3,,,0,,100,2700,,930000.0000000001,930000.0000000001,,
293.8,1100,16893700,20646300,206.3,12.5,Infinity,200,200,1860000.0000000002,9.3,"2022-12-19T10:12:00.000Z",1671444720000,9.3,9.3,9.3,100,0,0,0.7,,,0,,200,2900,,1860000.0000000002,1860000.0000000002,,
293.8,1200,17823700,21576300,206.3,12.5,Infinity,100,100,930000.0000000001,9.3,"2022-12-19T10:14:00.000Z",1671444840000,9.3,9.3,9.3,100,0,0,0.3,,,0,,100,3000,,930000.0000000001,930000.0000000001,,
293.8,1300,18753700,22506300,206.3,12.5,Infinity,100,100,930000.0000000001,9.3,"2022-12-19T10:28:00.000Z",1671445680000,9.3,9.3,9.3,100,0,0,0.3,,,0,,100,3100,,930000.0000000001,930000.0000000001,,
293.8,-200,4803699.999999998,36456300,206.3,12.5,0,,-1500,-13950000.000000002,9.3,"2022-12-19T13:24:00.000Z",1671456240000,9.3,9.3,9.3,0,100,0,,7.3,,Infinity,1500,1500,4600,,13950000.000000002,,13950000.000000002,
293.8,-1200,-4496300.000000002,45756300,206.3,12.5,0,,-1000,-9300000,9.3,"2022-12-19T13:44:00.000Z",1671457440000,9.3,9.3,9.3,0,100,0,,4.8,,Infinity,1000,1000,5600,,9300000,,9300000,
293.8,1300,18753700,69006300,206.3,12.5,Infinity,2500,2500,23250000,9.3,"2022-12-19T13:46:00.000Z",1671457560000,9.3,9.3,9.3,100,0,0,8.5,,,0,,2500,8100,,23250000,23250000,,
293.8,1400,19683700,69936300,206.3,12.5,Infinity,100,100,930000.0000000001,9.3,"2022-12-19T13:56:00.000Z",1671458160000,9.3,9.3,9.3,100,0,0,0.3,,,0,,100,8200,,930000.0000000001,930000.0000000001,,
