"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
21162.3,-27500,-825000000,825000000,15007,4886,0,,-27500,-825000000,30,"2022-12-20T09:14:00.000Z",1671527640000,30,30,30,0,100,0,,1.8,,Infinity,27500,27500,27500,,825000000,,825000000,
21162.3,-24500,-733500000,916500000,15007,4886,Infinity,3000,3000,91500000,30.5,"2022-12-20T09:16:00.000Z",1671527760000,30.5,30.5,30.5,100,0,0,0.1,,,0,,3000,30500,,91500000,91500000,,
21162.3,-26400,-790690000,973690000,15007,4886,0,,-1900,-57190000,30.1,"2022-12-20T09:18:00.000Z",1671527880000,30.1,30.1,30.1,0,100,0,,0.1,,Infinity,1900,1900,32400,,57190000,,57190000,
21162.3,-26300,-787705000,1426705000,15007,4886,1,7600,100,2985000,30,"2022-12-20T09:20:00.000Z",1671528000000,30.05,30,30.05,50.3,49.7,0,0.4,0.5,,1,7500,15100,47500,,453015000,228000000,225015000,
21162.3,-28400,-849880000,1674270000,15007,4886,0.6,3100,-2100,-62175000,29.9,"2022-12-20T09:22:00.000Z",1671528120000,29.95,29.7,29.9,37.3,62.7,0,0.1,0.3,,1.7,5200,8300,55800,,247565000,92695000,154870000,
21162.3,-34200,-1024065000,2141965000,15007,4886,0.5,4900,-5800,-174185000,29.95,"2022-12-20T09:24:00.000Z",1671528240000,30,29.9,29.9,31.4,68.6,0,0.2,0.7,,2.2,10700,15600,71400,,467695000,146755000,320940000,
21162.3,-40700,-1218390000,2366240000,15007,4886,0.1,500,-6500,-194325000,29.95,"2022-12-20T09:26:00.000Z",1671528360000,29.95,29.9,29.9,6.7,93.3,0,0,0.5,,14,7000,7500,78900,,224275000,14975000,209300000,
21162.3,-26300,-786340000,2864190000,15007,4886,14.1,15500,14400,432050000,30,"2022-12-20T09:28:00.000Z",1671528480000,30,29.95,30,93.4,6.6,0,0.7,0.1,,0.1,1100,16600,95500,,497950000,465000000,32950000,
21162.3,-25000,-747325000,2903205000,15007,4886,Infinity,1300,1300,39015000,30.05,"2022-12-20T09:30:00.000Z",1671528600000,30.05,30,30,100,0,0,0.1,,,0,,1300,96800,,39015000,39015000,,
21162.3,-39100,-1170325000,3362205000,15007,4886,0,600,-14100,-423000000,30,"2022-12-20T09:32:00.000Z",1671528720000,30,30,30,3.9,96.1,0,0,1,,24.5,14700,15300,112100,,459000000,18000000,441000000,
21162.3,-46900,-1404325000,3620205000,15007,4886,0,400,-7800,-234000000,30,"2022-12-20T09:34:00.000Z",1671528840000,30,30,30,4.7,95.3,0,0,0.5,,20.5,8200,8600,120700,,258000000,12000000,246000000,
