┌─────────┬───────────────┬─────────┬─────────┬──────────┬─────────────┬──────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬─────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────┬──────────┬───────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │ avg_val_bu  │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼─────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼───────────────┼───────┤
│    0    │ 1672736400000 │  3000   │  3600   │   400    │  37500000   │   46610000   │      5000000       │   7000   │   89110000   │ '2023-01-03T09:00:00.000Z' │   89110000    │   7000    │   600    │   9110000    │    600    │    9110000    │   46610000    │   37500000    │   3600    │   3000    │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │   0   │
│    1    │ 1672736520000 │   100   │    0    │    0     │   1280000   │      0       │         0          │   100    │   1280000    │ '2023-01-03T09:02:00.000Z' │   90390000    │   7100    │   -100   │   -1280000   │    500    │    7830000    │   46610000    │   38780000    │   3600    │   3100    │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │   0   │
│    2    │ 1672736640000 │    0    │   400   │    0     │      0      │   5120000    │         0          │   400    │   5120000    │ '2023-01-03T09:04:00.000Z' │   95510000    │   7500    │   400    │   5120000    │    900    │   12950000    │   51730000    │   38780000    │   4000    │   3100    │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │   0   │
│    3    │ 1672736880000 │    0    │    0    │   500    │      0      │      0       │      6200000       │   500    │   6200000    │ '2023-01-03T09:08:00.000Z' │   101710000   │   8000    │    0     │      0       │    900    │   12950000    │   51730000    │   38780000    │   4000    │   3100    │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │   0   │
│    4    │ 1672737000000 │  2800   │    0    │    0     │  34720000   │      0       │         0          │   2800   │   34720000   │ '2023-01-03T09:10:00.000Z' │   136430000   │   10800   │  -2800   │  -34720000   │   -1900   │   -21770000   │   51730000    │   73500000    │   4000    │   5900    │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │   0   │
│    5    │ 1672737120000 │   100   │    0    │   3000   │   1230000   │      0       │      37200000      │   3100   │   38430000   │ '2023-01-03T09:12:00.000Z' │   174860000   │   13900   │   -100   │   -1230000   │   -2000   │   -23000000   │   51730000    │   74730000    │   4000    │   6000    │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │   0   │
│    6    │ 1672737240000 │ 5780800 │ 1589400 │ 1337900  │ 40942454600 │ 27615738800  │    17502534200     │ 8708100  │ 86060727600  │ '2023-01-03T09:14:00.000Z' │  86235587600  │  8722000  │ -4191400 │ -13326715800 │ -4193400  │ -13349715800  │  27667468800  │  41017184600  │  1593400  │  5786800  │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │  0.9  │
│    7    │ 1672737360000 │ 1033500 │ 1712100 │  27900   │ 11162432400 │ 22501473100  │     440617000      │ 2773500  │ 34104522500  │ '2023-01-03T09:16:00.000Z' │ 120340110100  │ 11495500  │  678600  │ 11339040700  │ -3514800  │  -2010675100  │  50168941900  │  52179617000  │  3305500  │  6820300  │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │  0.8  │
│    8    │ 1672737480000 │ 1072500 │ 1790100 │  12100   │ 14051816500 │ 24863008000  │     168507400      │ 2874700  │ 39083331900  │ '2023-01-03T09:18:00.000Z' │ 159423442000  │ 14370200  │  717600  │ 10811191500  │ -2797200  │  8800516400   │  75031949900  │  66231433500  │  5095600  │  7892800  │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │  0.8  │
│    9    │ 1672737600000 │ 1090500 │ 1585800 │  14300   │ 13399064000 │ 21796140200  │     258515000      │ 2690600  │ 35453719200  │ '2023-01-03T09:20:00.000Z' │ 194877161200  │ 17060800  │  495300  │  8397076200  │ -2301900  │  17197592600  │  96828090100  │  79630497500  │  6681400  │  8983300  │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │  0.6  │
│   10    │ 1672737720000 │ 1503300 │ 1838700 │  66500   │ 19748869300 │ 23970940000  │     774280400      │ 3408500  │ 44494089700  │ '2023-01-03T09:22:00.000Z' │ 239371250900  │ 20469300  │  335400  │  4222070700  │ -1966500  │  21419663300  │ 120799030100  │  99379366800  │  8520100  │ 10486600  │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │  0.3  │
│   11    │ 1672737840000 │ 1507300 │ 2050500 │  74100   │ 20780080900 │ 25402462300  │     814189000      │ 3631900  │ 46996732200  │ '2023-01-03T09:24:00.000Z' │ 286367983100  │ 24101200  │  543200  │  4622381400  │ -1423300  │  26042044700  │ 146201492400  │ 120159447700  │ 10570600  │ 11993900  │ 36339165152 │ 22252594791.2 │ 61423058367.2 │ 3953990.4 │ 2317043.2 │ 1476632.8 │ 840410.4 │ 14086570360.8 │  0.3  │
