"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
600,9110000,46610000,37500000,89110000,3600,3000,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0,3600,600,9110000,"2023-01-03T09:00:00.000Z",1672736400000,3000,7000,7000,400,89110000,46610000,37500000,5000000
500,7830000,46610000,38780000,90390000,3600,3100,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0,0,-100,-1280000,"2023-01-03T09:02:00.000Z",1672736520000,100,100,7100,0,1280000,0,1280000,0
900,12950000,51730000,38780000,95510000,4000,3100,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0,400,400,5120000,"2023-01-03T09:04:00.000Z",1672736640000,0,400,7500,0,5120000,5120000,0,0
900,12950000,51730000,38780000,101710000,4000,3100,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0,0,0,0,"2023-01-03T09:08:00.000Z",1672736880000,0,500,8000,500,6200000,0,0,6200000
-1900,-21770000,51730000,73500000,136430000,4000,5900,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0,0,-2800,-34720000,"2023-01-03T09:10:00.000Z",1672737000000,2800,2800,10800,0,34720000,0,34720000,0
-2000,-23000000,51730000,74730000,174860000,4000,6000,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0,0,-100,-1230000,"2023-01-03T09:12:00.000Z",1672737120000,100,3100,13900,3000,38430000,0,1230000,37200000
-4193400,-13349715800,27667468800,41017184600,86235587600,1593400,5786800,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.9,1589400,-4191400,-13326715800,"2023-01-03T09:14:00.000Z",1672737240000,5780800,8708100,8722000,1337900,86060727600,27615738800,40942454600,17502534200
-3514800,-2010675100,50168941900,52179617000,120340110100,3305500,6820300,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.8,1712100,678600,11339040700,"2023-01-03T09:16:00.000Z",1672737360000,1033500,2773500,11495500,27900,34104522500,22501473100,11162432400,440617000
-2797200,8800516400,75031949900,66231433500,159423442000,5095600,7892800,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.8,1790100,717600,10811191500,"2023-01-03T09:18:00.000Z",1672737480000,1072500,2874700,14370200,12100,39083331900,24863008000,14051816500,168507400
-2301900,17197592600,96828090100,79630497500,194877161200,6681400,8983300,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.6,1585800,495300,8397076200,"2023-01-03T09:20:00.000Z",1672737600000,1090500,2690600,17060800,14300,35453719200,21796140200,13399064000,258515000
-1966500,21419663300,120799030100,99379366800,239371250900,8520100,10486600,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.3,1838700,335400,4222070700,"2023-01-03T09:22:00.000Z",1672737720000,1503300,3408500,20469300,66500,44494089700,23970940000,19748869300,774280400
-1423300,26042044700,146201492400,120159447700,286367983100,10570600,11993900,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.3,2050500,543200,4622381400,"2023-01-03T09:24:00.000Z",1672737840000,1507300,3631900,24101200,74100,46996732200,25402462300,20780080900,814189000
-1602500,23662150100,163124709700,139462559600,322968787300,11701200,13303700,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.2,1130600,-179200,-2379894600,"2023-01-03T09:26:00.000Z",1672737960000,1309800,2478700,26579900,38300,36600804200,16923217300,19303111900,374475000
-995600,34943786100,187702965700,152759179600,361458006700,13521400,14517000,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.8,1820200,606900,11281636000,"2023-01-03T09:28:00.000Z",1672738080000,1213300,3120100,29700000,86600,38489219400,24578256000,13296620000,614343400
145100,46015902600,217827273600,171811371000,410896826000,16006000,15860900,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,0.8,2484600,1140700,11072116500,"2023-01-03T09:30:00.000Z",1672738200000,1343900,3858600,33558600,30100,49438819300,30124307900,19052191400,262320000
1846000,66817697200,263277002500,196459305300,481365300800,19696200,17850200,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,1.5,3690200,1700900,20801794600,"2023-01-03T09:32:00.000Z",1672738320000,1989300,5706200,39264800,26700,70468474800,45449728900,24647934300,370811600
4653000,102371437500,319748142300,217376704800,559032786100,24059100,19406100,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,2.5,4362900,2807000,35553740300,"2023-01-03T09:34:00.000Z",1672738440000,1555900,5946300,45211100,27500,77667485300,56471139800,20917399500,278946000
9180800,165250926100,400654034200,235403108100,658299752000,30147100,20966300,36339165152,22252594791.2,61423058367.2,3953990.4,2317043.2,1476632.8,840410.4,14086570360.8,4.5,6088000,4527800,62879488600,"2023-01-03T09:36:00.000Z",1672738560000,1560200,7677900,52889000,29700,99266965900,80905891900,18026403300,334670700
