┌─────────┬───────────────┬─────────┬─────────┬──────────┬──────────────┬──────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬───────────────┬───────────┬───────────────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
│    9    │ 1673602320000 │ 1002200 │ 1474800 │   6400   │ 15599782000  │ 27241471000  │     200923000      │ 2483400  │ 43042176000  │ '2023-01-13T09:32:00.000Z' │ 661652736000  │ 38666100  │  472600  │  11641689000  │  4374000  │ 110491437000  │
│   10    │ 1673602440000 │ 1174400 │ 3452400 │  15500   │ 19708154000  │ 50285552000  │     194858000      │ 4642300  │ 70188564000  │ '2023-01-13T09:34:00.000Z' │ 731841300000  │ 43308400  │ 2278000  │  30577398000  │  6652000  │ 141068835000  │
│   11    │ 1673602560000 │ 1400700 │ 4264400 │  18900   │ 22648035000  │ 71357285000  │     573678000      │ 5684000  │ 94578998000  │ '2023-01-13T09:36:00.000Z' │ 826420298000  │ 48992400  │ 2863700  │  48709250000  │  9515700  │ 189778085000  │
│   12    │ 1673602680000 │ 1773000 │ 5566900 │  19100   │ 27298053000  │ 91957965000  │     259432000      │ 7359000  │ 119515450000 │ '2023-01-13T09:38:00.000Z' │ 945935748000  │ 56351400  │ 3793900  │  64659912000  │ 13309600  │ 254437997000  │
│   13    │ 1673602800000 │ 1762900 │ 4738100 │  26300   │ 25091593000  │ 78801294000  │     209982000      │ 6527300  │ 104102869000 │ '2023-01-13T09:40:00.000Z' │ 1050038617000 │ 62878700  │ 2975200  │  53709701000  │ 16284800  │ 308147698000  │
│   14    │ 1673602920000 │ 1872800 │ 2313700 │   2500   │ 31790479000  │ 37650767000  │     153996000      │ 4189000  │ 69595242000  │ '2023-01-13T09:42:00.000Z' │ 1119633859000 │ 67067700  │  440900  │  5860288000   │ 16725700  │ 314007986000  │
│   15    │ 1673603040000 │ 1692200 │ 2506000 │  16400   │ 28167465000  │ 43130078000  │     192802000      │ 4214600  │ 71490345000  │ '2023-01-13T09:44:00.000Z' │ 1191124204000 │ 71282300  │  813800  │  14962613000  │ 17539500  │ 328970599000  │
│   16    │ 1673603160000 │ 1776000 │ 2159000 │  25300   │ 29824164000  │ 37111521000  │     389063000      │ 3960300  │ 67324748000  │ '2023-01-13T09:46:00.000Z' │ 1258448952000 │ 75242600  │  383000  │  7287357000   │ 17922500  │ 336257956000  │
│   17    │ 1673603280000 │ 2052800 │ 1777100 │  10500   │ 35831907000  │ 31338381000  │     276068000      │ 3840400  │ 67446356000  │ '2023-01-13T09:48:00.000Z' │ 1325895308000 │ 79083000  │ -275700  │  -4493526000  │ 17646800  │ 331764430000  │
│   18    │ 1673603400000 │ 1577500 │ 1760000 │   9200   │ 23009742000  │ 31103826000  │     134815000      │ 3346700  │ 54248383000  │ '2023-01-13T09:50:00.000Z' │ 1380143691000 │ 82429700  │  182500  │  8094084000   │ 17829300  │ 339858514000  │
│   19    │ 1673603520000 │ 1256500 │ 1545500 │  10100   │ 19020440000  │ 26322539000  │     108986000      │ 2812100  │ 45451965000  │ '2023-01-13T09:52:00.000Z' │ 1425595656000 │ 85241800  │  289000  │  7302099000   │ 18118300  │ 347160613000  │
│   20    │ 1673603640000 │ 1604300 │ 1091800 │  10100   │ 24225975000  │ 17961794000  │     154435000      │ 2706200  │ 42342204000  │ '2023-01-13T09:54:00.000Z' │ 1467937860000 │ 87948000  │ -512500  │  -6264181000  │ 17605800  │ 340896432000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   21    │ 1673603760000 │ 1838600 │ 1139800 │  56000   │ 31710372000  │ 18910588000  │     556475000      │ 3034400  │ 51177435000  │ '2023-01-13T09:56:00.000Z' │ 1519115295000 │ 90982400  │ -698800  │ -12799784000  │ 16907000  │ 328096648000  │
│   22    │ 1673603880000 │ 1487100 │ 1191600 │  10000   │ 21704649000  │ 21568394000  │     214434000      │ 2688700  │ 43487477000  │ '2023-01-13T09:58:00.000Z' │ 1562602772000 │ 93671100  │ -295500  │  -136255000   │ 16611500  │ 327960393000  │
│   23    │ 1673604000000 │ 1429500 │ 1448900 │  23100   │ 25467213000  │ 23236578000  │     269043000      │ 2901500  │ 48972834000  │ '2023-01-13T10:00:00.000Z' │ 1611575606000 │ 96572600  │  19400   │  -2230635000  │ 16630900  │ 325729758000  │
│   24    │ 1673604120000 │ 1699500 │ 1142600 │   200    │ 24903574000  │ 21300938000  │      1354000       │ 2842300  │ 46205866000  │ '2023-01-13T10:02:00.000Z' │ 1657781472000 │ 99414900  │ -556900  │  -3602636000  │ 16074000  │ 322127122000  │
│   25    │ 1673604240000 │ 1290300 │ 715500  │  21100   │ 21859191000  │ 12328174000  │     166608000      │ 2026900  │ 34353973000  │ '2023-01-13T10:04:00.000Z' │ 1692135445000 │ 101441800 │ -574800  │  -9531017000  │ 15499200  │ 312596105000  │
│   26    │ 1673604360000 │ 1826400 │ 955200  │   2300   │ 29870319000  │ 18022631000  │      27959000      │ 2783900  │ 47920909000  │ '2023-01-13T10:06:00.000Z' │ 1740056354000 │ 104225700 │ -871200  │ -11847688000  │ 14628000  │ 300748417000  │
│   27    │ 1673604480000 │ 2064100 │ 1034800 │  29700   │ 35971588000  │ 18260234000  │     186629000      │ 3128600  │ 54418451000  │ '2023-01-13T10:08:00.000Z' │ 1794474805000 │ 107354300 │ -1029300 │ -17711354000  │ 13598700  │ 283037063000  │
│   28    │ 1673604600000 │ 2365300 │ 998100  │   2400   │ 40955554000  │ 18439408000  │      27115000      │ 3365800  │ 59422077000  │ '2023-01-13T10:10:00.000Z' │ 1853896882000 │ 110720100 │ -1367200 │ -22516146000  │ 12231500  │ 260520917000  │
│   29    │ 1673604720000 │ 2159000 │ 1065900 │  41600   │ 36285603000  │ 18657760000  │     559230000      │ 3266500  │ 55502593000  │ '2023-01-13T10:12:00.000Z' │ 1909399475000 │ 113986600 │ -1093100 │ -17627843000  │ 11138400  │ 242893074000  │
│   30    │ 1673604840000 │ 1706300 │ 891700  │   4200   │ 26955938000  │ 16274969000  │     163747000      │ 2602200  │ 43394654000  │ '2023-01-13T10:14:00.000Z' │ 1952794129000 │ 116588800 │ -814600  │ -10680969000  │ 10323800  │ 232212105000  │
│   31    │ 1673604960000 │ 1132100 │ 689600  │   1800   │ 18998874000  │ 12668810000  │      24584000      │ 1823500  │ 31692268000  │ '2023-01-13T10:16:00.000Z' │ 1984486397000 │ 118412300 │ -442500  │  -6330064000  │  9881300  │ 225882041000  │
│   32    │ 1673605080000 │ 998800  │ 1057000 │  28600   │ 16020511000  │ 20189327000  │     446730000      │ 2084400  │ 36656568000  │ '2023-01-13T10:18:00.000Z' │ 2021142965000 │ 120496700 │  58200   │  4168816000   │  9939500  │ 230050857000  │
│   33    │ 1673605200000 │ 781700  │ 2547300 │   900    │ 12962046000  │ 47412628000  │      20687000      │ 3329900  │ 60395361000  │ '2023-01-13T10:20:00.000Z' │ 2081538326000 │ 123826600 │ 1765600  │  34450582000  │ 11705100  │ 264501439000  │
│   34    │ 1673605320000 │ 826600  │ 4996200 │  22400   │ 13555061000  │ 76290281000  │     297155000      │ 5845200  │ 90142497000  │ '2023-01-13T10:22:00.000Z' │ 2171680823000 │ 129671800 │ 4169600  │  62735220000  │ 15874700  │ 327236659000  │
│   35    │ 1673605440000 │ 1030900 │ 3231000 │  21400   │ 17191206000  │ 49853372000  │     292690000      │ 4283300  │ 67337268000  │ '2023-01-13T10:24:00.000Z' │ 2239018091000 │ 133955100 │ 2200100  │  32662166000  │ 18074800  │ 359898825000  │
│   36    │ 1673605560000 │ 871600  │ 3236300 │  29800   │ 14198055000  │ 54166722000  │     466246000      │ 4137700  │ 68831023000  │ '2023-01-13T10:26:00.000Z' │ 2307849114000 │ 138092800 │ 2364700  │  39968667000  │ 20439500  │ 399867492000  │
│   37    │ 1673605680000 │ 975400  │ 3300300 │   2400   │ 15128571000  │ 51762265000  │      50780000      │ 4278100  │ 66941616000  │ '2023-01-13T10:28:00.000Z' │ 2374790730000 │ 142370900 │ 2324900  │  36633694000  │ 22764400  │ 436501186000  │
│   38    │ 1673605800000 │ 777400  │ 2300000 │  10200   │ 13931306000  │ 30426436000  │      67995000      │ 3087600  │ 44425737000  │ '2023-01-13T10:30:00.000Z' │ 2419216467000 │ 145458500 │ 1522600  │  16495130000  │ 24287000  │ 452996316000  │
│   39    │ 1673605920000 │ 971900  │ 2109500 │   7900   │ 16681971000  │ 33126986000  │     160776000      │ 3089300  │ 49969733000  │ '2023-01-13T10:32:00.000Z' │ 2469186200000 │ 148547800 │ 1137600  │  16445015000  │ 25424600  │ 469441331000  │
│   40    │ 1673606040000 │ 1477500 │ 1048000 │   6200   │ 23233109000  │ 18869945000  │     183795000      │ 2531700  │ 42286849000  │ '2023-01-13T10:34:00.000Z' │ 2511473049000 │ 151079500 │ -429500  │  -4363164000  │ 24995100  │ 465078167000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   41    │ 1673606160000 │ 1194200 │ 1350800 │  24400   │ 20872186000  │ 30706475000  │     269890000      │ 2569400  │ 51848551000  │ '2023-01-13T10:36:00.000Z' │ 2563321600000 │ 153648900 │  156600  │  9834289000   │ 25151700  │ 474912456000  │
│   42    │ 1673606280000 │ 1308200 │ 1421900 │  10500   │ 23380905000  │ 23273335000  │     264538000      │ 2740600  │ 46918778000  │ '2023-01-13T10:38:00.000Z' │ 2610240378000 │ 156389500 │  113700  │  -107570000   │ 25265400  │ 474804886000  │
│   43    │ 1673606400000 │ 1417400 │ 749400  │  18800   │ 23381306000  │ 13279269000  │     203859000      │ 2185600  │ 36864434000  │ '2023-01-13T10:40:00.000Z' │ 2647104812000 │ 158575100 │ -668000  │ -10102037000  │ 24597400  │ 464702849000  │
│   44    │ 1673606520000 │ 1800500 │ 850900  │   2000   │ 28287769000  │ 15886114000  │      67533000      │ 2653400  │ 44241416000  │ '2023-01-13T10:42:00.000Z' │ 2691346228000 │ 161228500 │ -949600  │ -12401655000  │ 23647800  │ 452301194000  │
│   45    │ 1673606640000 │ 1120500 │ 754000  │   1900   │ 20824030000  │ 12790220000  │      6441000       │ 1876400  │ 33620691000  │ '2023-01-13T10:44:00.000Z' │ 2724966919000 │ 163104900 │ -366500  │  -8033810000  │ 23281300  │ 444267384000  │
│   46    │ 1673606760000 │ 1754600 │ 698200  │    0     │ 27760298000  │ 11807064000  │         0          │ 2452800  │ 39567362000  │ '2023-01-13T10:46:00.000Z' │ 2764534281000 │ 165557700 │ -1056400 │ -15953234000  │ 22224900  │ 428314150000  │
│   47    │ 1673606880000 │ 1746700 │ 858600  │  14600   │ 32619720000  │ 16481667000  │     161981000      │ 2619900  │ 49263368000  │ '2023-01-13T10:48:00.000Z' │ 2813797649000 │ 168177600 │ -888100  │ -16138053000  │ 21336800  │ 412176097000  │
│   48    │ 1673607000000 │ 1417000 │ 1236600 │  11100   │ 26793679000  │ 22940212000  │     317565000      │ 2664700  │ 50051456000  │ '2023-01-13T10:50:00.000Z' │ 2863849105000 │ 170842300 │ -180400  │  -3853467000  │ 21156400  │ 408322630000  │
│   49    │ 1673607120000 │ 1274500 │ 762100  │  107300  │ 24082240000  │ 14577751000  │     1021040000     │ 2143900  │ 39681031000  │ '2023-01-13T10:52:00.000Z' │ 2903530136000 │ 172986200 │ -512400  │  -9504489000  │ 20644000  │ 398818141000  │
│   50    │ 1673607240000 │ 1026600 │ 729600  │   1400   │ 19928048000  │ 14691072000  │      39275000      │ 1757600  │ 34658395000  │ '2023-01-13T10:54:00.000Z' │ 2938188531000 │ 174743800 │ -297000  │  -5236976000  │ 20347000  │ 393581165000  │
│   51    │ 1673607360000 │ 975300  │ 741700  │   1500   │ 15903059000  │ 13461277000  │      7775000       │ 1718500  │ 29372111000  │ '2023-01-13T10:56:00.000Z' │ 2967560642000 │ 176462300 │ -233600  │  -2441782000  │ 20113400  │ 391139383000  │
│   52    │ 1673607480000 │ 985800  │ 620200  │   1600   │ 16693838000  │ 13742978000  │      44316000      │ 1607600  │ 30481132000  │ '2023-01-13T10:58:00.000Z' │ 2998041774000 │ 178069900 │ -365600  │  -2950860000  │ 19747800  │ 388188523000  │
│   53    │ 1673607600000 │ 1240000 │ 519300  │   100    │ 22203013000  │ 11138502000  │       741000       │ 1759400  │ 33342256000  │ '2023-01-13T11:00:00.000Z' │ 3031384030000 │ 179829300 │ -720700  │ -11064511000  │ 19027100  │ 377124012000  │
│   54    │ 1673607720000 │ 1338500 │ 702400  │  67500   │ 25721720000  │ 13488311000  │     746503000      │ 2108400  │ 39956534000  │ '2023-01-13T11:02:00.000Z' │ 3071340564000 │ 181937700 │ -636100  │ -12233409000  │ 18391000  │ 364890603000  │
│   55    │ 1673607840000 │ 840600  │ 622600  │   3300   │ 14928857000  │ 11640850000  │      23518000      │ 1466500  │ 26593225000  │ '2023-01-13T11:04:00.000Z' │ 3097933789000 │ 183404200 │ -218000  │  -3288007000  │ 18173000  │ 361602596000  │
│   56    │ 1673607960000 │ 829000  │ 576000  │   800    │ 13865133000  │  9863046000  │      12250000      │ 1405800  │ 23740429000  │ '2023-01-13T11:06:00.000Z' │ 3121674218000 │ 184810000 │ -253000  │  -4002087000  │ 17920000  │ 357600509000  │
│   57    │ 1673608080000 │ 1184000 │ 773300  │    0     │ 16698978000  │ 14998810000  │         0          │ 1957300  │ 31697788000  │ '2023-01-13T11:08:00.000Z' │ 3153372006000 │ 186767300 │ -410700  │  -1700168000  │ 17509300  │ 355900341000  │
│   58    │ 1673608200000 │ 780100  │ 843600  │   6600   │ 13640797000  │ 14014693000  │     221935000      │ 1630300  │ 27877425000  │ '2023-01-13T11:10:00.000Z' │ 3181249431000 │ 188397600 │  63500   │   373896000   │ 17572800  │ 356274237000  │
│   59    │ 1673608320000 │ 869500  │ 626500  │   1600   │ 14064202000  │ 12935812000  │      56370000      │ 1497600  │ 27056384000  │ '2023-01-13T11:12:00.000Z' │ 3208305815000 │ 189895200 │ -243000  │  -1128390000  │ 17329800  │ 355145847000  │
│   60    │ 1673608440000 │ 988400  │ 860300  │   4800   │ 14905559000  │ 13867277000  │ 153840000.00000003 │ 1853500  │ 28926676000  │ '2023-01-13T11:14:00.000Z' │ 3237232491000 │ 191748700 │ -128100  │  -1038282000  │ 17201700  │ 354107565000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   61    │ 1673608560000 │ 906800  │ 751300  │    0     │ 15993400000  │ 15221038000  │         0          │ 1658100  │ 31214438000  │ '2023-01-13T11:16:00.000Z' │ 3268446929000 │ 193406800 │ -155500  │  -772362000   │ 17046200  │ 353335203000  │
│   62    │ 1673608680000 │ 730800  │ 570300  │  66900   │ 12054165000  │ 12543429000  │     808896000      │ 1368000  │ 25406490000  │ '2023-01-13T11:18:00.000Z' │ 3293853419000 │ 194774800 │ -160500  │   489264000   │ 16885700  │ 353824467000  │
│   63    │ 1673608800000 │ 960500  │ 941000  │   6600   │ 13623935000  │ 19485833000  │     137145000      │ 1908100  │ 33246913000  │ '2023-01-13T11:20:00.000Z' │ 3327100332000 │ 196682900 │  -19500  │  5861898000   │ 16866200  │ 359686365000  │
│   64    │ 1673608920000 │ 714900  │ 888000  │  68200   │ 11528365000  │ 16663252000  │     1028384000     │ 1671100  │ 29220001000  │ '2023-01-13T11:22:00.000Z' │ 3356320333000 │ 198354000 │  173100  │  5134887000   │ 17039300  │ 364821252000  │
│   65    │ 1673609040000 │ 720200  │ 954300  │   8400   │ 10931745000  │ 18537708000  │     189565000      │ 1682900  │ 29659018000  │ '2023-01-13T11:24:00.000Z' │ 3385979351000 │ 200036900 │  234100  │  7605963000   │ 17273400  │ 372427215000  │
│   66    │ 1673609160000 │ 846500  │ 1044900 │   4500   │ 17794080000  │ 17457586000  │      48783000      │ 1895900  │ 35300449000  │ '2023-01-13T11:26:00.000Z' │ 3421279800000 │ 201932800 │  198400  │  -336494000   │ 17471800  │ 372090721000  │
│   67    │ 1673609280000 │ 894000  │ 603300  │   100    │ 15402545000  │ 10375328000  │      4035000       │ 1497400  │ 25781908000  │ '2023-01-13T11:28:00.000Z' │ 3447061708000 │ 203430200 │ -290700  │  -5027217000  │ 17181100  │ 367063504000  │
│   68    │ 1673609400000 │  6800   │  1800   │    0     │   50829000   │   24310000   │         0          │   8600   │   75139000   │ '2023-01-13T11:30:00.000Z' │ 3447136847000 │ 203438800 │  -5000   │   -26519000   │ 17176100  │ 367036985000  │
│   69    │ 1673614800000 │ 3945500 │ 2645000 │  77700   │ 64639563000  │ 42983597000  │     1403378000     │ 6668200  │ 109026538000 │ '2023-01-13T13:00:00.000Z' │ 3556163385000 │ 210107000 │ -1300500 │ -21655966000  │ 15875600  │ 345381019000  │
│   70    │ 1673614920000 │ 1566300 │ 881400  │   4300   │ 25479039000  │ 16587044000  │     108109000      │ 2452000  │ 42174192000  │ '2023-01-13T13:02:00.000Z' │ 3598337577000 │ 212559000 │ -684900  │  -8891995000  │ 15190700  │ 336489024000  │
│   71    │ 1673615040000 │ 1728000 │ 1129200 │  18700   │ 28795110000  │ 17327123000  │     760257000      │ 2875900  │ 46882490000  │ '2023-01-13T13:04:00.000Z' │ 3645220067000 │ 215434900 │ -598800  │ -11467987000  │ 14591900  │ 325021037000  │
│   72    │ 1673615160000 │ 2936600 │ 1015500 │  23300   │ 45281372000  │ 18158850000  │     377183000      │ 3975400  │ 63817405000  │ '2023-01-13T13:06:00.000Z' │ 3709037472000 │ 219410300 │ -1921100 │ -27122522000  │ 12670800  │ 297898515000  │
│   73    │ 1673615280000 │ 2777200 │ 1005000 │   6900   │ 48109063000  │ 18083914000  │     124745000      │ 3789100  │ 66317722000  │ '2023-01-13T13:08:00.000Z' │ 3775355194000 │ 223199400 │ -1772200 │ -30025149000  │ 10898600  │ 267873366000  │
│   74    │ 1673615400000 │ 2234300 │ 1236800 │   2500   │ 36750401000  │ 21500479000  │      68325000      │ 3473600  │ 58319205000  │ '2023-01-13T13:10:00.000Z' │ 3833674399000 │ 226673000 │ -997500  │ -15249922000  │  9901100  │ 252623444000  │
│   75    │ 1673615520000 │ 1991200 │ 1131000 │   7100   │ 30380452000  │ 19824995000  │     125308000      │ 3129300  │ 50330755000  │ '2023-01-13T13:12:00.000Z' │ 3884005154000 │ 229802300 │ -860200  │ -10555457000  │  9040900  │ 242067987000  │
│   76    │ 1673615640000 │ 1901800 │ 927300  │   1000   │ 31114483000  │ 15643178000  │      33410000      │ 2830100  │ 46791071000  │ '2023-01-13T13:14:00.000Z' │ 3930796225000 │ 232632400 │ -974500  │ -15471305000  │  8066400  │ 226596682000  │
│   77    │ 1673615760000 │ 2541100 │ 1231700 │  20400   │ 41232635000  │ 21202121000  │     321572000      │ 3793200  │ 62756328000  │ '2023-01-13T13:16:00.000Z' │ 3993552553000 │ 236425600 │ -1309400 │ -20030514000  │  6757000  │ 206566168000  │
│   78    │ 1673615880000 │ 1234300 │ 2267400 │   6300   │ 21024795000  │ 37498894000  │     183917000      │ 3508000  │ 58707606000  │ '2023-01-13T13:18:00.000Z' │ 4052260159000 │ 239933600 │ 1033100  │  16474099000  │  7790100  │ 223040267000  │
│   79    │ 1673616000000 │ 1358700 │ 2017400 │  15400   │ 25683432000  │ 36346518000  │     223092000      │ 3391500  │ 62253042000  │ '2023-01-13T13:20:00.000Z' │ 4114513201000 │ 243325100 │  658700  │  10663086000  │  8448800  │ 233703353000  │
│   80    │ 1673616120000 │ 1433300 │ 1758400 │  13500   │ 24896943000  │ 29645267000  │     547257000      │ 3205200  │ 55089467000  │ '2023-01-13T13:22:00.000Z' │ 4169602668000 │ 246530300 │  325100  │  4748324000   │  8773900  │ 238451677000  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   81    │ 1673616240000 │ 1026700 │ 898000  │  18600   │ 19020694000  │ 17325311000  │     325332000      │ 1943300  │ 36671337000  │ '2023-01-13T13:24:00.000Z' │ 4206274005000 │ 248473600 │ -128700  │  -1695383000  │  8645200  │ 236756294000  │
│   82    │ 1673616360000 │ 2024700 │ 1154200 │   9600   │ 31866147000  │ 21724703000  │      63348000      │ 3188500  │ 53654198000  │ '2023-01-13T13:26:00.000Z' │ 4259928203000 │ 251662100 │ -870500  │ -10141444000  │  7774700  │ 226614850000  │
│   83    │ 1673616480000 │ 1594700 │ 1040900 │   1300   │ 25322124000  │ 21340817000  │      20921000      │ 2636900  │ 46683862000  │ '2023-01-13T13:28:00.000Z' │ 4306612065000 │ 254299000 │ -553800  │  -3981307000  │  7220900  │ 222633543000  │
│   84    │ 1673616600000 │ 1588400 │ 1025800 │   6400   │ 26289333000  │ 19550011000  │     315100000      │ 2620600  │ 46154444000  │ '2023-01-13T13:30:00.000Z' │ 4352766509000 │ 256919600 │ -562600  │  -6739322000  │  6658300  │ 215894221000  │
│   85    │ 1673616720000 │ 1397100 │ 1214600 │   2000   │ 22281760000  │ 23712843000  │      64638000      │ 2613700  │ 46059241000  │ '2023-01-13T13:32:00.000Z' │ 4398825750000 │ 259533300 │ -182500  │  1431083000   │  6475800  │ 217325304000  │
│   86    │ 1673616840000 │ 1287300 │ 1555900 │  11700   │ 20344752000  │ 28808960000  │     209472000      │ 2854900  │ 49363184000  │ '2023-01-13T13:34:00.000Z' │ 4448188934000 │ 262388200 │  268600  │  8464208000   │  6744400  │ 225789512000  │
│   87    │ 1673616960000 │ 1734700 │ 3232400 │  39200   │ 30898934000  │ 63900589000  │     391964000      │ 5006300  │ 95191487000  │ '2023-01-13T13:36:00.000Z' │ 4543380421000 │ 267394500 │ 1497700  │  33001655000  │  8242100  │ 258791167000  │
│   88    │ 1673617080000 │ 1131400 │ 3613300 │   900    │ 20915808000  │ 74315377000  │      22452000      │ 4745600  │ 95253637000  │ '2023-01-13T13:38:00.000Z' │ 4638634058000 │ 272140100 │ 2481900  │  53399569000  │ 10724000  │ 312190736000  │
│   89    │ 1673617200000 │ 1383400 │ 3025700 │   4800   │ 22440011000  │ 52855271000  │      70730000      │ 4413900  │ 75366012000  │ '2023-01-13T13:40:00.000Z' │ 4714000070000 │ 276554000 │ 1642300  │  30415260000  │ 12366300  │ 342605996000  │
│   90    │ 1673617320000 │ 2433000 │ 3284900 │  14500   │ 36952358000  │ 44921164000  │     115924000      │ 5732400  │ 81989446000  │ '2023-01-13T13:42:00.000Z' │ 4795989516000 │ 282286400 │  851900  │  7968806000   │ 13218200  │ 350574802000  │
