┌─────────┬───────────────┬──────────┬──────────┬──────────┬──────────────┬────────────────────┬────────────────────┬──────────┬────────────────────┬────────────────────────────┬────────────────────┬───────────┬───────────┬────────────────────┬────────────┬────────────────────┬────────────────────┬───────────────┬───────────┬───────────┬─────────────┬───────────────┬───────────────┬─────────┬───────────┬───────────┬───────────┬───────────────┬───────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │       val_bu       │       val_uk       │ sum_vol  │        val         │            date            │      acum_val      │ total_vol │   bu-sd   │     bu-sd_val      │ acum_busd  │   acum_busd_val    │    acum_val_bu     │  acum_val_sd  │ accum_bu  │ accum_sd  │ avg_val_bu  │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
│   26    │ 1671616800000 │ 1072500  │ 1264600  │   2100   │ 15850069300  │    15760105300     │      39089000      │ 2339200  │    31649263600     │ '2022-12-21T10:00:00.000Z' │   1315197989900    │ 89787900  │  192100   │     -89964000      │ -10258700  │    -56362821500    │    613414627200    │ 669777448700  │ 38620300  │ 48879000  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │   0   │
│   27    │ 1671616920000 │ 1876200  │  664500  │  82900   │ 27305752000  │     9785014300     │     1075200800     │ 2623600  │    38165967100     │ '2022-12-21T10:02:00.000Z' │   1353363957000    │ 92411500  │ -1211700  │    -17520737700    │ -11470400  │    -73883559200    │    623199641500    │ 697083200700  │ 39284800  │ 50755200  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  1.8  │
│   28    │ 1671617040000 │ 1429200  │  425100  │  57800   │ 20735749500  │     5358795000     │     965069000      │ 1912100  │    27059613500     │ '2022-12-21T10:04:00.000Z' │   1380423570500    │ 94323600  │ -1004100  │    -15376954500    │ -12474500  │    -89260513700    │    628558436500    │ 717818950200  │ 39709900  │ 52184400  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  1.6  │
│   29    │ 1671617160000 │ 2248000  │  558300  │   5200   │ 34893123100  │     8943920800     │     190391000      │ 2811500  │    44027434900     │ '2022-12-21T10:06:00.000Z' │   1424451005400    │ 97135100  │ -1689700  │    -25949202300    │ -14164200  │   -115209716000    │    637502357300    │ 752712073300  │ 40268200  │ 54432400  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  2.7  │
│   30    │ 1671617280000 │ 1999000  │  761800  │   3900   │ 28896290300  │     9697749600     │      34929000      │ 2764700  │    38628968900     │ '2022-12-21T10:08:00.000Z' │   1463079974300    │ 99899800  │ -1237200  │    -19198540700    │ -15401400  │   -134408256700    │    647200106900    │ 781608363600  │ 41030000  │ 56431400  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │   2   │
│   31    │ 1671617400000 │ 2214900  │  568300  │   7600   │ 32672059900  │     7497051000     │     258656000      │ 2790800  │    40427766900     │ '2022-12-21T10:10:00.000Z' │   1503507741200    │ 102690600 │ -1646600  │    -25175008900    │ -17048000  │   -159583265600    │    654697157900    │ 814280423500  │ 41598300  │ 58646300  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  2.6  │
│   32    │ 1671617520000 │ 1418100  │  498200  │   8800   │ 19770932700  │     6687048100     │      48511000      │ 1925100  │    26506491800     │ '2022-12-21T10:12:00.000Z' │   1530014233000    │ 104615700 │  -919900  │    -13083884600    │ -17967900  │   -172667150200    │    661384206000    │ 834051356200  │ 42096500  │ 60064400  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  1.3  │
│   33    │ 1671617640000 │ 1871000  │  641500  │  29400   │ 29376201900  │    10092561500     │     787485000      │ 2541900  │    40256248400     │ '2022-12-21T10:14:00.000Z' │   1570270481400    │ 107157600 │ -1229500  │    -19283640400    │ -19197400  │   -191950790600    │    671476767500    │ 863427558100  │ 42738000  │ 61935400  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │   2   │
│   34    │ 1671617760000 │ 2212900  │  453000  │   8500   │ 28228490300  │     6601036800     │     107694000      │ 2674400  │    34937221100     │ '2022-12-21T10:16:00.000Z' │   1605207702500    │ 109832000 │ -1759900  │    -21627453500    │ -20957300  │   -213578244100    │    678077804300    │ 891656048400  │ 43191000  │ 64148300  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  2.2  │
│   35    │ 1671617880000 │ 3370600  │  671400  │  25900   │ 47608039800  │    10613964700     │     236098200      │ 4067900  │    58458102700     │ '2022-12-21T10:18:00.000Z' │   1663665805200    │ 113899900 │ -2699200  │    -36994075100    │ -23656500  │   -250572319200    │    688691769000    │ 939264088200  │ 43862400  │ 67518900  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  3.8  │
│   36    │ 1671618000000 │ 1981900  │ 1067700  │  23200   │ 25303398300  │    16528938200     │     485136000      │ 3072800  │    42317472500     │ '2022-12-21T10:20:00.000Z' │   1705983277700    │ 116972700 │  -914200  │    -8774460100     │ -24570700  │   -259346779300    │    705220707200    │ 964567486500  │ 44930100  │ 69500800  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.9  │
│   37    │ 1671618120000 │ 1524100  │ 1621800  │  34600   │ 19387816800  │    23204769800     │     458436600      │ 3180500  │    43051023200     │ '2022-12-21T10:22:00.000Z' │   1749034300900    │ 120153200 │   97700   │     3816953000     │ -24473000  │   -255529826300    │    728425477000    │ 983955303300  │ 46551900  │ 71024900  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.4  │
│   38    │ 1671618240000 │  962900  │ 1009500  │  13700   │ 12860887800  │    12633088200     │     205298000      │ 1986100  │    25699274000     │ '2022-12-21T10:24:00.000Z' │   1774733574900    │ 122139300 │   46600   │     -227799600     │ -24426400  │   -255757625900    │    741058565200    │ 996816191100  │ 47561400  │ 71987800  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │   0   │
│   39    │ 1671618360000 │ 1290800  │  777100  │  22900   │ 17187106800  │     8410576200     │     717545000      │ 2090800  │    26315228000     │ '2022-12-21T10:26:00.000Z' │   1801048802900    │ 124230100 │  -513700  │    -8776530600     │ -24940100  │   -264534156500    │    749469141400    │ 1014003297900 │ 48338500  │ 73278600  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.9  │
│   40    │ 1671618480000 │ 1289400  │  409300  │   300    │ 16744676300  │     6151395400     │      4035000       │ 1699000  │    22900106700     │ '2022-12-21T10:28:00.000Z' │   1823948909600    │ 125929100 │  -880100  │    -10593280900    │ -25820200  │   -275127437400    │    755620536800    │ 1030747974200 │ 48747800  │ 74568000  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  1.1  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼────────────────────┼────────────────────┼──────────┼────────────────────┼────────────────────────────┼────────────────────┼───────────┼───────────┼────────────────────┼────────────┼────────────────────┼────────────────────┼───────────────┼───────────┼───────────┼─────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │       val_bu       │       val_uk       │ sum_vol  │        val         │            date            │      acum_val      │ total_vol │   bu-sd   │     bu-sd_val      │ acum_busd  │   acum_busd_val    │    acum_val_bu     │  acum_val_sd  │ accum_bu  │ accum_sd  │ avg_val_bu  │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼────────────────────┼────────────────────┼──────────┼────────────────────┼────────────────────────────┼────────────────────┼───────────┼───────────┼────────────────────┼────────────┼────────────────────┼────────────────────┼───────────────┼───────────┼───────────┼─────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│   41    │ 1671618600000 │ 1110600  │  734900  │  19100   │ 15105093400  │    10542127300     │     161700000      │ 1864600  │    25808920700     │ '2022-12-21T10:30:00.000Z' │   1849757830300    │ 127793700 │  -375700  │    -4562966100     │ -26195900  │   -279690403500    │    766162664100    │ 1045853067600 │ 49482700  │ 75678600  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.5  │
│   42    │ 1671618720000 │  896700  │ 1035300  │   4600   │ 12329466400  │    14967069400     │      65175000      │ 1936600  │    27361710800     │ '2022-12-21T10:32:00.000Z' │   1877119541100    │ 129730300 │  138600   │     2637603000     │ -26057300  │   -277052800500    │    781129733500    │ 1058182534000 │ 50518000  │ 76575300  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.3  │
│   43    │ 1671618840000 │  534900  │  966900  │   2700   │  7779251200  │    15340253900     │      58475000      │ 1504500  │    23177980100     │ '2022-12-21T10:34:00.000Z' │   1900297521200    │ 131234800 │  432000   │     7561002700     │ -25625300  │   -269491797800    │    796469987400    │ 1065961785200 │ 51484900  │ 77110200  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.8  │
│   44    │ 1671618960000 │ 1060500  │ 1523700  │   3000   │ 16290098600  │    25207702100     │      70617000      │ 2587200  │    41568417700     │ '2022-12-21T10:36:00.000Z' │   1941865938900    │ 133822000 │  463200   │     8917603500     │ -25162100  │   -260574194300    │    821677689500    │ 1082251883800 │ 53008600  │ 78170700  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.9  │
│   45    │ 1671619080000 │ 1690400  │ 1424300  │  10900   │ 24723492500  │    21480836700     │      20820600      │ 3125600  │    46225149800     │ '2022-12-21T10:38:00.000Z' │   1988091088700    │ 136947600 │  -266100  │    -3242655800     │ -25428200  │   -263816850100    │    843158526200    │ 1106975376300 │ 54432900  │ 79861100  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  0.3  │
│   46    │ 1671619200000 │  777500  │ 1467700  │  55500   │ 12440775600  │    23911787100     │     864128000      │ 2300700  │    37216690700     │ '2022-12-21T10:40:00.000Z' │   2025307779400    │ 139248300 │  690200   │    11471011500     │ -24738000  │   -252345838600    │    867070313300    │ 1119416151900 │ 55900600  │ 80638600  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  1.2  │
│   47    │ 1671619320000 │  642400  │ 2095500  │  24000   │  8428807000  │    35917909400     │     453278000      │ 2761900  │    44799994400     │ '2022-12-21T10:42:00.000Z' │   2070107773800    │ 142010200 │  1453100  │    27489102400     │ -23284900  │   -224856736200    │    902988222700    │ 1127844958900 │ 57996100  │ 81281000  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  2.8  │
│   48    │ 1671619440000 │  798300  │ 3344100  │  18000   │ 11674611100  │    59809106500     │     388286800      │ 4160400  │    71872004400     │ '2022-12-21T10:44:00.000Z' │   2141979778200    │ 146170600 │  2545800  │    48134495400     │ -20739100  │   -176722240800    │    962797329200    │ 1139519570000 │ 61340200  │ 82079300  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  4.9  │
│   49    │ 1671619560000 │  839000  │ 2186600  │  39600   │ 12850334400  │    38447214200     │     841316000      │ 3065200  │    52138864600     │ '2022-12-21T10:46:00.000Z' │   2194118642800    │ 149235800 │  1347600  │    25596879800     │ -19391500  │   -151125361000    │   1001244543400    │ 1152369904400 │ 63526800  │ 82918300  │ 33033558627 │ 42807246108.2 │ 80035677175.4 │ 5463991 │ 2169250.8 │ 3044913.9 │ -875663.1 │ -9773687481.1 │  2.6  │
