┌─────────┬─────┬─────┬─────┬─────┬───────┬──────────┬───────────┬─────────┬──────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬────┬────────┬─────┬─────┬─────┬───────┬───────────┬────────────┬────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c  │  h  │  l  │  o  │  bu   │  val_bu  │ total_vol │ sum_vol │   val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu │ bu-sd │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│    9    │ 500 │ 500 │ 500 │ 500 │ 23400 │ 11700000 │  149500   │  23400  │ 11700000 │ 74750000  │ 1677231900000 │ '2023-02-24T09:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │  3  │ 23400 │ 11700000  │ 3951388.9  │     0      │  149500   │   74750000    │  74750000   │      0      │   3   │
│   10    │ 500 │ 500 │ 500 │ 500 │ 10000 │ 5000000  │  159500   │  10000  │ 5000000  │ 79750000  │ 1677232200000 │ '2023-02-24T09:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 1.3 │ 10000 │  5000000  │ 3951388.9  │     0      │  159500   │   79750000    │  79750000   │      0      │  1.3  │
│   11    │ 500 │ 500 │ 500 │ 500 │  200  │  100000  │  159700   │   200   │  100000  │ 79850000  │ 1677232800000 │ '2023-02-24T10:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │  0  │  200  │  100000   │ 3951388.9  │     0      │  159700   │   79850000    │  79850000   │      0      │   0   │
│   12    │ 500 │ 500 │ 500 │ 500 │ 9600  │ 4800000  │  169300   │  9600   │ 4800000  │ 84650000  │ 1677233100000 │ '2023-02-24T10:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 1.2 │ 9600  │  4800000  │ 3951388.9  │     0      │  169300   │   84650000    │  84650000   │      0      │  1.2  │
│   13    │ 500 │ 500 │ 500 │ 500 │ 2100  │ 1050000  │  171400   │  2100   │ 1050000  │ 85700000  │ 1677233700000 │ '2023-02-24T10:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.3 │ 2100  │  1050000  │ 3951388.9  │     0      │  171400   │   85700000    │  85700000   │      0      │  0.3  │
│   14    │ 500 │ 500 │ 500 │ 500 │ 10000 │ 5000000  │  181400   │  10000  │ 5000000  │ 90700000  │ 1677234300000 │ '2023-02-24T10:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 1.3 │ 10000 │  5000000  │ 3951388.9  │     0      │  181400   │   90700000    │  90700000   │      0      │  1.3  │
│   15    │ 500 │ 500 │ 500 │ 500 │ 9100  │ 4550000  │  190500   │  9100   │ 4550000  │ 95250000  │ 1677234600000 │ '2023-02-24T10:30:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 1.2 │ 9100  │  4550000  │ 3951388.9  │     0      │  190500   │   95250000    │  95250000   │      0      │  1.2  │
│   16    │ 500 │ 500 │ 500 │ 500 │ 5300  │ 2650000  │  195800   │  5300   │ 2650000  │ 97900000  │ 1677234900000 │ '2023-02-24T10:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.7 │ 5300  │  2650000  │ 3951388.9  │     0      │  195800   │   97900000    │  97900000   │      0      │  0.7  │
│   17    │ 500 │ 500 │ 500 │ 500 │  200  │  100000  │  196000   │   200   │  100000  │ 98000000  │ 1677235200000 │ '2023-02-24T10:40:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │  0  │  200  │  100000   │ 3951388.9  │     0      │  196000   │   98000000    │  98000000   │      0      │   0   │
│   18    │ 500 │ 500 │ 500 │ 500 │ 4300  │ 2150000  │  200300   │  4300   │ 2150000  │ 100150000 │ 1677235500000 │ '2023-02-24T10:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.5 │ 4300  │  2150000  │ 3951388.9  │     0      │  200300   │   100150000   │  100150000  │      0      │  0.5  │
│   19    │ 500 │ 500 │ 500 │ 500 │ 15100 │ 7550000  │  215400   │  15100  │ 7550000  │ 107700000 │ 1677235800000 │ '2023-02-24T10:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 1.9 │ 15100 │  7550000  │ 3951388.9  │     0      │  215400   │   107700000   │  107700000  │      0      │  1.9  │
│   20    │ 500 │ 500 │ 500 │ 500 │  600  │  300000  │  216000   │   600   │  300000  │ 108000000 │ 1677236400000 │ '2023-02-24T11:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │  600  │  300000   │ 3951388.9  │     0      │  216000   │   108000000   │  108000000  │      0      │  0.1  │
├─────────┼─────┼─────┼─────┼─────┼───────┼──────────┼───────────┼─────────┼──────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼─────┼───────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c  │  h  │  l  │  o  │  bu   │  val_bu  │ total_vol │ sum_vol │   val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu │ bu-sd │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼─────┼─────┼─────┼─────┼───────┼──────────┼───────────┼─────────┼──────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼─────┼───────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   21    │ 500 │ 500 │ 500 │ 500 │ 12000 │ 6000000  │  228000   │  12000  │ 6000000  │ 114000000 │ 1677236700000 │ '2023-02-24T11:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 1.5 │ 12000 │  6000000  │ 3951388.9  │     0      │  228000   │   114000000   │  114000000  │      0      │  1.5  │
│   22    │ 500 │ 500 │ 500 │ 500 │ 20000 │ 10000000 │  248000   │  20000  │ 10000000 │ 124000000 │ 1677237600000 │ '2023-02-24T11:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 2.5 │ 20000 │ 10000000  │ 3951388.9  │     0      │  248000   │   124000000   │  124000000  │      0      │  2.5  │
│   23    │ 500 │ 500 │ 500 │ 500 │ 6100  │ 3050000  │  254100   │  6100   │ 3050000  │ 127050000 │ 1677237900000 │ '2023-02-24T11:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.8 │ 6100  │  3050000  │ 3951388.9  │     0      │  254100   │   127050000   │  127050000  │      0      │  0.8  │
│   24    │ 500 │ 500 │ 500 │ 500 │  400  │  200000  │  254500   │   400   │  200000  │ 127250000 │ 1677243600000 │ '2023-02-24T13:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │  400  │  200000   │ 3951388.9  │     0      │  254500   │   127250000   │  127250000  │      0      │  0.1  │
│   25    │ 500 │ 500 │ 500 │ 500 │ 1000  │  500000  │  255500   │  1000   │  500000  │ 127750000 │ 1677243900000 │ '2023-02-24T13:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │ 1000  │  500000   │ 3951388.9  │     0      │  255500   │   127750000   │  127750000  │      0      │  0.1  │
│   26    │ 500 │ 500 │ 500 │ 500 │  100  │  50000   │  255600   │   100   │  50000   │ 127800000 │ 1677244500000 │ '2023-02-24T13:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │  0  │  100  │   50000   │ 3951388.9  │     0      │  255600   │   127800000   │  127800000  │      0      │   0   │
│   27    │ 500 │ 500 │ 500 │ 500 │ 1400  │  700000  │  257000   │  1400   │  700000  │ 128500000 │ 1677244800000 │ '2023-02-24T13:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.2 │ 1400  │  700000   │ 3951388.9  │     0      │  257000   │   128500000   │  128500000  │      0      │  0.2  │
│   28    │ 500 │ 500 │ 500 │ 500 │  500  │  250000  │  257500   │   500   │  250000  │ 128750000 │ 1677245700000 │ '2023-02-24T13:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │  500  │  250000   │ 3951388.9  │     0      │  257500   │   128750000   │  128750000  │      0      │  0.1  │
│   29    │ 500 │ 500 │ 500 │ 500 │  500  │  250000  │  258000   │   500   │  250000  │ 129000000 │ 1677246300000 │ '2023-02-24T13:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │  500  │  250000   │ 3951388.9  │     0      │  258000   │   129000000   │  129000000  │      0      │  0.1  │
│   30    │ 500 │ 500 │ 500 │ 500 │ 1600  │  800000  │  259600   │  1600   │  800000  │ 129800000 │ 1677246600000 │ '2023-02-24T13:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.2 │ 1600  │  800000   │ 3951388.9  │     0      │  259600   │   129800000   │  129800000  │      0      │  0.2  │
│   31    │ 500 │ 500 │ 500 │ 500 │ 21000 │ 10500000 │  280600   │  21000  │ 10500000 │ 140300000 │ 1677246900000 │ '2023-02-24T13:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 2.7 │ 21000 │ 10500000  │ 3951388.9  │     0      │  280600   │   140300000   │  140300000  │      0      │  2.7  │
│   32    │ 500 │ 500 │ 500 │ 500 │ 1000  │  500000  │  281600   │  1000   │  500000  │ 140800000 │ 1677247800000 │ '2023-02-24T14:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │ 1000  │  500000   │ 3951388.9  │     0      │  281600   │   140800000   │  140800000  │      0      │  0.1  │
│   33    │ 500 │ 500 │ 500 │ 500 │ 1000  │  500000  │  282600   │  1000   │  500000  │ 141300000 │ 1677248400000 │ '2023-02-24T14:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │ 1000  │  500000   │ 3951388.9  │     0      │  282600   │   141300000   │  141300000  │      0      │  0.1  │
│   34    │ 500 │ 500 │ 500 │ 500 │ 1000  │  500000  │  283600   │  1000   │  500000  │ 141800000 │ 1677249300000 │ '2023-02-24T14:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │ 1000  │  500000   │ 3951388.9  │     0      │  283600   │   141800000   │  141800000  │      0      │  0.1  │
│   35    │ 500 │ 500 │ 500 │ 500 │  900  │  450000  │  284500   │   900   │  450000  │ 142250000 │ 1677250200000 │ '2023-02-24T14:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 7902.8 │  0  │  0  │ 0.1 │  900  │  450000   │ 3951388.9  │     0      │  284500   │   142250000   │  142250000  │      0      │  0.1  │
└─────────┴─────┴─────┴─────┴─────┴───────┴──────────┴───────────┴─────────┴──────────┴───────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴────┴────────┴─────┴─────┴─────┴───────┴───────────┴────────────┴────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

