"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
310,-400,-5760000,5760000,2540,40,0,,-400,-5760000,14.4,"2022-12-15T09:52:00.000Z",1671097920000,14.4,14.4,14.4,0,100,0,,0.2,,Infinity,400,400,400,,5760000,,5760000,
310,-200,-2880000,14400000,2540,40,Infinity,200,200,2880000,14.4,"2022-12-15T09:56:00.000Z",1671098160000,14.4,14.4,14.4,33.3,0,66.7,0.6,,10,0,,600,1000,400,8640000,2880000,,5760000
310,-6200,-2964000,14484000,2540,40,0,,-6000,-84000,14,"2022-12-15T13:18:00.000Z",1671110280000,14,14,14,0,100,0,,2.4,,Infinity,6000,6000,7000,,84000,,84000,
310,-9200,-3006000,14526000,2540,40,0,,-3000,-42000,14,"2022-12-15T13:38:00.000Z",1671111480000,14,14,14,0,100,0,,1.2,,Infinity,3000,3000,10000,,42000,,42000,
310,-9300,-3007400,14527400,2540,40,0,,-100,-1400,14,"2022-12-15T13:50:00.000Z",1671112200000,14,14,14,0,100,0,,0,,Infinity,100,100,10100,,1400,,1400,
310,-16500,-102367400,113887400,2540,40,0,,-7200,-99360000,13.8,"2022-12-15T14:10:00.000Z",1671113400000,13.8,13.8,13.8,0,100,0,,2.8,,Infinity,7200,7200,17300,,99360000,,99360000,
310,-14000,-67867400,148387400,2540,40,Infinity,2500,2500,34500000,13.8,"2022-12-15T14:12:00.000Z",1671113520000,13.8,13.8,13.8,100,0,0,8.1,,,0,,2500,19800,,34500000,34500000,,
310,-13900,-66437400,149817400,2540,40,Infinity,100,100,1430000,14.3,"2022-12-15T14:50:00.000Z",1671115800000,14.3,14.3,14.3,100,0,0,0.3,,,0,,100,19900,,1430000,1430000,,
310,-14200,-65013000,151253000,2540,40,0.3,100,-300,1424400,14.3,"2022-12-15T14:56:00.000Z",1671116160000,14.3,14,14,20,80,0,0.3,0.2,,4,400,500,20400,,1435600,1430000,5600,
310,-22300,-176693000,268653000,2540,40,0,200,-8100,-111680000,14.3,"2022-12-15T14:58:00.000Z",1671116280000,14.3,13.8,13.8,2.4,97.6,0,0.6,3.3,,41.5,8300,8500,28900,,117400000,2860000,114540000,
