"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
557.1,0,0,2810000,571.4,14.3,NaN,,0,0,28.1,"2022-12-15T09:00:00.000Z",1671094800000,28.1,28.1,28.1,0,0,100,,,7,NaN,,100,100,100,2810000,,,2810000
557.1,-2000,-55600000,58410000,571.4,14.3,0,,-2000,-55600000,27.8,"2022-12-15T10:00:00.000Z",1671098400000,27.8,27.8,27.8,0,100,0,,3.5,,Infinity,2000,2000,2100,,55600000,,55600000,
557.1,-1900,-52790000,61220000,571.4,14.3,Infinity,100,100,2810000,28.1,"2022-12-15T10:15:00.000Z",1671099300000,28.1,28.1,28.1,100,0,0,0.2,,,0,,100,2200,,2810000,2810000,,
557.1,-1900,-52790000,64020000,571.4,14.3,NaN,,0,0,28,"2022-12-15T10:20:00.000Z",1671099600000,28,28,28,0,0,100,,,7,NaN,,100,2300,100,2800000,,,2800000
557.1,-2900,-80790000,92020000,571.4,14.3,0,,-1000,-28000000,28,"2022-12-15T10:40:00.000Z",1671100800000,28,28,28,0,100,0,,1.8,,Infinity,1000,1000,3300,,28000000,,28000000,
557.1,1000,30210000,236620000,571.4,14.3,7.5,4500,3900,111000000,28,"2022-12-15T13:00:00.000Z",1671109200000,28.4,28,28,88.2,11.8,0,8.1,1.1,,0.1,600,5100,8400,,144600000,127800000,16800000,
557.1,1500,44410000,250820000,571.4,14.3,Infinity,500,500,14200000,28.4,"2022-12-15T13:05:00.000Z",1671109500000,28.4,28.4,28.4,100,0,0,0.9,,,0,,500,8900,,14200000,14200000,,
557.1,1300,38770000,256460000,571.4,14.3,0,,-200,-5640000,28.2,"2022-12-15T13:30:00.000Z",1671111000000,28.2,28.2,28.2,0,100,0,,0.4,,Infinity,200,200,9100,,5640000,,5640000,
557.1,1200,35950000,259280000,571.4,14.3,0,,-100,-2820000,28.2,"2022-12-15T13:35:00.000Z",1671111300000,28.2,28.2,28.2,0,100,0,,0.2,,Infinity,100,100,9200,,2820000,,2820000,
557.1,3600,103730000,327060000,571.4,14.3,Infinity,2400,2400,67780000,28.4,"2022-12-15T13:40:00.000Z",1671111600000,28.4,28.2,28.2,100,0,0,4.3,,,0,,2400,11600,,67780000,67780000,,
557.1,1900,55790000,375000000,571.4,14.3,0,,-1700,-47940000,28.2,"2022-12-15T13:45:00.000Z",1671111900000,28.2,28.2,28.2,0,100,0,,3,,Infinity,1700,1700,13300,,47940000,,47940000,
557.1,2100,61450000,386260000,571.4,14.3,3,300,200,5660000,28,"2022-12-15T13:50:00.000Z",1671112200000,28.2,28,28.2,75,25,0,0.5,0.2,,0.3,100,400,13700,,11260000,8460000,2800000,
557.1,1100,33450000,414260000,571.4,14.3,0,,-1000,-28000000,28,"2022-12-15T13:55:00.000Z",1671112500000,28,28,28,0,100,0,,1.8,,Infinity,1000,1000,14700,,28000000,,28000000,
557.1,-200,-2950000,450660000,571.4,14.3,0,,-1300,-36400000,28,"2022-12-15T14:25:00.000Z",1671114300000,28,28,28,0,100,0,,2.3,,Infinity,1300,1300,16000,,36400000,,36400000,
