┌─────────┬───────────────┬──────────┬─────────┬──────────┬──────────────┬──────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────┬───────────┬───────────────┬───────┐
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│    0    │ 1672970400000 │   1400   │    0    │    0     │   17080000   │      0       │         0          │   1400   │   17080000   │ '2023-01-06T02:00:00.000Z' │   17080000    │   1400    │   -1400   │   -17080000   │   -1400   │   -17080000   │       0       │   17080000    │     0     │   1400    │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │   0   │
│    1    │ 1672995600000 │   4300   │   400   │    0     │   52600000   │   5040000    │         0          │   4700   │   57640000   │ '2023-01-06T09:00:00.000Z' │   74720000    │   6100    │   -3900   │   -47560000   │   -5300   │   -64640000   │    5040000    │   69680000    │    400    │   5700    │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │   0   │
│    2    │ 1672996080000 │   3100   │  3700   │    0     │   39680000   │   47350000   │         0          │   6800   │   87030000   │ '2023-01-06T09:08:00.000Z' │   161750000   │   12900   │    600    │    7670000    │   -4700   │   -56970000   │   52390000    │   109360000   │   4100    │   8800    │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │   0   │
│    3    │ 1672996200000 │    0     │  3600   │    0     │      0       │   45390000   │         0          │   3600   │   45390000   │ '2023-01-06T09:10:00.000Z' │   207140000   │   16500   │   3600    │   45390000    │   -1100   │   -11580000   │   97780000    │   109360000   │   7700    │   8800    │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │   0   │
│    4    │ 1672996320000 │    0     │    0    │   200    │      0       │      0       │      2520000       │   200    │   2520000    │ '2023-01-06T09:12:00.000Z' │   209660000   │   16700   │     0     │       0       │   -1100   │   -11580000   │   97780000    │   109360000   │   7700    │   8800    │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │   0   │
│    5    │ 1672996440000 │ 2479900  │ 1163700 │ 2528200  │ 37767588700  │ 19442186000  │    31484676900     │ 6171800  │ 88694451600  │ '2023-01-06T09:14:00.000Z' │  88904111600  │  6188500  │ -1316200  │ -18325402700  │ -1317300  │ -18336982700  │  19539966000  │  37876948700  │  1171400  │  2488700  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  2.7  │
│    6    │ 1672996560000 │ 1291900  │ 1469000 │  16300   │ 19148513400  │ 22205147700  │     269767000      │ 2777200  │ 41623428100  │ '2023-01-06T09:16:00.000Z' │ 130527539700  │  8965700  │  177100   │  3056634300   │ -1140200  │ -15280348400  │  41745113700  │  57025462100  │  2640400  │  3780600  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  0.5  │
│    7    │ 1672996680000 │ 1386700  │ 1786500 │  56200   │ 21478557600  │ 22172575200  │     767005000      │ 3229400  │ 44418137800  │ '2023-01-06T09:18:00.000Z' │ 174945677500  │ 12195100  │  399800   │   694017600   │  -740400  │ -14586330800  │  63917688900  │  78504019700  │  4426900  │  5167300  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  0.1  │
│    8    │ 1672996800000 │ 1769500  │ 2267800 │   3300   │ 25321761800  │ 31249121900  │     109022000      │ 4040600  │ 56679905700  │ '2023-01-06T09:20:00.000Z' │ 231625583200  │ 16235700  │  498300   │  5927360100   │  -242100  │  -8658970700  │  95166810800  │ 103825781500  │  6694700  │  6936800  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  0.9  │
│    9    │ 1672996920000 │ 1706800  │ 2822100 │  18900   │ 25695501000  │ 38678939800  │     275196000      │ 4547800  │ 64649636800  │ '2023-01-06T09:22:00.000Z' │ 296275220000  │ 20783500  │  1115300  │  12983438800  │  873200   │  4324468100   │ 133845750600  │ 129521282500  │  9516800  │  8643600  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  1.9  │
│   10    │ 1672997040000 │ 1861500  │ 3125900 │   5400   │ 25854904800  │ 47120660000  │      17975800      │ 4992800  │ 72993540600  │ '2023-01-06T09:24:00.000Z' │ 369268760600  │ 25776300  │  1264400  │  21265755200  │  2137600  │  25590223300  │ 180966410600  │ 155376187300  │ 12642700  │ 10505100  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  3.2  │
│   11    │ 1672997160000 │ 1409400  │ 4985200 │  15200   │ 21918174200  │ 70760100500  │     251119000      │ 6409800  │ 92929393700  │ '2023-01-06T09:26:00.000Z' │ 462198154300  │ 32186100  │  3575800  │  48841926300  │  5713400  │  74432149600  │ 251726511100  │ 177294361500  │ 17627900  │ 11914500  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  7.3  │
│   12    │ 1672997280000 │ 1968300  │ 4623500 │  64500   │ 28333297600  │ 66404747000  │     1082686600     │ 6656300  │ 95820731200  │ '2023-01-06T09:28:00.000Z' │ 558018885500  │ 38842400  │  2655200  │  38071449400  │  8368600  │ 112503599000  │ 318131258100  │ 205627659100  │ 22251400  │ 13882800  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  5.7  │
│   13    │ 1672997400000 │ 1764100  │ 4015000 │  10500   │ 25181777600  │ 55593683800  │      90575000      │ 5789600  │ 80866036400  │ '2023-01-06T09:30:00.000Z' │ 638884921900  │ 44632000  │  2250900  │  30411906200  │ 10619500  │ 142915505200  │ 373724941900  │ 230809436700  │ 26266400  │ 15646900  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  4.5  │
│   14    │ 1672997520000 │ 2316500  │ 2882100 │  11100   │ 37062719500  │ 45026738700  │     236606000      │ 5209700  │ 82326064200  │ '2023-01-06T09:32:00.000Z' │ 721210986100  │ 49841700  │  565600   │  7964019200   │ 11185100  │ 150879524400  │ 418751680600  │ 267872156200  │ 29148500  │ 17963400  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  1.2  │
│   15    │ 1672997640000 │ 1763100  │ 2476800 │   7300   │ 24828365400  │ 37163489500  │     106127000      │ 4247200  │ 62097981900  │ '2023-01-06T09:34:00.000Z' │ 783308968000  │ 54088900  │  713700   │  12335124100  │ 11898800  │ 163214648500  │ 455915170100  │ 292700521600  │ 31625300  │ 19726500  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  1.8  │
│   16    │ 1672997760000 │ 2845600  │ 1396000 │  14100   │ 43305835900  │ 20234573000  │     632246000      │ 4255700  │ 64172654900  │ '2023-01-06T09:36:00.000Z' │ 847481622900  │ 58344600  │ -1449600  │ -23071262900  │ 10449200  │ 140143385600  │ 476149743100  │ 336006357500  │ 33021300  │ 22572100  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  3.4  │
│   17    │ 1672997880000 │ 2730400  │ 1313800 │  17100   │ 38977850000  │ 20023306700  │     131823000      │ 4061300  │ 59132979700  │ '2023-01-06T09:38:00.000Z' │ 906614602600  │ 62405900  │ -1416600  │ -18954543300  │  9032600  │ 121188842300  │ 496173049800  │ 374984207500  │ 34335100  │ 25302500  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  2.8  │
│   18    │ 1672998000000 │ 2657200  │ 777600  │   6300   │ 42200161700  │ 10961596300  │      66273000      │ 3441100  │ 53228031000  │ '2023-01-06T09:40:00.000Z' │ 959842633600  │ 65847000  │ -1879600  │ -31238565400  │  7153000  │  89950276900  │ 507134646100  │ 417184369200  │ 35112700  │ 27959700  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  4.7  │
│   19    │ 1672998120000 │ 2518500  │ 1121800 │  36400   │ 42397576300  │ 16210599400  │     636941500      │ 3676700  │ 59245117200  │ '2023-01-06T09:42:00.000Z' │ 1019087750800 │ 69523700  │ -1396700  │ -26186976900  │  5756300  │  63763300000  │ 523345245500  │ 459581945500  │ 36234500  │ 30478200  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  3.9  │
│   20    │ 1672998240000 │ 1708800  │ 1926900 │  30700   │ 28214932800  │ 27767702900  │     481797000      │ 3666400  │ 56464432700  │ '2023-01-06T09:44:00.000Z' │ 1075552183500 │ 73190100  │  218100   │  -447229900   │  5974400  │  63316070100  │ 551112948400  │ 487796878300  │ 38161400  │ 32187000  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  0.1  │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│   21    │ 1672998360000 │ 1523800  │ 2375700 │  11100   │ 18956403800  │ 35999406000  │     349436000      │ 3910600  │ 55305245800  │ '2023-01-06T09:46:00.000Z' │ 1130857429300 │ 77100700  │  851900   │  17043002200  │  6826300  │  80359072300  │ 587112354400  │ 506753282100  │ 40537100  │ 33710800  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  2.5  │
│   22    │ 1672998480000 │ 1480200  │ 3526100 │  12700   │ 21215451000  │ 55678805900  │     200233000      │ 5019000  │ 77094489900  │ '2023-01-06T09:48:00.000Z' │ 1207951919200 │ 82119700  │  2045900  │  34463354900  │  8872200  │ 114822427200  │ 642791160300  │ 527968733100  │ 44063200  │ 35191000  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  5.2  │
│   23    │ 1672998600000 │ 1169000  │ 4401600 │   2000   │ 15701028400  │ 63759523900  │      29160000      │ 5572600  │ 79489712300  │ '2023-01-06T09:50:00.000Z' │ 1287441631500 │ 87692300  │  3232600  │  48058495500  │ 12104800  │ 162880922700  │ 706550684200  │ 543669761500  │ 48464800  │ 36360000  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  7.2  │
│   24    │ 1672998720000 │ 1730100  │ 3579600 │   9400   │ 29499165000  │ 53402671800  │     207792000      │ 5319100  │ 83109628800  │ '2023-01-06T09:52:00.000Z' │ 1370551260300 │ 93011400  │  1849500  │  23903506800  │ 13954300  │ 186784429500  │ 759953356000  │ 573168926500  │ 52044400  │ 38090100  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  3.6  │
│   25    │ 1672998840000 │ 1615000  │ 2844000 │   4900   │ 29342873600  │ 36515460600  │     232755000      │ 4463900  │ 66091089200  │ '2023-01-06T09:54:00.000Z' │ 1436642349500 │ 97475300  │  1229000  │  7172587000   │ 15183300  │ 193957016500  │ 796468816600  │ 602511800100  │ 54888400  │ 39705100  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  1.1  │
│   26    │ 1672998960000 │ 1311800  │ 3920900 │  117900  │ 22774952900  │ 60093259700  │     3020000000     │ 5350600  │ 85888212600  │ '2023-01-06T09:56:00.000Z' │ 1522530562100 │ 102825900 │  2609100  │  37318306800  │ 17792400  │ 231275323300  │ 856562076300  │ 625286753000  │ 58809300  │ 41016900  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  5.6  │
│   27    │ 1672999080000 │ 2076400  │ 4711600 │  34900   │ 27216700600  │ 73297686000  │     410585000      │ 6822900  │ 100924971600 │ '2023-01-06T09:58:00.000Z' │ 1623455533700 │ 109648800 │  2635200  │  46080985400  │ 20427600  │ 277356308700  │ 929859762300  │ 652503453600  │ 63520900  │ 43093300  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  6.9  │
│   28    │ 1672999200000 │ 1288800  │ 5578600 │   4000   │ 20753799500  │ 82892101700  │      60296000      │ 6871400  │ 103706197200 │ '2023-01-06T10:00:00.000Z' │ 1727161730900 │ 116520200 │  4289800  │  62138302200  │ 24717400  │ 339494610900  │ 1012751864000 │ 673257253100  │ 69099500  │ 44382100  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  9.3  │
│   29    │ 1672999320000 │ 1813600  │ 3493100 │  31600   │ 25459902000  │ 51820407000  │     575765500      │ 5338300  │ 77856074500  │ '2023-01-06T10:02:00.000Z' │ 1805017805400 │ 121858500 │  1679500  │  26360505000  │ 26396900  │ 365855115900  │ 1064572271000 │ 698717155100  │ 72592600  │ 46195700  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  3.9  │
│   30    │ 1672999440000 │ 2363000  │ 2734400 │  16400   │ 37002000100  │ 43548337100  │     322588000      │ 5113800  │ 80872925200  │ '2023-01-06T10:04:00.000Z' │ 1885890730600 │ 126972300 │  371400   │  6546337000   │ 26768300  │ 372401452900  │ 1108120608100 │ 735719155200  │ 75327000  │ 48558700  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │   1   │
│   31    │ 1672999560000 │ 3143400  │ 2435700 │   8800   │ 48351272700  │ 38807857200  │     281585000      │ 5587900  │ 87440714900  │ '2023-01-06T10:06:00.000Z' │ 1973331445500 │ 132560200 │  -707700  │  -9543415500  │ 26060600  │ 362858037400  │ 1146928465300 │ 784070427900  │ 77762700  │ 51702100  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  1.4  │
│   32    │ 1672999680000 │ 2660200  │ 1142200 │   4500   │ 41682655200  │ 17947874100  │      67050000      │ 3806900  │ 59697579300  │ '2023-01-06T10:08:00.000Z' │ 2033029024800 │ 136367100 │ -1518000  │ -23734781100  │ 24542600  │ 339123256300  │ 1164876339400 │ 825753083100  │ 78904900  │ 54362300  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  3.5  │
│   33    │ 1672999800000 │ 1827300  │ 1120900 │  12900   │ 29195293300  │ 23209255500  │     363320000      │ 2961100  │ 52767868800  │ '2023-01-06T10:10:00.000Z' │ 2085796893600 │ 139328200 │  -706400  │  -5986037800  │ 23836200  │ 333137218500  │ 1188085594900 │ 854948376400  │ 80025800  │ 56189600  │ 29747034907.5 │ 36435155821.8 │ 69411884023.3 │ 4388221.1 │ 1906954.1 │ 2283057.9 │ -376103.8 │ -6688120914.3 │  0.9  │
