┌─────────┬───────────────┬─────────┬─────────┬──────────┬─────────────┬─────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬─────────────┬───────────────┬─────────────┬───────────┬───────────┬───────────┬───────────┬──────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │ avg_val_bu  │  avg_val_sd   │   avg_val   │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼─────────────┼───────────────┼─────────────┼───────────┼───────────┼───────────┼───────────┼──────────────┼───────┤
│    0    │ 1671786000000 │    0    │    0    │   100    │      0      │      0      │      1010000       │   100    │   1010000    │ '2022-12-23T09:00:00.000Z' │    1010000    │    100    │    0     │      0       │     0     │       0       │       0       │       0       │     0     │     0     │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │   0   │
│    1    │ 1671786840000 │ 1839400 │ 1762500 │ 2131500  │ 26843390800 │ 27594640200 │    24268655800     │ 5733400  │ 78706686800  │ '2022-12-23T09:14:00.000Z' │  78707696800  │  5733500  │  -76900  │  751249400   │  -76900   │   751249400   │  27594640200  │  26843390800  │  1762500  │  1839400  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │  1.7  │
│    2    │ 1671786960000 │ 1366800 │ 973100  │   9100   │ 20155085300 │ 14937268000 │      52015800      │ 2349000  │ 35144369100  │ '2022-12-23T09:16:00.000Z' │ 113852065900  │  8082500  │ -393700  │ -5217817300  │  -470600  │  -4466567900  │  42531908200  │  46998476100  │  2735600  │  3206200  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │ 11.9  │
│    3    │ 1671787080000 │ 2571800 │ 852200  │   1600   │ 29008336600 │ 13952209000 │      38470000      │ 3425600  │ 42999015600  │ '2022-12-23T09:18:00.000Z' │ 156851081500  │ 11508100  │ -1719600 │ -15056127600 │ -2190200  │ -19522695500  │  56484117200  │  76006812700  │  3587800  │  5778000  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │ 34.4  │
│    4    │ 1671787200000 │ 2340100 │ 1429900 │  28300   │ 32835915400 │ 20216726400 │     410548800      │ 3798300  │ 53463190600  │ '2022-12-23T09:20:00.000Z' │ 210314272100  │ 15306400  │ -910200  │ -12619189000 │ -3100400  │ -32141884500  │  76700843600  │ 108842728100  │  5017700  │  8118100  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │ 28.8  │
│    5    │ 1671787320000 │ 1905300 │ 1130700 │   9400   │ 25955853500 │ 16854867100 │     187291200      │ 3045400  │ 42998011800  │ '2022-12-23T09:22:00.000Z' │ 253312283900  │ 18351800  │ -774600  │ -9100986400  │ -3875000  │ -41242870900  │  93555710700  │ 134798581600  │  6148400  │ 10023400  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │ 20.8  │
│    6    │ 1671787440000 │ 1061900 │ 974100  │   600    │ 16622539800 │ 16187849300 │      10369000      │ 2036600  │ 32820758100  │ '2022-12-23T09:24:00.000Z' │ 286133042000  │ 20388400  │  -87800  │  -434690500  │ -3962800  │ -41677561400  │ 109743560000  │ 151421121400  │  7122500  │ 11085300  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │   1   │
│    7    │ 1671787560000 │ 1469200 │ 936800  │  12000   │ 24641976400 │ 15064977900 │     185979400      │ 2418000  │ 39892933700  │ '2022-12-23T09:26:00.000Z' │ 326025975700  │ 22806400  │ -532400  │ -9576998500  │ -4495200  │ -51254559900  │ 124808537900  │ 176063097800  │  8059300  │ 12554500  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │ 21.9  │
│    8    │ 1671787680000 │ 2476300 │ 1032000 │   2800   │ 34905969700 │ 13657393600 │      56842000      │ 3511100  │ 48620205300  │ '2022-12-23T09:28:00.000Z' │ 374646181000  │ 26317500  │ -1444300 │ -21248576100 │ -5939500  │ -72503136000  │ 138465931500  │ 210969067500  │  9091300  │ 15030800  │ 22132789605 │ 22570907656.2 │ 50220165119 │ 3228009.9 │ 1370676.9 │ 1509018.2 │ -138341.3 │ -438118051.2 │ 48.5  │
