"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
850,100,1330000,1330000,346.2,19.2,Infinity,100,100,1330000,13.3,"2023-02-09T09:14:00.000Z",1675934040000,13.3,13.3,13.3,100,0,0,0.1,,,0,,100,100,,1330000,1330000,,
850,600,7980000,7980000,346.2,19.2,Infinity,500,500,6650000,13.3,"2023-02-09T09:16:00.000Z",1675934160000,13.3,13.3,13.3,100,0,0,0.6,,,0,,500,600,,6650000,6650000,,
850,900,11970000,11970000,346.2,19.2,Infinity,300,300,3990000,13.3,"2023-02-09T09:24:00.000Z",1675934640000,13.3,13.3,13.3,100,0,0,0.4,,,0,,300,900,,3990000,3990000,,
850,1100,14630000,14630000,346.2,19.2,Infinity,200,200,2660000,13.3,"2023-02-09T09:26:00.000Z",1675934760000,13.3,13.3,13.3,100,0,0,0.2,,,0,,200,1100,,2660000,2660000,,
850,1000,13310000,15950000,346.2,19.2,0,,-100,-1320000,13.2,"2023-02-09T09:40:00.000Z",1675935600000,13.2,13.2,13.2,0,100,0,,0.3,,Infinity,100,100,1200,,1320000,,1320000,
850,1000,13310000,22550000,346.2,19.2,NaN,,0,0,13.2,"2023-02-09T09:58:00.000Z",1675936680000,13.2,13.2,13.2,0,0,100,,,26,NaN,,500,1700,500,6600000,,,6600000
850,-500,-6415000,42275000,346.2,19.2,0,,-1500,-19725000,13.15,"2023-02-09T10:10:00.000Z",1675937400000,13.15,13.15,13.15,0,100,0,,4.3,,Infinity,1500,1500,3200,,19725000,,19725000,
850,-400,-5085000,43605000,346.2,19.2,Infinity,100,100,1330000,13.3,"2023-02-09T10:12:00.000Z",1675937520000,13.3,13.3,13.3,100,0,0,0.1,,,0,,100,3300,,1330000,1330000,,
850,-1600,-20865000,59385000,346.2,19.2,0,,-1200,-15780000,13.15,"2023-02-09T10:16:00.000Z",1675937760000,13.15,13.15,13.15,0,100,0,,3.5,,Infinity,1200,1200,4500,,15780000,,15780000,
850,-1500,-19535000,60715000,346.2,19.2,Infinity,100,100,1330000,13.3,"2023-02-09T10:36:00.000Z",1675938960000,13.3,13.3,13.3,100,0,0,0.1,,,0,,100,4600,,1330000,1330000,,
850,-500,-6260000,73990000,346.2,19.2,Infinity,1000,1000,13275000,13.3,"2023-02-09T10:44:00.000Z",1675939440000,13.3,13.25,13.25,100,0,0,1.2,,,0,,1000,5600,,13275000,13275000,,
