┌─────────┬────────┬────────┬────────┬────────┬─────┬──────────┬───────────┬─────────┬───────────┬────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬──────────┬──────┬───────┬─────┬─────┬───────┬────────────┬───────────┬───────────────┬──────┬───────────┬─────┐
│ (index) │   c    │   h    │   l    │   o    │ bu  │  val_bu  │ total_vol │ sum_vol │    val    │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │    sb    │ abu  │  asd  │ auk │ rbu │ bu-sd │ bu-sd_val  │ acum_busd │ acum_busd_val │  sd  │  val_sd   │ rsd │
├─────────┼────────┼────────┼────────┼────────┼─────┼──────────┼───────────┼─────────┼───────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼──────────┼──────┼───────┼─────┼─────┼───────┼────────────┼───────────┼───────────────┼──────┼───────────┼─────┤
│    0    │ 192900 │ 192900 │ 192900 │ 192900 │ 500 │ 96450000 │    500    │   500   │ 96450000  │  96450000  │ 1676366040000 │ '2023-02-14T09:14:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 53.8 │ 484.6 │  0  │ 9.3 │  500  │  96450000  │    500    │   96450000    │      │           │     │
│    1    │ 190000 │ 190000 │ 190000 │ 190000 │     │          │    600    │   100   │ 19000000  │ 115450000  │ 1676366160000 │ '2023-02-14T09:16:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -100  │ -19000000  │    400    │   77450000    │ 100  │ 19000000  │ 0.2 │
│    2    │ 190500 │ 190500 │ 190500 │ 190500 │     │          │    700    │   200   │ 38100000  │ 153550000  │ 1676366400000 │ '2023-02-14T09:20:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -200  │ -38100000  │    200    │   39350000    │ 200  │ 38100000  │ 0.4 │
│    3    │ 190200 │ 190600 │ 190200 │ 190600 │     │          │   1400    │   600   │ 114220000 │ 267770000  │ 1676366520000 │ '2023-02-14T09:22:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -600  │ -114220000 │   -400    │   -74870000   │ 600  │ 114220000 │ 1.2 │
│    4    │ 190500 │ 191000 │ 190500 │ 191000 │     │          │   1600    │   200   │ 38150000  │ 305920000  │ 1676366880000 │ '2023-02-14T09:28:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -200  │ -38150000  │   -600    │  -113020000   │ 200  │ 38150000  │ 0.4 │
│    5    │ 190000 │ 190600 │ 190000 │ 190600 │     │          │   2500    │   900   │ 171100000 │ 477020000  │ 1676367120000 │ '2023-02-14T09:32:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -900  │ -171100000 │   -1500   │  -284120000   │ 900  │ 171100000 │ 1.9 │
│    6    │ 187100 │ 190100 │ 187100 │ 190100 │     │          │   4500    │  2000   │ 379260000 │ 856280000  │ 1676367480000 │ '2023-02-14T09:38:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -2000 │ -379260000 │   -3500   │  -663380000   │ 2000 │ 379260000 │ 4.1 │
│    7    │ 188100 │ 188100 │ 188100 │ 188100 │     │          │   4800    │   300   │ 56430000  │ 912710000  │ 1676367960000 │ '2023-02-14T09:46:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -300  │ -56430000  │   -3800   │  -719810000   │ 300  │ 56430000  │ 0.6 │
│    8    │ 188200 │ 188200 │ 188200 │ 188200 │     │          │   5000    │   200   │ 37640000  │ 950350000  │ 1676368200000 │ '2023-02-14T09:50:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -200  │ -37640000  │   -4000   │  -757450000   │ 200  │ 37640000  │ 0.4 │
│    9    │ 188500 │ 188500 │ 188500 │ 188500 │     │          │   5700    │   700   │ 131950000 │ 1082300000 │ 1676368560000 │ '2023-02-14T09:56:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -700  │ -131950000 │   -4700   │  -889400000   │ 700  │ 131950000 │ 1.4 │
│   10    │ 190000 │ 190000 │ 190000 │ 190000 │     │          │   5800    │   100   │ 19000000  │ 1101300000 │ 1676369040000 │ '2023-02-14T10:04:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -100  │ -19000000  │   -4800   │  -908400000   │ 100  │ 19000000  │ 0.2 │
│   11    │ 190000 │ 190000 │ 190000 │ 190000 │     │          │   6800    │  1000   │ 190000000 │ 1291300000 │ 1676369160000 │ '2023-02-14T10:06:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 53.8 │ 484.6 │  0  │     │ -1000 │ -190000000 │   -5800   │  -1098400000  │ 1000 │ 190000000 │ 2.1 │
│   12    │ 191900 │ 191900 │ 191900 │ 191900 │ 200 │ 38380000 │   7000    │   200   │ 38380000  │ 1329680000 │ 1676369400000 │ '2023-02-14T10:10:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 53.8 │ 484.6 │  0  │ 3.7 │  200  │  38380000  │   -5600   │  -1060020000  │      │           │     │
└─────────┴────────┴────────┴────────┴────────┴─────┴──────────┴───────────┴─────────┴───────────┴────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴──────────┴──────┴───────┴─────┴─────┴───────┴────────────┴───────────┴───────────────┴──────┴───────────┴─────┘

