"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1173.3,600,12300000,12300000,880,0,Infinity,600,600,12300000,20500,"2023-02-14T09:14:00.000Z",1676366040000,20500,20500,20500,100,0,0,0.5,,,0,,600,600,,12300000,12300000,,
1173.3,700,14335000,14335000,880,0,Infinity,100,100,2035000,20350,"2023-02-14T09:18:00.000Z",1676366280000,20350,20350,20350,100,0,0,0.1,,,0,,100,700,,2035000,2035000,,
1173.3,2700,55035000,55035000,880,0,Infinity,2000,2000,40700000,20350,"2023-02-14T09:20:00.000Z",1676366400000,20350,20350,20350,100,0,0,1.7,,,0,,2000,2700,,40700000,40700000,,
1173.3,1300,27070000,115070000,880,0,0.4,800,-1400,-27965000,20000,"2023-02-14T09:22:00.000Z",1676366520000,20350,20000,20350,26.7,73.3,0,0.7,2.5,,2.8,2200,3000,5700,,60035000,16035000,44000000,
1173.3,-800,-14640000,156780000,880,0,0,,-2100,-41710000,19850,"2023-02-14T09:24:00.000Z",1676366640000,19900,19850,19900,0,100,0,,2.4,,Infinity,2100,2100,7800,,41710000,,41710000,
1173.3,-900,-16625000,158765000,880,0,0,,-100,-1985000,19850,"2023-02-14T09:26:00.000Z",1676366760000,19850,19850,19850,0,100,0,,0.1,,Infinity,100,100,7900,,1985000,,1985000,
1173.3,2700,55750000,310390000,880,0,2.8,5600,3600,72375000,20000,"2023-02-14T09:28:00.000Z",1676366880000,20000,19800,20000,73.7,26.3,0,4.8,2.3,,0.4,2000,7600,15500,,151625000,112000000,39625000,
1173.3,2200,46150000,367990000,880,0,0.7,1200,-500,-9600000,19700,"2023-02-14T09:30:00.000Z",1676367000000,20000,19700,20000,41.4,58.6,0,1,1.9,,1.4,1700,2900,18400,,57600000,24000000,33600000,
1173.3,2100,44170000,369970000,880,0,0,,-100,-1980000,19800,"2023-02-14T09:34:00.000Z",1676367240000,19800,19800,19800,0,100,0,,0.1,,Infinity,100,100,18500,,1980000,,1980000,
1173.3,1600,34220000,379920000,880,0,0,,-500,-9950000,19900,"2023-02-14T09:48:00.000Z",1676368080000,19900,19900,19900,0,100,0,,0.6,,Infinity,500,500,19000,,9950000,,9950000,
1173.3,1700,36240000,381940000,880,0,Infinity,100,100,2020000,20200,"2023-02-14T09:52:00.000Z",1676368320000,20200,20200,20200,100,0,0,0.1,,,0,,100,19100,,2020000,2020000,,
1173.3,-300,-3625000,421805000,880,0,0,,-2000,-39865000,19900,"2023-02-14T09:58:00.000Z",1676368680000,20000,19900,20000,0,100,0,,2.3,,Infinity,2000,2000,21100,,39865000,,39865000,
1173.3,-2800,-53375000,471555000,880,0,0,,-2500,-49750000,19900,"2023-02-14T10:00:00.000Z",1676368800000,19900,19900,19900,0,100,0,,2.8,,Infinity,2500,2500,23600,,49750000,,49750000,
1173.3,1000,22245000,547175000,880,0,Infinity,3800,3800,75620000,19900,"2023-02-14T10:04:00.000Z",1676369040000,19900,19900,19900,100,0,0,3.2,,,0,,3800,27400,,75620000,75620000,,
1173.3,4400,89905000,614835000,880,0,Infinity,3400,3400,67660000,19900,"2023-02-14T10:06:00.000Z",1676369160000,19900,19900,19900,100,0,0,2.9,,,0,,3400,30800,,67660000,67660000,,
