┌─────────┬─────┬─────┬─────┬─────┬──────┬──────────┬───────────┬─────────┬──────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬──────────┬────────┬───────┬─────┬──────┬───────┬───────────┬───────────┬───────────────┬──────┬──────────┬─────┐
│ (index) │  c  │  h  │  l  │  o  │  sd  │  val_sd  │ total_vol │ sum_vol │   val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │    sb    │  abu   │  asd  │ auk │ rsd  │ bu-sd │ bu-sd_val │ acum_busd │ acum_busd_val │  bu  │  val_bu  │ rbu │
├─────────┼─────┼─────┼─────┼─────┼──────┼──────────┼───────────┼─────────┼──────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼──────────┼────────┼───────┼─────┼──────┼───────┼───────────┼───────────┼───────────────┼──────┼──────────┼─────┤
│    0    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │ 1000 │ 5300000  │   1000    │  1000   │ 5300000  │  5300000  │ 1673948520000 │ '2023-01-17T09:42:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 1264.3 │ 407.1 │  0  │ 2.5  │ -1000 │ -5300000  │   -1000   │   -5300000    │      │          │     │
│    1    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   10400   │  9400   │ 49820000 │ 55120000  │ 1673948640000 │ '2023-01-17T09:44:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │ 9400  │ 49820000  │   8400    │   44520000    │ 9400 │ 49820000 │ 7.4 │
│    2    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   10500   │   100   │  530000  │ 55650000  │ 1673950320000 │ '2023-01-17T10:12:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │  100  │  530000   │   8500    │   45050000    │ 100  │  530000  │ 0.1 │
│    3    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   10700   │   200   │ 1060000  │ 56710000  │ 1673950800000 │ '2023-01-17T10:20:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │  200  │  1060000  │   8700    │   46110000    │ 200  │ 1060000  │ 0.2 │
│    4    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   12700   │  2000   │ 10600000 │ 67310000  │ 1673951040000 │ '2023-01-17T10:24:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │ 2000  │ 10600000  │   10700   │   56710000    │ 2000 │ 10600000 │ 1.6 │
│    5    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   13700   │  1000   │ 5300000  │ 72610000  │ 1673951400000 │ '2023-01-17T10:30:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │ 1000  │  5300000  │   11700   │   62010000    │ 1000 │ 5300000  │ 0.8 │
│    6    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   15600   │  1900   │ 10070000 │ 82680000  │ 1673951880000 │ '2023-01-17T10:38:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │ 1900  │ 10070000  │   13600   │   72080000    │ 1900 │ 10070000 │ 1.5 │
│    7    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   15700   │   100   │  530000  │ 83210000  │ 1673952000000 │ '2023-01-17T10:40:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │  100  │  530000   │   13700   │   72610000    │ 100  │  530000  │ 0.1 │
│    8    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │ 4700 │ 24910000 │   20400   │  4700   │ 24910000 │ 108120000 │ 1673952120000 │ '2023-01-17T10:42:00.000Z' │  0  │ 100 │  0  │    0     │ Infinity │ 1264.3 │ 407.1 │  0  │ 11.5 │ -4700 │ -24910000 │   9000    │   47700000    │      │          │     │
│    9    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   20700   │   300   │ 1590000  │ 109710000 │ 1673960400000 │ '2023-01-17T13:00:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │  300  │  1590000  │   9300    │   49290000    │ 300  │ 1590000  │ 0.2 │
│   10    │ 5.3 │ 5.3 │ 5.3 │ 5.3 │      │          │   20800   │   100   │  530000  │ 110240000 │ 1673960640000 │ '2023-01-17T13:04:00.000Z' │ 100 │  0  │  0  │ Infinity │    0     │ 1264.3 │ 407.1 │  0  │      │  100  │  530000   │   9400    │   49820000    │ 100  │  530000  │ 0.1 │
