"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"NHA","hose:667",13950,1600,191000,"14:45:03",13650,"unknown",300,2.2,"U"
"NHA","hose:667",13650,1900,189400,"14:29:37",13650,"sd",0,0,"R"
"NHA","hose:667",13650,1000,187500,"14:29:22",13650,"sd",0,0,"R"
"NHA","hose:667",13650,700,186500,"14:28:40",13650,"bu",0,0,"R"
"NHA","hose:667",13650,100,185800,"14:27:23",13650,"bu",0,0,"R"
"NHA","hose:667",13650,1300,185700,"14:27:07",13650,"bu",0,0,"R"
"NHA","hose:667",13650,100,184400,"14:26:47",13650,"bu",0,0,"R"
"NHA","hose:667",13650,500,184300,"14:26:25",13650,"bu",0,0,"R"
"NHA","hose:667",13650,300,183800,"14:25:07",13650,"bu",0,0,"R"
"NHA","hose:667",13600,400,183500,"14:24:55",13650,"sd",-50,-0.4,"D"
"NHA","hose:667",13600,1000,183100,"14:24:55",13650,"sd",-50,-0.4,"D"
"NHA","hose:667",13600,100,182100,"14:24:54",13650,"sd",-50,-0.4,"D"
"NHA","hose:667",13600,100,182000,"14:24:54",13650,"sd",-50,-0.4,"D"
"NHA","hose:667",13650,700,181900,"14:24:29",13650,"bu",0,0,"R"
"NHA","hose:667",13650,4900,181200,"14:23:50",13650,"sd",0,0,"R"
"NHA","hose:667",13650,200,176300,"14:23:50",13650,"sd",0,0,"R"
"NHA","hose:667",13650,1000,176100,"14:23:50",13650,"sd",0,0,"R"
"NHA","hose:667",13650,1700,175100,"14:23:50",13650,"sd",0,0,"R"
"NHA","hose:667",13650,300,173400,"14:21:36",13650,"sd",0,0,"R"
"NHA","hose:667",13700,1000,173100,"14:20:52",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,5000,172100,"14:18:55",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,500,167100,"14:18:55",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,200,166600,"14:18:55",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,100,166400,"14:18:55",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,100,166300,"14:18:55",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,200,166200,"14:16:21",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,100,166000,"14:16:21",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,1000,165900,"14:16:21",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,100,164900,"14:16:21",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,100,164800,"14:16:21",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,2300,164700,"14:16:21",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,500,162400,"14:14:22",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,5000,161900,"14:11:07",13650,"sd",50,0.4,"U"
"NHA","hose:667",13750,100,156900,"14:09:48",13650,"sd",100,0.7,"U"
"NHA","hose:667",13700,9700,156800,"13:58:43",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,300,147100,"13:58:43",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,1200,146800,"13:57:05",13650,"sd",50,0.4,"U"
"NHA","hose:667",13750,400,145600,"13:57:05",13650,"sd",100,0.7,"U"
"NHA","hose:667",13750,2200,145200,"13:55:43",13650,"sd",100,0.7,"U"
"NHA","hose:667",13750,400,143000,"13:55:20",13650,"sd",100,0.7,"U"
"NHA","hose:667",13950,100,142600,"13:51:08",13650,"bu",300,2.2,"U"
"NHA","hose:667",13700,200,142500,"13:50:34",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,500,142300,"13:50:27",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,200,141000,"13:50:01",13650,"sd",50,0.4,"U"
"NHA","hose:667",13700,800,141800,"13:50:01",13650,"sd",50,0.4,"U"
"NHA","hose:667",13750,300,140800,"13:50:01",13650,"sd",100,0.7,"U"
"NHA","hose:667",13750,200,140500,"13:46:44",13650,"sd",100,0.7,"U"
"NHA","hose:667",13750,500,140300,"13:44:48",13650,"sd",100,0.7,"U"
"NHA","hose:667",13800,1100,139800,"13:44:21",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,900,138700,"13:43:29",13650,"sd",150,1.1,"U"
"NHA","hose:667",13750,200,137800,"13:38:16",13650,"sd",100,0.7,"U"
"NHA","hose:667",13750,100,137600,"13:34:16",13650,"sd",100,0.7,"U"
"NHA","hose:667",13750,100,137500,"13:33:57",13650,"sd",100,0.7,"U"
"NHA","hose:667",13800,100,137400,"13:33:57",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,100,137300,"13:33:57",13650,"sd",150,1.1,"U"
"NHA","hose:667",14000,100,137200,"13:26:15",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,137100,"13:26:15",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,1500,137000,"13:17:46",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,135500,"13:17:46",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,135400,"13:17:46",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,500,135300,"13:17:46",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,600,134800,"13:17:46",13650,"bu",350,2.6,"U"
"NHA","hose:667",13950,500,134200,"13:17:46",13650,"bu",300,2.2,"U"
"NHA","hose:667",13900,1700,133700,"13:17:46",13650,"bu",250,1.8,"U"
"NHA","hose:667",13800,100,132000,"13:17:17",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,100,131900,"13:13:15",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,100,131800,"13:11:42",13650,"unknown",150,1.1,"U"
"NHA","hose:667",13800,200,131700,"13:11:42",13650,"unknown",150,1.1,"U"
"NHA","hose:667",13800,100,131500,"13:09:59",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,100,131400,"13:09:52",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,300,131300,"13:09:41",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,1000,131000,"13:09:41",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,1700,130000,"13:09:41",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,1900,128300,"13:09:41",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,100,126400,"13:09:41",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,200,126300,"13:09:29",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,600,126100,"13:09:29",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,200,125500,"13:09:29",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,1800,125300,"13:08:42",13650,"sd",150,1.1,"U"
"NHA","hose:667",13800,600,123500,"13:08:42",13650,"sd",150,1.1,"U"
"NHA","hose:667",13850,100,122900,"13:08:08",13650,"sd",200,1.5,"U"
"NHA","hose:667",13900,200,122800,"13:07:23",13650,"bu",250,1.8,"U"
"NHA","hose:667",13900,200,122600,"13:07:15",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,100,122400,"13:06:55",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,1000,122300,"13:06:25",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,2000,121300,"13:05:51",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,1000,119300,"13:05:51",13650,"sd",250,1.8,"U"
"NHA","hose:667",14000,100,118300,"13:03:54",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,2000,118200,"13:03:53",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,1000,116200,"13:03:49",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,100,115200,"13:03:37",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,300,115100,"13:03:33",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,500,114800,"13:02:33",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,600,114300,"13:02:22",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,200,113700,"13:02:22",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,200,113500,"13:02:22",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,113300,"11:29:20",13650,"bu",350,2.6,"U"
"NHA","hose:667",13850,3500,113200,"11:25:30",13650,"sd",200,1.5,"U"
"NHA","hose:667",13850,1000,109700,"11:25:30",13650,"sd",200,1.5,"U"
"NHA","hose:667",13850,3000,108700,"11:25:30",13650,"sd",200,1.5,"U"
"NHA","hose:667",13900,2500,105700,"11:25:30",13650,"sd",250,1.8,"U"
"NHA","hose:667",14000,600,103200,"11:17:30",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,300,102600,"11:17:09",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,102300,"11:16:39",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,102200,"11:16:29",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,400,102100,"11:15:43",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,101700,"11:15:43",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,600,101600,"11:15:11",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,500,101000,"11:15:11",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,900,100500,"11:15:11",13650,"bu",350,2.6,"U"
"NHA","hose:667",13900,500,99600,"11:11:31",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,1000,99100,"11:08:52",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,100,98100,"11:02:54",13650,"bu",250,1.8,"U"
"NHA","hose:667",13900,500,98000,"11:02:04",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,200,97500,"10:59:49",13650,"bu",250,1.8,"U"
"NHA","hose:667",13900,800,97300,"10:59:49",13650,"bu",250,1.8,"U"
"NHA","hose:667",13900,200,96500,"10:59:49",13650,"bu",250,1.8,"U"
"NHA","hose:667",13850,400,96300,"10:48:36",13650,"sd",200,1.5,"U"
"NHA","hose:667",13850,500,95900,"10:48:26",13650,"bu",200,1.5,"U"
"NHA","hose:667",13850,3000,95400,"10:47:36",13650,"sd",200,1.5,"U"
"NHA","hose:667",13850,100,92400,"10:47:36",13650,"sd",200,1.5,"U"
"NHA","hose:667",13900,500,92300,"10:46:16",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,900,91800,"10:46:16",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,2100,90900,"10:45:48",13650,"sd",250,1.8,"U"
"NHA","hose:667",13900,100,88800,"10:45:48",13650,"sd",250,1.8,"U"
"NHA","hose:667",13950,100,88700,"10:44:52",13650,"sd",300,2.2,"U"
"NHA","hose:667",13950,2700,88600,"10:44:52",13650,"sd",300,2.2,"U"
"NHA","hose:667",14000,100,85900,"10:36:42",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,85800,"10:35:48",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,1600,85700,"10:35:46",13650,"bu",350,2.6,"U"
"NHA","hose:667",13950,300,84100,"10:31:47",13650,"sd",300,2.2,"U"
"NHA","hose:667",13950,100,83800,"10:31:47",13650,"sd",300,2.2,"U"
"NHA","hose:667",13950,300,83700,"10:30:34",13650,"sd",300,2.2,"U"
"NHA","hose:667",14000,300,83400,"10:28:19",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,700,83100,"10:28:19",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,200,82400,"10:26:43",13650,"bu",350,2.6,"U"
"NHA","hose:667",14000,100,82200,"10:26:16",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,500,82100,"10:26:16",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,500,81600,"10:26:16",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,100,81100,"10:24:49",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,1000,81000,"10:23:53",13650,"sd",350,2.6,"U"
"NHA","hose:667",14000,300,80000,"10:23:08",13650,"sd",350,2.6,"U"
"NHA","hose:667",14100,300,79700,"10:21:58",13650,"bu",450,3.3,"U"
"NHA","hose:667",14100,200,79400,"10:19:12",13650,"bu",450,3.3,"U"
"NHA","hose:667",14100,500,79200,"10:17:37",13650,"bu",450,3.3,"U"
