"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"C47","hose:593",7600,7600,222500,"14:45:02",7590,"unknown",10,0.1,"U"
"C47","hose:593",7600,28400,214900,"14:29:20",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,10000,186500,"14:28:58",7590,"bu",10,0.1,"U"
"C47","hose:593",7600,10000,176500,"14:28:58",7590,"bu",10,0.1,"U"
"C47","hose:593",7590,600,166500,"14:28:58",7590,"bu",0,0,"R"
"C47","hose:593",7590,1000,165900,"14:28:58",7590,"bu",0,0,"R"
"C47","hose:593",7550,200,164900,"14:20:23",7590,"unknown",-40,-0.5,"D"
"C47","hose:593",7550,100,164700,"14:20:23",7590,"unknown",-40,-0.5,"D"
"C47","hose:593",7540,1800,164600,"14:20:23",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7550,400,162800,"14:20:23",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7540,2000,162400,"14:02:48",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7540,5000,160400,"14:02:30",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7590,500,155400,"13:56:30",7590,"bu",0,0,"R"
"C47","hose:593",7590,100,154900,"13:55:09",7590,"bu",0,0,"R"
"C47","hose:593",7540,500,154800,"13:54:35",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7540,6000,154300,"13:50:32",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7540,1700,148300,"13:49:50",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7550,300,146600,"13:49:50",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7570,5000,146300,"13:47:53",7590,"bu",-20,-0.3,"D"
"C47","hose:593",7570,700,141300,"13:45:32",7590,"bu",-20,-0.3,"D"
"C47","hose:593",7570,1300,140600,"13:44:43",7590,"sd",-20,-0.3,"D"
"C47","hose:593",7580,100,139300,"13:42:33",7590,"bu",-10,-0.1,"D"
"C47","hose:593",7540,3000,139200,"13:41:15",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7540,5000,136200,"13:41:15",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7550,2000,131200,"13:41:15",7590,"unknown",-40,-0.5,"D"
"C47","hose:593",7550,2000,129200,"13:38:03",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7540,300,127200,"13:31:18",7590,"sd",-50,-0.7,"D"
"C47","hose:593",7550,500,126900,"13:31:18",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7550,100,126400,"13:31:18",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7560,100,126300,"13:31:18",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7540,4700,126200,"13:29:12",7590,"bu",-50,-0.7,"D"
"C47","hose:593",7540,1000,121500,"13:27:50",7590,"bu",-50,-0.7,"D"
"C47","hose:593",7540,2200,120500,"13:27:31",7590,"bu",-50,-0.7,"D"
"C47","hose:593",7540,100,118300,"13:15:58",7590,"bu",-50,-0.7,"D"
"C47","hose:593",7520,100,118200,"13:15:17",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,500,118100,"13:15:07",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7510,3300,117600,"13:15:05",7590,"sd",-80,-1.1,"D"
"C47","hose:593",7510,2000,114300,"13:14:29",7590,"sd",-80,-1.1,"D"
"C47","hose:593",7520,100,112300,"13:14:27",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,1000,112200,"13:14:15",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,100,111200,"13:11:58",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,300,111100,"13:11:31",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,500,110800,"13:11:12",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,200,110300,"13:10:38",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,200,110100,"13:10:38",7590,"bu",-70,-0.9,"D"
"C47","hose:593",7520,400,109900,"13:10:20",7590,"sd",-70,-0.9,"D"
"C47","hose:593",7520,1100,109500,"13:10:04",7590,"sd",-70,-0.9,"D"
"C47","hose:593",7520,1000,108400,"13:05:35",7590,"sd",-70,-0.9,"D"
"C47","hose:593",7520,300,107400,"13:05:35",7590,"sd",-70,-0.9,"D"
"C47","hose:593",7520,100,107100,"13:05:35",7590,"sd",-70,-0.9,"D"
"C47","hose:593",7520,1000,107000,"13:05:35",7590,"sd",-70,-0.9,"D"
"C47","hose:593",7530,900,106000,"13:05:35",7590,"unknown",-60,-0.8,"D"
"C47","hose:593",7530,400,105100,"13:05:35",7590,"sd",-60,-0.8,"D"
"C47","hose:593",7520,3300,104700,"13:05:35",7590,"sd",-70,-0.9,"D"
"C47","hose:593",7530,200,101400,"13:03:47",7590,"unknown",-60,-0.8,"D"
"C47","hose:593",7530,400,101200,"13:03:47",7590,"unknown",-60,-0.8,"D"
"C47","hose:593",7530,500,100800,"13:02:27",7590,"sd",-60,-0.8,"D"
"C47","hose:593",7530,1000,100300,"13:02:27",7590,"sd",-60,-0.8,"D"
"C47","hose:593",7530,500,99300,"13:01:03",7590,"sd",-60,-0.8,"D"
"C47","hose:593",7530,5000,98800,"13:00:22",7590,"sd",-60,-0.8,"D"
"C47","hose:593",7560,5300,93800,"11:20:15",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7530,3500,88500,"11:08:21",7590,"sd",-60,-0.8,"D"
"C47","hose:593",7540,100,85000,"11:06:54",7590,"bu",-50,-0.7,"D"
"C47","hose:593",7550,2000,83900,"11:04:30",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7550,300,84900,"11:04:30",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7550,600,84600,"11:04:30",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7550,100,84000,"11:04:30",7590,"sd",-40,-0.5,"D"
"C47","hose:593",7560,1000,81900,"11:02:50",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,100,80900,"11:01:11",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,300,80800,"10:58:02",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,100,80500,"10:55:26",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7560,200,80400,"10:54:51",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7560,300,80200,"10:54:51",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7560,12400,79900,"10:54:51",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7570,200,67500,"10:54:25",7590,"sd",-20,-0.3,"D"
"C47","hose:593",7570,200,65800,"10:45:19",7590,"sd",-20,-0.3,"D"
"C47","hose:593",7560,1500,67300,"10:45:19",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7560,16100,65600,"10:40:23",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,300,49500,"10:38:33",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,100,49200,"10:33:11",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,400,49100,"10:32:53",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,600,48700,"10:32:36",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,1000,48100,"10:32:21",7590,"bu",-30,-0.4,"D"
"C47","hose:593",7560,1000,47100,"10:31:06",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7560,1000,46100,"10:31:06",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7560,500,45100,"10:31:06",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7590,5000,44600,"10:31:06",7590,"sd",0,0,"R"
"C47","hose:593",7600,500,39600,"10:28:37",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,1100,39100,"10:28:37",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,900,38000,"10:27:16",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,100,37100,"10:27:16",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,3900,37000,"10:27:16",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,1100,33100,"10:20:35",7590,"sd",10,0.1,"U"
"C47","hose:593",7620,1000,32000,"10:19:48",7590,"bu",30,0.4,"U"
"C47","hose:593",7560,2000,31000,"10:13:23",7590,"sd",-30,-0.4,"D"
"C47","hose:593",7590,800,29000,"10:13:23",7590,"sd",0,0,"R"
"C47","hose:593",7600,100,28200,"10:13:23",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,500,28100,"10:13:23",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,500,27600,"10:13:23",7590,"sd",10,0.1,"U"
"C47","hose:593",7650,100,27100,"10:06:46",7590,"bu",60,0.8,"U"
"C47","hose:593",7600,300,27000,"10:03:07",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,500,26700,"10:03:07",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,100,26200,"10:03:07",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,100,26100,"10:03:07",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,100,26000,"10:00:04",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,200,25900,"10:00:04",7590,"sd",10,0.1,"U"
"C47","hose:593",7610,100,25700,"09:44:43",7590,"sd",20,0.3,"U"
"C47","hose:593",7600,5800,25600,"09:36:06",7590,"bu",10,0.1,"U"
"C47","hose:593",7590,500,19800,"09:35:35",7590,"sd",0,0,"R"
"C47","hose:593",7600,200,19300,"09:34:42",7590,"sd",10,0.1,"U"
"C47","hose:593",7600,4000,19100,"09:34:42",7590,"sd",10,0.1,"U"
"C47","hose:593",7670,200,15100,"09:31:37",7590,"sd",80,1.1,"U"
"C47","hose:593",7690,100,14900,"09:31:24",7590,"bu",100,1.3,"U"
"C47","hose:593",7670,100,14800,"09:30:43",7590,"sd",80,1.1,"U"
"C47","hose:593",7670,1900,14700,"09:30:43",7590,"sd",80,1.1,"U"
"C47","hose:593",7670,500,12800,"09:29:27",7590,"sd",80,1.1,"U"
"C47","hose:593",7670,700,12300,"09:27:28",7590,"sd",80,1.1,"U"
"C47","hose:593",7670,6000,11600,"09:23:55",7590,"sd",80,1.1,"U"
"C47","hose:593",7680,200,5600,"09:18:48",7590,"unknown",90,1.2,"U"
"C47","hose:593",7680,900,5400,"09:18:48",7590,"unknown",90,1.2,"U"
"C47","hose:593",7680,100,4500,"09:18:16",7590,"sd",90,1.2,"U"
"C47","hose:593",7670,300,4400,"09:16:21",7590,"sd",80,1.1,"U"
"C47","hose:593",7670,500,4100,"09:16:03",7590,"sd",80,1.1,"U"
"C47","hose:593",7670,100,3600,"09:15:51",7590,"sd",80,1.1,"U"
"C47","hose:593",7690,3500,3500,"09:15:01",7590,"bu",100,1.3,"U"
