"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"DAG","hose:647",3980,800,204600,"14:45:02",3910,"sd",70,1.8,"U"
"DAG","hose:647",4000,4900,203800,"14:28:23",3910,"bu",90,2.3,"U"
"DAG","hose:647",4000,2000,198900,"14:28:23",3910,"bu",90,2.3,"U"
"DAG","hose:647",4000,100,196900,"14:28:23",3910,"bu",90,2.3,"U"
"DAG","hose:647",4000,700,196800,"14:28:23",3910,"bu",90,2.3,"U"
"DAG","hose:647",4000,18500,196100,"14:28:23",3910,"bu",90,2.3,"U"
"DAG","hose:647",4000,200,177600,"14:28:23",3910,"bu",90,2.3,"U"
"DAG","hose:647",3990,1800,177400,"14:28:23",3910,"bu",80,2,"U"
"DAG","hose:647",3980,1800,175600,"14:28:23",3910,"bu",70,1.8,"U"
"DAG","hose:647",3970,500,173800,"14:26:18",3910,"sd",60,1.5,"U"
"DAG","hose:647",3960,7300,173300,"14:23:16",3910,"bu",50,1.3,"U"
"DAG","hose:647",3960,300,166000,"14:20:37",3910,"bu",50,1.3,"U"
"DAG","hose:647",3960,200,165700,"14:20:30",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,100,165500,"14:20:11",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,200,165400,"14:19:09",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,500,165200,"14:16:22",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,500,164700,"14:15:28",3910,"sd",50,1.3,"U"
"DAG","hose:647",3980,200,164200,"14:14:08",3910,"bu",70,1.8,"U"
"DAG","hose:647",3980,400,164000,"14:14:08",3910,"bu",70,1.8,"U"
"DAG","hose:647",3960,1000,163600,"14:12:36",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,100,162600,"14:10:56",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,100,162500,"14:10:22",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,100,162400,"14:09:14",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,200,162300,"14:09:14",3910,"sd",50,1.3,"U"
"DAG","hose:647",3980,100,162100,"14:06:24",3910,"bu",70,1.8,"U"
"DAG","hose:647",3980,100,162000,"14:05:54",3910,"bu",70,1.8,"U"
"DAG","hose:647",3980,400,161900,"14:05:52",3910,"bu",70,1.8,"U"
"DAG","hose:647",3980,2600,161500,"14:05:52",3910,"bu",70,1.8,"U"
"DAG","hose:647",3980,200,158900,"14:05:43",3910,"bu",70,1.8,"U"
"DAG","hose:647",3980,100,158700,"14:05:25",3910,"bu",70,1.8,"U"
"DAG","hose:647",3960,1000,158600,"14:02:45",3910,"sd",50,1.3,"U"
"DAG","hose:647",3980,100,157600,"13:56:53",3910,"bu",70,1.8,"U"
"DAG","hose:647",3950,500,157500,"13:53:51",3910,"bu",40,1,"U"
"DAG","hose:647",3950,10000,157000,"13:53:28",3910,"bu",40,1,"U"
"DAG","hose:647",3950,400,147000,"13:52:50",3910,"bu",40,1,"U"
"DAG","hose:647",3940,100,146600,"13:49:35",3910,"sd",30,0.8,"U"
"DAG","hose:647",3950,100,146500,"13:48:00",3910,"bu",40,1,"U"
"DAG","hose:647",3950,500,146400,"13:47:00",3910,"bu",40,1,"U"
"DAG","hose:647",3950,100,145900,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,300,145800,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,500,145500,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,200,145000,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,500,144800,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,100,144300,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,1600,144200,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,500,142600,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,1400,142100,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3950,300,140700,"13:46:06",3910,"sd",40,1,"U"
"DAG","hose:647",3960,500,140400,"13:46:06",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,1000,139900,"13:46:06",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,300,138900,"13:46:06",3910,"sd",50,1.3,"U"
"DAG","hose:647",3960,1000,138600,"13:46:06",3910,"sd",50,1.3,"U"
"DAG","hose:647",3970,100,137600,"13:46:06",3910,"sd",60,1.5,"U"
