"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"TIP","hose:3505",17900,2400,389600,"14:45:04",16750,"unknown",1150,6.9,"C"
"TIP","hose:3505",17900,300,387200,"14:28:01",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,200,386900,"14:24:00",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,500,386700,"14:10:02",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,100,386200,"14:05:06",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,400,386100,"13:56:53",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,1700,385700,"13:54:32",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,1000,384000,"13:52:50",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,1000,383000,"13:48:37",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,200,382000,"13:40:01",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,3000,381800,"13:37:24",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,2500,378800,"13:35:27",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,500,376300,"13:33:10",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,100,375800,"13:29:16",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,100,375700,"13:25:58",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,500,375600,"13:19:29",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,100,375100,"13:17:06",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,100,375000,"13:13:50",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,10700,374900,"13:13:10",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,500,364200,"13:11:43",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,500,363700,"13:10:38",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,1000,363200,"13:10:18",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,1000,362200,"13:10:03",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,500,361200,"13:10:01",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,300,360700,"13:05:26",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,100,360400,"13:04:40",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,4500,360300,"13:03:33",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,3000,355800,"13:02:54",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,20000,352800,"13:02:43",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,10000,332800,"13:02:28",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,1000,322800,"13:02:25",16750,"sd",1150,6.9,"C"
"TIP","hose:3505",17900,200,321800,"13:02:12",16750,"bu",1150,6.9,"C"
"TIP","hose:3505",17900,1000,321600,"13:02:12",16750,"bu",1150,6.9,"C"
"TIP","hose:3505",17900,500,320600,"13:02:12",16750,"bu",1150,6.9,"C"
