"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"HDC","hose:1348",34100,29800,566300,"14:45:02",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34100,100,536500,"14:29:55",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34400,700,536400,"14:29:47",33000,"sd",1400,4.2,"U"
"HDC","hose:1348",34300,300,535700,"14:29:44",33000,"bu",1300,3.9,"U"
"HDC","hose:1348",34300,200,535400,"14:29:42",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34300,100,535200,"14:29:42",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34300,400,535100,"14:29:42",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34300,500,534700,"14:29:41",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34400,200,534200,"14:29:38",33000,"bu",1400,4.2,"U"
"HDC","hose:1348",34400,500,534000,"14:29:38",33000,"bu",1400,4.2,"U"
"HDC","hose:1348",34400,100,533500,"14:29:38",33000,"bu",1400,4.2,"U"
"HDC","hose:1348",34400,100,533400,"14:29:29",33000,"bu",1400,4.2,"U"
"HDC","hose:1348",34350,4900,533300,"14:29:29",33000,"bu",1350,4.1,"U"
"HDC","hose:1348",34350,100,528400,"14:29:29",33000,"bu",1350,4.1,"U"
"HDC","hose:1348",34400,1500,528300,"14:29:28",33000,"bu",1400,4.2,"U"
"HDC","hose:1348",34350,500,526800,"14:29:28",33000,"bu",1350,4.1,"U"
"HDC","hose:1348",34400,200,526300,"14:29:22",33000,"bu",1400,4.2,"U"
"HDC","hose:1348",34400,100,526100,"14:29:15",33000,"bu",1400,4.2,"U"
"HDC","hose:1348",34350,500,526000,"14:29:15",33000,"bu",1350,4.1,"U"
"HDC","hose:1348",34350,2000,525500,"14:29:15",33000,"bu",1350,4.1,"U"
"HDC","hose:1348",34350,400,523500,"14:29:15",33000,"bu",1350,4.1,"U"
"HDC","hose:1348",34350,100,523100,"14:29:12",33000,"bu",1350,4.1,"U"
"HDC","hose:1348",34300,5000,523000,"14:29:06",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34300,100,518000,"14:29:05",33000,"bu",1300,3.9,"U"
"HDC","hose:1348",34300,300,517900,"14:29:04",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34300,500,517600,"14:29:04",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34300,100,517100,"14:29:03",33000,"sd",1300,3.9,"U"
"HDC","hose:1348",34300,200,517000,"14:28:50",33000,"bu",1300,3.9,"U"
"HDC","hose:1348",34300,300,516800,"14:28:45",33000,"bu",1300,3.9,"U"
"HDC","hose:1348",34300,400,516500,"14:28:45",33000,"bu",1300,3.9,"U"
"HDC","hose:1348",34100,100,516100,"14:28:43",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34100,600,516000,"14:28:43",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34100,100,515400,"14:28:41",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34100,200,515300,"14:28:38",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34200,400,515100,"14:28:38",33000,"sd",1200,3.6,"U"
"HDC","hose:1348",34200,100,514700,"14:28:36",33000,"bu",1200,3.6,"U"
"HDC","hose:1348",34200,200,514600,"14:28:36",33000,"bu",1200,3.6,"U"
"HDC","hose:1348",34200,100,514400,"14:28:36",33000,"bu",1200,3.6,"U"
"HDC","hose:1348",34100,2000,514300,"14:28:22",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34200,100,512300,"14:28:21",33000,"bu",1200,3.6,"U"
"HDC","hose:1348",34100,700,512200,"14:28:14",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34100,300,511500,"14:28:05",33000,"sd",1100,3.3,"U"
"HDC","hose:1348",34100,500,511200,"14:27:59",33000,"bu",1100,3.3,"U"
"HDC","hose:1348",34100,400,510700,"14:27:59",33000,"bu",1100,3.3,"U"
"HDC","hose:1348",34050,100,510300,"14:27:59",33000,"bu",1050,3.2,"U"
"HDC","hose:1348",34050,100,510200,"14:27:59",33000,"bu",1050,3.2,"U"
"HDC","hose:1348",34000,500,510100,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,1000,509600,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,1000,508600,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,2000,507600,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,100,505600,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,100,505500,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,100,505400,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,2000,505300,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,500,503300,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,500,502800,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,100,502300,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,300,502200,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,100,501900,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,500,501800,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,200,501300,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",33950,600,501100,"14:27:53",33000,"bu",950,2.9,"U"
"HDC","hose:1348",34000,1000,500500,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,200,499500,"14:27:53",33000,"bu",1000,3,"U"
"HDC","hose:1348",34000,400,499300,"14:27:53",33000,"bu",1000,3,"U"
