"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"ACL","hose:4",12000,1500,99200,"14:45:01",12150,"unknown",-150,-1.2,"D"
"ACL","hose:4",11900,800,97700,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,1000,96900,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,100,95900,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,500,95800,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,100,95300,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,1000,95200,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,100,94200,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,400,94100,"14:29:24",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",12000,300,93700,"14:28:09",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,500,93400,"14:27:51",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",11900,4600,92900,"14:26:48",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,200,88300,"14:26:48",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",12000,200,88100,"14:26:48",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12050,300,87900,"14:22:07",12150,"bu",-100,-0.8,"D"
"ACL","hose:4",12050,100,87600,"14:22:07",12150,"bu",-100,-0.8,"D"
"ACL","hose:4",12050,100,87500,"14:15:35",12150,"bu",-100,-0.8,"D"
"ACL","hose:4",11900,100,87400,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,300,87300,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,100,87000,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,1000,86900,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,100,85900,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,500,85800,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,2500,85300,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,500,82800,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",11900,1000,82300,"14:13:16",12150,"sd",-250,-2.1,"D"
"ACL","hose:4",12000,100,81300,"14:13:16",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,1000,81200,"14:13:16",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,300,80200,"14:13:16",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12050,100,79900,"14:10:35",12150,"bu",-100,-0.8,"D"
"ACL","hose:4",12000,100,79800,"14:09:34",12150,"bu",-150,-1.2,"D"
"ACL","hose:4",12000,100,79700,"14:09:02",12150,"bu",-150,-1.2,"D"
"ACL","hose:4",12000,500,79600,"14:08:21",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,1000,79100,"14:08:21",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,100,78100,"14:08:21",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,700,78000,"14:08:21",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,100,77300,"14:07:51",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,200,77200,"14:06:56",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,100,77000,"14:06:56",12150,"sd",-150,-1.2,"D"
"ACL","hose:4",12000,100,76900,"14:05:20",12150,"sd",-150,-1.2,"D"
