"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"DGC","hose:308",67600,116200,4832800,"14:45:02",65400,"unknown",2200,3.4,"U"
"DGC","hose:308",67300,100,4716600,"14:29:52",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67500,500,4716500,"14:29:51",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67400,500,4716000,"14:29:51",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67500,100,4715500,"14:29:44",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67300,400,4715400,"14:29:43",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67400,100,4715000,"14:29:43",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,200,4714900,"14:29:43",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,500,4714700,"14:29:43",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,1500,4714200,"14:29:43",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,200,4712700,"14:29:43",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4712500,"14:29:43",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4712400,"14:29:40",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4712300,"14:29:32",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,300,4712200,"14:29:24",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,500,4711900,"14:29:24",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4711400,"14:29:24",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,2000,4711300,"14:29:24",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4709300,"14:29:24",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,400,4709200,"14:29:14",65400,"unknown",2000,3.1,"U"
"DGC","hose:308",67500,100,4708800,"14:29:13",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67400,900,4708700,"14:29:13",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,100,4707800,"14:29:08",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,200,4707700,"14:29:06",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,700,4707500,"14:29:06",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,100,4706800,"14:29:06",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67300,100,4706700,"14:29:05",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67300,100,4706600,"14:29:05",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67300,100,4706500,"14:29:05",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67300,2000,4706400,"14:29:05",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67300,2200,4704400,"14:29:05",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67300,500,4702200,"14:29:05",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67400,200,4701700,"14:29:05",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,300,4701500,"14:29:05",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,900,4701200,"14:29:03",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,500,4700300,"14:29:00",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,300,4699800,"14:28:54",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,100,4699500,"14:28:54",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,400,4699400,"14:28:54",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,1000,4699000,"14:28:54",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,500,4698000,"14:28:54",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,100,4697500,"14:28:49",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,400,4697400,"14:28:47",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,100,4697000,"14:28:45",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,100,4696900,"14:28:42",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,500,4696800,"14:28:38",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,1900,4696300,"14:28:38",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,200,4694400,"14:28:38",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,900,4694200,"14:28:38",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,100,4693300,"14:28:31",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67300,400,4693200,"14:28:20",65400,"sd",1900,2.9,"U"
"DGC","hose:308",67400,300,4692800,"14:28:20",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,1000,4692500,"14:28:18",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,1000,4691500,"14:28:17",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,500,4690500,"14:28:17",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,3200,4690000,"14:28:17",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,500,4686800,"14:28:13",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,1000,4686300,"14:28:11",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,300,4685300,"14:28:07",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,1700,4685000,"14:28:07",65400,"bu",2000,3.1,"U"
"DGC","hose:308",67400,300,4683300,"14:27:50",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,500,4683000,"14:27:50",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,200,4682500,"14:27:50",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4682300,"14:27:50",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,600,4682200,"14:27:50",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,1600,4681600,"14:27:50",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,500,4680000,"14:27:47",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,1800,4679500,"14:27:46",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67500,200,4677700,"14:27:41",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67500,200,4677500,"14:27:40",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67400,100,4677300,"14:27:35",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,500,4677200,"14:27:35",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67500,2000,4676700,"14:27:32",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67500,100,4674700,"14:27:23",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,200,4674600,"14:27:23",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,100,4674400,"14:27:23",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67600,600,4674300,"14:27:17",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,2800,4673700,"14:27:08",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,1500,4670900,"14:27:05",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,200,4669400,"14:27:05",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,300,4669200,"14:27:05",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,4000,4668900,"14:27:04",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,1000,4664900,"14:26:54",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,1000,4663900,"14:26:54",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67500,400,4662900,"14:26:47",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,400,4662500,"14:26:45",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,100,4662100,"14:26:38",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,500,4662000,"14:26:38",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,2000,4661500,"14:26:26",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1000,4659500,"14:26:25",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1500,4658500,"14:25:57",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1500,4657000,"14:25:57",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,100,4655500,"14:25:52",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67600,300,4655400,"14:25:52",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67500,1100,4655100,"14:25:42",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67500,300,4654000,"14:25:42",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67400,100,4653700,"14:25:28",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4653600,"14:25:28",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4653500,"14:25:28",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,200,4653400,"14:25:28",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,600,4653200,"14:25:28",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67500,1800,4652600,"14:25:25",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67500,100,4650800,"14:25:25",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67500,100,4650700,"14:25:25",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67400,300,4650600,"14:25:20",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,100,4650300,"14:25:09",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67500,200,4650200,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,2000,4650000,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1000,4648000,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,2000,4647000,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,100,4645000,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1000,4644900,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1000,4643900,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,100,4642900,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1600,4642800,"14:24:51",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67600,400,4641200,"14:24:51",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,200,4640800,"14:24:42",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4640600,"14:24:42",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4640500,"14:24:42",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,2500,4640000,"14:24:41",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1900,4637500,"14:24:38",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4635600,"14:24:38",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1000,4635500,"14:24:38",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,200,4634500,"14:24:33",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1000,4634300,"14:24:33",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4633300,"14:24:33",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4632800,"14:24:33",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,2500,4632300,"14:24:25",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,3000,4629800,"14:24:25",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4626800,"14:24:25",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67700,100,4626300,"14:24:24",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,200,4626200,"14:24:24",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,500,4626000,"14:24:24",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,900,4625500,"14:24:24",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,300,4624600,"14:24:24",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67600,100,4624300,"14:24:22",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67700,500,4624200,"14:24:12",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,700,4623700,"14:24:12",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4623000,"14:23:49",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4622900,"14:23:49",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4622800,"14:23:49",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67600,700,4622700,"14:23:41",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,100,4622000,"14:23:38",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,800,4621900,"14:23:38",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,1100,4621100,"14:23:38",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,400,4620000,"14:23:19",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4619600,"14:23:19",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,400,4619500,"14:23:19",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1000,4619100,"14:23:17",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1000,4618100,"14:22:58",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67700,200,4617100,"14:22:44",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,200,4616900,"14:22:44",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67600,100,4616700,"14:22:40",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4616600,"14:22:34",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4616100,"14:22:34",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4615600,"14:22:33",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4615100,"14:22:27",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4615000,"14:22:17",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,400,4614500,"14:22:15",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67700,300,4614100,"14:21:44",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67500,2600,4613800,"14:21:16",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67600,7000,4611200,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,500,4604200,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,200,4603700,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1100,4603500,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,3000,4602400,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,300,4599400,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,3000,4599100,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67700,100,4596100,"14:21:16",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67600,100,4596000,"14:21:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67700,1100,4595900,"14:21:16",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,10000,4594800,"14:21:16",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,1000,4584800,"14:21:16",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67800,100,4583800,"14:21:08",65400,"bu",2400,3.7,"U"
"DGC","hose:308",67800,100,4583700,"14:21:02",65400,"bu",2400,3.7,"U"
"DGC","hose:308",67800,300,4583600,"14:20:41",65400,"bu",2400,3.7,"U"
"DGC","hose:308",67700,1500,4583300,"14:20:37",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4581800,"14:20:37",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,400,4581700,"14:20:37",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4581300,"14:20:12",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,400,4581200,"14:19:38",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4580800,"14:19:36",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4580700,"14:19:35",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,200,4580600,"14:19:31",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,2000,4580400,"14:19:24",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4578400,"14:19:15",65400,"unknown",2300,3.5,"U"
"DGC","hose:308",67700,1000,4578300,"14:19:15",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,1600,4577300,"14:19:15",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,400,4575700,"14:19:03",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,100,4575300,"14:19:03",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,100,4575200,"14:18:56",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,400,4575100,"14:18:56",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,600,4574700,"14:18:48",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,400,4574100,"14:18:35",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,1400,4573700,"14:18:12",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,100,4572300,"14:18:12",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,400,4572200,"14:18:08",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,100,4571800,"14:18:08",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,100,4571700,"14:18:08",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,2900,4571600,"14:18:08",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,100,4568700,"14:17:58",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,200,4568600,"14:17:58",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,300,4568400,"14:17:58",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67800,100,4568100,"14:17:54",65400,"bu",2400,3.7,"U"
"DGC","hose:308",67800,200,4568000,"14:17:39",65400,"bu",2400,3.7,"U"
"DGC","hose:308",67800,400,4567800,"14:17:30",65400,"bu",2400,3.7,"U"
"DGC","hose:308",67700,200,4567400,"14:17:13",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4567200,"14:17:11",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,1300,4567100,"14:17:08",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,300,4565800,"14:17:07",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,100,4565500,"14:17:03",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,700,4565400,"14:17:03",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,500,4564700,"14:17:03",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,400,4564200,"14:17:03",65400,"sd",2300,3.5,"U"
"DGC","hose:308",67700,1800,4563800,"14:17:00",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,4000,4562000,"14:17:00",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4558000,"14:17:00",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,1000,4557900,"14:17:00",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,3100,4556900,"14:17:00",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,1000,4553800,"14:16:55",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4552800,"14:16:54",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4552700,"14:16:51",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,100,4552600,"14:16:44",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67700,300,4552500,"14:16:30",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67600,100,4552200,"14:16:21",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1800,4552100,"14:15:57",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4550300,"14:15:54",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,2900,4550200,"14:15:47",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4547300,"14:15:47",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,600,4547200,"14:15:43",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1000,4546600,"14:15:40",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1300,4545600,"14:15:36",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,1700,4544300,"14:15:32",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,200,4542600,"14:15:28",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,3100,4542400,"14:15:27",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1900,4539300,"14:15:27",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67700,300,4537400,"14:15:27",65400,"bu",2300,3.5,"U"
"DGC","hose:308",67600,500,4537100,"14:15:22",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4536600,"14:15:20",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,800,4536500,"14:15:16",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1700,4535700,"14:15:12",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67500,800,4534000,"14:15:11",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1100,4533200,"14:15:11",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67600,3300,4532100,"14:15:11",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,200,4528800,"14:15:09",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,1100,4528600,"14:15:08",65400,"sd",2200,3.4,"U"
"DGC","hose:308",67600,100,4527500,"14:15:06",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67600,300,4527400,"14:15:06",65400,"bu",2200,3.4,"U"
"DGC","hose:308",67500,300,4527100,"14:15:02",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,200,4526800,"14:15:02",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,2000,4526600,"14:14:59",65400,"sd",2100,3.2,"U"
"DGC","hose:308",67500,1400,4524600,"14:14:56",65400,"bu",2100,3.2,"U"
"DGC","hose:308",67400,1000,4523200,"14:14:54",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67400,1700,4522200,"14:14:54",65400,"sd",2000,3.1,"U"
"DGC","hose:308",67600,2700,4520500,"14:14:53",65400,"bu",2200,3.4,"U"
