"symbol","stockNo","price","vol","accumulatedVol","time","ref","side","priceChange","priceChangePercent","changeType"
"TCB","hose:32",28800,221500,7999600,"14:45:02",28800,"unknown",0,0,"R"
"TCB","hose:32",28850,100,7778100,"14:29:57",28800,"bu",50,0.2,"U"
"TCB","hose:32",28850,100,7778000,"14:29:50",28800,"bu",50,0.2,"U"
"TCB","hose:32",28850,2000,7777900,"14:29:49",28800,"bu",50,0.2,"U"
"TCB","hose:32",28850,100,7775900,"14:29:49",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,100,7775800,"14:29:49",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,500,7775700,"14:29:49",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,9000,7775200,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,500,7766200,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,100,7765700,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,3000,7765600,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,800,7762600,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,100,7761800,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,100,7761700,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,5000,7761600,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,500,7756600,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,400,7756100,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,400,7755700,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,300,7755300,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,400,7755000,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,100,7754600,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,7300,7754500,"14:29:48",28800,"sd",50,0.2,"U"
"TCB","hose:32",28900,100,7747200,"14:29:48",28800,"sd",100,0.3,"U"
"TCB","hose:32",28950,200,7747100,"14:29:43",28800,"bu",150,0.5,"U"
"TCB","hose:32",28950,100,7746900,"14:29:33",28800,"bu",150,0.5,"U"
"TCB","hose:32",28850,12700,7746800,"14:29:32",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,20000,7734100,"14:29:32",28800,"sd",50,0.2,"U"
"TCB","hose:32",28850,100,7714100,"14:29:32",28800,"sd",50,0.2,"U"
"TCB","hose:32",28900,300,7714000,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,100,7713700,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,100,7713600,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,300,7713500,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,100,7713200,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,600,7713100,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,400,7712500,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,300,7712100,"14:29:32",28800,"sd",100,0.3,"U"
"TCB","hose:32",28950,500,7711800,"14:29:32",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,500,7711300,"14:29:31",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,1000,7710800,"14:29:31",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,500,7709800,"14:29:31",28800,"sd",150,0.5,"U"
"TCB","hose:32",29000,100,7709300,"14:29:28",28800,"bu",200,0.7,"U"
"TCB","hose:32",28950,400,7709200,"14:29:25",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,500,7708800,"14:29:17",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,1000,7708300,"14:29:15",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,1700,7707300,"14:29:11",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,100,7705600,"14:29:07",28800,"bu",150,0.5,"U"
"TCB","hose:32",28950,800,7705500,"14:29:07",28800,"bu",150,0.5,"U"
"TCB","hose:32",28900,2200,7704700,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,100,7702500,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,300,7702400,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,1000,7702100,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,200,7701100,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,300,7700900,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,300,7700600,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,600,7700300,"14:29:07",28800,"sd",100,0.3,"U"
"TCB","hose:32",28950,100,7699700,"14:29:05",28800,"bu",150,0.5,"U"
"TCB","hose:32",28950,3100,7699600,"14:29:03",28800,"bu",150,0.5,"U"
"TCB","hose:32",28950,1000,7696500,"14:29:03",28800,"bu",150,0.5,"U"
"TCB","hose:32",28950,100,7695500,"14:29:03",28800,"bu",150,0.5,"U"
"TCB","hose:32",28950,800,7695400,"14:29:03",28800,"bu",150,0.5,"U"
"TCB","hose:32",28900,9400,7694600,"14:29:00",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,600,7685200,"14:29:00",28800,"sd",100,0.3,"U"
"TCB","hose:32",28950,200,7684600,"14:28:55",28800,"bu",150,0.5,"U"
"TCB","hose:32",28900,400,7684400,"14:28:46",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,100,7684000,"14:28:46",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,300,7683900,"14:28:46",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,100,7683600,"14:28:46",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,200,7683500,"14:28:46",28800,"sd",100,0.3,"U"
"TCB","hose:32",28900,100,7683300,"14:28:46",28800,"sd",100,0.3,"U"
"TCB","hose:32",28950,1000,7683200,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,100,7682200,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,200,7682100,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,1000,7681900,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,300,7680900,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,400,7680600,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,100,7680200,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,1000,7680100,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,200,7679100,"14:28:46",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,200,7678900,"14:28:35",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,300,7678700,"14:28:35",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,400,7678400,"14:28:35",28800,"sd",150,0.5,"U"
"TCB","hose:32",28950,100,7678000,"14:28:35",28800,"sd",150,0.5,"U"
"TCB","hose:32",29000,18400,7677900,"14:28:15",28800,"sd",200,0.7,"U"
