"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-3189300,13333023900,626282113900,317500,-133600,700989200,"2022-12-30T10:00:00.000Z",1672394400000,451100,773100,40546300,4500,15255340000,7953918600,7252929400,48492000
-3436900,14017465900,653789634100,599800,-247600,684442000,"2022-12-30T10:02:00.000Z",1672394520000,847400,1467500,42013800,20300,27507520200,13877461100,13193019100,437040000
-4208900,4367867300,677057667900,421000,-772000,-9649598600,"2022-12-30T10:04:00.000Z",1672394640000,1193000,1617300,43631100,3300,23268033800,6785540100,16435138700,47355000
-5316200,-9531470800,702458294600,338100,-1107300,-13899338100,"2022-12-30T10:06:00.000Z",1672394760000,1445400,1809400,45440500,25900,25400626700,5501076500,19400414600,499135600
-6004800,-16710771300,722558439700,387000,-688600,-7179300500,"2022-12-30T10:08:00.000Z",1672394880000,1075600,1466600,46907100,4000,20100145100,6447553300,13626853800,25738000
-6444800,-21047277000,737374835000,320700,-440000,-4336505700,"2022-12-30T10:10:00.000Z",1672395000000,760700,1090600,47997700,9200,14816395300,5165114300,9501620000,149661000
-6782200,-25575269700,755891132300,465500,-337400,-4527992700,"2022-12-30T10:12:00.000Z",1672395120000,802900,1269800,49267500,1400,18516297300,6989833800,11517826500,8637000
-6889800,-26415946100,768025435300,320300,-107600,-840676400,"2022-12-30T10:14:00.000Z",1672395240000,427900,748200,50015700,0,12134303000,5646813300,6487489700,0
-6745500,-25300182200,785910110600,671200,144300,1115763900,"2022-12-30T10:16:00.000Z",1672395360000,526900,1198200,51213900,100,17884675300,9499624600,8383860700,1190000
-6858800,-27194494500,799604454700,388200,-113300,-1894312300,"2022-12-30T10:18:00.000Z",1672395480000,501500,902900,52116800,13200,13694344100,5804997900,7699310200,190036000
-6552100,-21481085200,819076018200,833500,306700,5713409300,"2022-12-30T10:20:00.000Z",1672395600000,526800,1363600,53480400,3300,19471563500,12572150900,6858741600,40671000
-6468800,-20597359900,833459996500,476700,83300,883725300,"2022-12-30T10:22:00.000Z",1672395720000,393400,870700,54351100,600,14383978300,7631205800,6747480500,5292000
-5599400,-8877633600,861629864800,1239900,869400,11719726300,"2022-12-30T10:24:00.000Z",1672395840000,370500,1614500,55965600,4100,28169868300,19905374300,8185648000,78846000
-5155100,-5592422900,877516781300,728400,444300,3285210700,"2022-12-30T10:26:00.000Z",1672395960000,284100,1012500,56978100,0,15886916500,9586063600,6300852900,0
-4855300,-2108721300,895822727500,596300,299800,3483701600,"2022-12-30T10:28:00.000Z",1672396080000,296500,893200,57871300,400,18305946200,10893347400,7409645800,2953000
-4394100,3660727200,921190679200,938100,461200,5769448500,"2022-12-30T10:30:00.000Z",1672396200000,476900,1474100,59345400,59100,25367951700,15220928100,9451479600,695544000
-3879300,14623703700,946604652500,928500,514800,10962976500,"2022-12-30T10:32:00.000Z",1672396320000,413700,1343200,60688600,1000,25413973300,18154224900,7191248400,68500000
-3303500,24206200500,970767182100,1111100,575800,9582496800,"2022-12-30T10:34:00.000Z",1672396440000,535300,1650100,62338700,3700,24162529600,16846525700,7264028900,51975000
-2695000,35271221100,993265188100,977600,608500,11065020600,"2022-12-30T10:36:00.000Z",1672396560000,369100,1353500,63692200,6800,22498006000,16692500300,5627479700,178026000
-2254700,41960268500,1013900335300,838400,440300,6689047400,"2022-12-30T10:38:00.000Z",1672396680000,398100,1247900,64940100,11400,20635147200,13525469800,6836422400,273255000
-1548100,47278377500,1033891033900,1151200,706600,5318109000,"2022-12-30T10:40:00.000Z",1672396800000,444600,1624100,66564200,28300,19990698600,12528061800,7209952800,252684000
-1337800,51606441000,1052825805600,643000,210300,4328063500,"2022-12-30T10:42:00.000Z",1672396920000,432700,1080300,67644500,4600,18934771700,11615193600,7287130100,32448000
-1350700,54035756200,1071268483200,505900,-12900,2429315200,"2022-12-30T10:44:00.000Z",1672397040000,518800,1027900,68672400,3200,18442677600,10414457400,7985142200,43078000
-2483000,32769850900,1115822241900,785700,-1132300,-21265905300,"2022-12-30T10:46:00.000Z",1672397160000,1918000,2725900,71398300,22200,44553758700,11486972700,32752878000,313908000
-3412200,20403105100,1136260589700,283000,-929200,-12366745800,"2022-12-30T10:48:00.000Z",1672397280000,1212200,1499000,72897300,3800,20438347800,4000938700,16367684500,69724600
-4754300,3010256500,1163471714500,211800,-1342100,-17392848600,"2022-12-30T10:50:00.000Z",1672397400000,1553900,1771200,74668500,5500,27211124800,4869725600,22262574200,78825000
-5264500,-4432682400,1181494608600,287400,-510200,-7442938900,"2022-12-30T10:52:00.000Z",1672397520000,797600,1086700,75755200,1700,18022894100,5276362600,12719301500,27230000
-5303000,-5409685000,1195255203000,470700,-38500,-977002600,"2022-12-30T10:54:00.000Z",1672397640000,509200,980900,76736100,1000,13760594400,6383595900,7360598500,16400000
-5032800,-3342222900,1210451935500,670800,270200,2067462100,"2022-12-30T10:56:00.000Z",1672397760000,400600,1071400,77807500,0,15196732500,8632097300,6564635200,0
-4976500,-527110600,1223337749800,459600,56300,2815112300,"2022-12-30T10:58:00.000Z",1672397880000,403300,865400,78672900,2500,12885814300,7850433300,5035321000,60000
-4788300,4545869800,1239546363600,586100,188200,5072980400,"2022-12-30T11:00:00.000Z",1672398000000,397900,996300,79669200,12300,16208613800,10607384600,5534404200,66825000
-4831900,5404555600,1252553727000,412400,-43600,858685800,"2022-12-30T11:02:00.000Z",1672398120000,456000,868400,80537600,0,13007363400,6933024600,6074338800,0
-4881000,8193097500,1266406708900,430300,-49100,2788541900,"2022-12-30T11:04:00.000Z",1672398240000,479400,910600,81448200,900,13852981900,8315564400,5527022500,10395000
-4946300,6753180700,1285823185700,535400,-65300,-1439916800,"2022-12-30T11:06:00.000Z",1672398360000,600700,1136100,82584300,0,19416476800,8988280000,10428196800,0
-5110200,4944000800,1305103192500,592300,-163900,-1809179900,"2022-12-30T11:08:00.000Z",1672398480000,756200,1375800,83960100,27300,19280006800,8634883200,10444063100,201060500
-5188300,5585568000,1322423645300,604700,-78100,641567200,"2022-12-30T11:10:00.000Z",1672398600000,682800,1300000,85260100,12500,17320452800,8759859000,8118291800,442302000
-4874800,12496978700,1347608811000,875300,313500,6911410700,"2022-12-30T11:12:00.000Z",1672398720000,561800,1437200,86697300,100,25185165700,16046915700,9135505000,2745000
-4863400,15116107400,1367377341300,636700,11400,2619128700,"2022-12-30T11:14:00.000Z",1672398840000,625300,1262500,87959800,500,19768530300,11189342000,8570213300,8975000
-4024300,30459529100,1403796554600,1530200,839100,15343421700,"2022-12-30T11:16:00.000Z",1672398960000,691100,2224000,90183800,2700,36419213300,25866760100,10523338400,29114800
-3098900,44469766600,1439770501900,1638500,925400,14010237500,"2022-12-30T11:18:00.000Z",1672399080000,713100,2375800,92559600,24200,35973947300,24715563900,10705326400,553057000
-2271200,55953128400,1467470609100,1326500,827700,11483361800,"2022-12-30T11:20:00.000Z",1672399200000,498800,1838000,94397600,12700,27700107200,19499630000,8016268200,184209000
-723400,77100453700,1506854508600,2059000,1547800,21147325300,"2022-12-30T11:22:00.000Z",1672399320000,511200,2623000,97020600,52800,39383899500,30078124400,8930799100,374976000
-226700,84366802600,1530308294900,1014600,496700,7266348900,"2022-12-30T11:24:00.000Z",1672399440000,517900,1537100,98557700,4600,23453786300,15342952600,8076603700,34230000
-25800,87870618800,1555862306300,935500,200900,3503816200,"2022-12-30T11:26:00.000Z",1672399560000,734600,1677900,100235600,7800,25554011400,14431342500,10927526300,195142600
165900,91038791400,1573304883100,628900,191700,3168172600,"2022-12-30T11:28:00.000Z",1672399680000,437200,1068400,101304000,2300,17442576800,10278705700,7110533100,53338000
164800,91000297400,1573346727100,100,-1100,-38494000,"2022-12-30T11:30:00.000Z",1672399800000,1200,1300,101305300,0,41844000,1675000,40169000,0
-1154500,69580366600,1642161938500,1643700,-1319300,-21419930800,"2022-12-30T13:00:00.000Z",1672405200000,2963000,4741700,106047000,135000,68815211400,22744331800,44164262600,1906617000
-1733900,63943072000,1672720091300,961300,-579400,-5637294600,"2022-12-30T13:02:00.000Z",1672405320000,1540700,2586200,108633200,84200,30558152800,12124460100,17761754700,671938000
-1584100,70045637800,1713977093300,1402400,149800,6102565800,"2022-12-30T13:04:00.000Z",1672405440000,1252600,2665900,111299100,10900,41257002000,23579359400,17476793600,200849000
-2018800,69550738500,1747584697800,867300,-434700,-494899300,"2022-12-30T13:06:00.000Z",1672405560000,1302000,2176300,113475400,7000,33607604500,16472277600,16967176900,168150000
-2436900,67121070500,1777184619400,830600,-418100,-2429668000,"2022-12-30T13:08:00.000Z",1672405680000,1248700,2091500,115566900,12200,29599921600,13406031300,15835699300,358191000
-2810200,61469953900,1809132602000,844200,-373300,-5651116600,"2022-12-30T13:10:00.000Z",1672405800000,1217500,2065900,117632800,4200,31947982600,13118569100,18769685700,59727800
-2427600,68921043300,1843213797300,1528600,382600,7451089400,"2022-12-30T13:12:00.000Z",1672405920000,1146000,2697300,120330100,22700,34081195300,20517412800,13066323400,497459100
-2409600,66707958900,1870662669300,1160800,18000,-2213084400,"2022-12-30T13:14:00.000Z",1672406040000,1142800,2307000,122637100,3400,27448872000,12600433800,14813518200,34920000
-3263700,56854363400,1894090420600,500500,-854100,-9853595500,"2022-12-30T13:16:00.000Z",1672406160000,1354600,1858900,124496000,3800,23427751300,6755247900,16608843400,63660000
-3749400,50566593500,1921260957700,746500,-485700,-6287769900,"2022-12-30T13:18:00.000Z",1672406280000,1232200,1993200,126489200,14500,27170537100,10332523600,16620293500,217720000
-4231100,48031033100,1958964035500,1083800,-481700,-2535560400,"2022-12-30T13:20:00.000Z",1672406400000,1565500,2672000,129161200,22700,37703077800,17279211200,19814771600,609095000
-4386400,47846122900,1985544231300,937500,-155300,-184910200,"2022-12-30T13:22:00.000Z",1672406520000,1092800,2051600,131212800,21300,26580195800,13045810300,13230720500,303665000
-4798300,44956782800,2012205472000,785400,-411900,-2889340100,"2022-12-30T13:24:00.000Z",1672406640000,1197300,1985000,133197800,2300,26661240700,11871557800,14760897900,28785000
-5733200,33570454900,2050791157900,743400,-934900,-11386327900,"2022-12-30T13:26:00.000Z",1672406760000,1678300,2447400,135645200,25700,38585685900,13514256500,24900584400,170845000
-5491800,41159318300,2083540430700,1178400,241400,7588863400,"2022-12-30T13:28:00.000Z",1672406880000,937000,2116500,137761700,1100,32749272800,20163110100,12574246700,11916000
-5098800,51745275700,2118358345400,1293700,393000,10585957400,"2022-12-30T13:30:00.000Z",1672407000000,900700,2219400,139981100,25000,34817914700,22519209700,11933252300,365452700
-4624600,59519295800,2144953615500,1233300,474200,7774020100,"2022-12-30T13:32:00.000Z",1672407120000,759100,1995800,141976900,3400,26595270100,17170423600,9396403500,28443000
-4152100,72305165500,2177880838000,1382400,472500,12785869700,"2022-12-30T13:34:00.000Z",1672407240000,909900,2315300,144292200,23000,32927222500,22702698600,9916828900,307695000
-3814800,79606507700,2208249924200,1146300,337300,7301342200,"2022-12-30T13:36:00.000Z",1672407360000,809000,1987300,146279500,32000,30369086200,18727089100,11425746900,216250200
-2744300,93778780100,2240292135000,1760900,1070500,14172272400,"2022-12-30T13:38:00.000Z",1672407480000,690400,2458300,148737800,7000,32042210800,23075124600,8902852200,64234000
-554900,122061369000,2288031140300,2796800,2189400,28282588900,"2022-12-30T13:40:00.000Z",1672407600000,607400,3459400,152197200,55200,47739005300,37731721100,9449132200,558152000
867800,138258460900,2332569589600,2464700,1422700,16197091900,"2022-12-30T13:42:00.000Z",1672407720000,1042000,3514100,155711300,7400,44538449300,30316079100,14118987200,103383000
2020500,153954072700,2380308982000,2354300,1152700,15695611800,"2022-12-30T13:44:00.000Z",1672407840000,1201600,3586000,159297300,30100,47739392400,31482565600,15786953800,469873000
3514700,164294727800,2423116927500,2615200,1494200,10340655100,"2022-12-30T13:46:00.000Z",1672407960000,1121000,3745500,163042800,9300,42807945500,26516814800,16176159700,114971000
3876300,170255614300,2465846577600,1929000,361600,5960886500,"2022-12-30T13:48:00.000Z",1672408080000,1567400,3520400,166563200,24000,42729650100,24179926300,18219039800,330684000
3745500,168251564900,2521697307600,1934900,-130800,-2004049400,"2022-12-30T13:50:00.000Z",1672408200000,2065700,4012400,170575600,11800,55850730000,26828821300,28832870700,189038000
2552200,157653388500,2570436413400,1166700,-1193300,-10598176400,"2022-12-30T13:52:00.000Z",1672408320000,2360000,3538700,174114300,12000,48739105800,19000215200,29598391600,140499000
1751100,147710949700,2615174134800,985400,-801100,-9942438800,"2022-12-30T13:54:00.000Z",1672408440000,1786500,2787100,176901400,15200,44737721400,17258370300,27200809100,278542000
268000,131339565700,2666757855000,1267700,-1483100,-16371384000,"2022-12-30T13:56:00.000Z",1672408560000,2750800,4046400,180947800,27900,51583720200,17469351000,33840735000,273634200
-558900,120521572300,2703964675900,918000,-826900,-10817993400,"2022-12-30T13:58:00.000Z",1672408680000,1744900,2686800,183634600,23900,37206820900,12874477800,23692471200,639871900
-277800,123243773900,2746856569500,1538000,281100,2722201600,"2022-12-30T14:00:00.000Z",1672408800000,1256900,2806400,186441000,11500,42891893600,22700042100,19977840500,214011000
-406600,119501652500,2781789534100,1158200,-128800,-3742121400,"2022-12-30T14:02:00.000Z",1672408920000,1287000,2573000,189014000,127800,34932964600,15371267200,19113388600,448308800
116300,129291864500,2829350991800,1911200,522900,9790212000,"2022-12-30T14:04:00.000Z",1672409040000,1388300,3333100,192347100,33600,47561457700,28258081100,18467869100,835507500
1133900,144195464300,2870063525400,1848600,1017600,14903599800,"2022-12-30T14:06:00.000Z",1672409160000,831000,2710300,195057400,30700,40712533600,27701813200,12798213400,212507000
1904200,154175466300,2911720989600,1999200,770300,9980002000,"2022-12-30T14:08:00.000Z",1672409280000,1228900,3240900,198298300,12800,41657464200,25718618900,15738616900,200228400
4818500,185130212900,2988280610000,4247900,2914300,30954746600,"2022-12-30T14:10:00.000Z",1672409400000,1333600,5604000,203902300,22500,76559620400,53625071000,22670324400,264225000
6932000,217839518900,3058910265600,3377600,2113500,32709306000,"2022-12-30T14:12:00.000Z",1672409520000,1264100,4645600,208547900,3900,70629655600,51632376800,18923070800,74208000
9185400,251288832500,3136042506800,3657800,2253400,33449313600,"2022-12-30T14:14:00.000Z",1672409640000,1404400,5066900,213614800,4700,77132241200,55256487400,21807173800,68580000
9312100,258326660900,3229759050400,2846600,126700,7037828400,"2022-12-30T14:16:00.000Z",1672409760000,2719900,5586400,219201200,19900,93716543600,50245995800,43208167400,262380400
10503300,281121426400,3315249719100,3576200,1191200,22794765500,"2022-12-30T14:18:00.000Z",1672409880000,2385000,5989600,225190800,28400,85490668700,53920942100,31126176600,443550000
10752000,286472602000,3420197424900,3054700,248700,5351175600,"2022-12-30T14:20:00.000Z",1672410000000,2806000,5878100,231068900,17400,104947705800,54953904200,49602728600,391073000
12453800,320349606000,3544633598900,4670900,1701800,33877004000,"2022-12-30T14:22:00.000Z",1672410120000,2969100,7659800,238728700,19800,124436174000,79068138500,45191134500,176901000
12678400,344538929000,3660476322300,3895000,224600,24189323000,"2022-12-30T14:24:00.000Z",1672410240000,3670400,7600000,246328700,34600,115842723400,69853306700,45663983700,325433000
12396300,352371215300,3818471358400,4693300,-282100,7832286300,"2022-12-30T14:26:00.000Z",1672410360000,4975400,9764300,256093000,95600,157995036100,81958427200,74126140900,1910468000
9990000,333040311100,3984882772800,4278000,-2406300,-19330904200,"2022-12-30T14:28:00.000Z",1672410480000,6684300,11064900,267157900,102600,166411414400,72594217300,91925121500,1892075600
10058500,334625669400,3986881203100,86100,68500,1585358300,"2022-12-30T14:30:00.000Z",1672410600000,17600,103700,267261600,0,1998430300,1791894300,206536000,0
10058400,334624519400,3986882353100,0,-100,-1150000,"2022-12-30T14:38:00.000Z",1672411080000,100,100,267261700,0,1150000,0,1150000,0
10051400,334544019400,3986962853100,0,-7000,-80500000,"2022-12-30T14:40:00.000Z",1672411200000,7000,7000,267268700,0,80500000,0,80500000,0
10051400,334544019400,3986968653100,0,0,0,"2022-12-30T14:42:00.000Z",1672411320000,0,500,267269200,500,5800000,0,0,5800000
6193700,206870759000,4916431217600,7480600,-3857700,-127673260400,"2022-12-30T14:44:00.000Z",1672411440000,11338300,58049600,325318800,39230700,929462564500,96322738800,223995999200,609143826500
6193200,206864909000,4916453447600,0,-500,-5850000,"2022-12-30T14:46:00.000Z",1672411560000,500,1900,325320700,1400,22230000,0,5850000,16379999.999999998
6193200,206864939000,4916460497600,300,0,30000,"2022-12-30T14:48:00.000Z",1672411680000,300,600,325321300,0,7050000,3540000,3510000,0
6190900,206838259000,4916487177600,0,-2300,-26680000,"2022-12-30T14:50:00.000Z",1672411800000,2300,2300,325323600,0,26680000,0,26680000,0
6193100,206863999000,4916512917600,2200,2200,25740000,"2022-12-30T14:52:00.000Z",1672411920000,0,2200,325325800,0,25740000,25740000,0,0
6193500,206868719000,4916517637600,400,400,4720000,"2022-12-30T14:54:00.000Z",1672412040000,0,400,325326200,0,4720000,4720000,0,0
6185600,206776359000,4916626517600,700,-7900,-92360000,"2022-12-30T14:56:00.000Z",1672412160000,8600,9300,325335500,0,108880000,8260000,100620000,0
6701500,213744389000,4923690487600,520000,515900,6968030000,"2022-12-30T14:58:00.000Z",1672412280000,4100,524100,325859600,0,7063970000,7016000000,47970000,0
