┌─────────┬───────────────┬──────────┬─────────┬──────────┬──────────────┬─────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬───────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────┬──────────┬──────────────┬───────┐
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│    0    │ 1672391160000 │    0     │   100   │    0     │      0       │   1190000   │         0          │   100    │   1190000    │ '2022-12-30T09:06:00.000Z' │    1190000    │    100    │   100    │    1190000    │    100    │    1190000    │    1190000    │       0       │    100    │     0     │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │   0   │
│    1    │ 1672391280000 │    0     │   500   │    0     │      0       │   5950000   │         0          │   500    │   5950000    │ '2022-12-30T09:08:00.000Z' │    7140000    │    600    │   500    │    5950000    │    600    │    7140000    │    7140000    │       0       │    600    │     0     │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │   0   │
│    2    │ 1672391640000 │ 1389900  │ 1306800 │ 1782600  │ 17360164500  │ 19717025800 │    23424659000     │ 4479300  │ 60501849300  │ '2022-12-30T09:14:00.000Z' │  60508989300  │  4479900  │  -83100  │  2356861300   │  -82500   │  2364001300   │  19724165800  │  17360164500  │  1307400  │  1389900  │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │  1.4  │
│    3    │ 1672391760000 │  908000  │ 1336100 │  19000   │ 14882072300  │ 21533022200 │     422076000      │ 2263100  │ 36837170500  │ '2022-12-30T09:16:00.000Z' │  97346159800  │  6743000  │  428100  │  6650949900   │  345600   │  9014951200   │  41257188000  │  32242236800  │  2643500  │  2297900  │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │   4   │
│    4    │ 1672391880000 │  933700  │ 992600  │   6200   │ 12812168600  │ 20047674200 │     249248600      │ 1932500  │ 33109091400  │ '2022-12-30T09:18:00.000Z' │ 130455251200  │  8675500  │  58900   │  7235505600   │  404500   │  16250456800  │  61304862200  │  45054405400  │  3636100  │  3231600  │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │  4.3  │
│    5    │ 1672392000000 │ 1005100  │ 668700  │  27300   │ 14392978400  │ 11656218000 │     323414000      │ 1701100  │ 26372610400  │ '2022-12-30T09:20:00.000Z' │ 156827861600  │ 10376600  │ -336400  │  -2736760400  │   68100   │  13513696400  │  72961080200  │  59447383800  │  4304800  │  4236700  │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │  1.6  │
│    6    │ 1672392120000 │  970900  │ 939900  │  12400   │ 13337788100  │ 18540259500 │     231492000      │ 1923200  │ 32109539600  │ '2022-12-30T09:22:00.000Z' │ 188937401200  │ 12299800  │  -31000  │  5202471400   │   37100   │  18716167800  │  91501339700  │  72785171900  │  5244700  │  5207600  │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │  3.1  │
│    7    │ 1672392240000 │  887400  │ 1436700 │  22200   │ 14103611000  │ 18228783800 │     133556400      │ 2346300  │ 32465951200  │ '2022-12-30T09:24:00.000Z' │ 221403352400  │ 14646100  │  549300  │  4125172800   │  586400   │  22841340600  │ 109730123500  │  86888782900  │  6681400  │  6095000  │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │  2.5  │
│    8    │ 1672392360000 │ 1099300  │ 859500  │   4000   │ 16055257200  │ 14455124900 │      69849000      │ 1962800  │ 30580231100  │ '2022-12-30T09:26:00.000Z' │ 251983583500  │ 16608900  │ -239800  │  -1600132300  │  346600   │  21241208300  │ 124185248400  │ 102944040100  │  7540900  │  7194300  │ 17491649400.8 │ 15821771361.7 │ 38466331934.4 │ 2545778.1 │ 1131509.4 │ 1079153.9 │ 52355.5  │ 1669878039.1 │   1   │
