┌─────────┬──────┬──────┬──────┬──────┬────────┬───────────┬───────────┬─────────┬───────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬────┬──────┬─────┬─────┬──────┬────────┬───────────┬────────────┬────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c   │  h   │  l   │  o   │   bu   │  val_bu   │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │ abu  │ asd │ auk │ rbu  │ bu-sd  │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│   22    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  234000   │   100   │  248000   │ 580320000 │ 1675764480000 │ '2023-02-07T10:08:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  234000   │   580320000   │  580320000  │      0      │   0   │
│   23    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  2800  │  6944000  │  236800   │  2800   │  6944000  │ 587264000 │ 1675764600000 │ '2023-02-07T10:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.5  │  2800  │  6944000  │  12796800  │     0      │  236800   │   587264000   │  587264000  │      0      │  0.5  │
│   24    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  5000  │ 12400000  │  241800   │  5000   │ 12400000  │ 599664000 │ 1675764720000 │ '2023-02-07T10:12:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  1   │  5000  │ 12400000  │  12796800  │     0      │  241800   │   599664000   │  599664000  │      0      │   1   │
│   25    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  1200  │  2976000  │  243000   │  1200   │  2976000  │ 602640000 │ 1675764840000 │ '2023-02-07T10:14:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.2  │  1200  │  2976000  │  12796800  │     0      │  243000   │   602640000   │  602640000  │      0      │  0.2  │
│   26    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  243100   │   100   │  248000   │ 602888000 │ 1675764960000 │ '2023-02-07T10:16:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  243100   │   602888000   │  602888000  │      0      │   0   │
│   27    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  500   │  1240000  │  243600   │   500   │  1240000  │ 604128000 │ 1675765200000 │ '2023-02-07T10:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  500   │  1240000  │  12796800  │     0      │  243600   │   604128000   │  604128000  │      0      │  0.1  │
│   28    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  3400  │  8432000  │  247000   │  3400   │  8432000  │ 612560000 │ 1675765320000 │ '2023-02-07T10:22:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.7  │  3400  │  8432000  │  12796800  │     0      │  247000   │   612560000   │  612560000  │      0      │  0.7  │
│   29    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  247100   │   100   │  248000   │ 612808000 │ 1675765440000 │ '2023-02-07T10:24:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  247100   │   612808000   │  612808000  │      0      │   0   │
│   30    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  500   │  1240000  │  247600   │   500   │  1240000  │ 614048000 │ 1675765560000 │ '2023-02-07T10:26:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  500   │  1240000  │  12796800  │     0      │  247600   │   614048000   │  614048000  │      0      │  0.1  │
│   31    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  200   │  496000   │  247800   │   200   │  496000   │ 614544000 │ 1675765680000 │ '2023-02-07T10:28:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  200   │  496000   │  12796800  │     0      │  247800   │   614544000   │  614544000  │      0      │   0   │
│   32    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  400   │  992000   │  248200   │   400   │  992000   │ 615536000 │ 1675766160000 │ '2023-02-07T10:36:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  400   │  992000   │  12796800  │     0      │  248200   │   615536000   │  615536000  │      0      │  0.1  │
│   33    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  1000  │  2480000  │  249200   │  1000   │  2480000  │ 618016000 │ 1675766400000 │ '2023-02-07T10:40:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.2  │  1000  │  2480000  │  12796800  │     0      │  249200   │   618016000   │  618016000  │      0      │  0.2  │
│   34    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  800   │  1984000  │  250000   │   800   │  1984000  │ 620000000 │ 1675767240000 │ '2023-02-07T10:54:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.2  │  800   │  1984000  │  12796800  │     0      │  250000   │   620000000   │  620000000  │      0      │  0.2  │
│   35    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  500   │  1240000  │  250500   │   500   │  1240000  │ 621240000 │ 1675767360000 │ '2023-02-07T10:56:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  500   │  1240000  │  12796800  │     0      │  250500   │   621240000   │  621240000  │      0      │  0.1  │
│   36    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  500   │  1240000  │  251000   │   500   │  1240000  │ 622480000 │ 1675767480000 │ '2023-02-07T10:58:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  500   │  1240000  │  12796800  │     0      │  251000   │   622480000   │  622480000  │      0      │  0.1  │
│   37    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  251100   │   100   │  248000   │ 622728000 │ 1675767600000 │ '2023-02-07T11:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  251100   │   622728000   │  622728000  │      0      │   0   │
│   38    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  251200   │   100   │  248000   │ 622976000 │ 1675768320000 │ '2023-02-07T11:12:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  251200   │   622976000   │  622976000  │      0      │   0   │
│   39    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  6000  │ 14880000  │  257200   │  6000   │ 14880000  │ 637856000 │ 1675768560000 │ '2023-02-07T11:16:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 1.2  │  6000  │ 14880000  │  12796800  │     0      │  257200   │   637856000   │  637856000  │      0      │  1.2  │
│   40    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  4500  │ 11160000  │  261700   │  4500   │ 11160000  │ 649016000 │ 1675768920000 │ '2023-02-07T11:22:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.9  │  4500  │ 11160000  │  12796800  │     0      │  261700   │   649016000   │  649016000  │      0      │  0.9  │
├─────────┼──────┼──────┼──────┼──────┼────────┼───────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼──────┼─────┼─────┼──────┼────────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │   bu   │  val_bu   │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │ abu  │ asd │ auk │ rbu  │ bu-sd  │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼────────┼───────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼──────┼─────┼─────┼──────┼────────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   41    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  3000  │  7440000  │  264700   │  3000   │  7440000  │ 656456000 │ 1675769280000 │ '2023-02-07T11:28:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.6  │  3000  │  7440000  │  12796800  │     0      │  264700   │   656456000   │  656456000  │      0      │  0.6  │
│   42    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  1600  │  3968000  │  266300   │  1600   │  3968000  │ 660424000 │ 1675774800000 │ '2023-02-07T13:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.3  │  1600  │  3968000  │  12796800  │     0      │  266300   │   660424000   │  660424000  │      0      │  0.3  │
│   43    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  500   │  1240000  │  266800   │   500   │  1240000  │ 661664000 │ 1675775040000 │ '2023-02-07T13:04:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  500   │  1240000  │  12796800  │     0      │  266800   │   661664000   │  661664000  │      0      │  0.1  │
│   44    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  1000  │  2480000  │  267800   │  1000   │  2480000  │ 664144000 │ 1675775160000 │ '2023-02-07T13:06:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.2  │  1000  │  2480000  │  12796800  │     0      │  267800   │   664144000   │  664144000  │      0      │  0.2  │
│   45    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  400   │  992000   │  268200   │   400   │  992000   │ 665136000 │ 1675775280000 │ '2023-02-07T13:08:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  400   │  992000   │  12796800  │     0      │  268200   │   665136000   │  665136000  │      0      │  0.1  │
│   46    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  2000  │  4960000  │  270200   │  2000   │  4960000  │ 670096000 │ 1675776360000 │ '2023-02-07T13:26:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.4  │  2000  │  4960000  │  12796800  │     0      │  270200   │   670096000   │  670096000  │      0      │  0.4  │
│   47    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  500   │  1240000  │  270700   │   500   │  1240000  │ 671336000 │ 1675776600000 │ '2023-02-07T13:30:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.1  │  500   │  1240000  │  12796800  │     0      │  270700   │   671336000   │  671336000  │      0      │  0.1  │
│   48    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  1500  │  3720000  │  272200   │  1500   │  3720000  │ 675056000 │ 1675776840000 │ '2023-02-07T13:34:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.3  │  1500  │  3720000  │  12796800  │     0      │  272200   │   675056000   │  675056000  │      0      │  0.3  │
│   49    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  1500  │  3720000  │  273700   │  1500   │  3720000  │ 678776000 │ 1675777560000 │ '2023-02-07T13:46:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 0.3  │  1500  │  3720000  │  12796800  │     0      │  273700   │   678776000   │  678776000  │      0      │  0.3  │
│   50    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  200   │  496000   │  273900   │   200   │  496000   │ 679272000 │ 1675777920000 │ '2023-02-07T13:52:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  200   │  496000   │  12796800  │     0      │  273900   │   679272000   │  679272000  │      0      │   0   │
│   51    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  9600  │ 23808000  │  283500   │  9600   │ 23808000  │ 703080000 │ 1675779000000 │ '2023-02-07T14:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │ 1.9  │  9600  │ 23808000  │  12796800  │     0      │  283500   │   703080000   │  703080000  │      0      │  1.9  │
│   52    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  283600   │   100   │  248000   │ 703328000 │ 1675779720000 │ '2023-02-07T14:22:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  283600   │   703328000   │  703328000  │      0      │   0   │
│   53    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  283700   │   100   │  248000   │ 703576000 │ 1675779960000 │ '2023-02-07T14:26:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  283700   │   703576000   │  703576000  │      0      │   0   │
│   54    │ 2.48 │ 2.48 │ 2.48 │ 2.48 │  100   │  248000   │  283800   │   100   │  248000   │ 703824000 │ 1675780080000 │ '2023-02-07T14:28:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5160 │  0  │  0  │  0   │  100   │  248000   │  12796800  │     0      │  283800   │   703824000   │  703824000  │      0      │   0   │
└─────────┴──────┴──────┴──────┴──────┴────────┴───────────┴───────────┴─────────┴───────────┴───────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴────┴──────┴─────┴─────┴──────┴────────┴───────────┴────────────┴────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

