"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
566.7,-400,-4600000,254910000,1029.2,29.2,0,,-400,-4600000,11.5,"2022-12-07T09:14:00.000Z",1670404440000,11.5,11.5,11.5,0,100,0,,0.4,,Infinity,400,400,100,,4600000,,4600000,
566.7,-200,-2030000,257480000,1029.2,29.2,Infinity,200,200,2570000,12.9,"2022-12-07T09:18:00.000Z",1670404680000,12.9,12.8,12.8,100,0,0,0.4,,,0,,200,200,,2570000,2570000,,
566.7,-4200,-48830000,150855000,1029.2,29.2,0,,-4000,-46800000,11.7,"2022-12-07T09:46:00.000Z",1670406360000,11.7,11.7,11.7,0,100,0,,3.9,,Infinity,4000,4000,2100,,46800000,,46800000,
566.7,-10200,-119030000,185955000,1029.2,29.2,0,,-6000,-70200000,11.7,"2022-12-07T09:54:00.000Z",1670406840000,11.7,11.7,11.7,0,100,0,,5.8,,Infinity,6000,6000,5100,,70200000,,70200000,
566.7,-10400,-121380000,187130000,1029.2,29.2,0,,-200,-2350000,11.75,"2022-12-07T09:56:00.000Z",1670406960000,11.75,11.75,11.75,0,100,0,,0.2,,Infinity,200,200,5200,,2350000,,2350000,
566.7,-10500,-122545000,258645000,1029.2,29.2,0,,-100,-1165000,11.65,"2022-12-07T09:58:00.000Z",1670407080000,11.65,11.65,11.65,0,100,0,,0.1,,Infinity,100,100,300,,1165000,,1165000,
566.7,-10200,-119050000,262140000,1029.2,29.2,Infinity,300,300,3495000,11.65,"2022-12-07T10:00:00.000Z",1670407200000,11.65,11.65,11.65,100,0,0,0.5,,,0,,300,600,,3495000,3495000,,
566.7,-9900,-116648800,264541200,1029.2,29.2,Infinity,300,300,2401200,12.05,"2022-12-07T10:04:00.000Z",1670407440000,12.05,11.95,11.95,100,0,0,0.5,,,0,,300,900,,2401200,2401200,,
566.7,2100,32151200,416956200,1029.2,29.2,Infinity,12000,12000,148800000,12.05,"2022-12-07T10:12:00.000Z",1670407920000,12.4,12.05,12.4,97.6,0,2.4,21.2,,10.3,0,,12300,13200,300,152415000,148800000,,3615000
566.7,1900,29811200,188300000,1029.2,29.2,0,,-200,-2340000,11.7,"2022-12-07T10:16:00.000Z",1670408160000,11.7,11.7,11.7,0,100,0,,0.2,,Infinity,200,200,5300,,2340000,,2340000,
