"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-2063300,-17655899000,30710262300,48366161300,117633328800,2135800,4199100,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,3.4,2135800,-2063300,-17655899000,"2022-12-27T09:14:00.000Z",1672132440000,4199100,11031800,11031800,4696900,117633328800,30710262300,48366161300,38556905200
412700,12409464300,86012830300,73603366000,198861942300,6554100,6141400,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,5.8,4418300,2476000,30065363300,"2022-12-27T09:16:00.000Z",1672132560000,1942300,6425900,17457700,65300,81228613500,55302568000,25237204700,688840800
1009200,20851795100,122857239300,102005444200,264285526500,9313700,8304500,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,1.6,2759600,596500,8442330800,"2022-12-27T09:18:00.000Z",1672132680000,2163100,4939900,22397600,17200,65423584200,36844409000,28402078200,177097000
-553700,4099192300,157274442400,153175250100,350199718700,12053500,12607200,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,3.3,2739800,-1562900,-16752602800,"2022-12-27T09:20:00.000Z",1672132800000,4302700,7066600,29464200,24100,85914192200,34417203100,51169805900,327183200
-4050500,-35496098500,177085324500,212581423000,431028947100,13475700,17526200,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,7.7,1422200,-3496800,-39595290800,"2022-12-27T09:22:00.000Z",1672132920000,4919000,6460700,35924900,119500,80829228400,19810882100,59406172900,1612173400
-6468200,-65095124700,195686369200,260781493900,497951189700,14923200,21391400,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,5.8,1447500,-2417700,-29599026200,"2022-12-27T09:24:00.000Z",1672133040000,3865200,5322300,41247200,9600,66922242600,18601044700,48200070900,121127000
-10045000,-102694968200,223802305100,326497273300,592426638000,16776100,26821100,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,7.3,1852900,-3576800,-37599843500,"2022-12-27T09:26:00.000Z",1672133160000,5429700,7360500,48607700,77900,94475448300,28115935900,65715779400,643733000
-9455500,-86252812200,269520897700,355773709900,667525696400,20282700,29738200,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,3.2,3506600,589500,16442156000,"2022-12-27T09:28:00.000Z",1672133280000,2917100,6429600,55037300,5900,75099058400,45718592600,29276436600,104029200
-8694700,-72918134600,301023863700,373941998300,717366215300,22496100,31190800,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,2.6,2213400,760800,13334677600,"2022-12-27T09:30:00.000Z",1672133400000,1452600,3679800,58717100,13800,49840518900,31502966000,18168288400,169264500
-7661500,-54776230600,332847166000,387623396600,763686779300,24652400,32313900,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,3.5,2156300,1033200,18141904000,"2022-12-27T09:32:00.000Z",1672133520000,1123100,3340500,62057600,61100,46320564000,31823302300,13681398300,815863400
-7467700,-49626198100,353374110100,403000308200,800222236000,26018900,33486600,29946996614.4,24802083711,58073522092.4,4075634.7,2120517.8,1737569.5,382948.3,5144912903.4,1,1366500,193800,5150032500,"2022-12-27T09:34:00.000Z",1672133640000,1172700,2564900,64622500,25700,36535456700,20526944100,15376911600,631601000
