"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
58739100,766991483300,2982602058200,2215610574900,5277850120500,202519400,143780300,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,2.4,1844600,481400,8607302600,"2022-12-16T10:54:00.000Z",1671188040000,1363200,3220600,352629800,12800,53818001400,31105655500,22498352900,213993000
59481700,776332805200,3009598575900,2233265770700,5322814133000,204393400,144911700,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,2.6,1874000,742600,9341321900,"2022-12-16T10:56:00.000Z",1671188160000,1131400,3018900,355648700,13500,44964012500,26996517700,17655195800,312299000
60322800,795724588800,3040596092200,2244871503400,5365555962000,205978600,145655800,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,5.3,1585200,841100,19391783600,"2022-12-16T10:58:00.000Z",1671188280000,744100,2341700,357990400,12400,42741829000,30997516300,11605732700,138580000
60134400,795037956800,3057166475500,2262128518700,5399766503600,206912700,146778300,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,0.2,934100,-188400,-686632000,"2022-12-16T11:00:00.000Z",1671188400000,1122500,2084700,360075100,28100,34210541600,16570383300,17257015300,383143000
59648800,785380733600,3069421841300,2284041107700,5434161168400,207630700,147981900,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,2.7,718000,-485600,-9657223200,"2022-12-16T11:02:00.000Z",1671188520000,1203600,1931100,362006200,9500,34394664800,12255365800,21912589000,226710000
59867200,782638185800,3086803599400,2304165413600,5471691407400,209114700,149247500,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,0.8,1484000,218400,-2742547800,"2022-12-16T11:04:00.000Z",1671188640000,1265600,2752400,364758600,2800,37530239000,17381758100,20124305900,24175000
59429300,783599289800,3112506235600,2328906945800,5522215916800,210265400,150836100,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,0.3,1150700,-437900,961104000,"2022-12-16T11:06:00.000Z",1671188760000,1588600,2743600,367502200,4300,50524509400,25702636200,24741532200,80341000
59063200,776302731000,3128441845100,2352139114100,5561388219000,211321300,152258100,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,2,1055900,-366100,-7296558800,"2022-12-16T11:08:00.000Z",1671188880000,1422000,2478400,369980600,500,39172302200,15935609500,23232168300,4524400
58219000,756872648400,3143303954400,2386431306000,5610597965200,212296000,154077000,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,5.3,974700,-844200,-19430082600,"2022-12-16T11:10:00.000Z",1671189000000,1818900,2799300,372779900,5700,49209746200,14862109300,34292191900,55445000
57018200,738176495000,3157758606500,2419582111500,5658362128800,213078200,156060000,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,5.1,782200,-1200800,-18696153400,"2022-12-16T11:12:00.000Z",1671189120000,1983000,2780600,375560500,15400,47764163600,14454652100,33150805500,158706000
56070300,721795063700,3172219846600,2450424782900,5703703057300,213971600,157901300,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,4.5,893400,-947900,-16381431300,"2022-12-16T11:14:00.000Z",1671189240000,1841300,2736700,378297200,2000,45340928500,14461240100,30842671400,37017000
55214300,716813798800,3186742141600,2469928342800,5737745187200,214721300,159507000,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,1.4,749700,-856000,-4981264900,"2022-12-16T11:16:00.000Z",1671189360000,1605700,2355800,380653000,400,34042129900,14522295000,19503559900,16275000.000000002
52645400,673613355800,3200420614700,2526807258900,5808481206800,215439100,162793700,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,11.9,717800,-2568900,-43200443000,"2022-12-16T11:18:00.000Z",1671189480000,3286700,4018700,384671700,14200,70736019600,13678473100,56878916100,178630400
48811000,623681925500,3217413768800,2593731843300,5892418467400,216337000,167526000,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,13.7,897900,-3834400,-49931430300,"2022-12-16T11:20:00.000Z",1671189600000,4732300,5633800,390305500,3600,83937260600,16993154100,66924584400,19522100
48343300,613194967600,3232301498800,2619106531200,5932942185300,217380300,169037000,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,2.9,1043300,-467700,-10486957900,"2022-12-16T11:22:00.000Z",1671189720000,1511000,2573800,392879300,19500,40523717900,14887730000,25374687900,261300000
47323600,596542758000,3247371519200,2650828761200,5979935895700,218310700,170987100,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,4.6,930400,-1019700,-16652209600,"2022-12-16T11:24:00.000Z",1671189840000,1950100,2890900,395770200,10400,46993710400,15070020400,31722230000,201460000
45684400,570411812500,3264847116800,2694435304300,6041050268400,219373700,173689300,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,7.2,1063000,-1639200,-26130945500,"2022-12-16T11:26:00.000Z",1671189960000,2702200,3767000,399537200,1800,61114372700,17475597600,43606543100,32232000
43400300,543020450200,3281411132200,2738390682000,6101947528500,220294900,176894600,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,7.5,921200,-2284100,-27391362300,"2022-12-16T11:28:00.000Z",1671190080000,3205300,4141300,403678500,14800,60897260100,16564015400,43955377700,377867000
43367500,542526746200,3281468672200,2738941926000,6102556312500,220299600,176932100,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,0.1,4700,-32800,-493704000,"2022-12-16T11:30:00.000Z",1671190200000,37500,42200,403720700,0,608784000,57540000,551244000,0
39375500,475838795600,3327509269300,2851670473700,6264232601800,223499100,184123600,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,18.3,3199500,-3992000,-66687950600,"2022-12-16T13:00:00.000Z",1671195600000,7191500,10630600,414351300,239600,161676289300,46040597100,112728547700,2907144500
38955100,471182517500,3355750695800,2884568178300,6325487320700,225254700,186299600,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,1.3,1755600,-420400,-4656278100,"2022-12-16T13:02:00.000Z",1671195720000,2176000,3933800,418285100,2200,61254718900,28241426500,32897704600,115587800
39602700,477503292100,3399385235600,2921881943500,6407349407800,228149700,188547000,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,1.7,2895000,647600,6320774600,"2022-12-16T13:04:00.000Z",1671195840000,2247400,5205600,423490700,63200,81862087100,43634539800,37313765200,913782100
39211100,468769761400,3431167591700,2962397830300,6479873315700,230359500,191148400,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,2.4,2209800,-391600,-8733530700,"2022-12-16T13:06:00.000Z",1671195960000,2601400,4841700,428332400,30500,72523907900,31782356100,40515886800,225665000
38580200,449439105600,3466136870500,3016697764900,6569289354100,232592500,194012300,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,5.3,2233000,-630900,-19330655800,"2022-12-16T13:08:00.000Z",1671196080000,2863900,5111400,433443800,14500,89416038400,34969278800,54299934600,146825000
38142400,427211740700,3489369243500,3062157502800,6638049568000,234419400,196277000,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,6.1,1826900,-437800,-22227364900,"2022-12-16T13:10:00.000Z",1671196200000,2264700,4102900,437546700,11300,68760213900,23232373000,45459737900,68103000
37959900,413804353000,3521722309100,3107917956100,6716459679500,237127800,199167900,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,3.7,2708400,-182500,-13407387700,"2022-12-16T13:12:00.000Z",1671196320000,2890900,5622700,443169400,23400,78410111500,32353065600,45760453300,296592600
38399100,419658734200,3556240690800,3136581956600,6779828639700,239389000,200989900,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,1.6,2261200,439200,5854381200,"2022-12-16T13:14:00.000Z",1671196440000,1822000,4093600,447263000,10400,63368960200,34518381700,28664000500,186578000
39179200,427520344400,3593664361400,3166144017000,6847067120700,241745500,202566300,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,2.2,2356500,780100,7861610200,"2022-12-16T13:16:00.000Z",1671196560000,1576400,3938000,451201000,5100,67238481000,37423670600,29562060400,252750000
41551900,462701136200,3652563459700,3189862323500,6929855055500,245504600,203952700,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,9.7,3759100,2372700,35180791800,"2022-12-16T13:18:00.000Z",1671196680000,1386400,5158800,456359800,13300,82787934800,58899098300,23718306500,170530000
44162800,493505770000,3709983191300,3216477421300,7014373148900,249730300,205567500,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,8.5,4225700,2610900,30804633800,"2022-12-16T13:20:00.000Z",1671196800000,1614800,5852900,462212700,12400,84518093400,57419731600,26615097800,483264000
45168400,509105339800,3750310997800,3241205658000,7079460046100,252362900,207194500,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,4.3,2632600,1005600,15599569800,"2022-12-16T13:22:00.000Z",1671196920000,1627000,4261400,466474100,1800,65086897200,40327806500,24728236700,30854000
45836200,514813025500,3794072891500,3279259866000,7161398722800,255053100,209216900,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,1.6,2690200,667800,5707685700,"2022-12-16T13:24:00.000Z",1671197040000,2022400,4718100,471192200,5500,81938676700,43761893700,38054208000,122575000
44961500,501335869900,3821481362900,3320145493000,7229742061200,256807200,211845700,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,3.7,1754100,-874700,-13477155600,"2022-12-16T13:26:00.000Z",1671197160000,2628800,4386600,475578800,3700,68343338400,27408471400,40885627000,49240000
42772700,459533208900,3838921163400,3379387954500,7306509163200,258007100,215234400,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,11.5,1199900,-2188800,-41802661000,"2022-12-16T13:28:00.000Z",1671197280000,3388700,4595700,480174500,7100,76767102000,17439800500,59242461500,84840000
38240500,394453645600,3859614306600,3465160661000,7413084658500,259283000,221042500,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,17.9,1275900,-4532200,-65079563300,"2022-12-16T13:30:00.000Z",1671197400000,5808100,7090500,487265000,6500,106575495300,20693143200,85772706500,109645600
33684500,326819531500,3877217139200,3550397607700,7516371158800,260471900,226787400,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,18.6,1188900,-4556000,-67634114100,"2022-12-16T13:32:00.000Z",1671197520000,5744900,6963900,494228900,30100,103286500300,17602832600,85236946700,446721000
31736500,296711781900,3908123651500,3611411869600,7608558218000,262412600,230676100,43486573649.6,39842980124,100053895917.4,6239306.6,2869669.4,2540826.4,328843,3643593525.6,8.3,1940700,-1948000,-30107749600,"2022-12-16T13:34:00.000Z",1671197640000,3888700,5846400,500075300,17000,92187059200,30906512300,61014261900,266285000
