"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1000,12500000,12500000,0,15980000,1000,0,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.1,1000,1000,12500000,"2022-12-29T08:58:00.000Z",1672304280000,0,1300,1300,300,15980000,12500000,0,3480000
2800,31432400,31432400,0,46812400,2800,0,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.1,1800,1800,18932400,"2022-12-29T09:00:00.000Z",1672304400000,0,2800,4100,1000,30832400,18932400,0,11900000
5200,60023600,163723600,103700000,282803600,13700,8500,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.1,10900,2400,28591200,"2022-12-29T09:02:00.000Z",1672304520000,8500,19400,23500,0,235991200,132291200,103700000,0
19300,235043600,353383600,118340000,487103600,29000,9700,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.8,15300,14100,175020000,"2022-12-29T09:04:00.000Z",1672304640000,1200,16500,40000,0,204300000,189660000,14640000,0
26400,323233600,464943600,141710000,646833600,38000,11600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.4,9000,7100,88190000,"2022-12-29T09:06:00.000Z",1672304760000,1900,12900,52900,2000,159730000,111560000,23370000,24800000
21800,266723600,469933600,203210000,713323600,38400,16600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.3,400,-4600,-56510000,"2022-12-29T09:08:00.000Z",1672304880000,5000,5400,58300,0,66490000,4990000,61500000,0
20300,248273600,473623600,225350000,751453600,38700,18400,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.1,300,-1500,-18450000,"2022-12-29T09:10:00.000Z",1672305000000,1800,3100,61400,1000,38130000,3690000,22140000,12300000
19100,233513600,473623600,240110000,766213600,38700,19600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.1,0,-1200,-14760000,"2022-12-29T09:12:00.000Z",1672305120000,1200,1200,62600,0,14760000,0,14760000,0
-168500,866800200,34647008200,33780208000,76495457500,2055100,2223600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,2.9,2016400,-187600,633286600,"2022-12-29T09:14:00.000Z",1672305240000,2204000,5240500,5303100,1020100,75729243900,34173384600,33540098000,8015761300
-69500,3035520000,52959144700,49923624700,111042940700,3317000,3386500,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,9.8,1261900,99000,2168719800,"2022-12-29T09:16:00.000Z",1672305360000,1162900,2439500,7742600,14700,34547483200,18312136500,16143416700,91930000
363800,12568774500,75195622800,62626848300,146077556400,4701700,4337900,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,43.1,1384700,433300,9533254500,"2022-12-29T09:18:00.000Z",1672305480000,951400,2339100,10081700,3000,35034615700,22236478100,12703223600,94914000
840200,12778393500,97839905200,85061511700,191337086200,6381600,5541400,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.9,1679900,476400,209619000,"2022-12-29T09:20:00.000Z",1672305600000,1203500,2893800,12975500,10400,45259529800,22644282400,22434663400,180584000
666700,12984180000,115078821300,102094641300,225870180500,7563400,6896700,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.9,1181800,-173500,205786500,"2022-12-29T09:22:00.000Z",1672305720000,1355300,2554800,15530300,17700,34533094300,17238916100,17033129600,261048600
1476900,20200908300,137291934700,117091026400,263212140000,9418800,7941900,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,32.6,1855400,810200,7216728300,"2022-12-29T09:24:00.000Z",1672305840000,1045200,2910100,18440400,9500,37341959500,22213113400,14996385100,132461000
2229400,34524581600,173902023900,139377442300,322266043100,11639000,9409600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,64.8,2220200,752500,14323673300,"2022-12-29T09:26:00.000Z",1672305960000,1467700,3698400,22138800,10500,59053903100,36610089200,22286415900,157398000
4952900,75973605600,231545272000,155571666400,396267801300,15490700,10537800,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,187.5,3851700,2723500,41449024000,"2022-12-29T09:28:00.000Z",1672306080000,1128200,4985700,27124500,5800,74001758200,57643248100,16194224100,164286000
18757400,144962865700,322089034500,177126168800,508530510200,30621500,11864100,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,312.1,15130800,13804500,68989260100,"2022-12-29T09:30:00.000Z",1672306200000,1326300,16465000,43589500,7900,112262708900,90543762500,21554502400,164444000
18742500,139238763200,351734746200,212495983000,573713997300,33287400,14544900,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,25.9,2665900,-14900,-5724102500,"2022-12-29T09:32:00.000Z",1672306320000,2680800,5373300,48962800,26600,65183487100,29645711700,35369814200,167961200
19284900,135873748700,389437176400,253563427700,652655313200,36595500,17310600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,15.2,3308100,542400,-3365014500,"2022-12-29T09:34:00.000Z",1672306440000,2765700,6088200,55051000,14400,78941315900,37702430200,41067444700,171441000
19823100,140965731600,411990196300,271024464700,693102597100,38629400,18806300,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,23,2033900,538200,5091982900,"2022-12-29T09:36:00.000Z",1672306560000,1495700,3541000,58592000,11400,40447283900,22553019900,17461037000,433227000
19877700,141215393200,433124179200,291908786000,735310351300,40375900,20498200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,1.1,1746500,54600,249661600,"2022-12-29T09:38:00.000Z",1672306680000,1691900,3454800,62046800,16400,42207754200,21133982900,20884321300,189450000
19569600,135895961700,446330967700,310435006000,767204380800,41481800,21912200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,24.1,1105900,-308100,-5319431500,"2022-12-29T09:40:00.000Z",1672306800000,1414000,2527400,64574200,7500,31894029500,13206788500,18526220000,161021000
19625600,141778577700,467538742600,325760164900,803800599600,42929400,23303800,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,26.6,1447600,56000,5882616000,"2022-12-29T09:42:00.000Z",1672306920000,1391600,2848300,67422500,9100,36596218800,21207774900,15325158900,63285000
19789400,147368205400,489805380300,342437174900,842913526100,44364600,24575200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,25.3,1435200,163800,5589627700,"2022-12-29T09:44:00.000Z",1672307040000,1271400,2719000,70141500,12400,39112926500,22266637700,16677010000,169278800
19347600,148320323000,510719859000,362399536000,884289792600,45805900,26458300,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,4.3,1441300,-441800,952117600,"2022-12-29T09:46:00.000Z",1672307160000,1883100,3370800,73512300,46400,41376266500,20914478700,19962361100,499426700
19205200,148259256700,526423125400,378163868700,915856465200,46852300,27647100,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.3,1046400,-142400,-61066300,"2022-12-29T09:48:00.000Z",1672307280000,1188800,2245000,75757300,9800,31566672600,15703266400,15764332700,99073500
18577400,140966840900,536055780600,395088939700,942546871400,47441700,28864300,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,33,589400,-627800,-7292415800,"2022-12-29T09:50:00.000Z",1672307400000,1217200,1825200,77582500,18600,26690406200,9632655200,16925071000,132680000
18176800,134705210200,544597291700,409892081500,966027039300,48046700,29869900,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,28.3,605000,-400600,-6261630700,"2022-12-29T09:52:00.000Z",1672307520000,1005600,1615200,79197700,4600,23480167900,8541511100,14803141800,135515000
17912000,133371368600,556918711800,423547343200,992003721100,48885400,30973400,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,6,838700,-264800,-1333841600,"2022-12-29T09:54:00.000Z",1672307640000,1103500,1942200,81139900,0,25976681800,12321420100,13655261700,0
18260300,139415641000,572082592700,432666951700,1016322815500,49836100,31575800,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,27.3,950700,348300,6044272400,"2022-12-29T09:56:00.000Z",1672307760000,602400,1554400,82694300,1300,24319094400,15163880900,9119608500,35605000
19339300,151055510000,590816716300,439761206300,1042152154100,51439100,32099800,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,52.7,1603000,1079000,11639869000,"2022-12-29T09:58:00.000Z",1672307880000,524000,2127500,84821800,500,25829338600,18734123600,7094254600,960400
19921100,157489753800,607464014100,449974260300,1069025060900,52783000,32861900,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,29.1,1343900,581800,6434243800,"2022-12-29T10:00:00.000Z",1672308000000,762100,2108100,86929900,2100,26872906800,16647297800,10213054000,12555000
21043000,174892301000,631407280800,456514979800,1099622432100,54416800,33373800,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,78.7,1633800,1121900,17402547200,"2022-12-29T10:02:00.000Z",1672308120000,511900,2151000,89080900,5300,30597371200,23943266700,6540719500,113385000
21756700,185567892500,650783215200,465215322700,1127757266400,55968700,34212000,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,48.3,1551900,713700,10675591500,"2022-12-29T10:04:00.000Z",1672308240000,838200,2396000,91476900,5900,28134834300,19375934400,8700342900,58557000
22447500,196244774100,671690453400,475445679300,1158914381200,57319300,34871800,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,48.3,1350600,690800,10676881600,"2022-12-29T10:06:00.000Z",1672308360000,659800,2011900,93488800,1500,31157114800,20907238200,10230356600,19520000
22673400,202661116900,686754910800,484093793900,1182626953200,58167400,35494000,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,29,848100,225900,6416342800,"2022-12-29T10:08:00.000Z",1672308480000,622200,1470300,94959100,0,23712572000,15064457400,8648114600,0
22302900,199115450900,701320552300,502205101400,1215722813200,59016200,36713300,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,16,848800,-370500,-3545666000,"2022-12-29T10:10:00.000Z",1672308600000,1219300,2100400,97059500,32300,33095860000,14565641500,18111307500,418911000
22282400,199273190600,717753046100,518479855500,1248483021100,60024000,37741600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,0.7,1007800,-20500,157739700,"2022-12-29T10:12:00.000Z",1672308720000,1028300,2037700,99097200,1600,32760207900,16432493800,16274754100,52960000.00000001
21568800,185691760900,726102669700,540410908800,1278825291000,60718200,39149400,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,61.4,694200,-713600,-13581429700,"2022-12-29T10:14:00.000Z",1672308840000,1407800,2108600,101205800,6600,30342269900,8349623600,21931053300,61593000
21267100,178912801700,734966932600,556054130900,1303554680800,61349500,40082400,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,30.7,631300,-301700,-6778959200,"2022-12-29T10:16:00.000Z",1672308960000,933000,1577500,102783300,13200,24729389800,8864262900,15643222100,221904800
21895000,191336328500,755082611700,563746283200,1331669117200,62521700,40626700,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,56.2,1172200,627900,12423526800,"2022-12-29T10:18:00.000Z",1672309080000,544300,1724900,104508200,8400,28114436400,20115679100,7692152300,306605000
21764600,189598229200,765777701000,576179471800,1355445395100,63162900,41398300,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,7.9,641200,-130400,-1738099300,"2022-12-29T10:20:00.000Z",1672309200000,771600,1452800,105961000,40000,23776277900,10695089300,12433188600,648000000
21612300,192468339400,780626537200,588158197800,1382293304300,63805800,42193500,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,13,642900,-152300,2870110200,"2022-12-29T10:22:00.000Z",1672309320000,795200,1440600,107401600,2500,26847909200,14848836200,11978726000,20347000
21456400,192045511400,793547030500,601501519100,1408558076900,64548600,43092200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,1.9,742800,-155900,-422828000,"2022-12-29T10:24:00.000Z",1672309440000,898700,1641600,109043200,100,26264772600,12920493300,13343321300,958000
20280000,171772577100,803617025200,631844448100,1449018206600,65117100,44837100,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,91.7,568500,-1176400,-20272934300,"2022-12-29T10:26:00.000Z",1672309560000,1744900,2316300,111359500,2900,40460129700,10069994700,30342929000,47206000
18392800,144860982500,810403167600,665542185100,1489543786600,65444200,47051400,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,121.7,327100,-1887200,-26911594600,"2022-12-29T10:28:00.000Z",1672309680000,2214300,2545800,113905300,4400,40525580000,6786142400,33697737000,41700600
17141900,127407331500,816909029900,689501698400,1520392634200,65802600,48660700,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,79,358400,-1250900,-17453651000,"2022-12-29T10:30:00.000Z",1672309800000,1609300,1995600,115900900,27900,30848847600,6505862300,23959513300,383472000
16566100,121768243400,830223614600,708455371200,1552898348700,66462600,49896500,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,25.5,660000,-575800,-5639088100,"2022-12-29T10:32:00.000Z",1672309920000,1235800,1902000,117802900,6200,32505714500,13314584700,18953672800,237457000
15465400,111702072400,838518270800,726816198400,1579686612100,66747000,51281600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,45.5,284400,-1100700,-10066171000,"2022-12-29T10:34:00.000Z",1672310040000,1385100,1682600,119485500,13100,26788263400,8294656200,18360827200,132780000
14754700,103349712000,845957498400,742607786400,1602946137700,67230300,52475600,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,37.8,483300,-710700,-8352360400,"2022-12-29T10:36:00.000Z",1672310160000,1194000,1678700,121164200,1400,23259525600,7439227600,15791588000,28710000
14126000,97431033800,853099315600,755668281800,1623170239300,67648200,53522200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,26.8,417900,-628700,-5918678200,"2022-12-29T10:38:00.000Z",1672310280000,1046600,1465500,122629700,1000,20224101600,7141817200,13060495400,21789000
13315600,89160327500,857853976600,768693649100,1640978308100,67928300,54612700,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,37.4,280100,-810400,-8270706300,"2022-12-29T10:40:00.000Z",1672310400000,1090500,1415300,124045000,44700,17808068800,4754661000,13025367300,28040500
12990600,84486351800,864867354400,780381002600,1659706080400,68373800,55383200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,21.1,445500,-325000,-4673975700,"2022-12-29T10:42:00.000Z",1672310520000,770500,1220700,125265700,4700,18727772300,7013377800,11687353500,27041000
12972700,87062746700,875964547600,788901800900,1679571396900,69011900,56039200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,11.7,638100,-17900,2576394900,"2022-12-29T10:44:00.000Z",1672310640000,656000,1304200,126569900,10100,19865316500,11097193200,8520798300,247325000
12906900,86580748400,888182704700,801601956300,1704490119400,69691000,56784100,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,2.2,679100,-65800,-481998300,"2022-12-29T10:46:00.000Z",1672310760000,744900,1424100,127994000,100,24918722500,12218157100,12700155400,409999.99999999994
13419100,95707290000,900822427900,805115137900,1720643027200,70508800,57089700,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,41.3,817800,512200,9126541600,"2022-12-29T10:48:00.000Z",1672310880000,305600,1123600,129117600,200,16152907800,12639723200,3513181600,3000
13590900,98842923500,909631599200,810788675700,1735126981300,71060100,57469200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,14.2,551300,171800,3135633500,"2022-12-29T10:50:00.000Z",1672311000000,379500,931100,130048700,300,14483954100,8809171300,5673537800,1245000.0000000002
13190600,95408472300,919120668700,823712196400,1757557551500,71506800,58316200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,15.5,446700,-400300,-3434451200,"2022-12-29T10:52:00.000Z",1672311120000,847000,1296600,131345300,2900,22430570200,9489069500,12923520700,17980000
12951000,92944356600,923998482100,831054125500,1769777294000,71869200,58918200,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,11.1,362400,-239600,-2464115700,"2022-12-29T10:54:00.000Z",1672311240000,602000,964400,132309700,0,12219742500,4877813400,7341929100,0
12806700,91961334200,931456295700,839494961500,1785735282600,72327600,59520900,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,4.4,458400,-144300,-983022400,"2022-12-29T10:56:00.000Z",1672311360000,602700,1063300,133373000,2200,15957988600,7457813600,8440836000,59339000
12925500,95074108800,941649260200,846575151400,1803008437000,72901500,59976000,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,14.1,573900,118800,3112774600,"2022-12-29T10:58:00.000Z",1672311480000,455100,1029000,134402000,0,17273154400,10192964500,7080189900,0
12686800,92636074600,947966654300,855330579700,1818081259400,73219300,60532500,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,11,317800,-238700,-2438034200,"2022-12-29T11:00:00.000Z",1672311600000,556500,874300,135276300,0,15072822400,6317394100,8755428300,0
12509300,90822997500,956093086500,865270089000,1836147200900,73671200,61161900,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,8.2,451900,-177500,-1813077100,"2022-12-29T11:02:00.000Z",1672311720000,629400,1081300,136357600,0,18065941500,8126432200,9939509300,0
11244000,70634794400,961741965100,891107170700,1867643657200,74054800,62810800,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,91.3,383600,-1265300,-20188203100,"2022-12-29T11:04:00.000Z",1672311840000,1648900,2033100,138390700,600,31496456300,5648878600,25837081700,10496000
10009400,54771364700,969272633900,914501269200,1898625706500,74487100,64477700,19155731966.4,18934691638.2,40179334416,2720209.2,1289919.8,1283142,6777.9,221040328.2,71.8,432300,-1234600,-15863429700,"2022-12-29T11:06:00.000Z",1672311960000,1666900,2104500,140495200,5300,30982049300,7530668800,23394098500,57282000
