"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
13414600,257890281400,2786523601100,406000,-1135700,-17953122600,"2022-12-27T11:04:00.000Z",1672139040000,1541700,1948000,206874600,300,27959741000,4998894200,22952016800,8830000
12791900,249844134700,2809237017600,547600,-622700,-8046146700,"2022-12-27T11:06:00.000Z",1672139160000,1170300,1720100,208594700,2200,22713416500,7308136400,15354283100,50997000
12369300,243002813400,2833445718100,622900,-422600,-6841321300,"2022-12-27T11:08:00.000Z",1672139280000,1045500,1677000,210271700,8600,24208700500,8610992100,15452313400,145395000
12255800,243430378700,2858021732000,807100,-113500,427565300,"2022-12-27T11:10:00.000Z",1672139400000,920600,1736100,212007800,8400,24576013900,12428846600,12001281300,145886000
12383300,245976222200,2879573567500,926900,127500,2545843500,"2022-12-27T11:12:00.000Z",1672139520000,799400,1731900,213739700,5600,21551835500,12004402000,9458558500,88875000
12262400,241674096900,2899013097800,488200,-120900,-4302125300,"2022-12-27T11:14:00.000Z",1672139640000,609100,1102500,214842200,5200,19439530300,7528647500,11830772800,80110000
12824400,250070546800,2921339938900,1038900,562000,8396449900,"2022-12-27T11:16:00.000Z",1672139760000,476900,1532500,216374700,16700,22326841100,15289027500,6892577600,145236000
13004400,251726372900,2948579205000,1057000,180000,1655826100,"2022-12-27T11:18:00.000Z",1672139880000,877000,1934000,218308700,0,27239266100,14447546100,12791720000,0
13682700,266836857200,2978759908100,1256000,678300,15110484300,"2022-12-27T11:20:00.000Z",1672140000000,577700,1842500,220151200,8800,30180703100,22546872200,7436387900,197443000
14431300,279862953800,3010713406300,1407700,748600,13026096600,"2022-12-27T11:22:00.000Z",1672140120000,659100,2069900,222221100,3100,31953498200,22443529900,9417433300,92535000
14876200,279620256900,3052410449600,1502000,444900,-242696900,"2022-12-27T11:24:00.000Z",1672140240000,1057100,2568100,224789200,9000,41697043300,20685949700,20928646600,82447000
14762100,272966552300,3089419480400,1164400,-114100,-6653704600,"2022-12-27T11:26:00.000Z",1672140360000,1278500,2445000,227234200,2100,37009030800,15152170600,21805875200,50985000
14521800,268827723300,3113641606800,789400,-240300,-4138829000,"2022-12-27T11:28:00.000Z",1672140480000,1029700,1837400,229071600,18300,24222126400,9907927200,14046756200,267443000
14509100,268827596300,3113641733800,0,-12700,-127000,"2022-12-27T12:58:00.000Z",1672145880000,12700,12700,229084300,0,127000,0,127000,0
13867500,254704576900,3189496609600,2123700,-641600,-14123019400,"2022-12-27T13:00:00.000Z",1672146000000,2765300,5238200,234322500,349200,75854875800,28406547200,42529566600,4918762000
14260400,257937235200,3229994919500,1842100,392900,3232658300,"2022-12-27T13:02:00.000Z",1672146120000,1449200,3344800,237667300,53500,40498309900,21620893000,18388234700,489182200
14949900,270898516200,3309067424700,3129800,689500,12961281000,"2022-12-27T13:04:00.000Z",1672146240000,2440300,5640000,243307300,69900,79072505200,45578316100,32617035100,877154000
18731800,317970260700,3401106453600,5509200,3781900,47071744500,"2022-12-27T13:06:00.000Z",1672146360000,1727300,7277300,250584600,40800,92039028900,69300996200,22229251700,508781000
20650000,341323524700,3470754433700,3771600,1918200,23353264000,"2022-12-27T13:08:00.000Z",1672146480000,1853400,5649200,256233800,24200,69647980100,46279644300,22926380300,441955500
21472000,359942737400,3542628526200,2915200,822000,18619212700,"2022-12-27T13:10:00.000Z",1672146600000,2093200,5021200,261255000,12800,71874092500,45196752100,26577539400,99801000
21879600,366446128100,3598751714300,2436400,407600,6503390700,"2022-12-27T13:12:00.000Z",1672146720000,2028800,4483000,265738000,17800,56123188100,31192182400,24688791700,242214000
21746100,363630685600,3658715036600,2044300,-133500,-2815442500,"2022-12-27T13:14:00.000Z",1672146840000,2177800,4257700,269995700,35600,59963322300,28452438900,31267881400,243002000
21727600,367900486500,3701066627100,1608100,-18500,4269800900,"2022-12-27T13:16:00.000Z",1672146960000,1626600,3242700,273238400,8000,42351590500,23264529200,18994728300,92333000
22159400,371500837200,3761343044000,2458100,431800,3600350700,"2022-12-27T13:18:00.000Z",1672147080000,2026300,4497800,277736200,13400,60276416900,31831590200,28231239500,213587200
21127800,353992092800,3825630431800,1669900,-1031600,-17508744400,"2022-12-27T13:20:00.000Z",1672147200000,2701500,4408500,282144700,37100,64287387800,22826646200,40335390600,1125351000
19557100,334063635600,3890166335400,1741100,-1570700,-19928457200,"2022-12-27T13:22:00.000Z",1672147320000,3311800,5060300,287205000,7400,64535903600,22216127200,42144584400,175192000
17653400,306190693800,3967813855200,1568300,-1903700,-27872941800,"2022-12-27T13:24:00.000Z",1672147440000,3472000,5074900,292279900,34600,77647519800,24705266000,52578207800,364046000
13539000,246229281800,4059361709800,1204300,-4114400,-59961412000,"2022-12-27T13:26:00.000Z",1672147560000,5318700,6541900,298821800,18900,91547854600,15704847300,75666259300,176748000
11337000,214603735900,4130754956900,1415200,-2202000,-31625545900,"2022-12-27T13:28:00.000Z",1672147680000,3617200,5077000,303898800,44600,71393247100,19542933300,51168479200,681834600
10076200,198915208400,4175905021000,1072800,-1260800,-15688527500,"2022-12-27T13:30:00.000Z",1672147800000,2333600,3429300,307328100,22900,45150064100,14605534800,30294062300,250467000
9208100,185416912500,4237735532200,1455500,-868100,-13498295900,"2022-12-27T13:32:00.000Z",1672147920000,2323600,3795700,311123800,16600,61830511200,24045147800,37543443700,241919700
6260600,146602261200,4304210820900,891200,-2947500,-38814651300,"2022-12-27T13:34:00.000Z",1672148040000,3838700,4760900,315884700,31000,66475288700,13630488700,52445140000,399660000
4052200,114377855800,4363916841300,864100,-2208400,-32224405400,"2022-12-27T13:36:00.000Z",1672148160000,3072500,3962000,319846700,25400,59706020400,13614588900,45838994300,252437200
3885700,110978674400,4420217545900,1879300,-166500,-3399181400,"2022-12-27T13:38:00.000Z",1672148280000,2045800,3929400,323776100,4300,56300704600,26409460600,29808642000,82602000
5563700,136915921800,4473646932900,2690800,1678000,25937247400,"2022-12-27T13:40:00.000Z",1672148400000,1012800,3715500,327491600,11900,53429387000,39580965500,13643718100,204703400
6309400,145300822000,4526690295700,1978100,745700,8384900200,"2022-12-27T13:42:00.000Z",1672148520000,1232400,3218600,330710200,8100,53043362800,30622209000,22237308800,183845000
2774700,79169634000,4619365731900,921600,-3534700,-66131188000,"2022-12-27T13:44:00.000Z",1672148640000,4456300,5432000,336142200,54100,92675436200,12662789100,78793977100,1218670000
83400,40904667300,4703567605600,1555800,-2691300,-38264966700,"2022-12-27T13:46:00.000Z",1672148760000,4247100,5834800,341977000,31900,84201873700,22690021500,60954988200,556864000
179500,46163065000,4761790368100,1986200,96100,5258397700,"2022-12-27T13:48:00.000Z",1672148880000,1890100,3888300,345865300,12000,58222762500,31697106100,26438708400,86948000
430000,45296150600,4807203069700,1494300,250500,-866914400,"2022-12-27T13:50:00.000Z",1672149000000,1243800,2743000,348608300,4900,45412701600,22218622600,23085537000,108542000
-10400,36704986100,4845389986000,864100,-440400,-8591164500,"2022-12-27T13:52:00.000Z",1672149120000,1304500,2175000,350783300,6400,38186916300,14702740900,23293905400,190270000
-873500,23577538800,4882455677100,750500,-863100,-13127447300,"2022-12-27T13:54:00.000Z",1672149240000,1613600,2411200,353194500,47100,37065691100,11608011900,24735459200,722220000
-280300,33739163000,4918518858300,1440200,593200,10161624200,"2022-12-27T13:56:00.000Z",1672149360000,847000,2301900,355496400,14700,36063181200,23029941700,12868317500,164922000
1562900,58458218100,4966670654200,2457600,1843200,24719055100,"2022-12-27T13:58:00.000Z",1672149480000,614400,3090500,358586900,18500,48151795900,36255392300,11536337200,360066400
4276200,99389663600,5035255914900,3660200,2713300,40931445500,"2022-12-27T14:00:00.000Z",1672149600000,946900,4660200,363247100,53100,68585260700,54429967300,13498521800,656771600
6175200,129774476900,5098840416400,2974700,1899000,30384813300,"2022-12-27T14:02:00.000Z",1672149720000,1075700,4056800,367303900,6400,63584501500,46954915900,16570102600,59483000
6879900,141074218300,5145437058000,1816700,704700,11299741400,"2022-12-27T14:04:00.000Z",1672149840000,1112000,2937700,370241600,9000,46596641600,28865836500,17566095100,164710000
7576600,152697415000,5190446938900,1701200,696700,11623196700,"2022-12-27T14:06:00.000Z",1672149960000,1004500,2769300,373010900,63600,45009880900,27951319300,16328122600,730439000
7182900,148372392600,5243534218900,1525400,-393700,-4325022400,"2022-12-27T14:08:00.000Z",1672150080000,1919100,3448600,376459500,4100,53087280000,24321676300,28646698700,118905000
6485000,143542980600,5276101626300,780600,-697900,-4829412000,"2022-12-27T14:10:00.000Z",1672150200000,1478500,2267600,378727100,8500,32567407400,13812650700,18642062700,112694000
5516100,132286617000,5332236077300,1314700,-968900,-11256363600,"2022-12-27T14:12:00.000Z",1672150320000,2283600,3624800,382351900,26500,56134451000,22039199200,33295562800,799689000
8894600,201230252700,5448009935000,4804500,3378500,68943635700,"2022-12-27T14:14:00.000Z",1672150440000,1426000,6264900,388616800,34400,115773857700,91918122700,22974487000,881248000
13229200,252815085800,5519272379700,5064000,4334600,51584833100,"2022-12-27T14:16:00.000Z",1672150560000,729400,5817500,394434300,24100,71262444700,61212736400,9627903300,421805000
17756600,329919091300,5633040949000,6073000,4527400,77104005500,"2022-12-27T14:18:00.000Z",1672150680000,1545600,7681800,402116100,63200,113768569300,95164634900,18060629400,543305000
21524700,380759062600,5749746606700,5581700,3768100,50839971300,"2022-12-27T14:20:00.000Z",1672150800000,1813600,7417300,409533400,22000,116705657700,83646496000,32806524700,252637000
26082400,434260425200,5868529132100,6406900,4557700,53501362600,"2022-12-27T14:22:00.000Z",1672150920000,1849200,8278000,417811400,21900,118782525400,86042920000,32541557400,198048000
33627600,537399245800,6019961849900,9302400,7545200,103138820600,"2022-12-27T14:24:00.000Z",1672151040000,1757200,11083200,428894600,23600,151432717800,127069464700,23930644100,432609000
40651500,626032241500,6212916923200,10084100,7023900,88632995700,"2022-12-27T14:26:00.000Z",1672151160000,3060200,13189700,442084300,45400,192955073300,140155456000,51522460300,1277157000
42603800,649533699100,6354145751800,5816900,1952300,23501457600,"2022-12-27T14:28:00.000Z",1672151280000,3864600,9741100,451825400,59600,141228828600,81822568100,58321110500,1085150000
43004600,653059875100,6358053157800,406700,400800,3526176000,"2022-12-27T14:30:00.000Z",1672151400000,5900,433200,452258600,20600,3907406000,3612761000,86585000,208060000
43014600,653161875100,6358155157800,10000,10000,102000000,"2022-12-27T14:38:00.000Z",1672151880000,0,10000,452268600,0,102000000,102000000,0,0
45187900,607099722600,6852675556900,6412300,2173300,-46062152500,"2022-12-27T14:44:00.000Z",1672152240000,4239000,28651300,480919900,18000000,494520399100,69313609200,115375761700,309831028200
45187900,607099722600,6852675606900,0,0,0,"2022-12-27T14:58:00.000Z",1672153080000,0,5000,480924900,5000,50000,0,0,50000
