┌─────────┬───────────────┬─────────┬─────────┬──────────┬─────────────┬──────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────┬──────────┬──────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
│    9    │ 1672910760000 │ 1264800 │ 1069800 │  17300   │ 18056104000 │ 18840048400  │      61780000      │ 2351900  │ 36957932400  │ '2023-01-05T09:26:00.000Z' │ 274386023400  │ 21423000  │ -195000  │  783944400   │  5271800  │  58589149100  │ 157127259900  │  98538110800  │ 12646200  │  7374400  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.1  │
│   10    │ 1672910880000 │ 2007600 │ 756200  │   6500   │ 23696624600 │ 11367950800  │      69163000      │ 2770300  │ 35133738400  │ '2023-01-05T09:28:00.000Z' │ 309519761800  │ 24193300  │ -1251400 │ -12328673800 │  4020400  │  46260475300  │ 168495210700  │ 122234735400  │ 13402400  │  9382000  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.3  │
│   11    │ 1672911000000 │ 2071800 │ 921900  │  14900   │ 29020342300 │ 15400803300  │     210494000      │ 3008600  │ 44631639600  │ '2023-01-05T09:30:00.000Z' │ 354151401400  │ 27201900  │ -1149900 │ -13619539000 │  2870500  │  32640936300  │ 183896014000  │ 151255077700  │ 14324300  │ 11453800  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.6  │
│   12    │ 1672911120000 │ 1263400 │ 1236100 │  15000   │ 18304221200 │ 19772228800  │     417215000      │ 2514500  │ 38493665000  │ '2023-01-05T09:32:00.000Z' │ 392645066400  │ 29716400  │  -27300  │  1468007600  │  2843200  │  34108943900  │ 203668242800  │ 169559298900  │ 15560400  │ 12717200  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.3  │
│   13    │ 1672911240000 │ 1305700 │ 1989700 │   5000   │ 17273065200 │ 28313140700  │     128197000      │ 3300400  │ 45714402900  │ '2023-01-05T09:34:00.000Z' │ 438359469300  │ 33016800  │  684000  │ 11040075500  │  3527200  │  45149019400  │ 231981383500  │ 186832364100  │ 17550100  │ 14022900  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.1  │
│   14    │ 1672911360000 │ 1607200 │ 2140600 │  16800   │ 22791191000 │ 30881309300  │     421753000      │ 3764600  │ 54094253300  │ '2023-01-05T09:36:00.000Z' │ 492453722600  │ 36781400  │  533400  │  8090118300  │  4060600  │  53239137700  │ 262862692800  │ 209623555100  │ 19690700  │ 15630100  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.5  │
│   15    │ 1672911480000 │ 1238400 │ 3010800 │   8600   │ 19594004000 │ 49873359300  │     329617000      │ 4257800  │ 69796980300  │ '2023-01-05T09:38:00.000Z' │ 562250702900  │ 41039200  │ 1772400  │ 30279355300  │  5833000  │  83518493000  │ 312736052100  │ 229217559100  │ 22701500  │ 16868500  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  5.7  │
│   16    │ 1672911600000 │ 1223400 │ 2365100 │  41500   │ 16572437900 │ 34548195400  │     1069050000     │ 3630000  │ 52189683300  │ '2023-01-05T09:40:00.000Z' │ 614440386200  │ 44669200  │ 1141700  │ 17975757500  │  6974700  │ 101494250500  │ 347284247500  │ 245789997000  │ 25066600  │ 18091900  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  3.4  │
│   17    │ 1672911720000 │ 942600  │ 2512400 │   4700   │ 13656459700 │ 32206257900  │      93230000      │ 3459700  │ 45955947600  │ '2023-01-05T09:42:00.000Z' │ 660396333800  │ 48128900  │ 1569800  │ 18549798200  │  8544500  │ 120044048700  │ 379490505400  │ 259446456700  │ 27579000  │ 19034500  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  3.5  │
│   18    │ 1672911840000 │ 1365600 │ 1879500 │  34200   │ 17275046000 │ 27565756800  │     612272000      │ 3279300  │ 45453074800  │ '2023-01-05T09:44:00.000Z' │ 705849408600  │ 51408200  │  513900  │ 10290710800  │  9058400  │ 130334759500  │ 407056262200  │ 276721502700  │ 29458500  │ 20400100  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.9  │
│   19    │ 1672911960000 │ 2114500 │ 1474000 │  13100   │ 25730093800 │ 22638956800  │     187661000      │ 3601600  │ 48556711600  │ '2023-01-05T09:46:00.000Z' │ 754406120200  │ 55009800  │ -640500  │ -3091137000  │  8417900  │ 127243622500  │ 429695219000  │ 302451596500  │ 30932500  │ 22514600  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.6  │
│   20    │ 1672912080000 │ 1216900 │ 891200  │  19900   │ 17154429200 │ 12810504300  │     275714100      │ 2128000  │ 30240647600  │ '2023-01-05T09:48:00.000Z' │ 784646767800  │ 57137800  │ -325700  │ -4343924900  │  8092200  │ 122899697600  │ 442505723300  │ 319606025700  │ 31823700  │ 23731500  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.8  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│   21    │ 1672912200000 │ 1330400 │ 707100  │   5300   │ 21243123700 │ 12481165700  │     107100000      │ 2042800  │ 33831389400  │ '2023-01-05T09:50:00.000Z' │ 818478157200  │ 59180600  │ -623300  │ -8761958000  │  7468900  │ 114137739600  │ 454986889000  │ 340849149400  │ 32530800  │ 25061900  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.7  │
│   22    │ 1672912320000 │ 1214300 │ 849300  │  11200   │ 16076484700 │ 14912646200  │     166808000      │ 2074800  │ 31155938900  │ '2023-01-05T09:52:00.000Z' │ 849634096100  │ 61255400  │ -365000  │ -1163838500  │  7103900  │ 112973901100  │ 469899535200  │ 356925634100  │ 33380100  │ 26276200  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.2  │
│   23    │ 1672912440000 │ 1280300 │ 742100  │  20000   │ 14198713200 │ 12110146400  │      64782600      │ 2042400  │ 26373642200  │ '2023-01-05T09:54:00.000Z' │ 876007738300  │ 63297800  │ -538200  │ -2088566800  │  6565700  │ 110885334300  │ 482009681600  │ 371124347300  │ 34122200  │ 27556500  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.4  │
│   24    │ 1672912560000 │ 711200  │ 1718800 │   3000   │ 9040864300  │ 30406690500  │      71871400      │ 2433000  │ 39519426200  │ '2023-01-05T09:56:00.000Z' │ 915527164500  │ 65730800  │ 1007600  │ 21365826200  │  7573300  │ 132251160500  │ 512416372100  │ 380165211600  │ 35841000  │ 28267700  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │   4   │
│   25    │ 1672912680000 │ 818600  │ 1373500 │  16000   │ 11395930900 │ 23072187400  │     190512000      │ 2208100  │ 34658630300  │ '2023-01-05T09:58:00.000Z' │ 950185794800  │ 67938900  │  554900  │ 11676256500  │  8128200  │ 143927417000  │ 535488559500  │ 391561142500  │ 37214500  │ 29086300  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.2  │
│   26    │ 1672912800000 │ 865100  │ 1969800 │   800    │ 10529498200 │ 36541996100  │ 3311999.9999999995 │ 2835700  │ 47074806300  │ '2023-01-05T10:00:00.000Z' │ 997260601100  │ 70774600  │ 1104700  │ 26012497900  │  9232900  │ 169939914900  │ 572030555600  │ 402090640700  │ 39184300  │ 29951400  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  4.9  │
│   27    │ 1672912920000 │ 1156000 │ 2485900 │   7900   │ 15877851400 │ 46692716100  │     196175000      │ 3649800  │ 62766742500  │ '2023-01-05T10:02:00.000Z' │ 1060027343600 │ 74424400  │ 1329900  │ 30814864700  │ 10562800  │ 200754779600  │ 618723271700  │ 417968492100  │ 41670200  │ 31107400  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  5.8  │
│   28    │ 1672913040000 │ 1080100 │ 1765100 │  30700   │ 16435550500 │ 33005986100  │     447381200      │ 2875900  │ 49888917800  │ '2023-01-05T10:04:00.000Z' │ 1109916261400 │ 77300300  │  685000  │ 16570435600  │ 11247800  │ 217325215200  │ 651729257800  │ 434404042600  │ 43435300  │ 32187500  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  3.1  │
│   29    │ 1672913160000 │ 1124100 │ 1562900 │   3000   │ 16741003400 │ 24000406700  │       45000        │ 2690000  │ 40741455100  │ '2023-01-05T10:06:00.000Z' │ 1150657716500 │ 79990300  │  438800  │  7259403300  │ 11686600  │ 224584618500  │ 675729664500  │ 451145046000  │ 44998200  │ 33311600  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.4  │
│   30    │ 1672913280000 │ 1282200 │ 1299900 │   6000   │ 22895403400 │ 25123066700  │      69260000      │ 2588100  │ 48087730100  │ '2023-01-05T10:08:00.000Z' │ 1198745446600 │ 82578400  │  17700   │  2227663300  │ 11704300  │ 226812281800  │ 700852731200  │ 474040449400  │ 46298100  │ 34593800  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.4  │
│   31    │ 1672913400000 │ 1358200 │ 1047600 │   1200   │ 19380330500 │ 19822289000  │      79530000      │ 2407000  │ 39282149500  │ '2023-01-05T10:10:00.000Z' │ 1238027596100 │ 84985400  │ -310600  │  441958500   │ 11393700  │ 227254240300  │ 720675020200  │ 493420779900  │ 47345700  │ 35952000  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.1  │
│   32    │ 1672913520000 │ 1170000 │ 963300  │  32700   │ 18579286200 │ 18436729800  │     378151000      │ 2166000  │ 37394167000  │ '2023-01-05T10:12:00.000Z' │ 1275421763100 │ 87151400  │ -206700  │  -142556400  │ 11187000  │ 227111683900  │ 739111750000  │ 512000066100  │ 48309000  │ 37122000  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │   0   │
│   33    │ 1672913640000 │ 1457100 │ 1398400 │   9700   │ 23619611700 │ 30780859300  │     134810000      │ 2865200  │ 54535281000  │ '2023-01-05T10:14:00.000Z' │ 1329957044100 │ 90016600  │  -58700  │  7161247600  │ 11128300  │ 234272931500  │ 769892609300  │ 535619677800  │ 49707400  │ 38579100  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.4  │
│   34    │ 1672913760000 │ 921400  │ 865600  │   2600   │ 13681998700 │ 19578275900  │      68482000      │ 1789600  │ 33328756600  │ '2023-01-05T10:16:00.000Z' │ 1363285800700 │ 91806200  │  -55800  │  5896277200  │ 11072500  │ 240169208700  │ 789470885200  │ 549301676500  │ 50573000  │ 39500500  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.1  │
│   35    │ 1672913880000 │ 1240100 │ 955300  │   600    │ 17874668800 │ 19317772100  │      36480000      │ 2196000  │ 37228920900  │ '2023-01-05T10:18:00.000Z' │ 1400514721600 │ 94002200  │ -284800  │  1443103300  │ 10787700  │ 241612312000  │ 808788657300  │ 567176345300  │ 51528300  │ 40740600  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.3  │
│   36    │ 1672914000000 │ 1478400 │ 848400  │  20700   │ 19796644800 │ 15530449900  │     835880000      │ 2347500  │ 36162974700  │ '2023-01-05T10:20:00.000Z' │ 1436677696300 │ 96349700  │ -630000  │ -4266194900  │ 10157700  │ 237346117100  │ 824319107200  │ 586972990100  │ 52376700  │ 42219000  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  0.8  │
│   37    │ 1672914120000 │ 2706300 │ 1017100 │   1900   │ 28402921600 │ 20370806200  │      19002200      │ 3725300  │ 48792730000  │ '2023-01-05T10:22:00.000Z' │ 1485470426300 │ 100075000 │ -1689200 │ -8032115400  │  8468500  │ 229314001700  │ 844689913400  │ 615375911700  │ 53393800  │ 44925300  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.5  │
│   38    │ 1672914240000 │ 2383000 │ 754100  │   2500   │ 28893454200 │ 17220401600  │      57672000      │ 3139600  │ 46171527800  │ '2023-01-05T10:24:00.000Z' │ 1531641954100 │ 103214600 │ -1628900 │ -11673052600 │  6839600  │ 217640949100  │ 861910315000  │ 644269365900  │ 54147900  │ 47308300  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.2  │
│   39    │ 1672914360000 │ 1995400 │ 1077500 │   9100   │ 28959074300 │ 18706314200  │      44407000      │ 3082000  │ 47709795500  │ '2023-01-05T10:26:00.000Z' │ 1579351749600 │ 106296600 │ -917900  │ -10252760100 │  5921700  │ 207388189000  │ 880616629200  │ 673228440200  │ 55225400  │ 49303700  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.9  │
│   40    │ 1672914480000 │ 2094200 │ 781600  │   5500   │ 28237832100 │ 14762751400  │     138985000      │ 2881300  │ 43139568500  │ '2023-01-05T10:28:00.000Z' │ 1622491318100 │ 109177900 │ -1312600 │ -13475080700 │  4609100  │ 193913108300  │ 895379380600  │ 701466272300  │ 56007000  │ 51397900  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.5  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│   41    │ 1672914600000 │ 2564400 │ 710800  │  14900   │ 33553674600 │ 11449636300  │     279732000      │ 3290100  │ 45283042900  │ '2023-01-05T10:30:00.000Z' │ 1667774361000 │ 112468000 │ -1853600 │ -22104038300 │  2755500  │ 171809070000  │ 906829016900  │ 735019946900  │ 56717800  │ 53962300  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  4.2  │
│   42    │ 1672914720000 │ 2072500 │ 842200  │  287700  │ 28287810600 │ 15579111200  │     1098252500     │ 3202400  │ 44965174300  │ '2023-01-05T10:32:00.000Z' │ 1712739535300 │ 115670400 │ -1230300 │ -12708699400 │  1525200  │ 159100370600  │ 922408128100  │ 763307757500  │ 57560000  │ 56034800  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.4  │
│   43    │ 1672914840000 │ 1947200 │ 1091000 │   3100   │ 26953598000 │ 17441490500  │      60752000      │ 3041300  │ 44455840500  │ '2023-01-05T10:34:00.000Z' │ 1757195375800 │ 118711700 │ -856200  │ -9512107500  │  669000   │ 149588263100  │ 939849618600  │ 790261355500  │ 58651000  │ 57982000  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  1.8  │
│   44    │ 1672914960000 │ 1495700 │ 606800  │  11900   │ 21149801800 │ 10002811300  │      57150000      │ 2114400  │ 31209763100  │ '2023-01-05T10:36:00.000Z' │ 1788405138900 │ 120826100 │ -888900  │ -11146990500 │  -219900  │ 138441272600  │ 949852429900  │ 811411157300  │ 59257800  │ 59477700  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.1  │
│   45    │ 1672915080000 │ 1960300 │ 744600  │   7600   │ 28334680700 │ 12736902800  │     134362000      │ 2712500  │ 41205945500  │ '2023-01-05T10:38:00.000Z' │ 1829611084400 │ 123538600 │ -1215700 │ -15597777900 │ -1435600  │ 122843494700  │ 962589332700  │ 839745838000  │ 60002400  │ 61438000  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  2.9  │
│   46    │ 1672915200000 │ 2204300 │ 665000  │  12900   │ 31325912900 │ 11173987500  │     203535000      │ 2882200  │ 42703435400  │ '2023-01-05T10:40:00.000Z' │ 1872314519800 │ 126420800 │ -1539300 │ -20151925400 │ -2974900  │ 102691569300  │ 973763320200  │ 871071750900  │ 60667400  │ 63642300  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  3.8  │
│   47    │ 1672915320000 │ 2532400 │ 782300  │  28600   │ 41886605300 │ 12817048400  │     432007000      │ 3343300  │ 55135660700  │ '2023-01-05T10:42:00.000Z' │ 1927450180500 │ 129764100 │ -1750100 │ -29069556900 │ -4725000  │  73622012400  │ 986580368600  │ 912958356200  │ 61449700  │ 66174700  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  5.5  │
│   48    │ 1672915440000 │ 3322200 │ 956200  │  169100  │ 49083098600 │ 16655545200  │     2360536000     │ 4447500  │ 68099179800  │ '2023-01-05T10:44:00.000Z' │ 1995549360300 │ 134211600 │ -2366000 │ -32427553400 │ -7091000  │  41194459000  │ 1003235913800 │ 962041454800  │ 62405900  │ 69496900  │ 28725249510.8 │ 23431582009.2 │ 56216773635.4 │ 3615043.1 │ 1791583.1 │ 1586507.7 │ 205075.4 │ 5293667501.5 │  6.1  │
