"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
2944.4,-600,-2848000,18748000,1777.8,83.3,0.7,1500,-600,-2848000,5.1,"2023-01-12T09:15:00.000Z",1673514900000,5.3,5.1,5.3,41.7,58.3,0,0.5,1.2,,1.4,2100,3600,3600,,18748000,7950000,10798000,
2944.4,-1100,-5429000,21329000,1777.8,83.3,0,,-500,-2581000,5.17,"2023-01-12T09:50:00.000Z",1673517000000,5.17,5.16,5.16,0,100,0,,0.3,,Infinity,500,500,4100,,2581000,,2581000,
2944.4,-2300,-11574000,28532000,1777.8,83.3,0.1,100,-1200,-6145000,5.29,"2023-01-12T10:00:00.000Z",1673517600000,5.29,5.1,5.16,7.1,92.9,0,0,0.7,,13,1300,1400,5500,,7203000,529000,6674000,
2944.4,-3300,-16691000,33649000,1777.8,83.3,0,,-1000,-5117000,5.11,"2023-01-12T10:20:00.000Z",1673518800000,5.13,5.11,5.13,0,100,0,,0.6,,Infinity,1000,1000,6500,,5117000,,5117000,
2944.4,-4300,-21819000,38777000,1777.8,83.3,0,,-1000,-5128000,5.11,"2023-01-12T11:05:00.000Z",1673521500000,5.15,5.11,5.15,0,100,0,,0.6,,Infinity,1000,1000,7500,,5128000,,5128000,
2944.4,-4800,-24374000,41332000,1777.8,83.3,0,,-500,-2555000,5.11,"2023-01-12T11:10:00.000Z",1673521800000,5.11,5.11,5.11,0,100,0,,0.3,,Infinity,500,500,8000,,2555000,,2555000,
2944.4,-4700,-23847000,41859000,1777.8,83.3,Infinity,100,100,527000,5.27,"2023-01-12T11:20:00.000Z",1673522400000,5.27,5.27,5.27,100,0,0,0,,,0,,100,8100,,527000,527000,,
2944.4,-4700,-23847000,52419000,1777.8,83.3,1,1000,0,0,5.28,"2023-01-12T11:25:00.000Z",1673522700000,5.28,5.28,5.28,50,50,0,0.3,0.6,,1,1000,2000,10100,,10560000,5280000,5280000,
2944.4,28300,150723000,226989000,1777.8,83.3,Infinity,33000,33000,174570000,5.29,"2023-01-12T13:00:00.000Z",1673528400000,5.29,5.29,5.29,100,0,0,11.2,,,0,,33000,43100,,174570000,174570000,,
2944.4,26300,140143000,237569000,1777.8,83.3,0,,-2000,-10580000,5.29,"2023-01-12T13:10:00.000Z",1673529000000,5.29,5.29,5.29,0,100,0,,1.1,,Infinity,2000,2000,45100,,10580000,,10580000,
2944.4,26300,140143000,245504000,1777.8,83.3,NaN,,0,0,5.29,"2023-01-12T13:15:00.000Z",1673529300000,5.29,5.29,5.29,0,0,100,,,18,NaN,,1500,46600,1500,7935000,,,7935000
2944.4,26600,141730000,247091000,1777.8,83.3,Infinity,300,300,1587000,5.29,"2023-01-12T13:35:00.000Z",1673530500000,5.29,5.29,5.29,100,0,0,0.1,,,0,,300,46900,,1587000,1587000,,
2944.4,24600,131150000,257671000,1777.8,83.3,0,,-2000,-10580000,5.29,"2023-01-12T13:50:00.000Z",1673531400000,5.29,5.29,5.29,0,100,0,,1.1,,Infinity,2000,2000,48900,,10580000,,10580000,
2944.4,23900,127447000,261374000,1777.8,83.3,0,,-700,-3703000,5.29,"2023-01-12T13:55:00.000Z",1673531700000,5.29,5.29,5.29,0,100,0,,0.4,,Infinity,700,700,49600,,3703000,,3703000,
2944.4,35200,187337000,323380000,1777.8,83.3,57.5,11500,11300,59890000,5.3,"2023-01-12T14:00:00.000Z",1673532000000,5.3,5.29,5.29,98.3,1.7,0,3.9,0.1,,0,200,11700,61300,,62006000,60948000,1058000,
2944.4,30200,160886000,349831000,1777.8,83.3,0,,-5000,-26451000,5.29,"2023-01-12T14:05:00.000Z",1673532300000,5.3,5.29,5.3,0,100,0,,2.8,,Infinity,5000,5000,66300,,26451000,,26451000,
2944.4,26200,139726000,429181000,1777.8,83.3,0.6,5500,-4000,-21160000,5.29,"2023-01-12T14:25:00.000Z",1673533500000,5.29,5.29,5.29,36.7,63.3,0,1.9,5.3,,1.7,9500,15000,81300,,79350000,29095000,50255000,
2944.4,21000,112374000,456533000,1777.8,83.3,0,,-5200,-27352000,5.26,"2023-01-12T14:45:00.000Z",1673534700000,5.26,5.26,5.26,0,100,0,,2.9,,Infinity,5200,5200,86500,,27352000,,27352000,
