"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
20427600,277356308700,929859762300,652503453600,1623455533700,63520900,43093300,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,6.9,4711600,2635200,46080985400,"2023-01-06T09:58:00.000Z",1672999080000,2076400,6822900,109648800,34900,100924971600,73297686000,27216700600,410585000
24717400,339494610900,1012751864000,673257253100,1727161730900,69099500,44382100,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,9.3,5578600,4289800,62138302200,"2023-01-06T10:00:00.000Z",1672999200000,1288800,6871400,116520200,4000,103706197200,82892101700,20753799500,60296000
26396900,365855115900,1064572271000,698717155100,1805017805400,72592600,46195700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3.9,3493100,1679500,26360505000,"2023-01-06T10:02:00.000Z",1672999320000,1813600,5338300,121858500,31600,77856074500,51820407000,25459902000,575765500
26768300,372401452900,1108120608100,735719155200,1885890730600,75327000,48558700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,1,2734400,371400,6546337000,"2023-01-06T10:04:00.000Z",1672999440000,2363000,5113800,126972300,16400,80872925200,43548337100,37002000100,322588000
26060600,362858037400,1146928465300,784070427900,1973331445500,77762700,51702100,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,1.4,2435700,-707700,-9543415500,"2023-01-06T10:06:00.000Z",1672999560000,3143400,5587900,132560200,8800,87440714900,38807857200,48351272700,281585000
24542600,339123256300,1164876339400,825753083100,2033029024800,78904900,54362300,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3.5,1142200,-1518000,-23734781100,"2023-01-06T10:08:00.000Z",1672999680000,2660200,3806900,136367100,4500,59697579300,17947874100,41682655200,67050000
23836200,333137218500,1188085594900,854948376400,2085796893600,80025800,56189600,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.9,1120900,-706400,-5986037800,"2023-01-06T10:10:00.000Z",1672999800000,1827300,2961100,139328200,12900,52767868800,23209255500,29195293300,363320000
23003700,321899868900,1205970289400,884070420500,2132804766200,81022900,58019200,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,1.7,997100,-832500,-11237349600,"2023-01-06T10:12:00.000Z",1672999920000,1829600,2826900,142155100,200,47007872600,17884694500,29122044100,1134000
22360200,312997649200,1226910779200,913913130000,2183621649500,82168900,59808700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,1.3,1146000,-643500,-8902219700,"2023-01-06T10:14:00.000Z",1673000040000,1789500,2937600,145092700,2100,50816883300,20940489800,29842709500,33684000
24057500,351398265400,1280049028900,928650763500,2251735724700,84790200,60732700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,5.7,2621300,1697300,38400616200,"2023-01-06T10:16:00.000Z",1673000160000,924000,3553900,148646600,8600,68114075200,53138249700,14737633500,238192000
26121500,393516994900,1334043401200,940526406300,2317778767800,87541300,61419800,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,6.3,2751100,2064000,42118729500,"2023-01-06T10:18:00.000Z",1673000280000,687100,3450300,152096900,12100,66043043100,53994372300,11875642800,173028000
27768700,420354548000,1378383848400,958029300400,2379721219100,90169300,62400600,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,4,2628000,1647200,26837553100,"2023-01-06T10:20:00.000Z",1673000400000,980800,3612200,155709100,3400,61942451300,44340447200,17502894100,99110000
28061600,424621765400,1406082603700,981460838300,2430868862300,91867800,63806200,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.6,1698500,292900,4267217400,"2023-01-06T10:22:00.000Z",1673000520000,1405600,3106300,158815400,2200,51147643200,27698755300,23431537900,17350000
27486700,420543233100,1427542047400,1006998814300,2478329847000,93055600,65568900,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.6,1187800,-574900,-4078532300,"2023-01-06T10:24:00.000Z",1673000640000,1762700,2974300,161789700,23800,47460984700,21459443700,25537976000,463565000
27057200,416634966800,1454839931100,1038204964300,2536867255700,94481700,67424500,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.6,1426100,-429500,-3908266300,"2023-01-06T10:26:00.000Z",1673000760000,1855600,3283100,165072800,1400,58537408700,27297883700,31206150000,33375000
26231700,400512146000,1472597168400,1072085022400,2588516960100,95989000,69757300,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.4,1507300,-825500,-16122820800,"2023-01-06T10:28:00.000Z",1673000880000,2332800,3840500,168913300,400,51649704400,17757237300,33880058100,12409000
26034400,399309832900,1498846334200,1099536501300,2642278900800,97420600,71386200,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.2,1431600,-197300,-1202313100,"2023-01-06T10:30:00.000Z",1673001000000,1628900,3065600,171978900,5100,53761940700,26249165800,27451478900,61296000
26409900,405459995600,1524310303400,1118850307800,2687191116500,99099500,72689600,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.9,1678900,375500,6150162700,"2023-01-06T10:32:00.000Z",1673001120000,1303400,2987600,174966500,5300,44912215700,25463969200,19313806500,134440000
25354000,388334915500,1539643363000,1151308447500,2735572766800,100214900,74860900,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.6,1115400,-1055900,-17125080100,"2023-01-06T10:34:00.000Z",1673001240000,2171300,3322100,178288600,35400,48381650300,15333059600,32458139700,590451000
24626000,372643126400,1559293615100,1186650488700,2790576870100,101403300,76777300,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.3,1188400,-728000,-15691789100,"2023-01-06T10:36:00.000Z",1673001360000,1916400,3105400,181394000,600,55004103300,19650252100,35342041200,11810000
23813700,361844725700,1573357888000,1211513162300,2829708957600,102255800,78442100,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,1.6,852500,-812300,-10798400700,"2023-01-06T10:38:00.000Z",1673001480000,1664800,2526900,183920900,9600,39132087500,14064272900,24862673600,205141000
23351100,356781466800,1588216280500,1231434813700,2864664346500,103071900,79720800,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.8,816100,-462600,-5063258900,"2023-01-06T10:40:00.000Z",1673001600000,1278700,2115000,186035900,20200,34955388900,14858392500,19921651400,175345000
24315700,377232921700,1623317560100,1246084638400,2914794355800,104885700,80570000,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3.1,1813800,964600,20451454900,"2023-01-06T10:42:00.000Z",1673001720000,849200,2676700,188712600,13700,50130009300,35101279600,14649824700,378905000
25094500,390912376100,1649749499200,1258837123100,2954067682600,106509700,81415200,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2,1624000,778800,13679454400,"2023-01-06T10:44:00.000Z",1673001840000,845200,2473800,191186400,4600,39273326800,26431939100,12752484700,88903000.00000001
25134700,392793196200,1672173615500,1279380419300,2997172134100,107638500,82503800,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.3,1128800,40200,1880820100,"2023-01-06T10:46:00.000Z",1673001960000,1088600,2223200,193409600,5800,43104451500,22424116300,20543296200,137039000
24234000,376306353500,1684956333900,1308649980400,3039359281600,108375400,84141400,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.5,736900,-900700,-16486842700,"2023-01-06T10:48:00.000Z",1673002080000,1637600,2377200,195786800,2700,42187147500,12782718400,29269561100,134868000
25099600,390856515200,1724488237400,1333631722200,3104022206700,110781900,85682300,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.2,2406500,865600,14550161700,"2023-01-06T10:50:00.000Z",1673002200000,1540900,3959400,199746200,12000,64662925100,39531903500,24981741800,149279800
24723500,388104794800,1746891206900,1358786412100,3151629770100,112020500,87297000,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.4,1238600,-376100,-2751720400,"2023-01-06T10:52:00.000Z",1673002320000,1614700,2855900,202602100,2600,47607563400,22402969500,25154689900,49904000
24659200,388614910300,1766899709900,1378284799600,3191169881600,113169100,88509900,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.1,1148600,-64300,510115500,"2023-01-06T10:54:00.000Z",1673002440000,1212900,2362700,204964800,1200,39540111500,20008503000,19498387500,33221000
24547400,386935537300,1793933483100,1406997945800,3246923560000,114771000,90223600,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.3,1601900,-111800,-1679373000,"2023-01-06T10:56:00.000Z",1673002560000,1713700,3316100,208280900,500,55753678400,27033773200,28713146200,6759000
25789900,405264088400,1837630964200,1432366875800,3316021700100,117542200,91752300,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.7,2771200,1242500,18328551100,"2023-01-06T10:58:00.000Z",1673002680000,1528700,4303800,212584700,3900,69098140100,43697481100,25368930000,31729000
32567100,498624452300,1948623213900,1449998761600,3444709385600,125372100,92805000,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,14,7829900,6777200,93360363900,"2023-01-06T11:00:00.000Z",1673002800000,1052700,8884000,221468700,1400,128687685500,110992249700,17631885800,63550000
34445200,527127493000,2006214225300,1479086732300,3531915921700,129250700,94805500,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,4.3,3878600,1878100,28503040700,"2023-01-06T11:02:00.000Z",1673002920000,2000500,5895900,227364600,16800,87206536100,57591011400,29087970700,527554000
35733300,547129380000,2048396537400,1501267157400,3596282178900,131747100,96013800,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3,2496400,1288100,20001887000,"2023-01-06T11:04:00.000Z",1673003040000,1208300,3704800,231069400,100,64366257200,42182312100,22180425100,3520000.0000000005
37533700,575461641200,2100660776700,1525199135500,3672506320300,135036400,97502700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,4.2,3289300,1800400,28332261200,"2023-01-06T11:06:00.000Z",1673003160000,1488900,4779900,235849300,1700,76224141400,52264239300,23931978100,27924000
38569900,593862122000,2138987318700,1545125196700,3730795065000,137395300,98825400,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.8,2358900,1036200,18400480800,"2023-01-06T11:08:00.000Z",1673003280000,1322700,3684000,239533300,2400,58288744700,38326542000,19926061200,36141500
42226800,653890272000,2222982042800,1569091770800,3839155373200,142411700,100184900,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,9,5016400,3656900,60028150000,"2023-01-06T11:10:00.000Z",1673003400000,1359500,6397100,245930400,21200,108360308200,83994724100,23966574100,399010000
44635300,690550454300,2283865890100,1593315435800,3924582795500,146300900,101665600,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,5.5,3889200,2408500,36660182300,"2023-01-06T11:12:00.000Z",1673003520000,1480700,5379500,251309900,9600,85427422300,60883847300,24223665000,319910000
47390000,714867344600,2332739173500,1617871828900,3998051747000,150544800,103154800,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3.6,4243900,2754700,24316890300,"2023-01-06T11:14:00.000Z",1673003640000,1489200,5737600,257047500,4500,73468951500,48873283400,24556393100,39275000
48358600,730636281200,2377189183600,1646552902400,4071302335600,153402000,105043400,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.4,2857200,968600,15768936600,"2023-01-06T11:16:00.000Z",1673003760000,1888600,4754700,261802200,8900,73250588600,44450010100,28681073500,119505000
49289500,739550363500,2412994338200,1673443974700,4134018919500,155735000,106445500,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,1.3,2333000,930900,8914082300,"2023-01-06T11:18:00.000Z",1673003880000,1402100,3738100,265540300,3000,62716583900,35805154600,26891072300,20357000
48343800,720007826100,2430343747200,1710335921100,4188417662900,157170000,108826200,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.9,1435000,-945700,-19542537400,"2023-01-06T11:20:00.000Z",1673004000000,2380700,3831800,269372100,16100,54398743400,17349409000,36891946400,157388000
47713300,718277311500,2464345857900,1746068546400,4258553971900,158944000,111230700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.3,1774000,-630500,-1730514600,"2023-01-06T11:22:00.000Z",1673004120000,2404500,4202300,273574400,23800,70136309000,34002110700,35732625300,401573000
47350000,713526129100,2480765658800,1767239529700,4296191012100,160067800,112717800,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0.7,1123800,-363300,-4751182400,"2023-01-06T11:24:00.000Z",1673004240000,1487100,2616000,276190400,5100,37637040200,16419800900,21170983300,46256000
46083000,690854727900,2497387620600,1806532892700,4352252258900,161114700,115031700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3.4,1046900,-1267000,-22671401200,"2023-01-06T11:26:00.000Z",1673004360000,2313900,3364100,279554500,3300,56061246800,16621961800,39293363000,145922000
44473200,666457082600,2519046074000,1852588991400,4420016398000,162439300,117966100,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3.6,1324600,-1609800,-24397645300,"2023-01-06T11:28:00.000Z",1673004480000,2934400,4262300,283816800,3300,67764139100,21658453400,46056098700,49587000
44466800,666363817600,2519048569000,1852684751400,4420114653000,162439400,117972600,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,0,100,-6400,-93265000,"2023-01-06T11:30:00.000Z",1673004600000,6500,6600,283823400,0,98255000,2495000,95760000,0
41912100,619057056000,2567219626300,1948162570300,4566556039700,165542500,123630400,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,7.1,3103100,-2554700,-47306761600,"2023-01-06T13:00:00.000Z",1673010000000,5657800,8934800,292758200,173900,146441386700,48171057300,95477818900,2792510500
39906100,586738854900,2585134194800,1998395339900,4634918505800,166663200,126757100,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,4.8,1120700,-2006000,-32318201100,"2023-01-06T13:02:00.000Z",1673010120000,3126700,4259700,297017900,12300,68362466100,17914568500,50232769600,215128000
38026100,566347590800,2604790781400,2038443190600,4694916154100,168088000,130061900,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3,1424800,-1880000,-20391264100,"2023-01-06T13:04:00.000Z",1673010240000,3304800,4747300,301765200,17700,59997648300,19656586600,40047850700,293211000
35644600,526395493400,2617212617300,2090817123900,4759951022300,169143000,133498400,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,6,1055000,-2381500,-39952097400,"2023-01-06T13:06:00.000Z",1673010360000,3436500,4506000,306271200,14500,65034868200,12421835900,52373933300,239099000
34205000,509237789100,2636933214000,2127695424900,4816744580000,170307700,136102700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.6,1164700,-1439600,-17157704300,"2023-01-06T13:08:00.000Z",1673010480000,2604300,3778700,310049900,9700,56793557700,19720596700,36878301000,194660000
33716700,502250639700,2661977496600,2159726856900,4873834894600,171969900,138253200,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,1,1662200,-488300,-6987149400,"2023-01-06T13:10:00.000Z",1673010600000,2150500,3813200,313863100,500,57090314600,25044282600,32031432000,14600000
33415400,486263026800,2686227051400,2199964024600,4939526261500,173722800,140307400,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.4,1752900,-301300,-15987612900,"2023-01-06T13:12:00.000Z",1673010720000,2054200,3897500,317760600,90400,65691366900,24249554800,40237167700,1204644400
34667800,499969097900,2757097913100,2257128815200,5067720963800,178448600,143780800,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2,4725800,1252400,13706071100,"2023-01-06T13:14:00.000Z",1673010840000,3473400,8204600,325965200,5400,128194702300,70870861700,57164790600,159050000
32596400,458232388700,2774280866800,2316048478100,5143973039400,179522900,146926500,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,6.2,1074300,-2071400,-41736709200,"2023-01-06T13:16:00.000Z",1673010960000,3145700,4229800,330195000,9800,76252075600,17182953700,58919662900,149459000
31288700,439605189000,2796496445100,2356891256100,5207469644700,180962200,149673500,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,2.8,1439300,-1307700,-18627199700,"2023-01-06T13:18:00.000Z",1673011080000,2747000,4201100,334396100,14800,63496605300,22215578300,40842778000,438249000
29386700,414166436100,2819545796800,2405379360700,5279498661000,182242400,152855700,29747034907.5,36435155821.8,69411884023.3,4388221.1,1906954.1,2283057.9,-376103.8,-6688120914.3,3.8,1280200,-1902000,-25438752900,"2023-01-06T13:20:00.000Z",1673011200000,3182200,4529600,338925700,67200,72029016300,23049351700,48488104600,491560000
