┌─────────┬───────────────┬──────────┬─────────┬──────────┬──────────────┬──────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬────────────────┬───────────┬───────────┬───────────────┬───────────┬───────────────┐
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
│   21    │ 1672998360000 │ 1523800  │ 2375700 │  11100   │ 20413745000  │ 39870531000  │     349436000      │ 3910600  │ 60633712000  │ '2023-01-06T09:46:00.000Z' │ 1229881606000  │ 77100700  │  851900   │  19456786000  │  6826300  │  96960754000  │
│   22    │ 1672998480000 │ 1480200  │ 3526100 │  12700   │ 22836828000  │ 58244138000  │     200233000      │ 5019000  │ 81281199000  │ '2023-01-06T09:48:00.000Z' │ 1311162805000  │ 82119700  │  2045900  │  35407310000  │  8872200  │ 132368064000  │
│   23    │ 1672998600000 │ 1169000  │ 4401600 │   2000   │ 18331795000  │ 71051125000  │      29160000      │ 5572600  │ 89412080000  │ '2023-01-06T09:50:00.000Z' │ 1400574885000  │ 87692300  │  3232600  │  52719330000  │ 12104800  │ 185087394000  │
│   24    │ 1672998720000 │ 1730100  │ 3579600 │   9400   │ 32520141000  │ 54744129000  │     207792000      │ 5319100  │ 87472062000  │ '2023-01-06T09:52:00.000Z' │ 1488046947000  │ 93011400  │  1849500  │  22223988000  │ 13954300  │ 207311382000  │
│   25    │ 1672998840000 │ 1615000  │ 2844000 │   4900   │ 31800014000  │ 52620939000  │     232755000      │ 4463900  │ 84653708000  │ '2023-01-06T09:54:00.000Z' │ 1572700655000  │ 97475300  │  1229000  │  20820925000  │ 15183300  │ 228132307000  │
│   26    │ 1672998960000 │ 1311800  │ 3920900 │  117900  │ 25367258000  │ 66352694000  │     3020000000     │ 5350600  │ 94739952000  │ '2023-01-06T09:56:00.000Z' │ 1667440607000  │ 102825900 │  2609100  │  40985436000  │ 17792400  │ 269117743000  │
│   27    │ 1672999080000 │ 2076400  │ 4711600 │  34900   │ 37203304000  │ 82361613000  │     410585000      │ 6822900  │ 119975502000 │ '2023-01-06T09:58:00.000Z' │ 1787416109000  │ 109648800 │  2635200  │  45158309000  │ 20427600  │ 314276052000  │
│   28    │ 1672999200000 │ 1288800  │ 5578600 │   4000   │ 22768283000  │ 92914769000  │      60296000      │ 6871400  │ 115743348000 │ '2023-01-06T10:00:00.000Z' │ 1903159457000  │ 116520200 │  4289800  │  70146486000  │ 24717400  │ 384422538000  │
│   29    │ 1672999320000 │ 1813600  │ 3493100 │  31600   │ 27503856000  │ 59474745000  │     610231000      │ 5338300  │ 87588832000  │ '2023-01-06T10:02:00.000Z' │ 1990748289000  │ 121858500 │  1679500  │  31970889000  │ 26396900  │ 416393427000  │
│   30    │ 1672999440000 │ 2363000  │ 2734400 │  16400   │ 37147954000  │ 46242740000  │     322588000      │ 5113800  │ 83713282000  │ '2023-01-06T10:04:00.000Z' │ 2074461571000  │ 126972300 │  371400   │  9094786000   │ 26768300  │ 425488213000  │
│   31    │ 1672999560000 │ 3143400  │ 2435700 │   8800   │ 51096225000  │ 41775087000  │     281585000      │ 5587900  │ 93152897000  │ '2023-01-06T10:06:00.000Z' │ 2167614468000  │ 132560200 │  -707700  │  -9321138000  │ 26060600  │ 416167075000  │
│   32    │ 1672999680000 │ 2660200  │ 1142200 │   4500   │ 44028507000  │ 19164756000  │      67050000      │ 3806900  │ 63260313000  │ '2023-01-06T10:08:00.000Z' │ 2230874781000  │ 136367100 │ -1518000  │ -24863751000  │ 24542600  │ 391303324000  │
│   33    │ 1672999800000 │ 1827300  │ 1120900 │  12900   │ 30543244000  │ 23915049000  │     363320000      │ 2961100  │ 54821613000  │ '2023-01-06T10:10:00.000Z' │ 2285696394000  │ 139328200 │  -706400  │  -6628195000  │ 23836200  │ 384675129000  │
│   34    │ 1672999920000 │ 1829600  │ 997100  │   200    │ 30471793000  │ 18919159000  │      1134000       │ 2826900  │ 49392086000  │ '2023-01-06T10:12:00.000Z' │ 2335088480000  │ 142155100 │  -832500  │ -11552634000  │ 23003700  │ 373122495000  │
│   35    │ 1673000040000 │ 1789500  │ 1146000 │   2100   │ 30141910000  │ 22139090000  │      33684000      │ 2937600  │ 52314684000  │ '2023-01-06T10:14:00.000Z' │ 2387403164000  │ 145092700 │  -643500  │  -8002820000  │ 22360200  │ 365119675000  │
│   36    │ 1673000160000 │  924000  │ 2621300 │   8600   │ 15539331000  │ 56375709000  │     238192000      │ 3553900  │ 72153232000  │ '2023-01-06T10:16:00.000Z' │ 2459556396000  │ 148646600 │  1697300  │  40836378000  │ 24057500  │ 405956053000  │
│   37    │ 1673000280000 │  687100  │ 2751100 │  12100   │ 12554763000  │ 55371294000  │     173028000      │ 3450300  │ 68099085000  │ '2023-01-06T10:18:00.000Z' │ 2527655481000  │ 152096900 │  2064000  │  42816531000  │ 26121500  │ 448772584000  │
│   38    │ 1673000400000 │  980800  │ 2628000 │   3400   │ 18547948000  │ 47491493000  │      99110000      │ 3612200  │ 66138551000  │ '2023-01-06T10:20:00.000Z' │ 2593794032000  │ 155709100 │  1647200  │  28943545000  │ 27768700  │ 477716129000  │
│   39    │ 1673000520000 │ 1405600  │ 1698500 │   2200   │ 24711157000  │ 29440312000  │      37330000      │ 3106300  │ 54188799000  │ '2023-01-06T10:22:00.000Z' │ 2647982831000  │ 158815400 │  292900   │  4729155000   │ 28061600  │ 482445284000  │
│   40    │ 1673000640000 │ 1762700  │ 1187800 │  23800   │ 27399113000  │ 22376226000  │     463565000      │ 2974300  │ 50238904000  │ '2023-01-06T10:24:00.000Z' │ 2698221735000  │ 161789700 │  -574900  │  -5022887000  │ 27486700  │ 477422397000  │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┤
│   41    │ 1673000760000 │ 1855600  │ 1426100 │   1400   │ 32226129000  │ 28202678000  │      33375000      │ 3283100  │ 60462182000  │ '2023-01-06T10:26:00.000Z' │ 2758683917000  │ 165072800 │  -429500  │  -4023451000  │ 27057200  │ 473398946000  │
│   42    │ 1673000880000 │ 2332800  │ 1507300 │   400    │ 35156880000  │ 28929354000  │      12409000      │ 3840500  │ 64098643000  │ '2023-01-06T10:28:00.000Z' │ 2822782560000  │ 168913300 │  -825500  │  -6227526000  │ 26231700  │ 467171420000  │
│   43    │ 1673001000000 │ 1628900  │ 1431600 │   5100   │ 29438390000  │ 33337870000  │      61296000      │ 3065600  │ 62837556000  │ '2023-01-06T10:30:00.000Z' │ 2885620116000  │ 171978900 │  -197300  │  3899480000   │ 26034400  │ 471070900000  │
│   44    │ 1673001120000 │ 1303400  │ 1678900 │   5300   │ 21666951000  │ 32669956000  │     134440000      │ 2987600  │ 54471347000  │ '2023-01-06T10:32:00.000Z' │ 2940091463000  │ 174966500 │  375500   │  11003005000  │ 26409900  │ 482073905000  │
│   45    │ 1673001240000 │ 2171300  │ 1115400 │  35400   │ 35007288000  │ 20759228000  │     597444000      │ 3322100  │ 56363960000  │ '2023-01-06T10:34:00.000Z' │ 2996455423000  │ 178288600 │ -1055900  │ -14248060000  │ 25354000  │ 467825845000  │
│   46    │ 1673001360000 │ 1916400  │ 1188400 │   600    │ 37071510000  │ 25081915000  │      11810000      │ 3105400  │ 62165235000  │ '2023-01-06T10:36:00.000Z' │ 3058620658000  │ 181394000 │  -728000  │ -11989595000  │ 24626000  │ 455836250000  │
│   47    │ 1673001480000 │ 1664800  │ 852500  │   9600   │ 30546584000  │ 16673561000  │     205141000      │ 2526900  │ 47425286000  │ '2023-01-06T10:38:00.000Z' │ 3106045944000  │ 183920900 │  -812300  │ -13873023000  │ 23813700  │ 441963227000  │
│   48    │ 1673001600000 │ 1278700  │ 816100  │  20200   │ 22926044000  │ 16222527000  │     175345000      │ 2115000  │ 39323916000  │ '2023-01-06T10:40:00.000Z' │ 3145369860000  │ 186035900 │  -462600  │  -6703517000  │ 23351100  │ 435259710000  │
│   49    │ 1673001720000 │  849200  │ 1813800 │  13700   │ 16060113000  │ 39827149000  │     378905000      │ 2676700  │ 56266167000  │ '2023-01-06T10:42:00.000Z' │ 3201636027000  │ 188712600 │  964600   │  23767036000  │ 24315700  │ 459026746000  │
│   50    │ 1673001840000 │  845200  │ 1624000 │   4600   │ 15085849000  │ 27924545000  │ 88903000.00000001  │ 2473800  │ 43099297000  │ '2023-01-06T10:44:00.000Z' │ 3244735324000  │ 191186400 │  778800   │  12838696000  │ 25094500  │ 471865442000  │
│   51    │ 1673001960000 │ 1088600  │ 1128800 │   5800   │ 21310728000  │ 22961878000  │     176000000      │ 2223200  │ 44448606000  │ '2023-01-06T10:46:00.000Z' │ 3289183930000  │ 193409600 │   40200   │  1651150000   │ 25134700  │ 473516592000  │
│   52    │ 1673002080000 │ 1637600  │ 736900  │   2700   │ 31322606000  │ 14357542000  │     142860000      │ 2377200  │ 45823008000  │ '2023-01-06T10:48:00.000Z' │ 3335006938000  │ 195786800 │  -900700  │ -16965064000  │ 24234000  │ 456551528000  │
│   53    │ 1673002200000 │ 1540900  │ 2406500 │  12000   │ 28868651000  │ 57283634000  │     159070000      │ 3959400  │ 86311355000  │ '2023-01-06T10:50:00.000Z' │ 3421318293000  │ 199746200 │  865600   │  28414983000  │ 25099600  │ 484966511000  │
│   54    │ 1673002320000 │ 1614700  │ 1238600 │   2600   │ 34462273000  │ 27320547000  │      49904000      │ 2855900  │ 61832724000  │ '2023-01-06T10:52:00.000Z' │ 3483151017000  │ 202602100 │  -376100  │  -7141726000  │ 24723500  │ 477824785000  │
│   55    │ 1673002440000 │ 1212900  │ 1148600 │   1200   │ 21712671000  │ 20599911000  │      33221000      │ 2362700  │ 42345803000  │ '2023-01-06T10:54:00.000Z' │ 3525496820000  │ 204964800 │  -64300   │  -1112760000  │ 24659200  │ 476712025000  │
│   56    │ 1673002560000 │ 1713700  │ 1601900 │   500    │ 29671387000  │ 27551455000  │      6759000       │ 3316100  │ 57229601000  │ '2023-01-06T10:56:00.000Z' │ 3582726421000  │ 208280900 │  -111800  │  -2119932000  │ 24547400  │ 474592093000  │
│   57    │ 1673002680000 │ 1528700  │ 2771200 │   3900   │ 26677620000  │ 44787490000  │     255505000      │ 4303800  │ 71720615000  │ '2023-01-06T10:58:00.000Z' │ 3654447036000  │ 212584700 │  1242500  │  18109870000  │ 25789900  │ 492701963000  │
│   58    │ 1673002800000 │ 1052700  │ 7829900 │   1400   │ 18184133000  │ 111408533000 │      63550000      │ 8884000  │ 129656216000 │ '2023-01-06T11:00:00.000Z' │ 3784103252000  │ 221468700 │  6777200  │  93224400000  │ 32567100  │ 585926363000  │
│   59    │ 1673002920000 │ 2000500  │ 3878600 │  16800   │ 29456302000  │ 69378612000  │     527554000      │ 5895900  │ 99362468000  │ '2023-01-06T11:02:00.000Z' │ 3883465720000  │ 227364600 │  1878100  │  39922310000  │ 34445200  │ 625848673000  │
│   60    │ 1673003040000 │ 1208300  │ 2496400 │   100    │ 22599106000  │ 43171422000  │ 3520000.0000000005 │ 3704800  │ 65774048000  │ '2023-01-06T11:04:00.000Z' │ 3949239768000  │ 231069400 │  1288100  │  20572316000  │ 35733300  │ 646420989000  │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┤
│   61    │ 1673003160000 │ 1488900  │ 3289300 │   1700   │ 25408600000  │ 58550247000  │      27924000      │ 4779900  │ 83986771000  │ '2023-01-06T11:06:00.000Z' │ 4033226539000  │ 235849300 │  1800400  │  33141647000  │ 37533700  │ 679562636000  │
│   62    │ 1673003280000 │ 1322700  │ 2358900 │   2400   │ 21479706000  │ 41033832000  │      43634000      │ 3684000  │ 62557172000  │ '2023-01-06T11:08:00.000Z' │ 4095783711000  │ 239533300 │  1036200  │  19554126000  │ 38569900  │ 699116762000  │
│   63    │ 1673003400000 │ 1359500  │ 5016400 │  21200   │ 24134506000  │ 89490323000  │     399010000      │ 6397100  │ 114023839000 │ '2023-01-06T11:10:00.000Z' │ 4209807550000  │ 245930400 │  3656900  │  65355817000  │ 42226800  │ 764472579000  │
│   64    │ 1673003520000 │ 1480700  │ 3889200 │   9600   │ 25209678000  │ 68898125000  │     319910000      │ 5379500  │ 94427713000  │ '2023-01-06T11:12:00.000Z' │ 4304235263000  │ 251309900 │  2408500  │  43688447000  │ 44635300  │ 808161026000  │
│   65    │ 1673003640000 │ 1489200  │ 4243900 │   4500   │ 25169879000  │ 71712821000  │      39275000      │ 5737600  │ 96921975000  │ '2023-01-06T11:14:00.000Z' │ 4401157238000  │ 257047500 │  2754700  │  46542942000  │ 47390000  │ 854703968000  │
│   66    │ 1673003760000 │ 1888600  │ 2857200 │   8900   │ 29686567000  │ 52712839000  │     119505000      │ 4754700  │ 82518911000  │ '2023-01-06T11:16:00.000Z' │ 4483676149000  │ 261802200 │  968600   │  23026272000  │ 48358600  │ 877730240000  │
│   67    │ 1673003880000 │ 1402100  │ 2333000 │   3000   │ 27308954000  │ 42059494000  │      20357000      │ 3738100  │ 69388805000  │ '2023-01-06T11:18:00.000Z' │ 4553064954000  │ 265540300 │  930900   │  14750540000  │ 49289500  │ 892480780000  │
│   68    │ 1673004000000 │ 2380700  │ 1435000 │  16100   │ 45594635000  │ 22764988000  │     157388000      │ 3831800  │ 68517011000  │ '2023-01-06T11:20:00.000Z' │ 4621581965000  │ 269372100 │  -945700  │ -22829647000  │ 48343800  │ 869651133000  │
│   69    │ 1673004120000 │ 2404500  │ 1774000 │  23800   │ 39492162000  │ 36786024000  │     401573000      │ 4202300  │ 76679759000  │ '2023-01-06T11:22:00.000Z' │ 4698261724000  │ 273574400 │  -630500  │  -2706138000  │ 47713300  │ 866944995000  │
│   70    │ 1673004240000 │ 1487100  │ 1123800 │   5100   │ 24322129000  │ 18285833000  │      46256000      │ 2616000  │ 42654218000  │ '2023-01-06T11:24:00.000Z' │ 4740915942000  │ 276190400 │  -363300  │  -6036296000  │ 47350000  │ 860908699000  │
│   71    │ 1673004360000 │ 2313900  │ 1046900 │   3300   │ 40659995000  │ 20613766000  │     145922000      │ 3364100  │ 61419683000  │ '2023-01-06T11:26:00.000Z' │ 4802335625000  │ 279554500 │ -1267000  │ -20046229000  │ 46083000  │ 840862470000  │
│   72    │ 1673004480000 │ 2934400  │ 1324600 │   3300   │ 46927926000  │ 22619891000  │      49587000      │ 4262300  │ 69597404000  │ '2023-01-06T11:28:00.000Z' │ 4871933029000  │ 283816800 │ -1609800  │ -24308035000  │ 44473200  │ 816554435000  │
│   73    │ 1673004600000 │   6500   │   100   │    0     │   95760000   │   2495000    │         0          │   6600   │   98255000   │ '2023-01-06T11:30:00.000Z' │ 4872031284000  │ 283823400 │   -6400   │   -93265000   │ 44466800  │ 816461170000  │
│   74    │ 1673010000000 │ 5657800  │ 3103100 │  173900  │ 104563624000 │ 50635890000  │     2952850000     │ 8934800  │ 158152364000 │ '2023-01-06T13:00:00.000Z' │ 5030183648000  │ 292758200 │ -2554700  │ -53927734000  │ 41912100  │ 762533436000  │
│   75    │ 1673010120000 │ 3126700  │ 1120700 │  12300   │ 51255346000  │ 18894088000  │     215128000      │ 4259700  │ 70364562000  │ '2023-01-06T13:02:00.000Z' │ 5100548210000  │ 297017900 │ -2006000  │ -32361258000  │ 39906100  │ 730172178000  │
│   76    │ 1673010240000 │ 3304800  │ 1424800 │  17700   │ 47386205000  │ 22961878000  │     293211000      │ 4747300  │ 70641294000  │ '2023-01-06T13:04:00.000Z' │ 5171189504000  │ 301765200 │ -1880000  │ -24424327000  │ 38026100  │ 705747851000  │
│   77    │ 1673010360000 │ 3436500  │ 1055000 │  14500   │ 58623977000  │ 15312842000  │     239099000      │ 4506000  │ 74175918000  │ '2023-01-06T13:06:00.000Z' │ 5245365422000  │ 306271200 │ -2381500  │ -43311135000  │ 35644600  │ 662436716000  │
│   78    │ 1673010480000 │ 2604300  │ 1164700 │   9700   │ 40678497000  │ 21156859000  │     194660000      │ 3778700  │ 62030016000  │ '2023-01-06T13:08:00.000Z' │ 5307395438000  │ 310049900 │ -1439600  │ -19521638000  │ 34205000  │ 642915078000  │
│   79    │ 1673010600000 │ 2150500  │ 1662200 │   500    │ 39681774000  │ 27630294000  │      14600000      │ 3813200  │ 67326668000  │ '2023-01-06T13:10:00.000Z' │ 5374722106000  │ 313863100 │  -488300  │ -12051480000  │ 33716700  │ 630863598000  │
│   80    │ 1673010720000 │ 2054200  │ 1752900 │  90400   │ 41657446000  │ 25877725000  │     1340908000     │ 3897500  │ 68876079000  │ '2023-01-06T13:12:00.000Z' │ 5443598185000  │ 317760600 │  -301300  │ -15779721000  │ 33415400  │ 615083877000  │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┤
│   81    │ 1673010840000 │ 3473400  │ 4725800 │   5400   │ 63065484000  │ 72137294000  │     159050000      │ 8204600  │ 135361828000 │ '2023-01-06T13:14:00.000Z' │ 5578960013000  │ 325965200 │  1252400  │  9071810000   │ 34667800  │ 624155687000  │
│   82    │ 1673010960000 │ 3145700  │ 1074300 │   9800   │ 60904576000  │ 18092743000  │     149459000      │ 4229800  │ 79146778000  │ '2023-01-06T13:16:00.000Z' │ 5658106791000  │ 330195000 │ -2071400  │ -42811833000  │ 32596400  │ 581343854000  │
│   83    │ 1673011080000 │ 2747000  │ 1439300 │  14800   │ 46856758000  │ 22853240000  │     438249000      │ 4201100  │ 70148247000  │ '2023-01-06T13:18:00.000Z' │ 5728255038000  │ 334396100 │ -1307700  │ -24003518000  │ 31288700  │ 557340336000  │
│   84    │ 1673011200000 │ 3182200  │ 1280200 │  67200   │ 50255935000  │ 23529571000  │     491560000      │ 4529600  │ 74277066000  │ '2023-01-06T13:20:00.000Z' │ 5802532104000  │ 338925700 │ -1902000  │ -26726364000  │ 29386700  │ 530613972000  │
│   85    │ 1673011320000 │ 4605300  │ 1213000 │  47500   │ 85826434000  │ 21511375000  │     741104000      │ 5865800  │ 108078913000 │ '2023-01-06T13:22:00.000Z' │ 5910611017000  │ 344791500 │ -3392300  │ -64315059000  │ 25994400  │ 466298913000  │
│   86    │ 1673011440000 │ 4928600  │ 1110000 │  10700   │ 87505228000  │ 18154238000  │     308917000      │ 6049300  │ 105968383000 │ '2023-01-06T13:24:00.000Z' │ 6016579400000  │ 350840800 │ -3818600  │ -69350990000  │ 22175800  │ 396947923000  │
│   87    │ 1673011560000 │ 4559800  │ 1131900 │  21400   │ 75916698000  │ 19864869000  │     276664000      │ 5713100  │ 96058231000  │ '2023-01-06T13:26:00.000Z' │ 6112637631000  │ 356553900 │ -3427900  │ -56051829000  │ 18747900  │ 340896094000  │
│   88    │ 1673011680000 │ 2549900  │ 2423400 │  20600   │ 41488919000  │ 42015161000  │     423861000      │ 4993900  │ 83927941000  │ '2023-01-06T13:28:00.000Z' │ 6196565572000  │ 361547800 │  -126500  │   526242000   │ 18621400  │ 341422336000  │
│   89    │ 1673011800000 │ 1958600  │ 1157300 │  28400   │ 38379636000  │ 20080578000  │     865290000      │ 3144300  │ 59325504000  │ '2023-01-06T13:30:00.000Z' │ 6255891076000  │ 364692100 │  -801300  │ -18299058000  │ 17820100  │ 323123278000  │
│   90    │ 1673011920000 │ 2703800  │ 988900  │   4500   │ 52806430000  │ 17888927000  │      40122000      │ 3697200  │ 70735479000  │ '2023-01-06T13:32:00.000Z' │ 6326626555000  │ 368389300 │ -1714900  │ -34917503000  │ 16105200  │ 288205775000  │
