"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
522.2,100,1450000,1450000,783.3,816.7,Infinity,100,100,1450000,14.5,"2022-12-28T09:34:00.000Z",1672220040000,14.5,14.5,14.5,100,0,0,0.2,,,0,,100,100,,1450000,1450000,,
522.2,-1900,-27150000,30050000,783.3,816.7,0,,-2000,-28600000,14.3,"2022-12-28T09:46:00.000Z",1672220760000,14.3,14.3,14.3,0,100,0,,2.6,,Infinity,2000,2000,2100,,28600000,,28600000,
522.2,-3900,-55750000,58650000,783.3,816.7,0,,-2000,-28600000,14.3,"2022-12-28T10:04:00.000Z",1672221840000,14.3,14.3,14.3,0,100,0,,2.6,,Infinity,2000,2000,4100,,28600000,,28600000,
522.2,-3900,-55750000,87250000,783.3,816.7,NaN,,0,0,14.3,"2022-12-28T10:50:00.000Z",1672224600000,14.3,14.3,14.3,0,0,100,,,2.4,NaN,,2000,6100,2000,28600000,,,28600000
522.2,-4800,-68710000,100210000,783.3,816.7,0,,-900,-12960000,14.4,"2022-12-28T11:20:00.000Z",1672226400000,14.4,14.4,14.4,0,100,0,,1.1,,Infinity,900,900,7000,,12960000,,12960000,
522.2,-3600,-51310000,117610000,783.3,816.7,Infinity,1200,1200,17400000,14.5,"2022-12-28T12:58:00.000Z",1672232280000,14.5,14.5,14.5,100,0,0,2.3,,,0,,1200,8200,,17400000,17400000,,
522.2,-5300,-75790000,142090000,783.3,816.7,0,,-1700,-24480000,14.4,"2022-12-28T13:04:00.000Z",1672232640000,14.4,14.4,14.4,0,100,0,,2.2,,Infinity,1700,1700,9900,,24480000,,24480000,
522.2,-5300,-75790000,168010000,783.3,816.7,NaN,,0,0,14.4,"2022-12-28T13:06:00.000Z",1672232760000,14.4,14.4,14.4,0,0,100,,,2.2,NaN,,1800,11700,1800,25920000,,,25920000
522.2,-5200,-74350000,182410000,783.3,816.7,Infinity,100,100,1440000,14.4,"2022-12-28T13:30:00.000Z",1672234200000,14.4,14.4,14.4,10,0,90,0.2,,1.1,0,,1000,12700,900,14400000,1440000,,12960000
522.2,700,10610000,267370000,783.3,816.7,Infinity,5900,5900,84960000,14.4,"2022-12-28T13:34:00.000Z",1672234440000,14.4,14.4,14.4,100,0,0,11.3,,,0,,5900,18600,,84960000,84960000,,
522.2,200,3410000,274570000,783.3,816.7,0,,-500,-7200000,14.4,"2022-12-28T13:44:00.000Z",1672235040000,14.4,14.4,14.4,0,100,0,,0.6,,Infinity,500,500,19100,,7200000,,7200000,
522.2,100,1970000,276010000,783.3,816.7,0,,-100,-1440000,14.4,"2022-12-28T13:52:00.000Z",1672235520000,14.4,14.4,14.4,0,100,0,,0.1,,Infinity,100,100,19200,,1440000,,1440000,
522.2,-900,-12430000,290410000,783.3,816.7,0,,-1000,-14400000,14.4,"2022-12-28T13:54:00.000Z",1672235640000,14.4,14.4,14.4,0,100,0,,1.3,,Infinity,1000,1000,20200,,14400000,,14400000,
522.2,-2700,-38350000,362410000,783.3,816.7,0.5,1600,-1800,-25920000,14.4,"2022-12-28T14:06:00.000Z",1672236360000,14.4,14.4,14.4,32,68,0,3.1,4.3,,2.1,3400,5000,25200,,72000000,23040000,48960000,
522.2,-2200,-31100000,500160000,783.3,816.7,Infinity,500,500,7250000,14.5,"2022-12-28T14:12:00.000Z",1672236720000,14.5,14.5,14.5,5.3,0,94.7,1,,11,0,,9500,34700,9000,137750000,7250000,,130500000
522.2,-3300,-47160000,516220000,783.3,816.7,0,,-1100,-16060000,14.6,"2022-12-28T14:14:00.000Z",1672236840000,14.6,14.6,14.6,0,100,0,,1.4,,Infinity,1100,1100,35800,,16060000,,16060000,
522.2,-3700,-53000000,522060000,783.3,816.7,0,,-400,-5840000,14.6,"2022-12-28T14:18:00.000Z",1672237080000,14.6,14.6,14.6,0,100,0,,0.5,,Infinity,400,400,36200,,5840000,,5840000,
522.2,-4700,-67500000,551060000,783.3,816.7,0,,-1000,-14500000,14.5,"2022-12-28T14:52:00.000Z",1672239120000,14.5,14.5,14.5,0,50,50,,1.3,1.2,Infinity,1000,2000,38200,1000,29000000,,14500000,14500000
