"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
347.8,200,7280000,7280000,360.9,0,Infinity,200,200,7280000,36.4,"2022-12-28T09:00:00.000Z",1672218000000,36.4,36.4,36.4,100,0,0,0.6,,,0,,200,200,,7280000,7280000,,
347.8,-1000,-36500000,51060000,360.9,0,0,,-1200,-43780000,36.6,"2022-12-28T09:15:00.000Z",1672218900000,36.6,36.4,36.4,0,100,0,,3.3,,Infinity,1200,1200,1400,,43780000,,43780000,
347.8,-900,-32830000,54730000,360.9,0,Infinity,100,100,3670000.0000000005,36.7,"2022-12-28T09:20:00.000Z",1672219200000,36.7,36.7,36.7,100,0,0,0.3,,,0,,100,1500,,3670000.0000000005,3670000.0000000005,,
347.8,-800,-29160000,58400000,360.9,0,Infinity,100,100,3670000.0000000005,36.7,"2022-12-28T09:30:00.000Z",1672219800000,36.7,36.7,36.7,100,0,0,0.3,,,0,,100,1600,,3670000.0000000005,3670000.0000000005,,
347.8,-700,-25550000,91290000,360.9,0,1.3,500,100,3610000,36.5,"2022-12-28T09:35:00.000Z",1672220100000,36.6,36.5,36.6,55.6,44.4,0,1.4,1.1,,0.8,400,900,2500,,32890000,18250000,14640000,
347.8,-1000,-36470000,102210000,360.9,0,0,,-300,-10920000,36.4,"2022-12-28T09:40:00.000Z",1672220400000,36.4,36.4,36.4,0,100,0,,0.8,,Infinity,300,300,2800,,10920000,,10920000,
347.8,-1900,-69110000,149410000,360.9,0,0.2,200,-900,-32640000,36.4,"2022-12-28T09:50:00.000Z",1672221000000,36.4,36.2,36.3,15.4,84.6,0,0.6,3,,5.5,1100,1300,4100,,47200000,7280000,39920000,
347.8,-1300,-47210000,171310000,360.9,0,Infinity,600,600,21900000,36.5,"2022-12-28T09:55:00.000Z",1672221300000,36.5,36.5,36.5,100,0,0,1.7,,,0,,600,4700,,21900000,21900000,,
347.8,-1000,-36260000,182260000,360.9,0,Infinity,300,300,10950000,36.5,"2022-12-28T10:00:00.000Z",1672221600000,36.5,36.5,36.5,100,0,0,0.9,,,0,,300,5000,,10950000,10950000,,
347.8,-1100,-39900000,185900000,360.9,0,0,,-100,-3640000,36.4,"2022-12-28T10:30:00.000Z",1672223400000,36.4,36.4,36.4,0,100,0,,0.3,,Infinity,100,100,5100,,3640000,,3640000,
347.8,-700,-25270000,200530000,360.9,0,Infinity,400,400,14630000,36.6,"2022-12-28T10:50:00.000Z",1672224600000,36.6,36.5,36.5,100,0,0,1.2,,,0,,400,5500,,14630000,14630000,,
347.8,-100,-3310000,222490000,360.9,0,Infinity,600,600,21960000,36.6,"2022-12-28T11:20:00.000Z",1672226400000,36.6,36.6,36.6,100,0,0,1.7,,,0,,600,6100,,21960000,21960000,,
347.8,-300,-10610000,229790000,360.9,0,0,,-200,-7300000,36.5,"2022-12-28T12:55:00.000Z",1672232100000,36.5,36.5,36.5,0,100,0,,0.6,,Infinity,200,200,6300,,7300000,,7300000,
347.8,-600,-21590000,240770000,360.9,0,0,,-300,-10980000,36.6,"2022-12-28T13:00:00.000Z",1672232400000,36.6,36.6,36.6,0,100,0,,0.8,,Infinity,300,300,6600,,10980000,,10980000,
347.8,200,7790000,284790000,360.9,0,5,1000,800,29380000,36.7,"2022-12-28T13:05:00.000Z",1672232700000,36.7,36.6,36.6,83.3,16.7,0,2.9,0.6,,0.2,200,1200,7800,,44020000,36700000,7320000,
347.8,600,22470000,299470000,360.9,0,Infinity,400,400,14680000.000000002,36.7,"2022-12-28T13:10:00.000Z",1672233000000,36.7,36.7,36.7,100,0,0,1.2,,,0,,400,8200,,14680000.000000002,14680000.000000002,,
347.8,-200,-6910000,350930000,360.9,0,0.3,300,-800,-29380000,36.8,"2022-12-28T13:25:00.000Z",1672233900000,36.8,36.7,36.7,21.4,78.6,0,0.9,3,,3.7,1100,1400,9600,,51460000,11040000,40420000,
347.8,-700,-25520000,443340000,360.9,0,0.7,1000,-500,-18610000,37.1,"2022-12-28T14:00:00.000Z",1672236000000,37.1,36.9,36.9,40,60,0,2.9,4.2,,1.5,1500,2500,12100,,92410000,36900000,55510000,
347.8,600,22710000,491570000,360.9,0,Infinity,1300,1300,48230000,37.1,"2022-12-28T14:05:00.000Z",1672236300000,37.1,37.1,37.1,100,0,0,3.7,,,0,,1300,13400,,48230000,48230000,,
347.8,-100,-3470000,555050000,360.9,0,0.4,500,-700,-26180000,37.5,"2022-12-28T14:10:00.000Z",1672236600000,37.5,37.2,37.2,29.4,70.6,0,1.4,3.3,,2.4,1200,1700,15100,,63480000,18650000,44830000,
347.8,-600,-22310000,573890000,360.9,0,0,,-500,-18840000,37.7,"2022-12-28T14:20:00.000Z",1672237200000,37.7,37.6,37.6,0,100,0,,1.4,,Infinity,500,500,15600,,18840000,,18840000,
347.8,-800,-29850000,581430000,360.9,0,0,,-200,-7540000.000000001,37.7,"2022-12-28T14:25:00.000Z",1672237500000,37.7,37.7,37.7,0,100,0,,0.6,,Infinity,200,200,15800,,7540000.000000001,,7540000.000000001,
347.8,-300,-10950000,600330000,360.9,0,Infinity,500,500,18900000,37.8,"2022-12-28T14:40:00.000Z",1672238400000,37.8,37.8,37.8,100,0,0,1.4,,,0,,500,16300,,18900000,18900000,,
