"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,3900,169557960,0,198873365,"2023-06-13T00:00:00",2556500,43.4764,44.15,42.75,44.45,42.75,44.2,,,,0,0,0,22200,965176080,0,"VGC",111147416600,2556500
1,1899,19900,867720000,3292699,198800055,"2023-06-12T00:00:00",1735100,43.74382,43.9,44.15,44.6,42.6,44.5,0,0,0,0,0,1778,7000,307420000,3716881,"VGC",75899902082,1735100
1,2121,23700,1040190000,4697332,198815655,"2023-06-09T00:00:00",2472600,43.66768,42.9,43.9,44.5,42.85,43.3,8750000,0,8750000,0,0,2756,71590,3136190000,5089487,"VGC",107972705568,2472600
1,3565,22100,956020000,8725570,198837455,"2023-06-08T00:00:00",5340800,43.8651,41.8,42.9,44.7,41.55,41.55,0,0,0,0,0,3564,77210,3433540000,8076422,"VGC",234274726080,5340800
1,1815,3100,127810000,3389667,198852155,"2023-06-07T00:00:00",2018000,41.37504,41,41.8,41.9,40.85,41.5,0,0,0,2835000000,70000,2065,4300,177840000,4600708,"VGC",86329830720,2088000
1,3848,54300,2185200000,6892342,198728600,"2023-06-06T00:00:00",3566700,40.52749,40.3,41,41.8,39.8,40.3,-62471940000,0,-62471940000,0,0,2061,1900,75910000,6293111,"VGC",144549398583,3566700
1,2669,32000,1307500000,4866246,198598952,"2023-06-05T00:00:00",3345600,40.87887,41.5,40.3,41.9,40.3,41.9,-43356385000,0,-43356385000,0,0,1903,7400,303570000,5778322,"VGC",136764347472,3345600
1,2834,219800,9102410000,4453376,198589552,"2023-06-02T00:00:00",2779200,41.4126,41.5,41.5,42.45,40.9,42,-48158405000,0,-48158405000,0,0,1906,126655,5209720000,5255093,"VGC",115093897920,2779200
1,3070,2800,111760000,6688300,198775652,"2023-06-01T00:00:00",3752000,40.18294,39.7,41.5,41.5,39.2,39.7,-81314425000,0,-81314425000,0,0,1692,183948,7567400000,4671493,"VGC",150766390880,3752000
1,2218,500,20080000,3365503,198533548,"2023-05-31T00:00:00",2063100,39.79529,39.9,39.7,40.3,39.4,40.1,-16867610000,0,-16867610000,0,0,1150,41400,1643150000,3513360,"VGC",82101662799,2063100
