"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,4000,0,"2023-01-11T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,,,,0,0,0,0,0,2000,"TR1",0
1,1,0,0,3000,0,"2023-01-10T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,2,0,0,2200,"TR1",0
1,1,0,0,400,0,"2023-01-09T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,1,0,0,2000,"TR1",0
1,0,0,0,0,0,"2023-01-06T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,1,0,0,2000,"TR1",0
1,1,0,0,400,0,"2023-01-05T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,2,0,0,2500,"TR1",0
1,0,0,0,0,0,"2023-01-04T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,0,0,0,0,"TR1",0
1,0,0,0,0,0,"2023-01-03T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,1,0,0,1000,"TR1",0
1,0,0,0,0,0,"2022-12-30T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,1,0,0,10000,"TR1",0
1,0,0,0,0,0,"2022-12-29T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,0,0,0,0,"TR1",0
1,0,0,0,0,0,"2022-12-28T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,1,0,0,100,"TR1",0
1,0,0,0,0,0,"2022-12-27T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,0,0,0,0,"TR1",0
1,0,0,0,0,0,"2022-12-26T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,0,0,0,0,"TR1",0
1,0,0,0,0,0,"2022-12-23T00:00:00",0,10.6,10.6,10.6,10.6,10.6,10.6,0,0,0,0,0,1,0,0,10000,"TR1",0
1,2,0,0,2100,0,"2022-12-22T00:00:00",2100,10.6,10.8,10.8,10.8,9.2,9.2,0,0,0,0,0,4,0,0,17100,"TR1",22360002
1,0,0,0,0,0,"2022-12-21T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,10000,"TR1",0
1,0,0,0,0,0,"2022-12-20T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,0,0,0,0,0,"2022-12-19T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,0,0,0,0,0,"2022-12-16T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,2,0,0,15000,"TR1",0
1,0,0,0,0,0,"2022-12-15T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,2,0,0,15000,"TR1",0
1,2,0,0,5000,0,"2022-12-14T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,0,0,0,0,0,"2022-12-13T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,0,0,0,0,0,"2022-12-12T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,0,0,0,0,"TR1",0
1,1,0,0,300,0,"2022-12-09T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,0,0,0,0,"TR1",0
1,1,0,0,10000,0,"2022-12-08T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,2,0,0,15000,"TR1",0
1,1,0,0,1,0,"2022-12-07T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,3,0,0,17000,0,"2022-12-06T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,2,0,0,7000,0,"2022-12-05T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,0,0,0,0,0,"2022-12-02T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,2,0,0,15000,"TR1",0
1,1,0,0,5000,0,"2022-12-01T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,2,0,0,15000,"TR1",0
1,1,0,0,1000,0,"2022-11-30T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,1,0,0,1000,0,"2022-11-29T00:00:00",0,10.8,10.8,10.8,10.8,10.8,10.8,0,0,0,0,0,1,0,0,5000,"TR1",0
1,1,0,0,500,0,"2022-11-28T00:00:00",500,10.8,12.6,10.8,10.8,10.8,10.8,0,0,0,0,0,3,0,0,10500,"TR1",5400000
1,0,0,0,0,0,"2022-11-25T00:00:00",0,12.6,12.6,12.6,12.6,12.6,12.6,0,0,0,0,0,4,0,0,11500,"TR1",0
1,0,0,0,0,0,"2022-11-24T00:00:00",0,12.6,12.6,12.6,12.6,12.6,12.6,0,0,0,0,0,3,0,0,10500,"TR1",0
1,0,0,0,0,0,"2022-11-23T00:00:00",0,12.6,12.6,12.6,12.6,12.6,12.6,0,0,0,0,0,3,0,0,11000,"TR1",0
1,1,0,0,100,0,"2022-11-22T00:00:00",100,12.6,11,12.6,12.6,12.6,12.6,0,0,0,0,0,2,0,0,15000,"TR1",1260000
1,1,0,0,3000,0,"2022-11-21T00:00:00",0,11,11,11,11,11,11,0,0,0,0,0,1,0,0,5000,"TR1",0
1,0,0,0,0,0,"2022-11-18T00:00:00",0,11,11,11,11,11,11,0,0,0,0,0,1,0,0,5000,"TR1",0
1,1,0,0,3000,0,"2022-11-17T00:00:00",1100,11,12.3,11,11,11,11,0,0,0,0,0,2,0,0,6100,"TR1",12100000
1,0,0,0,0,0,"2022-11-16T00:00:00",0,12.3,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,2,0,0,15000,"TR1",0
1,1,0,0,3500,0,"2022-11-15T00:00:00",3500,12.3,12.3,12.3,12.3,12.3,12.3,0,0,0,0,0,3,0,0,16000,"TR1",43050000
1,5,0,0,4100,0,"2022-11-14T00:00:00",2000,12.3,10.7,12.3,12.3,12.2,12.2,0,0,0,0,0,2,0,0,2000,"TR1",24500000
1,1,0,0,1000,0,"2022-11-11T00:00:00",500,10.7,12.5,10.7,10.7,10.7,10.7,0,0,0,0,0,5,0,0,3600,"TR1",5350000
1,0,0,0,0,0,"2022-11-10T00:00:00",0,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0,0,3,0,0,2500,"TR1",0
1,1,0,0,1000,0,"2022-11-09T00:00:00",1000,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0,0,4,0,0,3100,"TR1",12500000
1,1,0,0,1000,0,"2022-11-08T00:00:00",1000,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0,0,3,0,0,4000,"TR1",12500000
1,0,0,0,0,0,"2022-11-07T00:00:00",0,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,0,0,4,0,0,4100,"TR1",0
1,3,0,0,2400,0,"2022-11-04T00:00:00",2000,12.5,12.2,12.4,12.5,12.4,12.5,0,0,0,0,0,5,0,0,6000,"TR1",24900000
1,0,0,0,0,0,"2022-11-03T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,1,0,0,500,"TR1",0
1,1,0,0,2000,0,"2022-11-02T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,2,0,0,1500,"TR1",0
1,0,0,0,0,0,"2022-11-01T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,0,0,0,0,"TR1",0
1,1,0,0,3000,0,"2022-10-31T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,2,0,0,5100,"TR1",0
1,1,0,0,5000,0,"2022-10-28T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,1,0,0,4000,"TR1",0
1,0,0,0,0,0,"2022-10-27T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,0,0,0,0,"TR1",0
1,0,0,0,0,0,"2022-10-26T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,1,0,0,100,"TR1",0
1,0,0,0,0,0,"2022-10-25T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,1,0,0,100,"TR1",0
1,0,0,0,0,0,"2022-10-24T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,1,0,0,100,"TR1",0
1,0,0,0,0,0,"2022-10-21T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,0,0,0,0,"TR1",0
1,1,0,0,100,0,"2022-10-20T00:00:00",0,12.2,12.2,12.2,12.2,12.2,12.2,0,0,0,0,0,1,0,0,100,"TR1",0
1,8,0,0,4700,0,"2022-10-19T00:00:00",2100,12.2,13,11.2,12.3,11.2,12.3,0,0,0,0,0,4,0,0,2200,"TR1",25720002
1,1,0,0,1000,0,"2022-10-18T00:00:00",0,13,13,13,13,13,13,0,0,0,0,0,2,0,0,1100,"TR1",0
1,1,0,0,1000,0,"2022-10-17T00:00:00",0,13,13,13,13,13,13,0,0,0,0,0,2,0,0,600,"TR1",0
1,0,0,0,0,0,"2022-10-14T00:00:00",0,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,"TR1",0
1,0,0,0,0,0,"2022-10-13T00:00:00",0,13,13,13,13,13,13,0,0,0,0,0,1,0,0,1000,"TR1",0
1,2,0,0,5300,0,"2022-10-12T00:00:00",300,13,13,13,13,13,13,0,0,0,0,0,1,0,0,400,"TR1",3900000
1,1,0,0,800,0,"2022-10-11T00:00:00",800,13,13,13,13,13,13,0,0,0,0,0,3,0,0,5200,"TR1",10400000
1,4,0,0,2700,0,"2022-10-10T00:00:00",2700,13,13,13,13,13,13,0,0,0,0,0,6,0,0,7700,"TR1",35100000
1,2,0,0,3500,0,"2022-10-07T00:00:00",1500,13,13.5,13,13,13,13,0,0,0,0,0,4,0,0,4900,"TR1",19500000
1,3,0,0,4500,0,"2022-10-06T00:00:00",500,13.5,14,13.5,13.5,13.5,13.5,0,0,0,0,0,7,0,0,9700,"TR1",6750000
1,2,0,0,3100,0,"2022-10-05T00:00:00",0,14,14,14,14,14,14,0,0,0,0,0,4,0,0,13100,"TR1",0
1,2,0,0,3200,0,"2022-10-04T00:00:00",0,14,14,14,14,14,14,0,0,0,0,0,5,0,0,10100,"TR1",0
1,1,0,0,3000,0,"2022-10-03T00:00:00",0,14,14,14,14,14,14,0,0,0,0,0,2,0,0,7600,"TR1",0
1,1,0,0,3300,0,"2022-09-30T00:00:00",0,14,14,14,14,14,14,0,0,0,0,0,2,0,0,5000,"TR1",0
1,2,0,0,4000,0,"2022-09-29T00:00:00",0,14,14,14,14,14,14,0,0,0,0,0,5,0,0,9900,"TR1",0
1,1,0,0,2000,0,"2022-09-28T00:00:00",0,14,14,14,14,14,14,0,0,0,0,0,5,0,0,9900,"TR1",0
1,6,0,0,6150,0,"2022-09-27T00:00:00",400,14,13.3,14,14,14,14,0,0,0,0,0,1,0,0,400,"TR1",5600000
1,4,0,0,8000,0,"2022-09-26T00:00:00",1000,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,2,0,0,1400,"TR1",13300000
1,4,0,0,7400,0,"2022-09-23T00:00:00",600,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,2,0,0,1800,"TR1",7980000
1,2,0,0,7000,0,"2022-09-22T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,0,0,0,0,"TR1",0
1,3,0,0,11000,0,"2022-09-21T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,1,0,0,400,"TR1",0
1,5,0,0,13000,0,"2022-09-20T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,2,0,0,1000,"TR1",0
1,2,0,0,6000,0,"2022-09-19T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,1,0,0,1000,"TR1",0
1,3,0,0,16000,0,"2022-09-16T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,4,0,0,16500,"TR1",0
1,3,0,0,16000,0,"2022-09-15T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,1,0,0,4000,"TR1",0
1,4,0,0,10200,0,"2022-09-14T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,1,0,0,400,"TR1",0
1,2,0,0,5200,0,"2022-09-13T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,2,0,0,4400,"TR1",0
1,4,0,0,11100,0,"2022-09-12T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,3,0,0,1300,"TR1",0
1,3,0,0,10000,0,"2022-09-09T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,1,0,0,4000,"TR1",0
1,2,0,0,10500,0,"2022-09-08T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,2,0,0,4400,"TR1",0
1,1,0,0,100,0,"2022-09-07T00:00:00",0,13.3,13.3,13.3,13.3,13.3,13.3,0,0,0,0,0,2,0,0,4008,"TR1",0
