"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,3400,1599725,"2023-06-13T00:00:00",3000,4.53,4,4.6,4.6,4.4,4.4,,,,0,0,0,0,0,4300,"L35",13590000,3000
1,1,0,0,100,1599725,"2023-06-12T00:00:00",0,4,4,4,4,4,4,0,0,0,0,0,8,0,0,3300,"L35",0,0
1,3,0,0,201,1599725,"2023-06-09T00:00:00",200,4,3.7,3.9,4,3.9,4,0,0,0,0,0,12,0,0,4700,"L35",790000,200
1,2,0,0,900,1599725,"2023-06-08T00:00:00",200,3.7,3.5,3.8,3.8,3.5,3.5,0,0,0,0,0,14,0,0,4300,"L35",730000,200
1,4,0,0,400,1599725,"2023-06-07T00:00:00",100,3.5,3.3,3.5,3.5,3.5,3.5,0,0,0,0,0,6,0,0,3100,"L35",350000,100
1,10,0,0,3000,1599725,"2023-06-06T00:00:00",800,3.3,3.1,3.3,3.5,3.3,3.5,0,0,0,0,0,6,0,0,1800,"L35",2660000,800
1,4,0,0,5172,1599725,"2023-06-05T00:00:00",0,3.1,3.1,3.1,3.1,3.1,3.1,0,0,0,0,0,3,0,0,1100,"L35",0,0
1,7,0,0,1700,1599725,"2023-06-02T00:00:00",1500,3.1,3.4,3,3.9,3,3.9,0,0,0,0,0,6,0,0,2300,"L35",4690005,1500
1,4,0,0,1300,1599725,"2023-06-01T00:00:00",200,3.4,3,3.4,3.4,3.4,3.4,0,0,0,0,0,2,0,0,300,"L35",680000,200
1,14,0,0,36800,1599725,"2023-05-31T00:00:00",2000,3,2.2,3,3,3,3,0,0,0,0,0,4,0,0,2000,"L35",6000000,2000
1,0,0,0,0,1599725,"2023-05-18T00:00:00",0,2.2,2.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,0,0,"L35",0,0
1,0,0,0,0,1599725,"2023-05-17T00:00:00",0,2.2,2.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,0,0,"L35",0,0
