"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,3000,72155130,0,18487735,"2023-01-18T00:00:00",230400,24.05171,24,24,24.9,23.7,24.2,,,,0,0,0,7600,182792996,0,"BMI",5541513984
1,288,19400,463220000,504867,18470235,"2023-01-17T00:00:00",217900,23.773889999999998,23.7,24,24,23.45,23.7,0,0,0,0,0,271,9600,228140000,562327,"BMI",5180330631
1,216,7200,169430000,311813,18486135,"2023-01-16T00:00:00",164300,23.720209999999998,24,23.7,24.15,23.4,23.4,-11825000,0,-11825000,0,0,243,24700,582090000,517032,"BMI",3897230503
1,328,20600,486100000,535601,18491735,"2023-01-13T00:00:00",359400,23.609740000000002,24,24,24,23.2,24,0,0,0,0,0,343,20500,483000000,678790,"BMI",8485340556
1,239,21400,513160000,307384,18511135,"2023-01-12T00:00:00",143200,23.673740000000002,23.8,24,24.45,23.4,23.85,0,0,0,0,0,291,3500,82590000,550183,"BMI",3390079568
1,251,2500,58860000,501689,18526135,"2023-01-11T00:00:00",243800,23.566080000000003,23.9,23.8,23.9,23.3,23.8,0,0,0,0,0,332,1600,37750000,672807,"BMI",5745410304
1,226,4900,112630000,423101,18502335,"2023-01-10T00:00:00",174900,23.244799999999998,23.45,23.9,23.9,22.7,22.7,0,0,0,0,0,248,1200,28680000,430960,"BMI",4065515520
1,226,2500,58310000,502837,18507235,"2023-01-09T00:00:00",161100,23.372970000000002,23.45,23.45,23.8,23.1,23.3,0,0,0,0,0,324,6400,149100000,460685,"BMI",3765385467
1,571,73429,1689140000,1142565,18507335,"2023-01-06T00:00:00",633500,23.08994,22.6,23.45,23.6,22.6,22.6,0,0,0,0,0,618,26300,614490000,1093586,"BMI",14627476990
1,375,5100,114280000,626490,18553964,"2023-01-05T00:00:00",288400,22.43325,22.65,22.6,22.7,22.2,22.7,0,0,0,0,0,284,0,0,631196,"BMI",6469749300
1,225,1500,33980000,416866,18504764,"2023-01-04T00:00:00",208200,22.57495,22.7,22.65,22.8,22.3,22.8,0,0,0,0,0,268,2400,54000000,520268,"BMI",4700104590
1,966,35700,797410000,1463712,18497764,"2023-01-03T00:00:00",710000,22.287779999999998,21.5,22.7,22.75,21.15,21.15,0,0,0,0,0,468,26800,585900000,1288899,"BMI",15824323800
