"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,100,1917692,1400,9506117,"2023-01-11T00:00:00",1300,19.17692,20.9,18.9,20.9,18.9,19.3,,,,0,0,0,0,0,11400,"POT",24929996
1,16,0,0,2304,9506217,"2023-01-10T00:00:00",200,19.5,19,20.9,20.9,18.1,18.1,0,0,0,0,0,11,0,0,12647,"POT",3900000
1,17,0,0,2604,9506217,"2023-01-09T00:00:00",800,18.3375,19.1,19,19.1,17.8,18,0,0,0,0,0,17,0,0,24249,"POT",14670000
1,16,0,0,2610,9506217,"2023-01-06T00:00:00",600,19.08333,18.3,19.1,19.1,19,19.1,0,0,0,0,0,12,0,0,10127,"POT",11449998
1,17,0,0,4209,9506217,"2023-01-05T00:00:00",700,18.3,18.3,18.3,18.3,18.3,18.3,0,0,0,0,0,5,0,0,2500,"POT",12810000
1,17,0,0,4129,9506217,"2023-01-04T00:00:00",1000,18.3,18.3,18.3,18.3,18.3,18.3,0,0,0,0,0,8,0,0,2995,"POT",18300000
1,21,0,0,8854,9506217,"2023-01-03T00:00:00",1600,19.41875,18.3,18.3,20.1,18.3,18.3,0,0,0,0,0,15,0,0,3747,"POT",31070000
1,14,0,0,12404,9506217,"2022-12-30T00:00:00",8500,18.3,18.9,18.3,18.3,18.3,18.3,0,0,0,0,0,10,0,0,10175,"POT",155550000
1,16,0,0,14629,9506217,"2022-12-29T00:00:00",5100,18.31176,18.8,18.9,18.9,18.3,18.3,0,0,0,0,0,12,0,0,7437,"POT",93389976
1,15,0,0,18202,9506217,"2022-12-28T00:00:00",3800,18.25789,18.3,18.8,18.8,18,18.3,0,0,0,0,0,10,0,0,4927,"POT",69379982
1,22,0,0,21121,9506217,"2022-12-27T00:00:00",17700,18.27966,18.3,18.3,18.3,17.9,17.9,0,0,0,0,0,12,0,0,22721,"POT",323549982
1,10,0,0,2100,9506217,"2022-12-26T00:00:00",0,18.3,18.3,18.3,18.3,18.3,18.3,0,0,0,0,0,11,0,0,4172,"POT",0
1,13,0,0,2010,9506217,"2022-12-23T00:00:00",200,18,18.3,18.3,18.3,17.7,17.7,0,0,0,0,0,14,0,0,3764,"POT",3600000
1,14,0,0,3101,9506217,"2022-12-22T00:00:00",800,17.5625,17,18.3,18.3,17.1,17.9,0,0,0,0,0,7,0,0,1512,"POT",14050000
1,9,0,0,5303,9506217,"2022-12-21T00:00:00",4200,17.502380000000002,18.7,17,17.7,17,17.1,0,0,0,0,0,11,0,0,7500,"POT",73509996
1,10,0,0,7003,9506217,"2022-12-20T00:00:00",4700,18.14255,18.9,18.7,18.7,18,18.3,0,0,0,0,0,11,0,0,7172,"POT",85269985
1,21,0,0,7549,9506217,"2022-12-19T00:00:00",1600,18.28125,18.3,18.9,18.9,18.2,18.2,0,0,0,0,0,18,0,0,11021,"POT",29250000
1,14,0,0,6878,9506217,"2022-12-16T00:00:00",3200,18.2,18.3,18.3,18.3,18,18.3,0,0,0,0,0,15,0,0,5728,"POT",58240000
1,17,0,0,11002,9506217,"2022-12-15T00:00:00",3400,18.4,18.7,18.3,18.7,17.3,17.3,0,0,0,0,0,18,0,0,6000,"POT",62560000
1,15,0,0,22799,9506217,"2022-12-14T00:00:00",700,17.92857,17.4,18.7,18.7,16.9,16.9,0,0,0,0,0,11,0,0,1648,"POT",12549999
1,7,0,0,1300,9506217,"2022-12-13T00:00:00",100,17.4,18.5,17.4,17.4,17.4,17.4,0,0,0,0,0,10,0,0,3600,"POT",1740000
1,10,0,0,6200,9506217,"2022-12-12T00:00:00",5500,18.61273,19.9,18.5,18.9,18.5,18.9,0,0,0,0,0,19,0,0,8220,"POT",102370015
1,10,0,0,2101,9506217,"2022-12-09T00:00:00",100,19.9,19,19.9,19.9,19.9,19.9,0,0,0,0,0,17,0,0,4788,"POT",1990000
1,17,0,0,2505,9506217,"2022-12-08T00:00:00",500,18.86,18.6,19,19,18.6,18.6,0,0,0,0,0,11,0,0,3380,"POT",9430000
1,19,0,0,4207,9506217,"2022-12-07T00:00:00",200,18.6,18.7,18.6,18.6,18.6,18.6,0,0,0,0,0,13,0,0,4512,"POT",3720000
1,15,0,0,4503,9506217,"2022-12-06T00:00:00",3200,18.43438,18.7,18.7,19.1,18.2,19.1,0,0,0,0,0,15,0,0,6540,"POT",58990016
1,18,0,0,5306,9506217,"2022-12-05T00:00:00",2700,18.96296,19.2,18.7,19.3,18.7,19.3,0,0,0,0,0,16,0,0,6940,"POT",51199992
1,6,0,0,506,9506217,"2022-12-02T00:00:00",0,19.2,19.2,19.2,19.2,19.2,19.2,0,0,0,0,0,10,0,0,4016,"POT",0
1,9,0,0,2405,9506217,"2022-12-01T00:00:00",2200,19.25909,19.9,19.2,19.8,18.8,19.8,0,0,0,0,0,14,0,0,6572,"POT",42369998
1,3,0,0,400,9506217,"2022-11-30T00:00:00",200,19.2,19.8,19.9,19.9,18.5,18.5,0,0,0,0,0,13,0,0,6100,"POT",3840000
