"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,3900,64660947,3199000,185234620,"2023-04-27T00:00:00",1952000,16.579729999999998,16.7,16.6,16.8,16.4,16.8,,,,0,0,0,1300,21553649,3329500,"MBS",32363632960,1952000
1,1276,0,0,3514096,185038520,"2023-04-26T00:00:00",1781400,16.52822,16.3,16.7,16.8,16,16.3,0,0,0,0,0,1020,135,2231309.7,2734466,"MBS",29443371108,1781400
1,3097,6210,103137543,8102902,184838520,"2023-04-25T00:00:00",6244400,16.6083,17.4,16.3,17.5,16,17.4,0,0,0,0,0,2124,291110,4834842213,7635890,"MBS",103708868520,6244400
1,1416,900,15804918,4897042,184840930,"2023-04-24T00:00:00",3961100,17.56102,17.6,17.4,17.9,17.3,17.5,0,0,0,1760000000,100000,2038,200000,3512204000,6156553,"MBS",71320956322,4061100
1,2413,0,0,9283709,184641830,"2023-04-21T00:00:00",7983300,17.34579,16.7,17.6,17.9,16.7,16.7,0,0,0,0,0,4620,200000,3469158000,9604246,"MBS",138476645307,7983300
1,1286,0,0,2848440,184491830,"2023-04-20T00:00:00",1569500,16.49175,16.4,16.7,16.7,16.3,16.3,0,0,0,1640000000,100000,1094,3800,62668650,2771702,"MBS",27523801625,1669500
1,1957,100,1683354,5975517,184277330,"2023-04-19T00:00:00",5009800,16.83354,16.8,16.4,17.3,16.4,16.8,0,0,0,0,0,3479,200000,3366708000,7650291,"MBS",84332668692,5009800
1,1771,7000,115328990,5345257,184077430,"2023-04-18T00:00:00",3939600,16.47557,16.2,16.8,16.9,16,16.2,0,0,0,0,0,2190,150000,2471335500,5327765,"MBS",64907155572,3939600
1,1223,9300,149383203,3563576,184084430,"2023-04-17T00:00:00",1582800,16.06271,16,16.2,16.2,15.8,16.1,0,0,0,0,0,1370,214500,3445451295,2899530,"MBS",25424057388,1582800
1,2697,0,0,6486227,184090930,"2023-04-14T00:00:00",5114200,16.16125,16.3,16,16.7,15.8,16.5,0,0,0,0,0,2333,200000,3232250000,6157748,"MBS",82651864750,5114200
1,2166,15900,263128146,4465559,184090930,"2023-04-13T00:00:00",3122200,16.548939999999998,16.7,16.3,16.9,16.3,16.9,0,0,0,0,0,1106,0,0,4410225,"MBS",51669100468,3122200
1,1840,3900,65934570,3068453,184106012,"2023-04-12T00:00:00",2225300,16.906299999999998,17.2,16.7,17.4,16.6,17.2,0,0,0,0,0,1270,2800,47337640,4010063,"MBS",37621589390,2225300
1,2126,30400,512065504,5660393,184107912,"2023-04-11T00:00:00",4427700,16.84426,16.7,17.2,17.3,16.4,16.7,0,0,0,0,0,1870,0,0,5368575,"MBS",74581330002,4427700
1,2205,57100,972354187,5612544,183638312,"2023-04-10T00:00:00",4637900,17.02897,16.9,16.7,17.5,16.3,17,0,0,0,0,0,2123,818,13929697.46,6308799,"MBS",78978659963,4637900
1,2480,100,1659731,8916156,183695412,"2023-04-07T00:00:00",6048000,16.59731,16,16.9,17.1,16,16,0,0,0,0,0,2187,2000,33194620,7692179,"MBS",100380530880,6048000
1,2526,18800,311229864,6764923,183688712,"2023-04-06T00:00:00",6001400,16.554779999999997,16.8,16,17.2,15.9,16.8,0,0,0,0,0,3733,500000,8277390000,8297321,"MBS",99351856692,6001400
1,2043,315,5278180.95,5795252,183706508,"2023-04-05T00:00:00",4288700,16.756130000000002,16.9,16.8,17,16.5,16.8,0,0,0,0,0,1546,0,0,5794890,"MBS",71862014731,4288700
1,1794,9600,159765120,6311000,183556723,"2023-04-04T00:00:00",4463300,16.6422,16.5,16.9,17,16.2,16.5,0,0,0,0,0,2378,6800,113166960,6049763,"MBS",74279131260,4463300
1,1532,5400,89065494,5450903,183414823,"2023-04-03T00:00:00",4035300,16.49361,15.8,16.5,16.7,16,16.1,0,0,0,0,0,2178,1004,16559584.44,5786152,"MBS",66556664433,4035300
1,2382,5000,77177000,9446271,183370223,"2023-03-31T00:00:00",7820200,15.4354,14.8,15.8,15.8,14.7,14.8,-2960000,0,-2960000,0,0,4094,150100,2316853540,9244398,"MBS",120707915080,7820200
1,1610,20803,313552801.44,5647401,183375223,"2023-03-30T00:00:00",4898800,15.072479999999999,14.6,14.8,15.5,14.6,14.7,-2115800,0,-2115800,0,0,3378,151500,2283480720,8098880,"MBS",73837065024,4898800
1,1189,0,0,3511360,183396026,"2023-03-29T00:00:00",2583600,14.485719999999999,14.4,14.6,14.7,14.3,14.4,0,0,0,0,0,1737,50000,724286000,4185078,"MBS",37425306192,2583600
1,1137,100,1460770,3551959,183396026,"2023-03-28T00:00:00",2700400,14.607700000000001,14.5,14.4,14.9,14.4,14.7,0,0,0,1450000000,100000,1881,0,0,5352194,"MBS",40896633080,2800400
1,1228,0,0,4140743,183394126,"2023-03-27T00:00:00",3109900,14.61863,14.3,14.5,14.8,14.3,14.6,0,0,0,0,0,2047,0,0,5078676,"MBS",45462477437,3109900
1,1683,1500,21616800,5563727,183394126,"2023-03-24T00:00:00",3892700,14.411200000000001,14,14.3,14.6,14.1,14.1,0,0,0,0,0,2654,0,0,6554268,"MBS",56098478240,3892700
1,1175,1500,20781060,3707808,183395626,"2023-03-23T00:00:00",2363600,13.854040000000001,13.7,14,14.1,13.5,13.6,0,0,0,0,0,1456,2000,27708080,3920720,"MBS",32745408944,2363600
1,802,4000,55153800,2354757,183397126,"2023-03-22T00:00:00",1675000,13.788450000000001,13.6,13.7,14,13.6,13.6,0,0,0,0,0,1421,0,0,3895093,"MBS",23095653750,1675000
1,1300,12900,173451465,2701349,183399526,"2023-03-21T00:00:00",1495600,13.44585,13.3,13.6,13.7,13.2,13.3,0,0,0,0,0,848,0,0,2788251,"MBS",20109613260,1495600
1,1527,100,1349432,3160508,183412426,"2023-03-20T00:00:00",1817000,13.49432,13.7,13.3,13.8,13.2,13.7,0,0,0,0,0,832,0,0,3313252,"MBS",24519179440,1817000
1,929,5400,74654892,2697136,183404326,"2023-03-17T00:00:00",1589700,13.82498,13.7,13.7,14.1,13.7,13.7,0,0,0,0,0,1134,1600,22119968,3387530,"MBS",21977570706,1589700
1,1289,0,0,2949919,183409726,"2023-03-16T00:00:00",2049500,13.90409,14.2,13.7,14.2,13.7,14,0,0,0,0,0,1428,0,0,4196682,"MBS",28496432455,2049500
1,1396,1200,16685400,5301613,183409726,"2023-03-15T00:00:00",3743400,13.9045,13,14.2,14.2,13.3,13.3,0,0,0,0,0,2065,8200,114016900,5136457,"MBS",52050105300,3743400
1,1702,4500,59148405,2761862,183410926,"2023-03-14T00:00:00",1857200,13.14409,13.6,13,13.6,12.3,12.3,0,0,0,0,0,788,0,0,3187456,"MBS",24411203948,1857200
1,892,0,0,2492903,183415426,"2023-03-13T00:00:00",1604000,13.442440000000001,13.5,13.6,13.6,13.3,13.4,0,0,0,0,0,773,0,0,2668213,"MBS",21561673760,1604000
1,1640,11100,150483033,3176497,183415426,"2023-03-10T00:00:00",2304900,13.557030000000001,13.9,13.5,13.9,13.4,13.9,0,0,0,0,0,771,0,0,3720399,"MBS",31247598447,2304900
1,953,2900,40171699,2319091,183426526,"2023-03-09T00:00:00",1492400,13.85231,13.9,13.9,14,13.7,13.9,0,0,0,0,0,1113,0,0,2787645,"MBS",20673187444,1492400
1,1212,0,0,3564087,183427226,"2023-03-08T00:00:00",2203600,13.515600000000001,13.5,13.9,13.9,13.2,13.3,0,0,0,0,0,761,0,0,2705243,"MBS",29782976160,2203600
1,693,6400,85806208,2557397,183427226,"2023-03-07T00:00:00",1704000,13.407219999999999,13.1,13.5,13.6,13,13,0,0,0,1310000000,100000,1080,0,0,2628541,"MBS",24155902880,1804000
1,699,0,0,2038626,183433626,"2023-03-06T00:00:00",1251000,13.38151,13,13.1,13.6,13,13,0,0,0,0,0,913,2200,29439322,2437500,"MBS",16740269010,1251000
1,791,22100,296351497,2020272,183433626,"2023-03-03T00:00:00",1344400,13.40957,13.4,13,13.7,13,13.5,0,0,0,0,0,912,0,0,2482944,"MBS",18027825908,1344400
1,682,26000,349911640,1392746,183454726,"2023-03-02T00:00:00",811900,13.45814,13.5,13.4,13.6,13.3,13.5,0,0,0,0,0,735,0,0,2140833,"MBS",10926663866,811900
1,976,300,3966444,2236747,183478726,"2023-03-01T00:00:00",1217300,13.22148,12.9,13.5,13.5,12.8,12.9,0,0,0,0,0,708,0,0,1720207,"MBS",16094507604,1217300
1,976,2200,28565504,2044754,183476026,"2023-02-28T00:00:00",1030900,12.98432,12.8,12.9,13.2,12.8,12.8,0,0,0,0,0,557,1000,12984320,1824801,"MBS",13385535488,1030900
1,1916,0,0,3737367,183478226,"2023-02-27T00:00:00",2227200,13.02984,13.5,12.8,13.5,12.8,13.5,0,0,0,0,0,670,2000,26059680,2941620,"MBS",29020059648,2227200
1,1049,14200,194049248,2208280,183473126,"2023-02-24T00:00:00",1359800,13.66544,13.9,13.5,14,13.5,13.9,0,0,0,0,0,773,3000,40996320,2326240,"MBS",18582265312,1359800
1,1550,7700,104838811,3485740,183485026,"2023-02-23T00:00:00",1978800,13.61543,13.8,13.9,13.9,13.3,13.8,0,0,0,0,0,802,0,0,2592663,"MBS",26942212884,1978800
