"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,0,40000,"2023-06-13T00:00:00",0,2.8,2.8,2.8,2.8,2.8,2.8,,,,0,0,0,0,0,0,"TV6",0,0
1,0,0,0,0,40000,"2023-06-12T00:00:00",0,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,16,0,0,18456,40000,"2023-06-09T00:00:00",9900,2.8,2.8,2.6,3.1,2.6,3.1,0,0,0,0,0,14,0,0,24301,"TV6",27260046,9900
1,0,0,0,0,40000,"2023-06-08T00:00:00",0,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,0,0,0,0,40000,"2023-06-07T00:00:00",0,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,0,0,0,0,40000,"2023-06-06T00:00:00",0,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,0,0,0,0,40000,"2023-06-05T00:00:00",0,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,18,0,0,17420,40000,"2023-06-02T00:00:00",10300,2.8,2.9,2.8,2.9,2.8,2.8,0,0,0,0,0,9,0,0,16100,"TV6",28950004,10300
1,0,0,0,0,40000,"2023-06-01T00:00:00",0,2.9,2.9,2.9,2.9,2.9,2.9,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,0,0,0,0,40000,"2023-05-31T00:00:00",0,2.9,2.9,2.9,2.9,2.9,2.9,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,0,0,0,0,40000,"2023-05-30T00:00:00",0,2.9,2.9,2.9,2.9,2.9,2.9,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,0,0,0,0,40000,"2023-05-29T00:00:00",0,2.9,2.9,2.9,2.9,2.9,2.9,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,7,0,0,9100,40000,"2023-05-26T00:00:00",6100,2.9,3,3,3,2.9,2.9,0,0,0,0,0,8,0,0,18800,"TV6",17870011,6100
1,0,0,0,0,40000,"2023-05-25T00:00:00",0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,"TV6",0,0
1,2,0,0,5500,40000,"2023-05-24T00:00:00",0,3,3,3,3,3,3,0,0,0,0,0,8,0,0,7000,"TV6",0,0
1,9,0,0,17100,40000,"2023-05-23T00:00:00",600,3,3,3,3,3,3,0,0,0,0,0,14,0,0,15900,"TV6",1800000,600
1,10,0,0,24700,40000,"2023-05-22T00:00:00",600,3,3.1,3,3,3,3,0,0,0,0,0,8,0,0,8901,"TV6",1800000,600
1,6,0,0,11300,40000,"2023-05-19T00:00:00",400,3.1,3.1,3.1,3.1,3.1,3.1,0,0,0,0,0,10,0,0,9801,"TV6",1240000,400
1,4,0,0,11700,40000,"2023-05-18T00:00:00",2000,3.1,3.1,3.1,3.1,3.1,3.1,0,0,0,0,0,12,0,0,14001,"TV6",6200000,2000
1,12,0,0,17900,40000,"2023-05-17T00:00:00",2000,3.1,3.1,3.1,3.1,3.1,3.1,0,0,0,0,0,10,0,0,14500,"TV6",6200000,2000
1,12,0,0,58800,40000,"2023-05-16T00:00:00",26600,3.1,3,3.1,3.1,3.1,3.1,0,0,0,0,0,8,0,0,32000,"TV6",82460000,26600
1,13,0,0,23514,40000,"2023-05-15T00:00:00",800,3,2.9,3,3,3,3,0,0,0,0,0,7,0,0,5601,"TV6",2400000,800
1,20,0,0,30900,40000,"2023-05-12T00:00:00",21300,2.9,3.2,3.2,3.2,2.9,2.9,0,0,0,0,0,11,0,0,28716,"TV6",62410065,21300
1,10,0,0,24600,40000,"2023-05-11T00:00:00",1000,3.2,3.2,3.2,3.2,3.2,3.2,0,0,0,0,0,9,0,0,10500,"TV6",3200000,1000
1,12,0,0,24400,40000,"2023-05-10T00:00:00",4600,3.2,3.3,3.1,3.3,3.1,3.3,0,0,0,0,0,14,0,0,14217,"TV6",14490000,4600
1,14,0,0,19000,40000,"2023-05-09T00:00:00",3100,3.3,3.2,3.3,3.3,3.2,3.3,0,0,0,0,0,14,0,0,11201,"TV6",10079991,3100
1,12,0,0,18017,40000,"2023-05-08T00:00:00",0,3.2,3.2,3.2,3.2,3.2,3.2,0,0,0,0,0,13,0,0,7634,"TV6",0,0
1,15,0,0,23638,40000,"2023-05-05T00:00:00",1000,3.2,3.1,3.2,3.2,3.2,3.2,0,0,0,0,0,14,0,0,6345,"TV6",3200000,1000
1,18,0,0,31501,40000,"2023-05-04T00:00:00",6300,3.1,3.1,3,3.2,3,3.1,0,0,0,0,0,19,0,0,17146,"TV6",19659969,6300
1,12,0,0,21800,40000,"2023-04-28T00:00:00",900,3.1,3.1,3.1,3.1,3,3,0,0,0,0,0,18,0,0,11355,"TV6",2750004,900
1,13,0,0,24200,40000,"2023-04-27T00:00:00",800,3.1,3.1,3.1,3.1,3,3,0,0,0,0,0,16,0,0,9045,"TV6",2460000,800
1,13,0,0,29200,40000,"2023-04-26T00:00:00",600,3.1,2.9,3.1,3.1,3.1,3.1,0,0,0,0,0,12,0,0,8444,"TV6",1860000,600
1,18,0,0,28069,0,"2023-04-25T00:00:00",700,2.9,3,2.9,3.1,2.9,2.9,0,0,0,0,0,13,0,0,5144,"TV6",2049999,700
1,45,0,0,83868,0,"2023-04-24T00:00:00",65200,3,3.2,2.9,3.1,2.8,3.1,0,0,0,0,0,38,0,0,75149,"TV6",196280036,65200
1,13,0,0,84699,0,"2023-04-21T00:00:00",21900,3.2,2.9,3.2,3.3,3,3,0,0,0,100000000,40000,29,40000,128822000,80074,"TV6",170530045,61900
1,7,0,0,18005,0,"2023-04-20T00:00:00",1400,2.9,3.1,2.9,2.9,2.9,2.9,0,0,0,0,0,15,0,0,18953,"TV6",4060000,1400
1,21,0,0,20010,0,"2023-04-19T00:00:00",2200,3.1,2.9,3,3.1,2.9,2.9,0,0,0,0,0,25,0,0,21263,"TV6",6729998,2200
1,8,0,0,21600,0,"2023-04-18T00:00:00",1700,2.9,2.9,2.9,2.9,2.9,2.9,0,0,0,0,0,14,0,0,18964,"TV6",4930000,1700
1,9,0,0,24100,0,"2023-04-17T00:00:00",500,2.9,2.9,2.9,2.9,2.9,2.9,0,0,0,0,0,10,0,0,11963,"TV6",1450000,500
1,9,0,0,32000,0,"2023-04-14T00:00:00",3600,2.9,2.8,2.9,2.9,2.9,2.9,0,0,0,0,0,15,0,0,16724,"TV6",10440000,3600
1,15,0,0,12236,0,"2023-04-13T00:00:00",4600,2.8,3.1,2.8,2.9,2.8,2.8,0,0,0,0,0,20,0,0,26024,"TV6",12889982,4600
1,26,0,0,43911,0,"2023-04-12T00:00:00",2700,3.1,2.9,3,3.2,3,3.2,0,0,0,0,0,12,0,0,17140,"TV6",8399997,2700
1,22,0,0,28584,0,"2023-04-11T00:00:00",22100,2.9,3.4,2.9,3.4,2.9,3.2,0,0,0,0,0,22,0,0,39700,"TV6",64939966,22100
1,24,0,0,58150,0,"2023-04-10T00:00:00",20900,3.4,3.5,3.2,4,3.1,4,0,0,0,0,0,34,0,0,46440,"TV6",72029969,20900
1,16,0,0,10998,0,"2023-04-07T00:00:00",5600,3.5,3.6,3.3,4.1,3.3,4.1,0,0,0,0,0,16,0,0,21724,"TV6",19510008,5600
1,53,0,0,185178,0,"2023-04-06T00:00:00",80300,3.6,3.3,3.4,3.7,3.4,3.7,0,0,0,0,0,25,0,0,80516,"TV6",286769769,80300
1,76,0,0,1648319,0,"2023-04-05T00:00:00",57000,3.3,2.9,3.3,3.3,3.3,3.3,0,0,0,0,0,8,0,0,57065,"TV6",188100000,57000
1,23,0,0,1613900,0,"2023-04-04T00:00:00",7600,2.9,2.6,2.9,2.9,2.9,2.9,0,0,0,0,0,7,0,0,7681,"TV6",22040000,7600
1,9,0,0,21700,0,"2023-04-03T00:00:00",2600,2.6,2.6,2.6,2.7,2.6,2.7,0,0,0,0,0,9,0,0,9981,"TV6",6809998,2600
1,6,0,0,10500,0,"2023-03-31T00:00:00",100,2.6,2.6,2.6,2.6,2.6,2.6,0,0,0,0,0,10,0,0,68181,"TV6",260000,100
1,5,0,0,8200,0,"2023-03-30T00:00:00",4300,2.6,2.5,2.6,2.6,2.6,2.6,0,0,0,0,0,14,0,0,66081,"TV6",11180000,4300
1,5,0,0,26200,0,"2023-03-29T00:00:00",0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,6,0,0,61774,"TV6",0,0
1,7,0,0,24399,0,"2023-03-28T00:00:00",300,2.5,2.5,2.5,2.6,2.5,2.6,0,0,0,0,0,13,0,0,77481,"TV6",759999,300
1,8,0,0,15998,0,"2023-03-27T00:00:00",1100,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,8,0,0,58390,"TV6",2750000,1100
1,8,0,0,13698,0,"2023-03-24T00:00:00",700,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,6,0,0,47300,"TV6",1750000,700
1,5,0,0,12999,0,"2023-03-23T00:00:00",200,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,6,0,0,72500,"TV6",500000,200
