"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,4,0,0,1100,14698500,"2023-01-10T00:00:00",0,19.6,19.6,19.6,19.6,19.6,19.6,,,,0,0,8,0,0,4205,"HNF",0
1,4,0,0,1400,14698500,"2023-01-09T00:00:00",100,19.6,18.7,19.6,19.6,19.6,19.6,0,0,0,0,0,8,0,0,6505,"HNF",1960000
1,6,0,0,2500,14698500,"2023-01-06T00:00:00",600,18.7,19.7,17.2,19,17.2,19,0,0,0,0,0,10,100,1870000,8805,"HNF",11220000
1,5,0,0,1253,14698500,"2023-01-05T00:00:00",0,19.7,19.7,19.7,19.7,19.7,19.7,0,0,0,0,0,8,0,0,3605,"HNF",0
1,4,0,0,453,14698500,"2023-01-04T00:00:00",0,19.7,19.7,19.7,19.7,19.7,19.7,0,0,0,0,0,2,0,0,2004,"HNF",0
1,5,0,0,505,14698500,"2023-01-03T00:00:00",0,19.7,19.7,19.7,19.7,19.7,19.7,0,0,0,0,0,5,0,0,4205,"HNF",0
1,11,0,0,2810,14698500,"2022-12-30T00:00:00",100,19.7,17.3,19.7,19.7,19.7,19.7,0,0,0,0,0,5,0,0,6812,"HNF",1970000
1,6,0,0,3232,14698500,"2022-12-29T00:00:00",0,17.3,17.3,17.3,17.3,17.3,17.3,0,0,0,0,0,4,0,0,512,"HNF",0
1,3,200,3450000,1400,14698500,"2022-12-28T00:00:00",800,17.3,19.8,17,18,17,18,0,0,0,0,0,11,0,0,11296,"HNF",13800000
1,6,0,0,2400,14698700,"2022-12-27T00:00:00",100,19.8,18.6,19.8,19.8,19.8,19.8,0,0,0,0,0,6,0,0,2321,"HNF",1980000
1,6,0,0,2800,14698500,"2022-12-26T00:00:00",200,18.6,18.6,18.6,18.6,18.6,18.6,0,0,0,0,0,6,0,0,1212,"HNF",3720000
1,13,0,0,9406,14698500,"2022-12-23T00:00:00",6100,18.6,18.4,19,19,18.3,18.5,0,0,0,0,0,9,0,0,13112,"HNF",113709978
1,21,0,0,16900,14698500,"2022-12-22T00:00:00",1600,18.4,17.5,19.8,19.8,17.4,17.5,0,0,0,0,0,13,200,3682500,3100,"HNF",29460000
1,12,0,0,1644709,14698500,"2022-12-21T00:00:00",1100,17.5,17.3,17.7,17.7,16.4,16.4,0,0,0,24263253200,1639409,14,0,0,1642121,"HNF",24282553195
1,20,0,0,10105,14698500,"2022-12-20T00:00:00",3600,17.3,16.5,17.4,17.8,15,15,0,0,0,0,0,19,0,0,4521,"HNF",62300016
