"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,39,0,0,77506,2377300,"2023-03-17T00:00:00",40500,11.7,11.3,12.2,12.2,11.3,11.7,0,0,0,0,0,18,0,0,62900,"NBE",475420185,40500
1,0,0,0,116600,2377300,"2023-03-16T00:00:00",86900,11.28608,11.6,11.7,11.7,11,11.6,0,0,0,0,0,0,0,0,104600,"NBE",980760352,86900
1,0,0,0,33100,2377300,"2023-03-15T00:00:00",17800,11.59551,11.5,11.6,11.6,11.2,11.2,0,0,0,0,0,0,0,0,39900,"NBE",206400078,17800
1,29,0,0,80500,2377300,"2023-03-14T00:00:00",61500,11.5,11.5,11.6,11.7,11.1,11.5,0,0,0,0,0,29,0,0,86000,"NBE",704989875,61500
1,22,0,0,47200,2377300,"2023-03-13T00:00:00",24900,11.5,11.2,12,12,11.2,11.2,0,0,0,0,0,19,0,0,52700,"NBE",285100020,24900
1,27,0,0,61300,2377300,"2023-03-10T00:00:00",34200,11.2,11.5,11.7,11.7,11.1,11.2,0,0,0,0,0,12,0,0,50300,"NBE",384209982,34200
1,48,0,0,86800,2377300,"2023-03-09T00:00:00",61900,11.5,11.4,11.9,11.9,11.1,11.4,0,0,0,0,0,20,0,0,79100,"NBE",709570223,61900
1,28,0,0,48200,2377300,"2023-03-08T00:00:00",17200,11.4,11.4,11.8,11.8,11.3,11.6,0,0,0,0,0,16,0,0,36100,"NBE",195500016,17200
1,30,0,0,52000,2377300,"2023-03-07T00:00:00",18200,11.4,11.4,12.1,12.1,11.2,11.4,0,0,0,0,0,9,0,0,24300,"NBE",206570000,18200
1,33,0,0,52401,2377300,"2023-03-06T00:00:00",30900,11.4,12.4,11.6,11.8,11.2,11.6,0,0,0,0,0,14,0,0,41300,"NBE",353030028,30900
1,16,0,0,24300,2377300,"2023-03-03T00:00:00",3200,12.4,12.2,12.4,12.4,12.3,12.3,0,0,0,0,0,8,0,0,11600,"NBE",39580000,3200
