"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,0,1042331,"2023-01-03T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,,,,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-30T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-29T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-28T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-27T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-26T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-23T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-22T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-21T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-20T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-19T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-16T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-15T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-14T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-13T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-12T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-09T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
1,0,0,0,0,1042331,"2022-12-08T00:00:00",0,6.2,6.2,6.2,6.2,6.2,6.2,0,0,0,0,0,0,0,0,0,"VE2",0
