"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,500,16486965,0,45759839,"2023-04-27T00:00:00",1503800,32.97393,32.7,32.25,33.5,32.2,33,,,,0,0,0,26810,884031063.3,0,"SZC",49586195934,1503800
1,1688,16500,521790000,2229017,45760339,"2023-04-26T00:00:00",937300,31.82676,31.55,32.7,32.7,31,31.6,0,0,0,0,0,1059,3800,119610000,1765370,"SZC",29831222148,937300
1,2142,0,0,2778917,45695849,"2023-04-25T00:00:00",1665100,31.89809,31.5,31.55,32.45,31,31.8,0,0,0,0,0,2030,25500,813530000,3460417,"SZC",53113509659,1665100
1,1228,26700,842830000,1456776,45695649,"2023-04-24T00:00:00",758900,31.408009999999997,30.95,31.5,31.7,30.9,30.95,0,0,0,0,0,1181,0,0,1766084,"SZC",23835538789,758900
1,1798,300,9600000,2632008,45711249,"2023-04-21T00:00:00",1413600,31.55651,31.55,30.95,32.45,30.5,31.55,-62100000,0,-62100000,0,0,1594,80990,2565010000,3017353,"SZC",44608282536,1413600
1,1606,2600,81350000,2221159,45702549,"2023-04-20T00:00:00",882300,31.164990000000003,30.95,31.55,31.8,30.7,30.7,0,0,0,0,0,1097,200,6170000,1688631,"SZC",27496870677,882300
1,1890,30000,941100000,2246832,45705149,"2023-04-19T00:00:00",1273800,31.456319999999998,32.1,30.95,32.25,30.95,32.2,0,0,0,0,0,1096,11100,350920000,2629171,"SZC",40069060416,1273800
1,1047,58600,1872860000,1575126,45725749,"2023-04-18T00:00:00",843500,31.74467,31.4,32.1,32.15,31.2,31.55,0,0,0,0,0,1301,9000,282980000,2052192,"SZC",26776629145,843500
1,1458,101100,3148270000,2211269,45748549,"2023-04-17T00:00:00",733200,31.11339,30.7,31.4,31.45,30.6,31,0,0,0,0,0,1097,0,0,1593295,"SZC",22812337548,733200
1,2469,106800,3384900000,3226337,45811339,"2023-04-14T00:00:00",1961300,31.84458,32.85,30.7,32.95,30.7,32.9,0,0,0,1530000000,50000,1583,9400,301690000,3510416,"SZC",63986774754,2011300
1,1922,0,0,2177499,45864829,"2023-04-13T00:00:00",1138800,33.092699999999994,33.5,32.85,33.8,32.8,33.8,0,0,0,0,0,1526,35800,1181830000,2554984,"SZC",37685966760,1138800
1,2474,3000,100350000,4231818,45821329,"2023-04-12T00:00:00",2218300,33.33553,32.4,33.5,33.95,32.1,32.6,0,0,0,945000000,30000,2778,38310,1284360000,4275565,"SZC",74893206199,2248300
1,1970,12400,393360000,2257328,45824329,"2023-04-11T00:00:00",1132500,31.66118,32,32.4,32.4,31.2,32.1,0,0,0,0,0,1284,53310,1684790000,2125623,"SZC",35856286350,1132500
1,2734,11500,369090000,4285567,45813115,"2023-04-10T00:00:00",2265800,32.09386,31.3,32,32.5,31.65,32,0,0,0,0,0,2423,43500,1393100000,4491186,"SZC",72718267988,2265800
1,2076,50600,1540850000,3867275,45779515,"2023-04-07T00:00:00",1333100,30.54918,30.1,31.3,31.3,29.9,30.4,0,0,0,0,0,1425,0,0,2334230,"SZC",40725111858,1333100
1,2070,9200,278990000,2648301,45715105,"2023-04-06T00:00:00",1784400,30.88552,31.5,30.1,31.45,30,31.4,306000000,0,306000000,0,0,1291,23614,732830000,3103456,"SZC",55112121888,1784400
1,1618,6500,199900000,2753966,45719895,"2023-04-05T00:00:00",1386500,31.18707,30.65,31.5,31.8,30.55,30.7,0,0,0,0,0,1931,45100,1410460000,3227523,"SZC",43240872555,1386500
1,2016,2500,76390000,2569670,45566385,"2023-04-04T00:00:00",1314100,30.57827,30.85,30.65,30.9,30.35,30.8,0,0,0,0,0,1336,115010,3520990000,2829381,"SZC",40182904607,1314100
1,1516,2500,77040000,3101350,45534580,"2023-04-03T00:00:00",1577200,30.6831,29.5,30.85,31.1,30.2,30.6,0,0,0,0,0,1957,4410,135130000,3242069,"SZC",48393385320,1577200
1,2136,43600,1281820000,4830707,45533680,"2023-03-31T00:00:00",2904000,29.50027,28.2,29.5,30.15,28.25,28.35,0,0,0,0,0,2751,160010,4720300000,4364332,"SZC",85668784080,2904000
1,968,0,0,1166977,45560280,"2023-03-30T00:00:00",704800,28.82294,28.7,28.2,29.2,28.2,29.15,-22800000,0,-22800000,0,0,1112,34305,991770000,1771305,"SZC",20314408112,704800
1,682,3600,103680000,1001475,45555580,"2023-03-29T00:00:00",400600,28.6836,28.55,28.7,28.95,28.55,28.65,0,0,0,0,0,806,3400,97750000,1231862,"SZC",11490650160,400600
1,1568,11200,328190000,2091318,45559080,"2023-03-28T00:00:00",1178500,28.90316,28.9,28.55,29.35,28.55,28.95,0,0,0,0,0,1450,17000,489670000,2753567,"SZC",34062374060,1178500
1,1176,12100,345580000,2133166,45570280,"2023-03-27T00:00:00",1000600,28.601,28.25,28.9,29.05,28.15,28.4,0,0,0,0,0,1426,4700,133660000,1978877,"SZC",28618160600,1000600
1,1392,13400,378430000,2764811,45582380,"2023-03-24T00:00:00",1198000,28.110349999999997,27.35,28.25,28.45,27.5,27.5,0,0,0,0,0,2025,100,2750000,2580262,"SZC",33676199300,1198000
1,533,12200,331710000,754599,45593462,"2023-03-23T00:00:00",253700,27.173,27.1,27.35,27.35,26.95,26.95,0,0,0,0,0,485,0,0,663430,"SZC",6893790100,253700
1,484,900,24600000,732783,45601362,"2023-03-22T00:00:00",428100,27.28134,26.95,27.1,27.4,27.1,27.2,0,0,0,0,0,966,0,0,1201387,"SZC",11679141654,428100
1,512,1309,35160000,556987,45602219,"2023-03-21T00:00:00",257700,26.76777,26.7,26.95,26.95,26.6,26.9,0,0,0,0,0,573,2318,61950000,755917,"SZC",6898054329,257700
1,907,0,0,1142828,45603528,"2023-03-20T00:00:00",432600,26.85548,27.1,26.7,27.3,26.6,27.05,0,0,0,0,0,553,4300,116660000,971093,"SZC",11617680648,432600
1,617,4000,108920000,513600,45597028,"2023-03-17T00:00:00",228000,27.14259,27.15,27.1,27.5,27,27.35,0,0,0,0,0,554,43,1170000,760232,"SZC",6188510520,228000
1,749,0,0,690294,45596828,"2023-03-16T00:00:00",316700,27.29504,27.8,27.15,27.7,27,27.45,0,0,0,0,0,652,0,0,887063,"SZC",8644339168,316700
1,901,34320,950420000,1322570,45563928,"2023-03-15T00:00:00",606000,27.538040000000002,26.65,27.8,27.85,27,27.4,0,0,0,0,0,1110,6500,179480000,1361941,"SZC",16688052240,606000
1,1342,0,0,1843759,45576048,"2023-03-14T00:00:00",898700,26.855400000000003,27.35,26.65,27.4,26.6,27.1,0,0,0,0,0,876,4200,113810000,1592600,"SZC",24134947980,898700
1,1096,6700,183920000,1167470,45539248,"2023-03-13T00:00:00",732300,27.49332,27.95,27.35,27.65,27.3,27.5,140000,0,140000,0,0,581,32900,905030000,1365807,"SZC",20133358236,732300
1,1424,0,0,1740547,45541848,"2023-03-10T00:00:00",799700,28.02152,28.35,27.95,28.35,27.8,28,0,0,0,0,0,883,22200,621680000,1718686,"SZC",22408809544,799700
1,1617,3300,92270000,3646072,45528948,"2023-03-09T00:00:00",1488600,27.99782,27.4,28.35,28.6,27.5,27.7,0,0,0,0,0,1876,36800,1032050000,2405149,"SZC",41677554852,1488600
1,835,2000,54300000,1104924,45529248,"2023-03-08T00:00:00",453800,26.98599,26.8,27.4,27.4,26.6,26.7,0,0,0,0,0,676,4100,109640000,964798,"SZC",12246242262,453800
1,578,4300,115000000,530169,45490848,"2023-03-07T00:00:00",221200,26.80267,26.6,26.8,27.05,26.65,26.85,0,0,0,0,0,576,12900,345690000,741450,"SZC",5928750604,221200
