"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,24,0,0,22231,0,"2022-12-14T00:00:00",4100,11.24634,11.2,11.2,11.35,11.15,11.2,,,,0,0,45,0,0,40492,"DBT",46109994
1,39,0,0,25741,0,"2022-12-13T00:00:00",2700,11.053700000000001,11.15,11.2,11.2,10.9,10.9,0,0,0,0,0,17,0,0,17429,"DBT",29844990
1,52,0,0,22425,0,"2022-12-12T00:00:00",7000,11.15857,11.2,11.15,11.25,11.15,11.15,0,0,0,0,0,39,0,0,30915,"DBT",78109990
1,40,0,0,30019,0,"2022-12-09T00:00:00",6000,11.21083,11.2,11.2,11.35,11.1,11.2,0,0,0,0,0,34,0,0,45209,"DBT",67264980
1,53,0,0,43164,0,"2022-12-08T00:00:00",8600,11.20116,11.3,11.2,11.25,11.2,11.25,0,0,0,0,0,30,0,0,74529,"DBT",96329976
1,40,0,0,39709,0,"2022-12-07T00:00:00",12500,11.0328,11.05,11.3,11.45,10.6,11.05,0,0,0,0,0,31,0,0,71629,"DBT",137910000
1,50,0,0,32858,0,"2022-12-06T00:00:00",28800,11.284030000000001,11.85,11.05,11.6,11.05,11.5,0,0,0,0,0,64,0,0,119229,"DBT",324980064
1,43,0,0,47375,0,"2022-12-05T00:00:00",15400,11.611690000000001,11.75,11.85,11.85,11.2,11.3,0,0,0,0,0,62,0,0,53838,"DBT",178820026
1,28,0,0,29759,0,"2022-12-02T00:00:00",500,11.58,11.55,11.75,11.75,11.3,11.6,0,0,0,0,0,38,0,0,28900,"DBT",5790000
1,52,0,0,34538,0,"2022-12-01T00:00:00",20000,11.52425,11.7,11.55,11.7,11.3,11.6,0,0,0,0,0,55,0,0,89509,"DBT",230485000
1,46,0,0,72537,0,"2022-11-30T00:00:00",10700,11.5472,11.55,11.7,11.7,11.45,11.55,0,0,0,0,0,53,0,0,37109,"DBT",123555040
1,35,0,0,22508,0,"2022-11-29T00:00:00",10400,11.27981,11.3,11.55,11.7,11,11.25,0,0,0,0,0,45,0,0,37350,"DBT",117310024
1,30,0,0,17457,0,"2022-11-28T00:00:00",5300,11.38962,11.45,11.3,11.9,11.3,11.9,0,0,0,0,0,46,0,0,33600,"DBT",60364986
1,31,0,0,29109,0,"2022-11-25T00:00:00",13500,10.89407,11,11.45,11.45,10.4,10.5,0,0,0,0,0,45,0,0,24300,"DBT",147069945
1,17,0,0,36008,0,"2022-11-24T00:00:00",5600,10.57143,10.4,11,11,10.4,10.4,0,0,0,0,0,28,0,0,14100,"DBT",59200008
1,41,0,0,34498,0,"2022-11-23T00:00:00",11700,10.251280000000001,10.4,10.4,10.4,10.05,10.05,0,0,0,0,0,36,0,0,35600,"DBT",119939976
1,36,0,0,43318,0,"2022-11-22T00:00:00",16400,10.37256,10.5,10.4,10.5,10,10,0,0,0,0,0,30,0,0,39200,"DBT",170109984
1,32,0,0,25408,0,"2022-11-21T00:00:00",7600,10.13158,10.5,10.5,10.5,10.1,10.5,0,0,0,0,0,19,0,0,34900,"DBT",77000008
1,27,0,0,17740,0,"2022-11-18T00:00:00",12200,10.241389999999999,10.8,10.5,10.85,10.15,10.85,0,0,0,0,0,35,0,0,64500,"DBT",124944958
1,32,0,0,24155,0,"2022-11-17T00:00:00",6900,10.689860000000001,10.2,10.8,10.9,10.25,10.85,0,0,0,0,0,20,0,0,17317,"DBT",73760034
1,41,0,0,153191,0,"2022-11-16T00:00:00",89200,10.15415,9.55,10.2,10.2,10.15,10.15,-811000,0,-811000,0,0,66,0,0,97749,"DBT",905750180
1,18,0,0,15090,0,"2022-11-15T00:00:00",9900,9.97525,10.2,9.55,10,9.55,10,0,0,0,0,0,37,0,0,56231,"DBT",98754975
1,25,0,0,21586,0,"2022-11-14T00:00:00",9500,10.149469999999999,10.5,10.2,10.5,10,10.5,0,0,0,0,0,41,0,0,19329,"DBT",96419965
1,23,0,0,19642,0,"2022-11-11T00:00:00",6400,11.02266,11.2,10.5,11.5,10.5,11.45,0,0,0,0,0,50,0,0,52755,"DBT",70545024
1,37,0,0,30808,0,"2022-11-10T00:00:00",9100,11.17143,11.5,11.2,11.5,11.05,11.5,0,0,0,0,0,51,0,0,25830,"DBT",101660013
1,36,0,0,28591,0,"2022-11-09T00:00:00",900,11.07222,11,11.5,11.5,10.55,10.55,0,0,0,0,0,25,0,0,10520,"DBT",9964998
1,33,0,0,33328,0,"2022-11-08T00:00:00",7300,10.87192,11.4,11,11.5,10.65,11.1,0,0,0,0,0,41,0,0,32420,"DBT",79365016
1,25,0,0,28517,0,"2022-11-07T00:00:00",2500,11.536,11.4,11.4,12.1,11.35,12.1,0,0,0,0,0,63,0,0,50504,"DBT",28840000
1,36,0,0,87077,0,"2022-11-04T00:00:00",22400,11.460709999999999,11.65,11.4,11.6,11.35,11.5,0,0,0,0,0,34,0,0,45600,"DBT",256719904
1,29,0,0,49708,0,"2022-11-03T00:00:00",500,11.68,11.5,11.65,11.7,11.65,11.7,0,0,0,2974600000,278000,28,0,0,11530,"DBT",2980440000
1,26,0,0,25907,0,"2022-11-02T00:00:00",5800,11.50603,11.6,11.5,11.75,11.5,11.55,0,0,0,0,0,25,0,0,31520,"DBT",66734974
1,18,0,0,8808,0,"2022-11-01T00:00:00",2200,11.6,11.95,11.6,11.6,11.6,11.6,0,0,0,0,0,22,0,0,20876,"DBT",25520000
1,33,0,0,9981,0,"2022-10-31T00:00:00",3000,11.66833,11.75,11.95,11.95,11.5,11.75,0,0,0,0,0,33,0,0,48575,"DBT",35004990
1,33,0,0,10518,0,"2022-10-28T00:00:00",3800,11.48421,11.75,11.75,11.75,11.4,11.55,0,0,0,0,0,24,0,0,17995,"DBT",43639998
1,40,0,0,27507,0,"2022-10-27T00:00:00",5600,11.41518,11.6,11.75,11.75,11.3,11.3,0,0,0,0,0,20,0,0,22810,"DBT",63925008
1,26,0,0,8198,0,"2022-10-26T00:00:00",1000,11.6,12,11.6,11.6,11.6,11.6,0,0,0,0,0,30,0,0,14910,"DBT",11600000
1,28,0,0,11038,0,"2022-10-25T00:00:00",3300,11.43182,12.25,12,12,11.4,11.45,-969000,0,-969000,0,0,35,0,0,21295,"DBT",37725006
1,19,0,0,39109,0,"2022-10-24T00:00:00",2900,11.76379,11.95,12.25,12.3,11.25,12.3,0,0,0,0,0,38,0,0,28000,"DBT",34114991
1,53,0,0,47698,0,"2022-10-21T00:00:00",5300,11.72925,12.35,11.95,12,11.5,12,0,0,0,0,0,29,0,0,21100,"DBT",62165025
