"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,2,0,0,800,4165000,"2022-08-18T00:00:00",0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,2,0,0,109,"SPA",0
1,3,0,0,800,4165000,"2022-08-17T00:00:00",0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,2,0,0,309,"SPA",0
1,2,0,0,800,4165000,"2022-08-16T00:00:00",0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,1,0,0,9,"SPA",0
1,2,0,0,200,4165000,"2022-08-15T00:00:00",100,9.3,10.9,9.3,9.3,9.3,9.3,0,0,0,0,0,3,0,0,306,"SPA",930000
1,0,0,0,0,4165000,"2022-08-12T00:00:00",0,10.9,10.9,10.9,10.9,10.9,10.9,0,0,0,0,0,4,0,0,409,"SPA",0
1,1,0,0,100,4165000,"2022-08-11T00:00:00",0,10.9,10.9,10.9,10.9,10.9,10.9,0,0,0,0,0,6,0,0,809,"SPA",0
1,2,0,0,600,4165000,"2022-08-10T00:00:00",100,10.9,9.5,10.9,10.9,10.9,10.9,0,0,0,0,0,5,0,0,409,"SPA",1090000
1,1,0,0,100,4165000,"2022-08-09T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,4,0,0,309,"SPA",0
1,0,0,0,0,4165000,"2022-08-08T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,5,0,0,315,"SPA",0
1,1,0,0,100,4165000,"2022-08-05T00:00:00",100,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,3,0,0,209,"SPA",950000
1,1,0,0,100,4165000,"2022-08-04T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,5,0,0,409,"SPA",0
1,1,0,0,100,4165000,"2022-08-03T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,5,0,0,409,"SPA",0
1,1,0,0,100,4165000,"2022-08-02T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,2,0,0,109,"SPA",0
1,2,0,0,800,4165000,"2022-08-01T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,4,0,0,5209,"SPA",0
1,3,0,0,3000,4165000,"2022-07-29T00:00:00",2900,9.5,9,9.5,9.5,9.5,9.5,0,0,0,0,0,4,0,0,3009,"SPA",27550000
1,1,0,0,100,4165000,"2022-07-28T00:00:00",100,9,9.5,9,9,9,9,0,0,0,0,0,5,0,0,1909,"SPA",900000
1,1,0,0,100,4165000,"2022-07-27T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,3,0,0,209,"SPA",0
1,2,0,0,500,4165000,"2022-07-26T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,3,0,0,209,"SPA",0
1,2,0,0,500,4165000,"2022-07-25T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,3,0,0,1709,"SPA",0
1,3,0,0,600,4165000,"2022-07-22T00:00:00",0,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,3,0,0,400,"SPA",0
1,3,0,0,900,4165000,"2022-07-21T00:00:00",300,9.5,8.3,9.5,9.5,9.5,9.5,0,0,0,0,0,1,0,0,300,"SPA",2850000
1,6,0,0,13700,4165000,"2022-07-20T00:00:00",4900,8.3,7.3,8.3,8.3,8,8,0,0,0,0,0,3,0,0,4900,"SPA",40640012
1,9,0,0,9900,4165000,"2022-07-19T00:00:00",1700,7.3,6.7,7.7,7.7,7.2,7.2,0,0,0,0,0,4,0,0,1700,"SPA",12390008
1,6,0,0,10600,4165000,"2022-07-18T00:00:00",0,6.7,6.7,6.7,6.7,6.7,6.7,0,0,0,0,0,0,0,0,0,"SPA",0
1,4,0,0,8000,4165000,"2022-07-15T00:00:00",7000,6.7,6.7,6.7,6.8,6.7,6.8,0,0,0,0,0,1,0,0,7000,"SPA",47130020
1,7,0,0,3000,4165000,"2022-07-14T00:00:00",3000,6.7,11.1,6.7,6.7,6.7,6.7,0,0,0,0,0,7,0,0,11000,"SPA",20100000
1,0,0,0,0,4165000,"2022-07-13T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
1,0,0,0,0,4165000,"2022-07-12T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
1,0,0,0,0,4165000,"2022-07-11T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
1,0,0,0,0,4165000,"2022-07-08T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-07-07T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-07-06T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-07-05T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-07-04T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
1,0,0,0,0,4165000,"2022-07-01T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-06-30T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-06-29T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-06-28T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
1,0,0,0,0,4165000,"2022-06-27T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
1,0,0,0,0,4165000,"2022-06-24T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
1,0,0,0,0,4165000,"2022-06-23T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,100,"SPA",0
1,0,0,0,0,4165000,"2022-06-22T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,2,0,0,200,"SPA",0
1,0,0,0,0,4165000,"2022-06-21T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,1,0,0,9,"SPA",0
1,0,0,0,0,4165000,"2022-06-20T00:00:00",0,11.1,11.1,11.1,11.1,11.1,11.1,0,0,0,0,0,0,0,0,0,"SPA",0
