"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,0,0,"2021-09-09T00:00:00",0,3.65,3.65,3.65,3.65,3.65,3.65,0,0,0,0,0,0,0,0,0,"CMWG2105",0
1,0,0,0,0,0,"2021-09-08T00:00:00",0,3.65,3.65,3.65,3.65,3.65,3.65,0,0,0,0,0,0,0,0,0,"CMWG2105",0
1,0,0,0,0,0,"2021-09-07T00:00:00",0,3.65,3.65,3.65,3.65,3.65,3.65,0,0,0,0,0,0,0,0,0,"CMWG2105",0
1,0,0,0,0,0,"2021-09-06T00:00:00",0,3.65,3.65,3.65,3.65,3.65,3.65,0,0,0,0,0,0,0,0,0,"CMWG2105",0
1,0,0,0,0,0,"2021-09-01T00:00:00",0,3.65,3.65,3.65,3.65,3.65,3.65,0,0,0,0,0,0,0,0,0,"CMWG2105",0
1,0,0,0,0,0,"2021-08-31T00:00:00",0,3.65,3.65,3.65,3.65,3.65,3.65,0,0,0,0,0,0,0,0,0,"CMWG2105",0
1,0,0,0,0,0,"2021-08-30T00:00:00",0,3.65,3.65,3.65,3.65,3.65,3.65,0,0,0,0,0,0,0,0,0,"CMWG2105",0
1,0,0,0,314600,2490000,"2021-08-25T00:00:00",314600,3.712650985378258,3.65,3.76,3.84,3.51,3.65,0,0,0,0,0,0,0,0,314600,"CMWG2105",1168000000
1,0,0,0,491000,2490000,"2021-08-24T00:00:00",491000,3.468431771894094,3.2,3.65,3.7,3.19,3.45,0,0,0,0,0,0,0,0,491000,"CMWG2105",1703000000
1,0,0,0,292700,2490000,"2021-08-23T00:00:00",292700,3.6453706867099416,4.06,3.2,4,3.2,4,0,0,0,0,0,0,0,0,292700,"CMWG2105",1067000000
1,0,0,0,246000,2490000,"2021-08-20T00:00:00",246000,4.508130081300813,4.92,4.06,4.92,3.45,4.92,0,0,0,0,0,0,0,0,246000,"CMWG2105",1109000000
1,0,0,0,130800,2490000,"2021-08-19T00:00:00",130800,4.946483180428134,5.05,4.92,5.1,4.9,5.05,0,0,0,0,0,0,0,0,130800,"CMWG2105",647000000
1,0,0,0,0,2490000,"2021-08-18T00:00:00",105300,5.059753086419754,4.81,5.05,5.21,4.76,4.83,0,0,0,0,0,0,0,0,0,"CMWG2105",532792000
1,0,0,0,120500,2490000,"2021-08-17T00:00:00",120500,4.987369294605809,5.17,4.81,5.19,4.8,5.19,0,0,0,0,0,0,0,0,120500,"CMWG2105",600978000
1,0,0,0,102000,2490000,"2021-08-16T00:00:00",102000,5.248696078431372,5.25,5.17,5.35,5.1,5.31,0,0,0,0,0,0,0,0,102000,"CMWG2105",535367000
1,0,0,0,123100,2490000,"2021-08-13T00:00:00",123100,5.110186839967506,5.3,5.25,5.25,4.99,5.2,0,0,0,0,0,0,0,0,123100,"CMWG2105",629064000
1,0,0,0,87500,2490000,"2021-08-12T00:00:00",87500,5.52,5.76,5.3,5.8,5.3,5.69,0,0,0,0,0,0,0,0,87500,"CMWG2105",483000000
1,0,0,0,202200,2490000,"2021-08-11T00:00:00",202200,5.9149357072205735,5.75,5.76,6.1,5.62,5.79,0,0,0,0,0,0,0,0,202200,"CMWG2105",1196000000
1,0,0,0,79000,2490000,"2021-08-10T00:00:00",79000,5.696202531645569,5.75,5.75,5.9,5.6,5.9,0,0,0,0,0,0,0,0,79000,"CMWG2105",450000000
1,0,0,0,105100,2490000,"2021-08-09T00:00:00",105100,5.680304471931494,5.68,5.75,5.89,5.16,5.68,0,0,0,0,0,0,0,0,105100,"CMWG2105",597000000
1,0,0,0,59200,2490000,"2021-08-06T00:00:00",59200,5.777027027027026,5.85,5.68,6,5.5,6,0,0,0,0,0,0,0,0,59200,"CMWG2105",342000000
1,0,0,0,196300,2490000,"2021-08-05T00:00:00",196300,5.629139072847682,5.42,5.85,5.9,5.26,5.4,0,0,0,0,0,0,0,0,196300,"CMWG2105",1105000000
1,0,0,0,211400,2490000,"2021-08-04T00:00:00",211400,5.378429517502365,5.65,5.42,5.65,5.27,5.65,0,0,0,0,0,0,0,0,211400,"CMWG2105",1137000000
1,0,0,0,128800,2490000,"2021-08-03T00:00:00",128800,5.675465838509317,5.7,5.65,6,5.5,5.71,0,0,0,0,0,0,0,0,128800,"CMWG2105",731000000
1,0,0,0,217800,2490000,"2021-08-02T00:00:00",217800,5.578512396694214,5.12,5.7,5.9,4.9,4.9,0,0,0,0,0,0,0,0,217800,"CMWG2105",1215000000
1,0,0,0,225900,2490000,"2021-07-30T00:00:00",225900,4.705621956617972,4.3,5.12,5.19,4.38,4.69,0,0,0,0,0,0,0,0,225900,"CMWG2105",1063000000
1,0,0,0,46500,2490000,"2021-07-29T00:00:00",46500,4.408602150537635,4.4,4.3,4.62,4.3,4.62,0,0,0,0,0,0,0,0,46500,"CMWG2105",205000000
1,0,0,0,53700,2490000,"2021-07-28T00:00:00",53700,4.41340782122905,4.3,4.4,4.72,4.2,4.39,0,0,0,0,0,0,0,0,53700,"CMWG2105",237000000
1,0,0,0,111200,2490000,"2021-07-27T00:00:00",111200,4.388489208633094,4.37,4.3,4.89,4.25,4.56,0,0,0,0,0,0,0,0,111200,"CMWG2105",488000000
1,0,0,0,67200,2490000,"2021-07-26T00:00:00",67200,4.4940476190476195,4.8,4.37,4.99,4.31,4.99,0,0,0,0,0,0,0,0,67200,"CMWG2105",302000000
1,0,0,0,112900,2490000,"2021-07-23T00:00:00",112900,4.898139946855625,4.97,4.8,5,4.8,4.97,0,0,0,0,0,0,0,0,112900,"CMWG2105",553000000
1,0,0,0,88700,2490000,"2021-07-22T00:00:00",88700,4.8478015783540025,4.8,4.97,5.2,4.7,4.7,0,0,0,0,0,0,0,0,88700,"CMWG2105",430000000
1,0,0,0,56600,2490000,"2021-07-21T00:00:00",56600,4.946996466431096,5.19,4.8,5.21,4.8,5.17,0,0,0,0,0,0,0,0,56600,"CMWG2105",280000000
1,0,0,0,142800,2490000,"2021-07-20T00:00:00",142800,4.6498599439775905,4.2,5.19,5.21,4.2,4.2,0,0,0,0,0,0,0,0,142800,"CMWG2105",664000000
1,0,0,0,338400,0,"2021-07-19T00:00:00",338400,4.515366430260047,5.5,4.2,5,4.2,4.51,0,0,0,0,0,0,0,0,338400,"CMWG2105",1528000000
1,0,0,0,60300,2490000,"2021-07-16T00:00:00",60300,5.522388059701492,5.6,5.5,5.7,5.45,5.51,0,0,0,0,0,0,0,0,60300,"CMWG2105",333000000
1,0,0,0,82800,2490000,"2021-07-15T00:00:00",82800,5.519323671497585,5.49,5.6,5.75,5.2,5.2,0,0,0,0,0,0,0,0,82800,"CMWG2105",457000000
1,0,0,0,150800,2490000,"2021-07-14T00:00:00",150800,5.43103448275862,5.94,5.49,5.79,5.31,5.55,0,0,0,0,0,0,0,0,150800,"CMWG2105",819000000
1,0,10000,59251769.46410516,118700,2500000,"2021-07-13T00:00:00",118700,5.914069081718619,5.8,5.94,6.1,5.7,6,0,0,0,0,0,0,0,0,118700,"CMWG2105",702000000
1,0,0,0,329200,2498000,"2021-07-12T00:00:00",329200,5.650060753341434,5.87,5.8,6,4.8,5.86,0,0,0,0,0,0,0,0,329200,"CMWG2105",1860000000
1,0,0,0,418000,2497000,"2021-07-09T00:00:00",418000,5.983253588516746,5.7,5.87,6.21,5.65,5.7,0,0,0,0,0,0,0,0,418000,"CMWG2105",2501000000
1,0,0,0,0,2496500,"2021-07-08T00:00:00",290700,5.583701410388716,5.35,5.7,5.97,5.35,5.49,0,0,0,0,0,0,2000,11167402.820777433,0,"CMWG2105",1623182000
1,0,0,0,0,2496000,"2021-07-07T00:00:00",188100,4.976533758639022,5,5.35,5.5,4.3,5,0,0,0,0,0,0,1000,4976533.758639022,0,"CMWG2105",936086000
1,0,0,0,0,2496000,"2021-07-06T00:00:00",252000,5.172543650793651,4.95,5,5.25,5,5.2,0,0,0,0,0,0,500,2586271.8253968256,0,"CMWG2105",1303481000
1,0,0,0,209400,2496000,"2021-07-05T00:00:00",209400,4.8758357211079275,4.29,4.95,5.1,4.6,4.6,0,0,0,0,0,0,500,2438218.7201528177,209400,"CMWG2105",1021000000
1,0,1000,3895000,162400,2494800,"2021-07-02T00:00:00",162400,4.224137931034483,3.86,4.29,4.45,3.86,3.9,0,0,0,0,0,0,0,0,162400,"CMWG2105",686000000
1,0,200,750000,46300,2495000,"2021-07-01T00:00:00",46300,3.8876889848812093,3.7,3.86,4.1,3.85,3.97,0,0,0,0,0,0,0,0,46300,"CMWG2105",180000000
