"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,100,0,"2023-04-27T00:00:00",0,38.2,38.2,38.2,38.2,38.2,38.2,,,,0,0,0,0,0,300,"VMT",0,0
1,0,0,0,0,0,"2023-04-26T00:00:00",0,38.2,38.2,38.2,38.2,38.2,38.2,0,0,0,0,0,2,0,0,600,"VMT",0,0
1,3,0,0,900,0,"2023-04-25T00:00:00",900,38.2,35.5,35.5,40.8,30.2,37,0,0,0,0,0,6,0,0,1000,"VMT",34370001,900
1,1,0,0,100,0,"2023-04-24T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-21T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,1,0,0,100,0,"2023-04-20T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-19T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-18T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-17T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-14T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-13T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-12T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-11T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-10T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-07T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-06T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-05T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-04T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-04-03T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-03-31T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-03-30T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,0,0,0,0,"VMT",0,0
1,0,0,0,0,0,"2023-03-29T00:00:00",0,35.5,35.5,35.5,35.5,35.5,35.5,0,0,0,0,0,1,0,0,1000,"VMT",0,0
