"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,60000,12267600,0,767400,"2023-01-11T00:00:00",70900,0.20446,0.19,0.21,0.28,0.2,0.28,,,,0,0,0,10800,2208168,0,"CMSN2212",14496214
1,0,0,0,0,323400,"2023-01-10T00:00:00",108600,0.19281,0.22,0.19,0.22,0.19,0.22,-20939000,0,-20939000,0,0,0,108600,20939166,0,"CMSN2212",20939166
1,0,0,0,0,308300,"2023-01-09T00:00:00",103200,0.22244,0.24,0.22,0.26,0.22,0.25,-22956000,0,-22956000,0,0,0,103200,22955808,0,"CMSN2212",22955808
1,0,89400,23050896,0,283500,"2023-01-06T00:00:00",533500,0.25783999999999996,0.31,0.24,0.35,0.22,0.3,-87428000,0,-87428000,0,0,0,444000,114480960,0,"CMSN2212",137557640
1,0,91600,31730240,0,130800,"2023-01-05T00:00:00",106700,0.3464,0.32,0.31,0.35,0.31,0.35,26991000,0,26991000,0,0,0,15100,5230640,0,"CMSN2212",36960880
1,0,77300,23448955,0,208000,"2023-01-04T00:00:00",191900,0.30335,0.28,0.32,0.32,0.29,0.29,-8679000,0,-8679000,0,0,0,114200,34642570,0,"CMSN2212",58212865
1,0,88000,22708400,0,296000,"2023-01-03T00:00:00",332300,0.25805,0.28,0.28,0.29,0.25,0.26,-36470000,0,-36470000,0,0,0,244300,63041615,0,"CMSN2212",85750015
1,0,1000,280910,0,296000,"2022-12-30T00:00:00",1100,0.28091000000000005,0.26,0.28,0.29,0.28,0.29,251000,0,251000,0,0,0,100,28091,0,"CMSN2212",309001
1,0,400,104000,0,296400,"2022-12-29T00:00:00",400,0.26,0.29,0.26,0.26,0.26,0.26,104000,0,104000,0,0,0,0,0,0,"CMSN2212",104000
1,0,2000,528000,0,297000,"2022-12-28T00:00:00",3000,0.264,0.26,0.29,0.29,0.24,0.24,312000,0,312000,0,0,0,1000,264000,0,"CMSN2212",792000
1,0,200,52000,0,297000,"2022-12-27T00:00:00",200,0.26,0.25,0.26,0.26,0.26,0.26,52000,0,52000,0,0,0,0,0,0,"CMSN2212",52000
1,0,0,0,0,296900,"2022-12-26T00:00:00",1400,0.25071,0.31,0.25,0.26,0.25,0.26,-351000,0,-351000,0,0,0,1400,350994,0,"CMSN2212",350994
