"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,0,2449600,"2023-01-10T00:00:00",0,6.8,6.8,6.8,6.8,6.8,6.8,,,,0,0,15,0,0,62800,"SJM",0
1,0,0,0,0,2449600,"2023-01-09T00:00:00",0,6.8,6.8,6.8,6.8,6.8,6.8,0,0,0,0,0,11,0,0,15100,"SJM",0
1,0,0,0,0,2449600,"2023-01-06T00:00:00",0,6.8,6.8,6.8,6.8,6.8,6.8,0,0,0,0,0,13,0,0,19000,"SJM",0
1,0,0,0,0,2449600,"2023-01-05T00:00:00",0,6.8,6.8,6.8,6.8,6.8,6.8,0,0,0,0,0,17,0,0,19400,"SJM",0
1,2,0,0,500,2449600,"2023-01-04T00:00:00",100,6.8,6.3,6.8,6.8,6.8,6.8,0,0,0,0,0,10,0,0,13200,"SJM",680000
1,1,0,0,100,2449600,"2023-01-03T00:00:00",100,6.3,5.6,6.3,6.3,6.3,6.3,0,0,0,0,0,5,0,0,5300,"SJM",630000
1,0,0,0,0,2449600,"2022-12-30T00:00:00",0,5.6,5.6,5.6,5.6,5.6,5.6,0,0,0,0,0,4,0,0,5300,"SJM",0
1,1,0,0,2000,2449600,"2022-12-29T00:00:00",0,5.6,5.6,5.6,5.6,5.6,5.6,0,0,0,0,0,3,0,0,5100,"SJM",0
1,1,0,0,200,2449600,"2022-12-28T00:00:00",0,5.6,5.6,5.6,5.6,5.6,5.6,0,0,0,0,0,5,0,0,5400,"SJM",0
1,2,0,0,800,2449600,"2022-12-27T00:00:00",0,5.6,5.6,5.6,5.6,5.6,5.6,0,0,0,0,0,3,0,0,5100,"SJM",0
1,4,0,0,1210,2449600,"2022-12-26T00:00:00",1200,5.6,6.2,6.8,6.8,5.3,6.8,0,0,0,0,0,15,0,0,18000,"SJM",6660000
1,2,0,0,800,2449600,"2022-12-23T00:00:00",300,6.2,5.5,6.3,6.3,6.2,6.2,0,0,0,0,0,6,0,0,45900,"SJM",1869999
1,2,0,0,500,2449600,"2022-12-22T00:00:00",300,5.5,5.6,5.5,5.5,5.5,5.5,0,0,0,0,0,6,0,0,7700,"SJM",1650000
