"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,100,7242206,46900,348869824,"2023-06-13T00:00:00",6800,72.42206,73.4,73,73.7,71.8,72.9,,,,0,0,0,0,0,40700,"MCH",492470008,6800
1,48,4000,293653240,52371,348869924,"2023-06-12T00:00:00",27800,73.4,74,70.7,74,70.7,74,0,0,0,0,0,47,1900,139485289,54321,"MCH",2040890018,27800
1,38,23000,1701388890,46019,348873924,"2023-06-09T00:00:00",27100,74,74.4,73.5,74.2,73.2,73.2,0,0,0,0,0,50,18700,1383303141,87334,"MCH",2004679953,27100
1,39,3500,260303435,28165,348896924,"2023-06-08T00:00:00",5800,74.4,74.2,74.2,74.5,74,74.5,0,0,0,0,0,55,0,0,51907,"MCH",431359978,5800
1,51,5500,407891385,31184,348900318,"2023-06-07T00:00:00",5800,74.2,74,74.4,74.5,74,74.2,0,0,0,0,0,56,0,0,46445,"MCH",430140006,5800
1,48,26000,1924910000,60831,348905318,"2023-06-06T00:00:00",30000,74,74,74.5,75,73.5,73.5,0,0,0,0,0,70,0,0,76689,"MCH",2221050000,30000
1,50,10000,739796500,31080,348931294,"2023-06-05T00:00:00",11300,74,73.9,74,74.5,73.5,73.8,0,0,0,0,0,50,106,7841842.9,46231,"MCH",835970045,11300
1,51,17000,1256536300,42828,348940374,"2023-06-02T00:00:00",18700,73.9,74.4,74.1,74.1,72.6,72.6,0,0,0,0,0,61,500,36956950,57438,"MCH",1382189930,18700
1,55,0,0,50196,348956074,"2023-06-01T00:00:00",34700,74.4,73.8,75,75,72.1,72.1,2398470000,0,2398470000,0,0,74,24,1786748.16,53461,"MCH",2583340048,34700
1,62,3500,258352500,28733,348955974,"2023-05-31T00:00:00",16000,73.8,74,73.9,74.5,73.5,73.9,827340000,0,827340000,0,0,61,920,67909800,50392,"MCH",1181040000,16000
1,45,60,4438995.6,41800,348959474,"2023-05-30T00:00:00",23300,74,73.1,74.3,74.3,73,73,1723810000,0,1723810000,0,0,60,1300,96178238,37835,"MCH",1723809958,23300
1,69,1300,95005196,54655,348958934,"2023-05-29T00:00:00",28300,73.1,73,73.8,73.9,72.6,73,1914980000,0,1914980000,0,0,58,100,7308092,40192,"MCH",2068190036,28300
1,51,500,36482145,22592,348959234,"2023-05-26T00:00:00",2800,73,72.9,72.9,73.7,72.6,72.6,65610000,0,65610000,0,0,52,0,0,30595,"MCH",204300012,2800
1,76,300,21876360,62442,348953234,"2023-05-25T00:00:00",18400,72.9,72.6,73.9,73.9,71.6,71.6,1196850000,0,1196850000,0,0,55,600,43752720,31344,"MCH",1341750080,18400
1,61,2600,188708234,64408,348947434,"2023-05-24T00:00:00",22100,72.6,72.6,73,73,71.6,72,1172820000,0,1172820000,0,0,50,1000,72580090,37913,"MCH",1604019989,22100
1,91,0,0,64821,348947834,"2023-05-23T00:00:00",24600,72.6,72.7,73,73,71.1,72.5,1533380000,0,1533380000,0,0,68,6500,471641040,45145,"MCH",1784979936,24600
1,116,0,0,165821,348947734,"2023-05-22T00:00:00",132500,72.7,72.3,72.4,74,72.4,72.5,8497140000,0,8497140000,0,0,100,6100,443380696,146725,"MCH",9630810200,132500
1,98,1700,122972441,117192,348924734,"2023-05-19T00:00:00",50100,72.3,72.4,72.5,72.5,71.6,71.8,2445810000,0,2445810000,0,0,75,2200,159140806,67006,"MCH",3624070173,50100
1,61,1000,72378420,81587,348913634,"2023-05-18T00:00:00",13900,72.4,72.1,72.5,72.6,71.7,72.6,391460000,0,391460000,0,0,56,100,7237842,31400,"MCH",1006060038,13900
1,104,2500,180239650,134675,348900534,"2023-05-17T00:00:00",82200,72.1,72.5,72.5,72.6,71,71.7,4472810000,0,4472810000,0,0,77,23000,1658204780,102018,"MCH",5926279692,82200
1,59,200,14503836,98207,348865034,"2023-05-16T00:00:00",46400,72.5,72.5,72.6,73,71.5,73,3127180000,0,3127180000,0,0,106,12800,928245504,132720,"MCH",3364889952,46400
1,48,100,7248697,54989,348788934,"2023-05-15T00:00:00",30700,72.5,72.2,72.5,73,71.1,73,1390980000,0,1390980000,0,0,93,14100,1022066277,64277,"MCH",2225349979,30700
1,150,500,36114855,153260,348697334,"2023-05-12T00:00:00",113100,72.2,70.1,72.9,73.2,70,72,5704610000,0,5704610000,0,0,146,38000,2744728980,138638,"MCH",8169180201,113100
1,160,16900,1185202577,179102,348688834,"2023-05-11T00:00:00",125600,70.1,67.9,70.2,71.5,68,68,4574910000,0,4574910000,0,0,148,76300,5350944179,143879,"MCH",8808369448,125600
1,122,23300,1581360282,202084,348699584,"2023-05-10T00:00:00",144800,67.9,66.6,68,69.3,66.3,66.8,5716600000,0,5716600000,0,0,124,91700,6223636818,165044,"MCH",9827509392,144800
1,73,8500,566215430,114302,348722884,"2023-05-09T00:00:00",40500,66.6,65.1,67.6,67.6,65.2,65.2,1020990000,0,1020990000,0,0,82,9000,599522220,69825,"MCH",2697849990,40500
