"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,4600,3107784,"2022-12-19T00:00:00",1100,10,10,10,10,10,10,,,,0,0,0,0,0,1200,"S74",11000000
1,0,0,0,8000,3107784,"2022-12-16T00:00:00",100,10,8.7,10,10,10,10,0,0,0,0,0,0,0,0,100,"S74",1000000
1,0,0,0,5400,3107784,"2022-12-15T00:00:00",1900,8.7,7.6,8.7,8.7,8.7,8.7,0,0,0,0,0,0,0,0,1900,"S74",16530000
1,0,0,0,2500,3107784,"2022-12-14T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,0,0,0,2400,3107784,"2022-12-13T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,12350000,1900,0,0,0,0,"S74",12350000
1,3,0,0,2400,3107784,"2022-12-12T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,10,0,0,4102,3107784,"2022-12-09T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,7,0,0,2002,3107784,"2022-12-08T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,7,0,0,2002,3107784,"2022-12-07T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,7,0,0,3703,3107784,"2022-12-06T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,9,0,0,8806,3107784,"2022-12-05T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,9,0,0,7605,3107784,"2022-12-02T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,0,0,"S74",0
1,8,0,0,7402,3107784,"2022-12-01T00:00:00",0,7.6,7.6,7.6,7.6,7.6,7.6,0,0,0,0,0,2,0,0,75,"S74",0
1,6,0,0,4602,3107784,"2022-11-30T00:00:00",100,7.6,8.5,7.6,7.6,7.6,7.6,0,0,0,0,0,2,0,0,200,"S74",760000
1,8,0,0,3702,3107784,"2022-11-29T00:00:00",0,8.5,8.5,8.5,8.5,8.5,8.5,0,0,0,0,0,2,0,0,113,"S74",0
1,8,0,0,4802,3107784,"2022-11-28T00:00:00",0,8.5,8.5,8.5,8.5,8.5,8.5,0,0,0,0,0,0,0,0,0,"S74",0
1,6,0,0,1402,3107784,"2022-11-25T00:00:00",100,8.5,9.6,8.5,8.5,8.5,8.5,0,0,0,0,0,2,0,0,173,"S74",850000
1,10,0,0,2704,3107784,"2022-11-24T00:00:00",0,9.6,9.6,9.6,9.6,9.6,9.6,0,0,0,0,0,4,0,0,840,"S74",0
1,5,0,0,1102,3107784,"2022-11-23T00:00:00",0,9.6,9.6,9.6,9.6,9.6,9.6,0,0,0,0,0,2,0,0,140,"S74",0
1,13,0,0,2247,3107784,"2022-11-22T00:00:00",1000,9.6,9.6,9.6,9.6,9.6,9.6,-498900,0,-498900,0,0,5,0,0,1313,"S74",9600000
1,6,0,0,2102,3107784,"2022-11-21T00:00:00",0,9.6,9.6,9.6,9.6,9.6,9.6,0,0,0,0,0,1,0,0,73,"S74",0
