"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,400,21072119,"2022-12-14T00:00:00",300,7.43333,7,7.4,7.5,7.4,7.5,,,,0,0,0,0,0,8600,"CBI",2229999
1,0,0,0,17000,21072119,"2022-12-13T00:00:00",400,7,6.3,7,7,7,7,0,0,0,0,0,0,0,0,98500,"CBI",2800000
1,10,0,0,18920,21072119,"2022-12-12T00:00:00",0,6.3,6.3,6.3,6.3,6.3,6.3,0,0,0,0,0,7,0,0,42819,"CBI",0
1,9,0,0,19909,21072119,"2022-12-09T00:00:00",3300,6.3,6.4,6.3,6.3,6.3,6.3,0,0,0,0,0,7,0,0,9219,"CBI",20790000
1,9,0,0,13319,21072119,"2022-12-08T00:00:00",0,6.4,6.4,6.4,6.4,6.4,6.4,0,0,0,0,0,7,0,0,16600,"CBI",0
1,17,0,0,15019,21072119,"2022-12-07T00:00:00",5500,6.4,6.3,6.5,6.5,6.1,6.1,0,0,0,0,0,13,0,0,15119,"CBI",34980000
1,15,0,0,19009,21072119,"2022-12-06T00:00:00",200,6.3,6.6,6.3,6.3,6.3,6.3,0,0,0,0,0,8,0,0,6999,"CBI",1260000
1,10,0,0,4820,21072119,"2022-12-05T00:00:00",2000,6.6,6.6,6.6,6.6,6.6,6.6,0,0,0,0,0,6,0,0,4595,"CBI",13200000
1,16,0,0,28009,21072119,"2022-12-02T00:00:00",5800,6.6,6.7,7,7,5.7,5.8,0,0,0,0,0,11,0,0,10319,"CBI",38030020
1,13,0,0,25909,21072119,"2022-12-01T00:00:00",1100,6.7,6.7,6.7,6.7,6.7,6.7,0,0,0,0,0,10,0,0,93995,"CBI",7370000
1,10,0,0,17109,21072119,"2022-11-30T00:00:00",13700,6.7,7.6,6.5,7.5,6.5,7.5,0,0,0,0,0,16,0,0,111276,"CBI",91449966
1,4,0,0,2200,21072119,"2022-11-29T00:00:00",2100,7.6,8.3,7.5,7.8,7.5,7.8,0,0,0,0,0,10,0,0,91895,"CBI",15929991
1,5,0,0,809,21072119,"2022-11-28T00:00:00",700,8.3,7.5,8.2,8.6,8.2,8.6,0,0,0,0,0,11,0,0,5695,"CBI",5779998
1,9,0,0,1739,21072119,"2022-11-25T00:00:00",200,7.5,6.8,7.5,7.5,7.5,7.5,0,0,0,0,0,7,0,0,22449,"CBI",1500000
1,3,0,0,3501,21072119,"2022-11-24T00:00:00",3500,6.8,8,6.8,6.8,6.8,6.8,0,0,0,0,0,16,0,0,46725,"CBI",23800000
1,5,0,0,1210,21072119,"2022-11-23T00:00:00",100,8,7,8,8,8,8,0,0,0,0,0,8,0,0,3800,"CBI",800000
1,4,0,0,2201,21072119,"2022-11-22T00:00:00",1000,7,7.2,7,7,7,7,0,0,0,0,0,6,0,0,3019,"CBI",7000000
1,8,0,0,4101,21072119,"2022-11-21T00:00:00",100,7.2,6.4,7.2,7.2,7.2,7.2,0,0,0,0,0,4,0,0,3300,"CBI",720000
1,26,0,0,30219,21072119,"2022-11-18T00:00:00",11000,6.4,5.7,6.5,6.5,6.2,6.4,0,0,0,0,0,12,0,0,11000,"CBI",70389990
