"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue"
1,0,0,0,0,0,"2022-12-14T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,,,,0,0,0,0,0,0,"BMD",0
1,0,0,0,0,0,"2022-12-13T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,1,0,0,1,0,"2022-12-12T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,1,0,0,1,0,"2022-12-09T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,2,0,0,101,0,"2022-12-08T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,1,0,0,1,0,"2022-12-07T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,1,0,0,100,"BMD",0
1,1,0,0,1,0,"2022-12-06T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,1,0,0,200,"BMD",0
1,1,0,0,1,0,"2022-12-05T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,3,0,0,102,0,"2022-12-02T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,2,0,0,2,0,"2022-12-01T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,2,0,0,2,0,"2022-11-30T00:00:00",0,15.1,15.1,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,0,0,"BMD",0
1,3,0,0,106,0,"2022-11-29T00:00:00",100,15.1,13.2,15.1,15.1,15.1,15.1,0,0,0,0,0,1,0,0,100,"BMD",1510000
1,4,0,0,301,0,"2022-11-28T00:00:00",100,13.2,11.5,13.2,13.2,13.2,13.2,0,0,0,0,0,1,0,0,100,"BMD",1320000
1,1,0,0,1,0,"2022-11-25T00:00:00",0,11.5,11.5,11.5,11.5,11.5,11.5,0,0,0,0,0,0,0,0,0,"BMD",0
1,6,0,0,902,0,"2022-11-24T00:00:00",200,11.5,10,11.5,11.5,11.5,11.5,0,0,0,0,0,1,0,0,200,"BMD",2300000
1,7,0,0,722,0,"2022-11-23T00:00:00",400,10,10,10,10,10,10,0,0,0,0,0,1,0,0,400,"BMD",4000000
1,6,0,0,303,0,"2022-11-22T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,"BMD",0
1,6,0,0,602,0,"2022-11-21T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,"BMD",0
