"adjRatio","buyCount","buyForeignQuantity","buyForeignValue","buyQuantity","currentForeignRoom","date","dealVolume","priceAverage","priceBasic","priceClose","priceHigh","priceLow","priceOpen","propTradingNetDealValue","propTradingNetPTValue","propTradingNetValue","putthroughValue","putthroughVolume","sellCount","sellForeignQuantity","sellForeignValue","sellQuantity","symbol","totalValue","totalVolume"
1,0,0,0,1700,6559384,"2023-06-13T00:00:00",0,9,9,9,9,9,9,,,,0,0,0,0,0,500,"SBD",0,0
1,15,0,0,2571,6559384,"2023-06-12T00:00:00",500,9,9.3,9,9,9,9,0,0,0,0,0,5,0,0,1405,"SBD",4500000,500
1,9,0,0,1761,6559384,"2023-06-09T00:00:00",0,9.3,9.3,9.3,9.3,9.3,9.3,0,0,0,0,0,1,0,0,800,"SBD",0,0
1,15,200,1852000,3080,6559384,"2023-06-08T00:00:00",500,9.3,8.8,9.1,9.3,9.1,9.3,0,0,0,0,0,2,0,0,1300,"SBD",4630000,500
1,10,0,0,965,6559584,"2023-06-07T00:00:00",100,8.8,10.3,8.8,8.8,8.8,8.8,0,0,0,0,0,6,0,0,1902,"SBD",880000,100
1,8,0,0,765,6559584,"2023-06-06T00:00:00",0,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,4,0,0,1400,"SBD",0,0
1,4,0,0,521,6559584,"2023-06-05T00:00:00",0,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,4,0,0,1011,"SBD",0,0
1,4,0,0,788,6559584,"2023-06-02T00:00:00",0,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,4,0,0,911,"SBD",0,0
1,4,0,0,699,6559584,"2023-06-01T00:00:00",0,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,4,0,0,1011,"SBD",0,0
1,5,0,0,1189,6559584,"2023-05-31T00:00:00",0,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,4,0,0,1012,"SBD",0,0
1,1,0,0,500,6559584,"2023-05-30T00:00:00",0,10.3,10.3,10.3,10.3,10.3,10.3,0,0,0,0,0,5,0,0,1212,"SBD",0,0
1,5,0,0,50522,6559584,"2023-05-29T00:00:00",200,10.3,9.3,10.3,10.3,10.3,10.3,0,0,0,0,0,5,0,0,3412,"SBD",2060000,200
1,12,0,0,49357,6559584,"2023-05-26T00:00:00",100,9.3,8.1,9.3,9.3,9.3,9.3,0,0,0,0,0,2,0,0,105,"SBD",930000,100
1,11,0,0,50915,6559584,"2023-05-25T00:00:00",15900,8.1,9,8.1,8.1,8.1,8.1,0,0,0,0,0,5,0,0,16812,"SBD",128790000,15900
1,3,0,0,60207,6559584,"2023-05-24T00:00:00",60000,9,10.4,9,9,9,9,0,0,0,0,0,6,0,0,60912,"SBD",540000000,60000
1,11,0,0,4507,6559584,"2023-05-23T00:00:00",600,10.4,9.7,10.4,10.4,10.4,10.4,0,0,0,0,0,4,0,0,3700,"SBD",6240000,600
1,4,0,0,812,6559584,"2023-05-22T00:00:00",100,9.7,8.5,9.7,9.7,9.7,9.7,0,0,0,0,0,2,0,0,112,"SBD",970000,100
1,7,0,0,80730,6559584,"2023-05-19T00:00:00",30000,8.5,10,8.5,8.5,8.5,8.5,0,0,0,0,0,4,0,0,30900,"SBD",255000000,30000
1,3,0,0,20400,6559584,"2023-05-18T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,4,0,0,4500,"SBD",0,0
1,3,0,0,2600,6559584,"2023-05-17T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,4,0,0,912,"SBD",0,0
1,0,0,0,0,6559584,"2023-05-16T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,6,0,0,3012,"SBD",0,0
1,0,0,0,0,6559584,"2023-05-15T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,3,0,0,800,"SBD",0,0
1,3,0,0,430,6559584,"2023-05-12T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,2,0,0,1000,"SBD",0,0
1,2,0,0,830,5904797,"2023-05-11T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,4,0,0,1000,"SBD",0,0
1,3,0,0,50350,5904797,"2023-05-10T00:00:00",0,10,10,10,10,10,10,0,0,0,0,0,6,0,0,747,"SBD",0,0
